Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Bears,17.0,0.75,-2.5,5.0,0.73,16.99,13.34,3.32,11.12,-2.44,-0.66,-2.5,2.95,-1.81,-0.42
Browns,-17.0,-16.99,-13.34,-3.32,-11.12,-0.75,2.5,-5.0,-0.73,2.44,2.5,0.66,1.81,-2.95,0.42
