Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Jabrill Peppers,CLE,0,0,,0,0,4,27,6.8,0,9
Matthew Dayes,CLE,1,18,18.0,0,18,0,0,,0,0
Nate Orchard,CLE,1,8,8.0,0,8,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Tarik Cohen,CHI,0,0,,0,0,3,27,9.0,0,28
Benny Cunningham,CHI,1,28,28.0,0,28,0,0,,0,0
Roy Robertson-Harris,CHI,1,7,7.0,0,7,0,0,,0,0
