Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
2,10:20,2,8,IND 36,0,17,Matt Schaub pass complete short right to James Casey for 9 yards (tackle by Jacob Lacey),2.780,3.780
2,9:48,1,10,IND 27,0,17,Ben Tate left tackle for 10 yards (tackle by Kavell Conner),3.780,4.440
2,9:08,1,10,IND 17,0,17,Ben Tate right tackle for -1 yards (tackle by Eric Foster and Jamaal Anderson),4.440,3.720
2,8:26,2,11,IND 18,0,17,Matt Schaub pass complete short right to Owen Daniels for 12 yards (tackle by Antoine Bethea and Pat Angerer),3.720,5.830
2,7:42,1,6,IND 6,0,17,Derrick Ward left end for 2 yards (tackle by Eric Foster),5.830,5.340
2,7:02,2,4,IND 4,0,23,"Matt Schaub pass complete short middle to Andre Johnson for 4 yards, touchdown",5.340,7.000
2,,,,IND 2,0,24,Neil Rackers kicks extra point good,0.000,0.000
2,,,,HOU 35,0,24,"Brett Hartmann kicks off 65 yards, touchback",0.000,0.280
2,6:57,1,10,IND 20,0,24,Kerry Collins pass incomplete short right intended for Dallas Clark,0.280,-0.270
2,6:52,2,10,IND 20,0,24,Joseph Addai right end for -2 yards (tackle by Johnathan Joseph and Brian Cushing),-0.270,-1.330
2,6:52,3,12,IND 18,0,24,"Penalty on Kerry Collins: Delay of Game, 5 yards (no play)",-1.330,-2.190
2,5:46,3,17,IND 13,0,24,Kerry Collins pass incomplete deep right intended for Austin Collie,-2.190,-2.490
2,5:38,4,17,IND 13,0,24,"Pat McAfee punts 57 yards, returned by Jacoby Jones for 8 yards (tackle by Adrian Moten)",-2.490,-1.470
2,5:25,1,10,HOU 38,0,24,"Matt Schaub pass incomplete short left intended for Kevin Walter. Penalty on Antoine Bethea: Defensive Holding, 5 yards (no play)",1.470,1.800
2,5:17,1,10,HOU 43,0,24,Ben Tate right tackle for 7 yards (tackle by Pat Angerer),1.800,2.200
2,4:38,2,3,,0,24,Ben Tate left guard for 14 yards (tackle by Antoine Bethea and Eric Foster),2.200,3.180
2,3:53,1,10,IND 36,0,24,Derrick Ward left guard for 8 yards (tackle by Robert Mathis),3.180,3.720
2,3:13,2,2,IND 28,0,24,Derrick Ward left tackle for -3 yards (tackle by Kavell Conner),3.720,2.610
2,2:28,,,,0,24,Timeout #1 by Houston Texans,0.000,2.610
2,2:28,3,5,IND 31,0,24,Matt Schaub pass complete short middle to Kevin Walter for 14 yards (tackle by Justin Tryon),2.610,4.440
2,2:00,1,10,IND 17,0,24,Matt Schaub pass incomplete short middle intended for Andre Johnson (defended by Kavell Conner),4.440,3.850
2,1:56,2,10,IND 17,0,24,Matt Schaub sacked by Robert Mathis for -3 yards,3.850,2.810
2,1:45,,,,0,24,Timeout #1 by Indianapolis Colts,0.000,2.810
2,1:45,3,13,IND 20,0,24,Ben Tate right guard for 9 yards (tackle by Kavell Conner),2.810,2.770
2,1:38,,,,0,24,Timeout #2 by Indianapolis Colts,0.000,2.770
2,1:38,4,4,IND 11,0,27,Neil Rackers 29 yard field goal good,2.770,3.000
2,,,,HOU 35,0,27,"Brett Hartmann kicks off 65 yards, touchback",0.000,0.280
2,1:34,1,10,IND 20,0,27,Kerry Collins pass complete short left to Reggie Wayne for 13 yards (tackle by Kareem Jackson),0.280,1.140
2,1:29,1,10,IND 33,0,27,Kerry Collins pass incomplete short right intended for Pierre Garcon,1.140,0.590
2,1:24,2,10,IND 33,0,27,Kerry Collins pass incomplete short left intended for Joseph Addai,0.590,-0.100
2,1:18,3,10,IND 33,0,27,Kerry Collins pass incomplete short middle intended for Reggie Wayne (defended by Glover Quin),-0.100,-1.180
2,1:13,4,10,IND 33,0,33,"Pat McAfee punts 46 yards, returned by Jacoby Jones for 79 yards, touchdown",-1.180,-7.000
2,,,,IND 2,0,34,Neil Rackers kicks extra point good,0.000,0.000
2,,,,HOU 35,0,34,"Brett Hartmann kicks off 65 yards, touchback",0.000,0.280
2,0:54,1,10,IND 20,0,34,Delone Carter up the middle for 8 yards (tackle by DeMeco Ryans),0.280,0.810
2,0:34,2,2,IND 28,0,34,Delone Carter up the middle for 2 yards (tackle by J.J. Watt and Antonio Smith),0.810,0.940
Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 35,0,34,"Brett Hartmann kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,IND 20,0,34,Kerry Collins pass complete short right to Pierre Garcon for 17 yards (tackle by Johnathan Joseph and Glover Quin),0.280,1.400
3,14:27,1,10,IND 37,0,34,Joseph Addai up the middle for 7 yards (tackle by J.J. Watt),1.400,1.800
3,13:52,2,3,IND 44,0,34,Kerry Collins pass complete short right to Dallas Clark for 17 yards (tackle by Brian Cushing),1.800,2.980
3,13:17,1,10,HOU 39,0,34,"Joseph Addai right end for -10 yards. Penalty on Brody Eldridge: Offensive Holding, 10 yards (no play)",2.980,2.320
3,12:54,1,20,HOU 49,0,34,Kerry Collins pass incomplete short right intended for Joseph Addai,2.320,1.090
3,12:44,2,20,HOU 49,0,34,Kerry Collins pass incomplete short right intended for Pierre Garcon,1.090,0.430
3,12:40,3,20,HOU 49,0,34,Kerry Collins pass complete short right to Joseph Addai for 10 yards (tackle by Johnathan Joseph),0.430,0.660
3,12:03,4,10,HOU 39,0,34,"Pat McAfee punts 39 yards, touchback",0.660,-0.280
3,11:54,1,10,HOU 20,0,34,Ben Tate left guard for 2 yards (tackle by Pat Angerer),0.280,0.000
3,11:20,2,8,HOU 22,0,34,Matt Schaub pass complete short left to Andre Johnson for 6 yards (tackle by Jerraud Powers),0.000,0.100
3,10:47,3,2,HOU 28,0,34,Matt Schaub pass complete short right to James Casey for 13 yards (tackle by Gary Brackett),0.100,1.660
3,10:00,1,10,HOU 41,0,34,Ben Tate left tackle for 5 yards (tackle by Drake Nevis),1.660,1.800
3,9:22,2,5,HOU 46,0,34,Ben Tate left tackle for no gain (tackle by Drake Nevis),1.800,1.090
3,8:40,3,5,HOU 46,0,34,Matt Schaub pass incomplete deep left intended for Andre Johnson,1.090,-0.320
3,8:33,4,5,HOU 46,0,34,"Brett Hartmann punts 54 yards, touchback",-0.320,-0.280
3,8:23,1,10,IND 20,0,34,Delone Carter left guard for 2 yards (tackle by Darryl Sharpton),0.280,0.000
3,7:49,2,8,IND 22,0,34,Kerry Collins pass complete deep middle to Reggie Wayne for 22 yards (tackle by Darryl Sharpton),0.000,1.860
3,7:13,1,10,IND 44,0,34,Kerry Collins pass incomplete short left intended for Reggie Wayne,1.860,1.320
3,7:08,2,10,IND 44,0,34,Kerry Collins pass complete short right to Pierre Garcon for 11 yards (tackle by Johnathan Joseph and Brian Cushing). Penalty on Kareem Jackson: Illegal Contact (Declined),1.320,2.590
3,6:38,1,10,HOU 45,0,34,Kerry Collins pass incomplete short right intended for Jacob Tamme,2.590,2.040
3,6:34,2,10,HOU 45,0,34,"Penalty on Jeff Linkenbach: False Start, 5 yards (no play)",2.040,1.370
3,6:34,2,15,,0,34,Delone Carter left guard for 1 yard (tackle by Brian Cushing),1.370,0.830
3,5:47,3,14,HOU 49,0,34,"Kerry Collins pass incomplete. Penalty on Kerry Collins: Intentional Grounding, 20 yards",0.830,-1.310
3,5:41,4,34,IND 31,0,34,Pat McAfee punts 49 yards,-1.310,-0.280
3,5:30,1,10,HOU 20,0,34,Steve Slaton left tackle for 13 yards (tackle by Melvin Bullitt),0.280,1.140
3,4:54,1,10,HOU 33,0,34,Matt Schaub pass complete short middle to Steve Slaton for 6 yards (tackle by Pat Angerer),1.140,1.400
3,4:54,2,4,HOU 39,0,34,"Penalty on Eric Winston: False Start, 5 yards (no play)",1.400,0.730
3,3:46,2,9,HOU 34,0,34,Steve Slaton left guard for -1 yards (tackle by Eric Foster and Kavell Conner),0.730,-0.100
3,3:03,3,10,HOU 33,0,34,Matt Schaub pass complete deep middle to Jacoby Jones for 25 yards (tackle by Jerraud Powers),-0.100,2.790
3,2:17,1,10,IND 42,0,34,Ben Tate left tackle for 3 yards (tackle by Drake Nevis),2.790,2.650
3,1:34,2,7,IND 39,0,34,Matt Schaub pass complete short middle to Jacoby Jones for 8 yards (tackle by Jerraud Powers),2.650,3.510
3,0:57,1,10,IND 31,0,34,Matt Schaub for 3 yards (tackle by Pat Angerer),3.510,3.370
3,0:22,2,7,IND 28,0,34,Ben Tate right tackle for 18 yards (tackle by Antoine Bethea),3.370,4.910
Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,IND 10,0,34,Ben Tate right end for 1 yard (tackle by Pat Angerer),4.910,4.380
4,14:33,2,9,IND 9,0,34,Matt Schaub pass incomplete short middle intended for Andre Johnson (defended by Kavell Conner),4.380,3.360
4,14:27,3,9,IND 9,0,34,Matt Schaub pass incomplete short middle intended for Steve Slaton is intercepted by Gary Brackett at IND-10 and returned for 27 yards (tackle by Mike Brisiel),3.360,-1.400
4,14:17,1,10,IND 37,0,34,Kerry Collins pass complete short right to Pierre Garcon for 11 yards (tackle by Johnathan Joseph),1.400,2.130
4,13:38,1,10,IND 48,0,34,Joseph Addai left guard for 2 yards (tackle by J.J. Watt and Tim Jamison),2.130,1.850
4,13:02,2,8,,0,34,Kerry Collins pass complete short left to Dallas Clark for 7 yards (tackle by Darryl Sharpton and Glover Quin),1.850,2.080
4,12:22,3,1,HOU 43,0,34,Delone Carter up the middle for 3 yards (tackle by J.J. Watt),2.080,2.920
4,11:46,1,10,HOU 40,0,34,"Kerry Collins pass incomplete deep middle intended for Pierre Garcon (defended by Johnathan Joseph). Penalty on Danieal Manning: Personal Foul, 15 yards (no play)",2.920,3.910
4,11:39,1,10,HOU 25,0,34,Kerry Collins pass incomplete short left intended for Reggie Wayne,3.910,3.360
4,11:31,2,10,HOU 25,0,34,Joseph Addai up the middle for 6 yards (tackle by Brian Cushing and DeMeco Ryans),3.360,3.490
4,10:49,3,4,HOU 19,0,34,Kerry Collins pass incomplete deep right intended for Pierre Garcon,3.490,2.260
4,10:43,4,4,HOU 19,0,34,Adam Vinatieri 37 yard field goal no good,2.260,-0.740
4,10:39,1,10,HOU 27,0,34,"Ben Tate left end for -4 yards (tackle by Jacob Lacey). Ben Tate fumbles (forced by Jacob Lacey), recovered by Pat Angerer at HOU-23 and returned for 10 yards (tackle by Jacoby Jones)",0.740,-4.710
4,10:27,1,10,HOU 13,0,34,Delone Carter right tackle for 2 yards (tackle by DeMeco Ryans and Brian Cushing),4.710,4.390
4,9:48,2,8,HOU 11,0,34,"Penalty on Earl Mitchell: Encroachment, 5 yards (no play)",4.390,5.340
4,9:25,2,3,HOU 6,6,34,"Kerry Collins pass complete short left to Reggie Wayne for 6 yards, touchdown",5.340,7.000
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
4,,,,HOU 2,7,34,Adam Vinatieri kicks extra point good,0.000,0.000
4,,,,IND 35,7,34,"Pat McAfee kicks off 65 yards, touchback",0.000,0.280
4,9:17,1,10,HOU 20,7,34,Ben Tate right end for -2 yards (tackle by Pat Angerer and Eric Foster),0.280,-0.630
4,8:32,2,12,HOU 18,7,34,Ben Tate right tackle for 2 yards (tackle by Fili Moala and Pat Angerer),-0.630,-0.960
4,7:49,3,10,HOU 20,7,34,Ben Tate left end for 6 yards (tackle by Adrian Moten and Pat Angerer),-0.960,-1.630
4,7:06,4,4,HOU 26,7,34,"Brett Hartmann punts 35 yards, fair catch by Jerraud Powers",-1.630,-1.530
4,6:57,1,10,IND 39,7,34,Kerry Collins pass complete deep middle to Reggie Wayne for 36 yards (tackle by Danieal Manning),1.530,3.910
4,6:26,1,10,HOU 25,7,34,Kerry Collins pass complete short middle to Dallas Clark for 13 yards (tackle by Brian Cushing),3.910,4.780
4,6:02,1,10,HOU 12,7,34,"Joseph Addai up the middle for 1 yard (tackle by Brian Cushing). Penalty on Connor Barwin: Defensive Offside, 5 yards (no play)",4.780,5.930
4,5:49,1,5,HOU 7,7,34,Kerry Collins pass incomplete short middle intended for Austin Collie (defended by Brice McCain),5.930,5.020
4,5:44,2,5,HOU 7,7,34,Kerry Collins pass incomplete short left intended for Austin Collie,5.020,4.160
4,5:38,,,,7,34,Timeout #1 by Indianapolis Colts,0.000,4.160
4,5:38,3,5,HOU 7,7,34,"Kerry Collins sacked by Mario Williams for -9 yards. Kerry Collins fumbles (forced by Mario Williams), recovered by Jeff Saturday at HOU-16",4.160,2.380
4,4:55,4,14,HOU 16,7,34,Kerry Collins pass incomplete deep left intended for Reggie Wayne,2.380,0.140
4,4:49,1,10,HOU 16,7,34,Ben Tate left tackle for 12 yards (tackle by David Caldwell),-0.140,0.810
4,4:05,1,10,HOU 28,7,34,Ben Tate left tackle for 4 yards (tackle by Adrian Moten),0.810,0.800
4,3:21,2,6,HOU 32,7,34,Ben Tate left tackle for 3 yards (tackle by Pat Angerer),0.800,0.500
4,2:39,3,3,HOU 35,7,34,Ben Tate left tackle for 5 yards (tackle by Pat Angerer),0.500,1.600
4,2:00,1,10,HOU 40,7,34,Matt Schaub kneels for -1 yards,1.600,0.920
4,1:17,2,11,HOU 39,7,34,Matt Schaub kneels for -1 yards,0.920,0.100
4,0:38,3,12,HOU 38,7,34,Matt Schaub kneels for -1 yards,0.100,-0.910
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
