Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
D.J. Moore,CAR,8,6,131,0,4,63,10.5,68,11.3,10.0,3,2.0,0,0.0,0,116.7
Curtis Samuel,CAR,9,4,42,0,1,26,6.5,16,4.0,8.3,0,,2,22.2,0,58.6
Rodney Smith,CAR,4,3,24,0,0,11,3.7,13,4.3,3.5,0,,0,0.0,0,89.6
Ian Thomas,CAR,4,3,29,0,2,11,3.7,18,6.0,6.5,0,,0,0.0,0,94.8
Robbie Chosen,CAR,5,2,21,0,1,9,4.5,12,6.0,9.2,0,,0,0.0,0,52.9
Mike Davis,CAR,2,2,2,0,0,-5,-2.5,7,3.5,-2.5,0,,0,0.0,0,79.2
Alex Armah,CAR,1,1,9,0,,2,2.0,7,7.0,2.0,0,,0,0.0,0,104.2
Pharoh Cooper,CAR,1,0,0,0,,0,,0,,5.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Davante Adams,GNB,10,7,42,0,2,14,2.0,28,4.0,4.6,0,,1,10.0,0,77.9
Allen Lazard,GNB,6,5,56,0,2,18,3.6,38,7.6,7.3,0,,1,16.7,0,105.6
Aaron Jones,GNB,4,3,13,0,0,-6,-2.0,19,6.3,-2.3,1,3.0,1,25.0,0,78.1
Robert Tonyan,GNB,3,3,18,1,3,13,4.3,5,1.7,4.3,0,,0,0.0,0,131.2
Jamaal Williams,GNB,2,2,14,0,1,-2,-1.0,16,8.0,-1.0,0,,0,0.0,0,95.8
Marquez Valdes-Scantling,GNB,1,0,0,0,,0,,0,,32.0,0,,0,0.0,0,39.6
