Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Mike Davis,CAR,14,59,0,5,42,3.0,17,1.2,0,
Teddy Bridgewater,CAR,4,26,1,3,19,4.8,7,1.8,0,
Rodney Smith,CAR,4,23,0,2,18,4.5,5,1.3,0,
Curtis Samuel,CAR,2,6,0,0,5,2.5,1,0.5,0,
Robbie Chosen,CAR,1,-1,0,0,-1,-1.0,0,0.0,0,
D.J. Moore,CAR,1,1,0,0,0,0.0,1,1.0,0,
Brandon Zylstra,CAR,1,1,0,,1,1.0,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Aaron Jones,GNB,20,145,1,6,113,5.7,32,1.6,0,
Aaron Rodgers,GNB,5,26,1,2,26,5.2,0,0.0,0,
AJ Dillon,GNB,1,18,0,1,10,10.0,8,8.0,1,1.0
Jamaal Williams,GNB,1,6,0,0,5,5.0,1,1.0,0,
