0,1
Game Info,Game Info
Won Toss,Raiders
Roof,outdoors
Surface,fieldturf
Duration,2:41
Attendance,78039
Weather,"40 degrees, relative humidity 46%, no wind, wind chill 0"
Vegas Line,New York Jets -10.5
Over/Under,34.5 (under)
