Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
2,14:08,2,10,PIT 35,3,7,Andy Dalton pass complete short left to Marvin Jones for 12 yards (tackle by Lawrence Timmons),2.700,4.040
2,13:35,1,10,PIT 23,3,7,Andy Dalton pass incomplete deep middle intended for Jermaine Gresham,4.040,3.500
2,13:29,2,10,PIT 23,3,7,Andy Dalton pass incomplete short middle intended for Giovani Bernard (defended by Cameron Heyward),3.500,2.810
2,13:24,3,10,PIT 23,3,7,Andy Dalton pass incomplete deep left intended for Mohamed Sanu,2.810,1.930
2,13:19,4,10,PIT 23,3,10,Mike Nugent 41 yard field goal good. Penalty on William Gay: Defensive Offside (Declined),1.930,3.000
2,13:19,,,CIN 35,3,10,"Mike Nugent kicks off 65 yards, touchback",0.000,-0.280
2,13:16,1,10,PIT 20,3,10,Ben Roethlisberger pass incomplete deep left intended for Antonio Brown,0.280,-0.270
2,13:10,2,10,PIT 20,3,10,Isaac Redman left guard for 2 yards (tackle by Vontaze Burfict),-0.270,-0.690
2,12:24,3,8,PIT 22,3,10,Ben Roethlisberger pass incomplete deep right intended for Jerricho Cotchery (defended by Michael Johnson),-0.690,-1.900
2,12:19,4,8,PIT 22,3,10,"Zoltan Mesko punts 43 yards, returned by Brandon Tate for 6 yards (tackle by Jason Worilds). Penalty on Ryan Whalen: Illegal Block Above the Waist, 10 yards",-1.900,-0.810
2,12:07,1,10,CIN 28,3,10,BenJarvus Green-Ellis right tackle for no gain (tackle by Jarvis Jones),0.810,0.260
2,11:35,2,10,CIN 28,3,10,Andy Dalton pass complete short left to Jermaine Gresham for 6 yards (tackle by Jarvis Jones),0.260,0.370
2,10:53,3,4,CIN 34,3,10,Andy Dalton pass complete short right to Mohamed Sanu for 7 yards (tackle by Shamarko Thomas),0.370,1.660
2,10:13,1,10,CIN 41,3,10,Andy Dalton pass incomplete short left intended for Marvin Jones (defended by Troy Polamalu),1.660,1.120
2,10:11,2,10,CIN 41,3,10,Andy Dalton pass complete short right to Tyler Eifert for no gain,1.120,0.430
2,9:28,3,10,CIN 41,3,10,Andy Dalton pass incomplete deep middle intended for Mohamed Sanu,0.430,-0.650
2,9:21,4,10,CIN 41,3,10,"Kevin Huber punts 43 yards, fair catch by Antonio Brown",-0.650,0.140
2,9:13,1,10,PIT 16,3,10,Ben Roethlisberger pass complete short left to Emmanuel Sanders for 9 yards (tackle by Leon Hall and Vontaze Burfict),-0.140,0.690
2,8:49,2,1,PIT 25,3,10,Felix Jones left guard for 3 yards (tackle by Rey Maualuga and Brandon Thompson),0.690,0.810
2,8:14,1,10,PIT 28,3,10,Felix Jones left end for 3 yards,0.810,0.670
2,7:32,2,7,PIT 31,3,10,Ben Roethlisberger pass complete short left to Antonio Brown for 14 yards (tackle by Rey Maualuga),0.670,1.930
2,6:45,1,10,PIT 45,3,10,Felix Jones right guard for 2 yards (tackle by Rey Maualuga),1.930,1.650
2,6:04,2,8,PIT 47,3,10,Jerricho Cotchery right end for -5 yards (tackle by Carlos Dunlap),1.650,1.650
2,5:26,2,8,PIT 47,3,10,Timeout #1 by Pittsburgh Steelers,1.650,0.300
2,5:26,3,13,PIT 42,3,10,Ben Roethlisberger pass incomplete short left intended for Jerricho Cotchery,0.300,-0.590
2,5:20,4,13,PIT 42,3,10,"Zoltan Mesko punts 38 yards, fair catch by Brandon Tate",-0.590,-0.280
2,5:13,1,10,CIN 20,3,10,Giovani Bernard left guard for 4 yards (tackle by Jason Worilds and Kion Wilson),0.280,0.270
2,4:33,2,6,CIN 24,3,10,Andy Dalton pass incomplete deep right intended for Alex Smith,0.270,-0.430
2,4:28,3,6,CIN 24,3,10,Andy Dalton pass incomplete short right intended for A.J. Green,-0.430,-1.770
2,4:23,4,6,CIN 24,3,10,Kevin Huber punts 38 yards (tackle by Vincent Rey),-1.770,-1.270
2,4:13,1,10,PIT 35,3,10,Ben Roethlisberger pass complete short middle to Isaac Redman for 1 yard (tackle by Terence Newman),1.270,0.860
2,3:37,2,9,PIT 36,3,10,Ben Roethlisberger pass complete short left to David Paulson for 1 yard (tackle by Rey Maualuga),0.860,0.300
2,2:53,3,8,PIT 37,3,10,Ben Roethlisberger pass complete deep middle to Emmanuel Sanders for 19 yards,0.300,2.650
2,2:11,1,10,CIN 44,3,10,Ben Roethlisberger pass complete short middle to Emmanuel Sanders for 43 yards (tackle by Dre Kirkpatrick),2.650,6.970
2,2:00,1,1,CIN 1,9,10,"Ben Roethlisberger pass complete short right to Derek Moye for 1 yard, touchdown",6.970,7.000
2,2:00,,,CIN 2,10,10,Shaun Suisham kicks extra point good,0.000,0.000
2,2:00,,,PIT 35,10,10,"Shaun Suisham kicks off 67 yards, returned by Brandon Tate for 17 yards (tackle by Jarvis Jones)",0.000,0.220
2,1:49,1,10,CIN 15,10,10,Andy Dalton pass complete short left to A.J. Green for 7 yards (tackle by Ike Taylor),-0.220,0.350
2,1:23,2,3,CIN 22,10,10,BenJarvus Green-Ellis right tackle for 3 yards (tackle by Lawrence Timmons),0.350,0.610
2,0:55,1,10,CIN 25,10,10,BenJarvus Green-Ellis right guard for 4 yards (tackle by Troy Polamalu and Brett Keisel),0.610,0.610
2,0:49,1,10,CIN 25,10,10,Timeout #1 by Cincinnati Bengals,0.610,0.600
2,0:49,2,6,CIN 29,10,10,Andy Dalton pass complete short middle to Jermaine Gresham for 11 yards (tackle by Shamarko Thomas),0.600,1.600
2,0:42,1,10,CIN 40,10,10,Andy Dalton pass incomplete short right intended for Jermaine Gresham (defended by Cameron Heyward),1.600,1.050
2,0:37,2,10,CIN 40,10,10,Andy Dalton pass complete short right to A.J. Green for 7 yards (tackle by Troy Polamalu and Vince Williams),1.050,1.290
2,0:28,3,3,CIN 47,10,10,Andy Dalton pass complete short middle to Tyler Eifert for 5 yards (tackle by Shamarko Thomas),1.290,1.290
2,0:23,3,3,CIN 47,10,10,Timeout #2 by Cincinnati Bengals,1.290,2.390
2,0:23,1,10,PIT 48,10,10,Andy Dalton pass incomplete short right intended for A.J. Green,2.390,1.850
2,0:17,2,10,PIT 48,10,10,Andy Dalton pass incomplete deep right intended for A.J. Green,1.850,1.160
2,0:11,3,10,PIT 48,10,10,Andy Dalton pass complete short middle to BenJarvus Green-Ellis for 5 yards (tackle by Lawrence Timmons and Shamarko Thomas),1.160,1.160
2,0:05,3,10,PIT 48,10,10,Timeout #3 by Cincinnati Bengals,1.160,0.400
2,0:05,4,5,PIT 43,10,10,Andy Dalton pass incomplete deep right intended for Mohamed Sanu (defended by Ike Taylor),0.400,1.800
Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 35,10,10,"Shaun Suisham kicks off no gain, touchback",0.000,0.280
3,15:00,1,10,CIN 20,10,10,BenJarvus Green-Ellis left end for 4 yards (tackle by Kion Wilson),0.280,0.270
3,14:24,2,6,CIN 24,10,10,Andy Dalton left end for 3 yards (tackle by LaMarr Woodley),0.270,-0.030
3,13:41,3,3,CIN 27,10,10,Andy Dalton pass incomplete,-0.030,-1.570
3,13:34,4,3,CIN 27,10,10,"Kevin Huber punts 41 yards, fair catch by Antonio Brown. Penalty on CIN: Illegal Formation, 5 yards",-1.570,-1.400
3,13:27,1,10,PIT 37,10,10,Isaac Redman left tackle for 1 yard (tackle by Michael Johnson),1.400,0.990
3,12:58,2,9,PIT 38,10,10,Ben Roethlisberger pass complete short right to Antonio Brown for -1 yards (tackle by Terence Newman),0.990,0.170
3,12:22,3,10,PIT 37,10,10,"Ben Roethlisberger pass complete short right to Antonio Brown for 33 yards (tackle by George Iloka). Penalty on Marcus Gilbert: Tripping, 10 yards (no play)",0.170,-1.150
3,11:53,3,20,PIT 27,10,10,Ben Roethlisberger sacked by Geno Atkins for -11 yards,-1.150,-2.390
3,11:28,4,31,PIT 16,10,10,"Zoltan Mesko punts 52 yards, returned by Brandon Tate for 2 yards (tackle by Kion Wilson). Penalty on Shawn Williams: Offensive Holding, 10 yards",-2.390,-0.410
3,11:16,1,10,CIN 22,10,10,Giovani Bernard right tackle for 3 yards (tackle by Lawrence Timmons and Kion Wilson),0.410,0.270
3,10:40,2,7,CIN 25,10,10,Andy Dalton pass complete short right to Jermaine Gresham for 26 yards (tackle by Troy Polamalu),0.270,2.320
3,10:01,1,10,PIT 49,10,10,Giovani Bernard right guard for 5 yards (tackle by Kion Wilson),2.320,2.460
3,9:23,2,5,PIT 44,10,10,Andy Dalton up the middle for 4 yards (tackle by Lawrence Timmons),2.460,2.280
3,8:22,3,1,PIT 40,10,10,BenJarvus Green-Ellis left guard for 2 yards (tackle by Evander Hood),2.280,3.050
3,7:46,1,10,PIT 38,10,10,Giovani Bernard right guard for 3 yards (tackle by Lawrence Timmons),3.050,2.910
3,7:02,2,7,PIT 35,10,10,Andy Dalton pass complete short right to Jermaine Gresham for 8 yards (tackle by Ryan Clark),2.910,3.780
3,6:17,1,10,PIT 27,10,16,"Andy Dalton pass complete short middle to Giovani Bernard for 27 yards, touchdown",3.780,7.000
3,6:17,,,PIT 2,10,17,Mike Nugent kicks extra point good,0.000,0.000
3,6:17,,,CIN 35,10,17,"Mike Nugent kicks off 65 yards, touchback",0.000,-0.280
3,6:08,1,10,PIT 20,10,17,Ben Roethlisberger pass complete short right to Emmanuel Sanders for -1 yards (tackle by Leon Hall),0.280,-0.460
3,5:34,2,11,PIT 19,10,17,Ben Roethlisberger pass complete short middle to Antonio Brown for 9 yards,-0.460,0.100
3,4:59,3,2,PIT 28,10,17,Isaac Redman right guard for 1 yard (tackle by Vontaze Burfict and George Iloka),0.100,-1.440
3,4:29,4,1,PIT 29,10,17,"Zoltan Mesko punts 48 yards, fair catch by Brandon Tate",-1.440,-0.480
3,4:21,1,10,CIN 23,10,17,Giovani Bernard left end for 5 yards (tackle by Brett Keisel),0.480,0.610
3,3:42,2,5,CIN 28,10,17,Andy Dalton pass complete short left to A.J. Green for 10 yards (tackle by Ike Taylor),0.610,1.470
3,3:01,1,10,CIN 38,10,17,"Giovani Bernard right guard for 11 yards (tackle by William Gay). Penalty on Jermaine Gresham: Offensive Holding, 10 yards (no play)",1.470,1.470
3,2:29,1,10,CIN 38,10,17,Timeout #1 by Cincinnati Bengals,1.470,0.810
3,2:29,1,20,CIN 28,10,17,Andy Dalton pass complete short middle to Jermaine Gresham for 10 yards (tackle by Troy Polamalu),0.810,0.920
3,1:29,2,10,CIN 38,10,17,Andy Dalton pass complete short left to Mohamed Sanu for 2 yards (tackle by Lawrence Timmons and Brett Keisel),0.920,0.500
3,0:56,3,8,CIN 40,10,17,Andy Dalton right end for 3 yards (tackle by Ryan Clark),0.500,-0.520
3,0:20,4,5,CIN 43,10,17,"Kevin Huber punts 40 yards, fair catch by Antonio Brown",-0.520,0.060
3,0:11,1,10,PIT 17,10,17,Ben Roethlisberger pass incomplete short right intended for David Johnson,-0.060,-0.580
3,0:05,2,10,PIT 17,10,17,Ben Roethlisberger pass incomplete deep left intended for Antonio Brown,-0.580,-1.250
Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,10,PIT 17,10,17,Ben Roethlisberger pass incomplete deep left intended for Emmanuel Sanders,-1.250,-2.320
4,14:55,4,10,PIT 17,10,17,"Zoltan Mesko punts 51 yards, returned by Brandon Tate for 4 yards (tackle by Kion Wilson)",-2.320,-1.330
4,14:42,1,10,CIN 36,10,17,Giovani Bernard left guard for 3 yards (tackle by Lawrence Timmons and Vince Williams),1.330,1.200
4,14:05,2,7,CIN 39,10,17,Andy Dalton pass complete short middle to Mohamed Sanu for 11 yards (tackle by Ryan Clark),1.200,2.260
4,13:25,1,10,,10,17,Andy Dalton pass complete short right to A.J. Green for 5 yards (tackle by Ike Taylor),2.260,2.390
4,12:39,2,5,PIT 45,10,17,Andy Dalton pass incomplete deep right intended for A.J. Green,2.390,1.690
4,12:32,3,5,PIT 45,10,17,Andy Dalton pass complete short right to Marvin Jones for 16 yards (tackle by William Gay),1.690,3.640
4,12:04,1,10,PIT 29,10,17,Mohamed Sanu right guard for 4 yards (tackle by Jarvis Jones),3.640,3.640
4,11:29,2,6,PIT 25,10,17,BenJarvus Green-Ellis left guard for 4 yards (tackle by Jarvis Jones),3.640,3.470
4,10:52,3,2,PIT 21,10,17,BenJarvus Green-Ellis right guard for 2 yards (tackle by Jarvis Jones),3.470,4.310
4,10:10,1,10,PIT 19,10,17,BenJarvus Green-Ellis left guard for 4 yards (tackle by Evander Hood),4.310,4.350
4,9:35,2,6,PIT 15,10,17,BenJarvus Green-Ellis left tackle for 3 yards (tackle by Vince Williams),4.350,4.190
4,8:52,3,3,PIT 12,10,17,"Andy Dalton pass incomplete short middle intended for Tyler Eifert. Penalty on LaMarr Woodley: Defensive Offside, 4 yards (no play)",4.190,5.370
4,8:46,1,8,PIT 8,10,17,BenJarvus Green-Ellis right tackle for 1 yard (tackle by Evander Hood),5.370,4.760
4,8:06,2,7,PIT 7,10,17,Andy Dalton pass incomplete short left intended for A.J. Green,4.760,3.810
4,8:01,3,7,PIT 7,10,17,Andy Dalton pass incomplete short left intended for A.J. Green (defended by Brett Keisel),3.810,2.970
4,7:54,4,7,PIT 7,10,20,Mike Nugent 25 yard field goal good,2.970,3.000
4,7:54,,,CIN 35,10,20,"Mike Nugent kicks off 67 yards, returned by Felix Jones for 20 yards (tackle by Ryan Whalen)",0.000,-0.040
4,7:46,1,10,PIT 18,10,20,Ben Roethlisberger pass incomplete short left intended for Antonio Brown (defended by Leon Hall),0.040,-0.490
4,7:42,2,10,PIT 18,10,20,Ben Roethlisberger pass complete short left to Jerricho Cotchery for 21 yards (tackle by George Iloka),-0.490,1.530
4,7:23,1,10,PIT 39,10,20,Ben Roethlisberger pass incomplete deep right intended for Emmanuel Sanders (defended by Terence Newman),1.530,0.990
4,7:16,2,10,PIT 39,10,20,"Penalty on Carlos Dunlap: Neutral Zone Infraction, 5 yards (no play)",0.990,1.660
4,7:16,2,5,PIT 44,10,20,Ben Roethlisberger pass complete short middle to Jerricho Cotchery for 7 yards (tackle by Rey Maualuga),1.660,2.320
4,6:39,1,10,CIN 49,10,20,Ben Roethlisberger pass complete short right to David Paulson for 14 yards (tackle by Leon Hall),2.320,3.250
4,5:57,1,10,CIN 35,10,20,Ben Roethlisberger pass incomplete deep right intended for Emmanuel Sanders,3.250,2.700
4,5:51,2,10,CIN 35,10,20,Ben Roethlisberger pass complete short middle to Emmanuel Sanders for 8 yards (tackle by Leon Hall and Terence Newman),2.700,3.070
4,5:04,3,2,CIN 27,10,20,Ben Roethlisberger pass incomplete short middle intended for Jerricho Cotchery is intercepted by Reggie Nelson at CIN-13,3.070,0.320
4,4:55,1,10,CIN 13,10,20,BenJarvus Green-Ellis left tackle for 2 yards (tackle by Vince Williams),-0.320,-0.570
4,4:13,2,8,CIN 15,10,20,BenJarvus Green-Ellis left guard for 2 yards (tackle by Evander Hood and Steve McLendon),-0.570,-0.570
4,4:04,2,8,CIN 15,10,20,Timeout #1 by Pittsburgh Steelers,-0.570,-0.940
4,4:04,3,6,CIN 17,10,20,BenJarvus Green-Ellis left guard for 8 yards (tackle by Vince Williams),-0.940,0.610
4,3:20,1,10,CIN 25,10,20,BenJarvus Green-Ellis left guard for no gain (tackle by Vince Williams and Steve McLendon),0.610,0.610
4,3:14,1,10,CIN 25,10,20,Timeout #2 by Pittsburgh Steelers,0.610,0.060
4,3:14,2,10,CIN 25,10,20,"BenJarvus Green-Ellis right end for 4 yards (tackle by Evander Hood). Penalty on LaMarr Woodley: Unnecessary Roughness, 15 yards",0.060,1.860
4,3:04,1,10,CIN 44,10,20,BenJarvus Green-Ellis right guard for 2 yards (tackle by Evander Hood and William Gay),1.860,1.590
4,2:18,2,8,CIN 46,10,20,"BenJarvus Green-Ellis left guard for 4 yards (tackle by LaMarr Woodley). Penalty on Jermaine Gresham: Offensive Holding, 10 yards (no play)",1.590,0.240
4,2:12,2,18,CIN 36,10,20,BenJarvus Green-Ellis up the middle for -3 yards (tackle by Troy Polamalu),0.240,-0.820
4,2:00,3,21,CIN 33,10,20,BenJarvus Green-Ellis left end for 6 yards (tackle by Troy Polamalu and Ryan Clark),-0.820,-0.820
4,1:52,3,21,CIN 33,10,20,Timeout #3 by Pittsburgh Steelers,-0.820,-0.780
4,1:52,4,15,CIN 39,10,20,"Kevin Huber punts 61 yards, touchback",-0.780,-0.280
4,1:43,1,10,PIT 20,10,20,Ben Roethlisberger pass complete short middle to Isaac Redman for 6 yards (tackle by Terence Newman),0.280,0.540
4,1:18,2,4,PIT 26,10,20,Ben Roethlisberger pass incomplete deep right intended for Emmanuel Sanders (defended by Terence Newman),0.540,-0.160
4,1:12,3,4,PIT 26,10,20,Ben Roethlisberger pass complete short middle to Antonio Brown for 9 yards (tackle by Vontaze Burfict),-0.160,1.270
4,0:46,1,10,PIT 35,10,20,Ben Roethlisberger pass complete deep right to Jerricho Cotchery for 31 yards (tackle by Terence Newman),1.270,3.310
4,0:24,1,10,CIN 34,10,20,Ben Roethlisberger spiked the ball,3.310,2.770
4,0:23,2,10,CIN 34,10,20,Ben Roethlisberger pass incomplete short left intended for David Paulson,2.770,2.080
4,0:16,3,10,CIN 34,10,20,Ben Roethlisberger pass complete short middle to Antonio Brown for 18 yards (tackle by Vontaze Burfict),2.080,2.130
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
