Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
1,1:02,1,10,DAL 48,6,3,Jon Kitna pass complete deep middle to Miles Austin for 44 yards (tackle by Antrel Rolle),2.130,5.370
1,0:06,1,8,NYG 8,6,3,Felix Jones right tackle for 7 yards (tackle by Michael Boley and Keith Bulluck),5.370,5.910
Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,1,NYG 1,6,3,Jon Kitna pass incomplete short right intended for Chris Gronkowski,5.910,5.170
2,14:53,3,1,NYG 1,6,3,Jon Kitna middle for -3 yards (tackle by Osi Umenyiora),5.170,3.030
2,14:30,4,4,NYG 4,9,3,David Buehler 22 yard field goal good,3.030,3.000
2,,,,DAL 30,9,3,David Buehler kicks off 62 yards,0.000,1.600
2,14:26,1,10,NYG 40,9,3,"Ahmad Bradshaw right guard for 3 yards (tackle by Alan Ball and Igor Olshansky). Penalty on Will Beatty: Illegal Formation, 5 yards (no play)",1.600,1.270
2,14:19,1,15,NYG 35,9,3,Eli Manning pass incomplete short middle intended for Ahmad Bradshaw,1.270,0.380
2,14:13,2,15,NYG 35,9,3,Ahmad Bradshaw right end for 4 yards (tackle by DeMarcus Ware),0.380,0.230
2,13:37,3,11,NYG 39,9,3,Eli Manning pass complete short right to Ahmad Bradshaw for 12 yards (tackle by Bryan McCann and Keith Brooking),0.230,2.320
2,12:50,1,10,DAL 49,9,3,Eli Manning pass complete short middle to Ahmad Bradshaw for 6 yards (tackle by Keith Brooking and DeMarcus Ware),2.320,2.590
2,12:10,2,4,DAL 43,9,3,"Ahmad Bradshaw left end for 2 yards (tackle by Mike Jenkins). Ahmad Bradshaw fumbles (forced by Mike Jenkins), recovered by Duke Calhoun at DAL-37",2.590,3.120
2,11:15,1,10,DAL 37,9,3,Eli Manning pass incomplete short left intended for Hakeem Nicks,3.120,2.570
2,11:09,2,10,DAL 37,9,3,Eli Manning pass complete short left to Brandon Jacobs for 1 yard (tackle by Victor Butler),2.570,2.010
2,10:26,3,9,DAL 36,9,3,Eli Manning pass complete deep left to Ramses Barden for 26 yards (tackle by Mike Jenkins),2.010,4.910
2,9:46,1,10,DAL 10,9,3,Ahmad Bradshaw left guard for 8 yards (tackle by Mike Jenkins and Alan Ball),4.910,5.720
2,9:03,2,2,DAL 2,9,3,"Penalty on Will Beatty: False Start, 5 yards (no play)",5.720,4.760
2,8:32,2,7,DAL 7,9,3,Ahmad Bradshaw middle for 5 yards (tackle by Bradie James and Igor Olshansky),4.760,4.950
2,7:50,3,2,DAL 2,15,3,"Eli Manning pass incomplete short left intended for Hakeem Nicks is intercepted by Bryan McCann and returned for 101 yards, touchdown",4.950,-7.000
2,,,,NYG 2,16,3,David Buehler kicks extra point good,0.000,0.000
2,,,,DAL 30,16,3,"David Buehler kicks off 60 yards, returned by Will Blackmon for 15 yards (tackle by Sam Hurd)",0.000,0.610
2,7:29,1,10,NYG 25,16,3,"Ahmad Bradshaw left tackle for 4 yards (tackle by Jeremy Clark and Bradie James). Penalty on Mitch Petrus: Face Mask (15 Yards), 14 yards",0.610,-0.410
2,7:01,1,20,NYG 15,16,3,"Eli Manning pass complete short middle to Ramses Barden for 13 yards (tackle by Gerald Sensabaugh). Penalty on Kareem McKenzie: Illegal Formation, 5 yards (no play)",-0.410,-0.950
2,6:37,1,25,NYG 10,16,3,Eli Manning pass complete short middle to Ahmad Bradshaw for 2 yards (tackle by DeMarcus Ware and Bradie James),-0.950,-1.730
2,5:55,2,23,NYG 12,16,3,Ahmad Bradshaw left tackle for no gain (tackle by Orlando Scandrick),-1.730,-2.940
2,5:14,3,23,NYG 12,16,3,Eli Manning pass incomplete short right intended for Kevin Boss,-2.940,-2.490
2,5:06,4,23,NYG 12,16,3,Matt Dodge punts 32 yards,-2.490,-2.650
2,4:59,1,10,NYG 44,16,3,Jon Kitna pass complete short middle to Martellus Bennett for 32 yards (tackle by Kenny Phillips),2.650,4.780
2,4:23,1,10,NYG 12,16,3,Felix Jones left tackle for no gain (tackle by Jason Pierre-Paul and Terrell Thomas),4.780,4.100
2,3:47,2,10,NYG 12,16,3,Jon Kitna pass incomplete short right intended for Martellus Bennett,4.100,3.120
2,3:36,3,10,NYG 12,16,3,Jon Kitna pass complete short left to Jason Witten for 7 yards (tackle by Deon Grant),3.120,3.020
2,3:12,4,3,NYG 5,19,3,David Buehler 23 yard field goal good,3.020,3.000
2,,,,DAL 30,19,3,"David Buehler kicks off 67 yards, returned by Will Blackmon for 23 yards (tackle by Sean Lee)",0.000,0.670
2,2:57,1,10,NYG 26,19,3,Eli Manning pass complete deep middle to Mario Manningham for 44 yards (tackle by Bryan McCann),0.670,3.580
2,2:33,,,,19,3,Timeout #1 by New York Giants,0.000,3.580
2,2:33,1,10,DAL 30,19,3,Eli Manning pass complete short left to Ramses Barden for 5 yards (tackle by Orlando Scandrick),3.580,3.710
2,2:13,2,5,DAL 25,19,3,Eli Manning pass complete short left to Hakeem Nicks for 15 yards (tackle by Alan Ball and Anthony Spencer),3.710,4.910
2,2:00,1,10,DAL 10,19,3,Eli Manning pass complete short middle to Ramses Barden for 3 yards (tackle by Keith Brooking),4.910,4.760
2,1:40,2,7,DAL 7,19,3,Eli Manning pass incomplete short middle intended for Kevin Boss (defended by Gerald Sensabaugh),4.760,3.810
2,1:34,3,7,DAL 7,19,3,Eli Manning pass incomplete short left intended for Ramses Barden (defended by Orlando Scandrick). Penalty on Chris Snee: Offensive Holding (Declined),3.810,2.970
2,1:28,4,7,DAL 7,19,6,Lawrence Tynes 25 yard field goal good,2.970,3.000
2,,,,NYG 30,19,6,"Lawrence Tynes kicks off 59 yards, returned by Dez Bryant for 26 yards (tackle by Deon Grant)",0.000,1.400
2,1:18,1,10,DAL 37,19,6,Felix Jones middle for 9 yards (tackle by Antrel Rolle and Justin Tuck),1.400,2.070
2,0:51,2,1,DAL 46,19,6,Felix Jones middle for 3 yards (tackle by Jonathan Goff and Chris Canty),2.070,2.190
2,0:42,,,,19,6,Timeout #1 by Dallas Cowboys,0.000,2.190
2,0:42,1,10,DAL 49,19,6,Jon Kitna pass complete short left to Felix Jones for 1 yard (tackle by Terrell Thomas),2.190,1.780
2,0:16,2,9,,19,6,Jon Kitna pass complete short right to Roy Williams for 6 yards (tackle by Aaron Ross),1.780,1.880
2,0:10,,,,19,6,Timeout #2 by Dallas Cowboys,0.000,1.880
2,0:10,3,3,NYG 44,19,6,"Penalty on Jon Kitna: False Start, 5 yards (no play)",1.880,1.220
2,0:10,3,8,NYG 49,19,6,Jon Kitna pass incomplete,1.220,0.000
2,0:02,4,8,NYG 49,19,6,Jon Kitna kneels for -3 yards,0.000,1.990
Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 30,19,6,"Lawrence Tynes kicks off 64 yards, returned by Dez Bryant for 23 yards (tackle by Travis Beckum)",0.000,0.870
3,14:55,1,10,DAL 29,19,6,Jon Kitna pass incomplete short right intended for Chris Gronkowski,0.870,0.000
3,,,,,19,6,--,0.000,0.330
3,14:50,2,10,DAL 29,19,6,Felix Jones middle for no gain (tackle by Justin Tuck and Osi Umenyiora),0.330,-0.360
3,14:13,3,10,DAL 29,25,6,"Jon Kitna pass complete short left to Felix Jones for 71 yards, touchdown",-0.360,7.000
3,,,,NYG 2,26,6,David Buehler kicks extra point good,0.000,0.000
3,,,,DAL 30,26,6,"David Buehler kicks off 70 yards, returned by Will Blackmon for 42 yards (tackle by Barry Church)",0.000,1.730
3,13:48,1,10,NYG 42,26,6,Eli Manning pass complete deep middle to Mario Manningham for 20 yards (tackle by Bryan McCann),1.730,3.050
3,13:22,1,10,DAL 38,26,6,Ahmad Bradshaw middle for 4 yards (tackle by Jay Ratliff and Bradie James),3.050,3.050
3,12:36,2,6,DAL 34,26,6,Ahmad Bradshaw middle for 2 yards (tackle by Anthony Spencer and Bradie James),3.050,2.610
3,12:02,3,4,DAL 32,26,6,Eli Manning pass complete short right to Hakeem Nicks for 9 yards (tackle by Terence Newman),2.610,4.040
3,11:28,1,10,DAL 23,26,6,Ahmad Bradshaw left tackle for 3 yards (tackle by Anthony Spencer and Igor Olshansky),4.040,0.000
3,,,,,26,6,--,0.000,3.900
3,10:38,2,7,DAL 20,26,6,"Eli Manning pass incomplete deep right intended for Hakeem Nicks. Penalty on Orlando Scandrick: Illegal Contact, 5 yards (no play)",3.900,0.000
3,,,,,26,6,--,0.000,4.580
3,10:26,1,10,DAL 15,26,6,Eli Manning middle for 8 yards (tackle by Alan Ball),4.580,5.410
3,9:46,2,2,DAL 7,26,6,Ahmad Bradshaw right tackle for 2 yards (tackle by Stephen Bowen and Anthony Spencer),5.410,6.060
3,9:01,,,,26,6,Timeout #1 by New York Giants,0.000,6.060
3,9:01,1,5,DAL 5,26,12,"Eli Manning pass complete short middle to Mario Manningham for 5 yards, touchdown",6.060,7.000
3,,,,DAL 2,26,13,Lawrence Tynes kicks extra point good,0.000,0.000
3,,,,NYG 30,26,13,"Lawrence Tynes kicks off 72 yards, returned by Dez Bryant for 17 yards (tackle by Dave Tollefson)",0.000,-0.220
3,8:51,1,10,DAL 15,26,13,Jon Kitna pass incomplete short right intended for Marion Barber,-0.220,-0.710
3,8:47,2,10,DAL 15,26,13,Jon Kitna pass complete short right to Dez Bryant for 46 yards (tackle by Kenny Phillips),-0.710,2.980
3,8:22,1,10,NYG 39,26,13,"Marion Barber right end for 5 yards (tackle by Antrel Rolle). Penalty on Kyle Kosier: Offensive Holding, 10 yards (no play)",2.980,2.320
3,7:53,1,20,NYG 49,26,13,Jon Kitna pass incomplete short left intended for Miles Austin (defended by Osi Umenyiora),2.320,1.090
3,7:43,2,20,NYG 49,26,13,Jon Kitna pass complete short left to Marion Barber for -2 yards (tackle by Aaron Ross),1.090,0.170
3,7:01,3,22,DAL 49,26,13,Jon Kitna pass complete deep left to Roy Williams for 27 yards,0.170,3.970
3,6:39,1,10,NYG 24,32,13,"Jon Kitna pass complete deep middle to Miles Austin for 24 yards, touchdown",3.970,7.000
3,,,,NYG 2,33,13,David Buehler kicks extra point good,0.000,0.000
3,,,,DAL 30,33,13,"David Buehler kicks off 57 yards, returned by Will Blackmon for 14 yards (tackle by Sam Hurd)",0.000,0.740
3,6:23,1,10,NYG 27,33,13,Ahmad Bradshaw right guard for 3 yards (tackle by DeMarcus Ware and Igor Olshansky),0.740,0.600
3,5:37,2,7,NYG 30,33,13,"Eli Manning pass incomplete deep left intended for Hakeem Nicks. Penalty on Bryan McCann: Defensive Pass Interfere, 35 yards (no play)",0.600,3.250
3,5:29,1,10,DAL 35,33,19,"Eli Manning pass complete deep left to Kevin Boss for 35 yards, touchdown",3.250,7.000
3,,,,DAL 2,33,20,Lawrence Tynes kicks extra point good,0.000,0.000
3,,,,NYG 30,33,20,"Lawrence Tynes kicks off 66 yards, returned by Dez Bryant for 20 yards (tackle by Brian Jackson)",0.000,0.540
3,5:12,1,10,DAL 24,33,20,Felix Jones left end for 3 yards (tackle by Jonathan Goff and Terrell Thomas),0.540,0.400
3,4:42,2,7,DAL 27,33,20,Jon Kitna right end for 4 yards (tackle by Michael Boley),0.400,0.230
3,4:14,3,3,DAL 31,33,20,Jon Kitna pass incomplete short middle intended for Jason Witten (defended by Jason Pierre-Paul). Penalty on Marc Colombo: Illegal Shift (Declined),0.230,-1.310
3,4:05,4,3,DAL 31,33,20,"Mat McBriar punts 43 yards, fair catch by Will Blackmon",-1.310,-0.670
3,3:58,1,10,NYG 26,33,20,Brandon Jacobs left tackle for 6 yards (tackle by Bradie James and Gerald Sensabaugh),0.670,0.940
3,3:24,2,4,NYG 32,33,20,Eli Manning pass complete short left to Brandon Jacobs for 10 yards (tackle by DeMarcus Ware and Bradie James),0.940,1.730
3,2:36,1,10,NYG 42,33,20,Eli Manning pass incomplete short left intended for Brandon Jacobs,1.730,1.190
3,2:29,2,10,NYG 42,33,20,Brandon Jacobs right tackle for 3 yards (tackle by DeMarcus Ware),1.190,0.890
3,1:49,3,7,NYG 45,33,20,Eli Manning pass complete short left to Mario Manningham for 6 yards (tackle by Orlando Scandrick),0.890,0.000
3,1:08,4,1,DAL 49,33,20,"Matt Dodge punts 49 yards, touchback",0.000,-0.280
3,0:56,1,10,DAL 20,33,20,Felix Jones middle for 3 yards (tackle by Justin Tuck and Rocky Bernard),0.280,0.140
3,0:20,2,7,DAL 23,33,20,Felix Jones right guard for -4 yards (tackle by Chris Canty and Deon Grant),0.140,-1.140
Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,11,DAL 19,33,20,Jon Kitna right end for 5 yards (tackle by Osi Umenyiora),-1.140,-1.770
4,14:33,4,6,DAL 24,33,20,Mat McBriar punts 56 yards,-1.770,-0.280
4,14:21,1,10,NYG 20,33,20,Eli Manning middle for 9 yards (tackle by Keith Brooking),0.280,0.950
4,13:46,2,1,NYG 29,33,20,Ahmad Bradshaw middle for 9 yards (tackle by Keith Brooking and Anthony Spencer),0.950,1.470
4,13:06,1,10,NYG 38,33,20,Ahmad Bradshaw right guard for 7 yards (tackle by Jay Ratliff),1.470,1.870
4,12:36,2,3,NYG 45,33,20,Eli Manning pass complete short right to Mario Manningham for 2 yards (tackle by Orlando Scandrick),1.870,1.420
4,11:48,3,1,NYG 47,33,20,Ahmad Bradshaw right end for 2 yards (tackle by DeMarcus Ware and Jay Ratliff),1.420,2.190
4,11:08,1,10,NYG 49,33,20,"Eli Manning pass incomplete. Penalty on Rich Seubert: Illegal Touch Pass (Declined), Penalty on Eli Manning: Intentional Grounding, 10 yards",2.190,0.300
4,10:57,2,20,NYG 39,33,20,Eli Manning pass incomplete deep middle intended for Hakeem Nicks,0.300,-0.360
4,10:51,3,20,NYG 39,33,20,Eli Manning pass complete deep middle to Kevin Boss for 19 yards (tackle by Gerald Sensabaugh),-0.360,0.460
4,10:22,4,1,DAL 42,33,20,Brandon Jacobs left guard for no gain (tackle by Bradie James and Barry Church),0.460,-1.730
4,10:08,1,10,DAL 42,33,20,Felix Jones left tackle for 3 yards (tackle by Chris Canty and Osi Umenyiora),1.730,1.590
4,9:35,2,7,DAL 45,33,20,"Jon Kitna pass incomplete deep left intended for Dez Bryant. Penalty on Dave Tollefson: Roughing the Passer, 15 yards (no play)",1.590,2.920
,,,,,,,"NYG challenged the pass completion ruling, and the original play was overturned.",,
4,9:22,1,10,NYG 40,33,20,Jon Kitna pass incomplete short left intended for Dez Bryant,2.920,2.370
4,9:16,2,10,NYG 40,33,20,Felix Jones left tackle for 3 yards (tackle by Osi Umenyiora and Jonathan Goff),2.370,2.080
4,8:59,3,7,NYG 37,33,20,Jon Kitna pass incomplete deep right intended for Dez Bryant is intercepted by Deon Grant,2.080,-0.280
4,8:37,1,10,NYG 20,33,20,Eli Manning pass complete short middle to Mario Manningham for 13 yards (tackle by Alan Ball),0.280,1.140
4,8:10,1,10,NYG 33,33,20,Eli Manning pass complete short middle to Kevin Boss for 14 yards (tackle by Keith Brooking and Gerald Sensabaugh),1.140,2.060
4,7:48,1,10,NYG 47,33,20,Ahmad Bradshaw right guard for 5 yards (tackle by Keith Brooking and Stephen Bowen),2.060,2.190
4,7:27,2,5,DAL 48,33,20,"Eli Manning pass complete deep left to Hakeem Nicks for 48 yards. Penalty on Kevin Boothe: Offensive Holding, 10 yards (no play)",2.190,0.840
4,7:18,2,15,NYG 42,33,20,"Eli Manning for no gain. Eli Manning fumbles, recovered by Anthony Spencer at NYG-21 (tackle by Shawn Andrews). Penalty on Kareem McKenzie: Illegal Formation (Declined)",0.840,-4.170
4,7:12,1,10,NYG 21,33,20,Felix Jones left end for 2 yards (tackle by Terrell Thomas and Michael Boley),4.170,3.900
4,6:44,2,8,NYG 19,33,20,Felix Jones left guard for no gain (tackle by Chris Canty),3.900,3.180
4,6:35,,,,33,20,Timeout #2 by New York Giants,0.000,3.180
4,6:35,3,8,NYG 19,33,20,Marion Barber middle for 3 yards (tackle by Justin Tuck and Chris Canty),3.180,2.430
4,5:49,,,,33,20,Timeout #1 by Dallas Cowboys,0.000,2.430
4,5:49,4,5,NYG 16,33,20,David Buehler 34 yard field goal no good,2.430,-0.610
4,5:45,1,10,NYG 25,33,20,Eli Manning pass complete short middle to Travis Beckum for 10 yards (tackle by Keith Brooking). Penalty on DeMarcus Ware: Defensive Offside (Declined),0.610,1.270
4,5:38,1,10,NYG 35,33,20,Eli Manning pass complete short left to Ahmad Bradshaw for 18 yards (tackle by Bradie James and Keith Brooking),1.270,2.460
4,5:06,1,10,DAL 47,33,20,Eli Manning pass complete short right to Mario Manningham for 5 yards (tackle by Gerald Sensabaugh and Bradie James),2.460,2.590
4,4:44,,,,33,20,Timeout #2 by Dallas Cowboys,0.000,2.590
4,4:44,2,5,DAL 42,33,20,Eli Manning pass complete short right to Ahmad Bradshaw for 14 yards (tackle by Alan Ball),2.590,3.710
4,4:14,1,10,DAL 28,33,20,Eli Manning pass complete short right to Travis Beckum for 2 yards (tackle by Terence Newman),3.710,3.440
4,3:51,2,8,DAL 26,33,20,Brandon Jacobs right tackle for 6 yards (tackle by Terence Newman),3.440,3.530
4,3:31,3,2,DAL 20,33,20,Eli Manning pass complete short left to Mario Manningham for 3 yards (tackle by Orlando Scandrick),3.530,4.440
4,3:07,1,10,DAL 17,33,20,Eli Manning pass incomplete short left intended for Mario Manningham,4.440,3.850
4,3:00,2,10,DAL 17,33,20,Eli Manning pass incomplete short right intended for Mario Manningham,3.850,3.070
4,2:55,3,10,DAL 17,33,20,Eli Manning pass incomplete short middle intended for Mario Manningham is intercepted by Alan Ball at DAL-6 and returned for 27 yards,3.070,-1.140
4,2:45,1,10,DAL 33,33,20,Marion Barber middle for 12 yards (tackle by Kenny Phillips and Terrell Thomas),1.140,1.930
4,2:00,1,10,DAL 45,33,20,Marion Barber middle for 6 yards (tackle by Terrell Thomas),1.930,2.190
4,1:54,,,,33,20,Timeout #3 by New York Giants,0.000,2.190
4,1:54,2,4,NYG 49,33,20,"Penalty on Doug Free: False Start, 5 yards (no play)",2.190,1.520
4,1:54,2,9,DAL 46,33,20,Marion Barber left tackle for -1 yards (tackle by Terrell Thomas),1.520,0.700
4,1:18,3,10,DAL 45,33,20,Marion Barber right tackle for 18 yards (tackle by Kenny Phillips),0.700,3.120
4,0:25,1,10,NYG 37,33,20,Jon Kitna kneels for -1 yards,3.120,2.440
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
