Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
1,7:06,1,10,BAL 18,3,0,Ray Rice left guard for 4 yards (tackle by Evander Hood),0.040,0.140
1,6:32,2,6,BAL 22,3,0,Ray Rice right tackle for 7 yards (tackle by Troy Polamalu),0.140,0.870
1,5:54,1,10,BAL 29,3,0,Joe Flacco pass incomplete deep middle intended for Anquan Boldin,0.870,0.330
1,5:48,2,10,BAL 29,3,0,Joe Flacco pass complete short middle to Ray Rice for 5 yards (tackle by Lawrence Timmons),0.330,0.300
1,5:17,3,5,BAL 34,3,0,Joe Flacco pass incomplete short middle intended for Anquan Boldin (defended by Cortez Allen),0.300,-1.110
1,5:12,4,5,BAL 34,3,0,"Sam Koch punts 50 yards, returned by Antonio Brown for -3 yards (tackle by David Reed)",-1.110,0.320
1,5:02,1,10,PIT 13,3,0,Charlie Batch pass complete short left to Jonathan Dwyer for 1 yard (tackle by Bernard Pollard),-0.320,-0.680
1,4:22,2,9,PIT 14,3,0,Charlie Batch pass complete short middle to Mike Wallace for 6 yards (tackle by Albert McClellan),-0.680,-0.590
1,3:37,3,3,PIT 20,3,0,Charlie Batch pass incomplete deep right intended for Antonio Brown,-0.590,-2.030
1,3:30,4,3,PIT 20,3,0,"Drew Butler punts 46 yards, fair catch by Jacoby Jones",-2.030,-1.200
1,3:22,1,10,BAL 34,3,0,Bernard Pierce right tackle for 4 yards (tackle by James Harrison and Will Allen),1.200,1.200
1,2:43,2,6,BAL 38,3,0,Bernard Pierce left guard for 2 yards (tackle by Jason Worilds and Ryan Clark),1.200,0.760
1,2:06,3,4,BAL 40,3,0,Joe Flacco pass complete short left to Bernard Pierce for 5 yards (tackle by Ryan Clark),0.760,1.930
1,1:24,1,10,BAL 45,3,0,Bernard Pierce left guard for 5 yards (tackle by Brett Keisel and James Harrison),1.930,2.060
1,0:45,2,5,PIT 50,3,0,Joe Flacco pass complete short left to Anquan Boldin for 6 yards (tackle by Cortez Allen),2.060,2.650
1,0:04,1,10,PIT 44,3,0,Joe Flacco pass complete short left to Vonta Leach for 11 yards (tackle by Larry Foote),2.650,3.380
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,PIT 33,3,0,Ray Rice right tackle for 2 yards (tackle by Jason Worilds),3.380,3.110
2,14:26,2,8,PIT 31,3,0,Joe Flacco pass complete short right to Vonta Leach for 5 yards (tackle by Jason Worilds),3.110,3.070
2,14:02,3,3,PIT 26,3,0,Joe Flacco pass incomplete short left intended for Torrey Smith,3.070,1.840
2,13:57,4,3,PIT 26,3,3,Justin Tucker 45 yard field goal good,1.840,3.000
2,13:52,,,BAL 35,3,3,"Justin Tucker kicks off 74 yards, touchback",0.000,0.280
2,13:52,1,10,PIT 20,3,3,Isaac Redman right tackle for 1 yard (tackle by Corey Graham),0.280,-0.130
2,13:14,2,9,PIT 21,3,3,Isaac Redman up the middle for 5 yards (tackle by Cary Williams and Ma'ake Kemoeatu),-0.130,-0.160
2,12:27,3,4,PIT 26,3,3,Charlie Batch sacked by Paul Kruger for -3 yards,-0.160,-1.830
2,12:20,4,7,PIT 23,3,3,Drew Butler punts 35 yards,-1.830,-1.730
2,12:03,1,10,BAL 42,3,3,Ray Rice right tackle for 10 yards (tackle by Keenan Lewis),1.730,2.390
2,11:24,1,10,PIT 48,3,3,Joe Flacco pass incomplete short left intended for Anquan Boldin (defended by Cortez Allen),2.390,1.850
2,11:19,2,10,PIT 48,3,3,Joe Flacco pass incomplete deep middle intended for Torrey Smith (defended by Cortez Allen),1.850,1.160
2,11:10,3,10,PIT 48,3,3,Joe Flacco pass complete short right to Torrey Smith for 13 yards (tackle by Keenan Lewis),1.160,3.250
2,10:55,1,10,PIT 35,3,3,"Penalty on Anquan Boldin: Offensive 12 On-field, 5 yards (no play)",3.250,2.920
2,10:38,1,15,PIT 40,3,3,"Joe Flacco pass incomplete deep middle intended for Torrey Smith. Penalty on Cortez Allen: Defensive Pass Interference, 30 yards (no play)",2.920,4.910
2,10:29,1,10,PIT 10,3,3,Ray Rice up the middle for 6 yards (tackle by Troy Polamalu and Cortez Allen),4.910,5.340
2,9:49,2,4,PIT 4,3,3,Joe Flacco pass incomplete short left intended for Anquan Boldin,5.340,4.490
2,9:42,3,4,PIT 4,3,3,Joe Flacco pass incomplete short left intended for Anquan Boldin,4.490,3.030
2,9:38,4,4,PIT 4,3,6,Justin Tucker 23 yard field goal good,3.030,3.000
2,9:34,,,BAL 35,3,6,"Justin Tucker kicks off 74 yards, touchback",0.000,0.280
2,9:34,1,10,PIT 20,3,6,Antonio Brown right end for 4 yards (tackle by Bernard Pollard),0.280,0.270
2,8:53,2,6,PIT 24,3,6,Jonathan Dwyer left guard for 1 yard (tackle by Bernard Pollard),0.270,-0.300
2,8:09,3,5,PIT 25,3,6,Charlie Batch pass incomplete short left intended for Antonio Brown,-0.300,-1.700
2,8:02,4,5,PIT 25,3,6,"Drew Butler punts 46 yards, fair catch by Jacoby Jones. Penalty on Albert McClellan: Offensive Holding, 10 yards",-1.700,-0.150
2,7:56,1,10,BAL 19,3,6,Bernard Pierce up the middle for 4 yards (tackle by Brett Keisel and Evander Hood),0.150,0.210
2,7:25,2,6,BAL 23,3,6,Bernard Pierce right end for 9 yards (tackle by Ryan Clark and Will Allen),0.210,1.070
2,6:48,1,10,BAL 32,3,6,Bernard Pierce right tackle for no gain (tackle by Larry Foote and Lawrence Timmons),1.070,0.530
2,6:13,2,10,BAL 32,3,6,Joe Flacco pass incomplete deep right intended for Dennis Pitta is intercepted by Ryan Clark at PIT-49,0.530,-2.190
2,6:03,1,10,PIT 49,3,6,Jonathan Dwyer right guard for -2 yards (tackle by Josh Bynes),2.190,1.380
2,5:26,2,12,PIT 47,3,6,Antonio Brown pass incomplete deep right intended for Jonathan Dwyer is intercepted by Corey Graham at BAL-31,1.380,-1.000
2,5:16,1,10,BAL 31,3,6,Ray Rice left tackle for 2 yards (tackle by James Harrison),1.000,0.730
2,4:44,2,8,BAL 33,3,6,Ray Rice right tackle for 3 yards (tackle by Larry Foote),0.730,0.430
2,4:06,3,5,BAL 36,3,6,"Joe Flacco pass incomplete short left intended for Anquan Boldin. Penalty on Keenan Lewis: Defensive Holding, 5 yards (no play)",0.430,1.660
2,4:01,1,10,BAL 41,3,6,Joe Flacco pass complete deep left to Anquan Boldin for 31 yards (tackle by Ryan Clark),1.660,3.710
2,3:23,1,10,PIT 28,3,12,"Joe Flacco pass complete deep left to Anquan Boldin for 28 yards, touchdown",3.710,7.000
2,3:23,,,PIT 2,3,13,Justin Tucker kicks extra point good,0.000,0.000
2,3:16,,,BAL 35,3,13,"Justin Tucker kicks off 67 yards, returned by Chris Rainey for 42 yards (tackle by Brendon Ayanbadejo)",0.000,1.600
2,3:07,1,10,PIT 40,3,13,Charlie Batch pass complete short left to Will Johnson for 6 yards (tackle by Jameel McClain),1.600,1.860
2,2:30,2,4,PIT 46,3,13,Jonathan Dwyer right tackle for 5 yards (tackle by Terrell Suggs),1.860,2.320
2,2:00,1,10,BAL 49,3,13,Charlie Batch pass incomplete deep right intended for Mike Wallace,2.320,1.780
2,1:52,2,10,BAL 49,3,13,Charlie Batch pass complete short left to Jonathan Dwyer for -3 yards (tackle by Brendon Ayanbadejo),1.780,0.700
2,1:10,3,13,PIT 48,3,13,"Charlie Batch pass incomplete deep right intended for Mike Wallace. Penalty on Haloti Ngata: Defensive Offside, 5 yards (no play)",0.700,1.360
2,1:03,3,8,BAL 47,3,13,Charlie Batch pass complete short right to Heath Miller for 17 yards (tackle by Corey Graham),1.360,3.580
2,0:56,1,10,BAL 30,3,13,Charlie Batch pass incomplete short middle intended for Antonio Brown (defended by Cary Williams),3.580,3.030
2,0:51,2,10,BAL 30,3,13,"Charlie Batch pass complete short left to Heath Miller for 7 yards (tackle by Jameel McClain and Corey Graham). Charlie Batch fumbles, recovered by Charlie Batch at BAL-30",3.030,0.000
2,0:43,,,,3,13,Timeout #1 by Pittsburgh Steelers,0.000,3.270
2,0:43,3,3,BAL 23,3,13,Charlie Batch pass incomplete deep middle intended for Mike Wallace,3.270,2.030
2,0:37,4,3,BAL 23,6,13,Shaun Suisham 41 yard field goal good,2.030,3.000
2,0:32,,,PIT 35,6,13,"Shaun Suisham kicks off 71 yards, returned by Jacoby Jones for 30 yards (tackle by Brandon Johnson)",0.000,0.540
2,0:26,1,10,BAL 24,6,13,Joe Flacco kneels for -1 yards,0.540,-0.140
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BAL 35,6,13,"Justin Tucker kicks off 62 yards, returned by Chris Rainey for 19 yards (tackle by James Ihedigbo)",0.000,0.410
3,14:54,1,10,PIT 22,6,13,Charlie Batch pass incomplete short left intended for Antonio Brown (defended by Terrence Cody),0.410,-0.130
3,14:51,2,10,PIT 22,6,13,Charlie Batch pass complete short left to Emmanuel Sanders for 7 yards (tackle by Corey Graham),-0.130,0.100
3,14:07,3,3,PIT 29,6,13,Isaac Redman left tackle for 8 yards (tackle by Bernard Pollard),0.100,1.400
3,13:25,1,10,PIT 37,6,13,Jonathan Dwyer left guard for 1 yard (tackle by Albert McClellan),1.400,0.990
3,12:44,2,9,PIT 38,6,13,Charlie Batch pass complete deep middle to Heath Miller for 43 yards (tackle by Cary Williams),0.990,4.310
3,11:55,1,10,BAL 19,6,13,Charlie Batch pass complete short left to Emmanuel Sanders for 3 yards (tackle by Albert McClellan),4.310,4.180
3,11:14,2,7,BAL 16,12,13,"Jonathan Dwyer left end for 16 yards, touchdown",4.180,7.000
3,11:14,,,BAL 2,13,13,Shaun Suisham kicks extra point good,0.000,0.000
3,11:05,,,PIT 35,13,13,"Shaun Suisham kicks off 61 yards, returned by Jacoby Jones for 22 yards (tackle by Ryan Mundy)",0.000,0.670
3,10:59,1,10,BAL 26,13,13,Ray Rice right guard for 1 yard (tackle by James Harrison),0.670,0.270
3,10:23,2,9,BAL 27,13,13,Joe Flacco pass complete short right to Vonta Leach for 12 yards (tackle by Lawrence Timmons),0.270,1.530
3,9:46,1,10,BAL 39,13,13,Ray Rice right tackle for -1 yards (tackle by Steve McLendon),1.530,0.850
3,9:07,2,11,BAL 38,13,13,Joe Flacco pass incomplete short right intended for Ray Rice,0.850,0.000
3,9:02,,,,13,13,Timeout #1 by Baltimore Ravens,0.000,0.170
3,9:02,3,11,BAL 38,13,13,"Joe Flacco pass complete deep left to Anquan Boldin for 17 yards. Penalty on Anquan Boldin: Offensive Pass Interference, 10 yards (no play)",0.170,-1.150
3,8:43,3,21,BAL 28,13,13,"Penalty on Anquan Boldin: False Start, 5 yards (no play)",-1.150,-1.810
3,8:24,3,26,BAL 23,13,13,Joe Flacco pass incomplete deep right intended for Jacoby Jones,-1.810,-1.830
3,8:16,4,26,BAL 23,13,13,"Sam Koch punts 54 yards, returned by Antonio Brown for 6 yards (tackle by Courtney Upshaw)",-1.830,-0.870
3,8:06,1,10,PIT 29,13,13,Charlie Batch pass incomplete short left intended for Isaac Redman,0.870,0.330
,,,,,,,"BAL challenged the fumble ruling, and the play was upheld.",,
3,7:57,2,10,PIT 29,13,13,Isaac Redman right guard for -1 yards (tackle by Jameel McClain),0.330,-0.490
3,7:11,3,11,PIT 28,13,13,"Charlie Batch pass complete deep middle to Emmanuel Sanders for 21 yards. Emmanuel Sanders fumbles, recovered by Ed Reed at BAL-37 (tackle by Heath Miller)",-0.490,-1.400
,,,,,,,"Replay Assistant challenged the fumble ruling, and the play was upheld.",,
3,7:00,1,10,BAL 37,13,13,Bernard Pierce right guard for 11 yards (tackle by Larry Foote),1.400,2.130
3,6:19,1,10,BAL 48,13,13,Ray Rice left guard for no gain (tackle by Brett Keisel),2.130,1.580
3,6:09,2,10,BAL 48,13,13,Joe Flacco sacked by Evander Hood for -1 yards,1.580,0.760
3,5:33,3,11,BAL 47,13,13,Joe Flacco pass complete short middle to Dennis Pitta for 19 yards (tackle by Curtis Brown),0.760,3.310
3,5:08,1,10,PIT 34,13,13,Joe Flacco pass incomplete deep left intended for Torrey Smith,3.310,2.770
3,5:00,2,10,PIT 34,13,19,"Ray Rice left end for 34 yards, touchdown",2.770,7.000
3,5:00,,,PIT 2,13,20,Justin Tucker kicks extra point good,0.000,0.000
3,4:50,,,BAL 35,13,20,"Justin Tucker kicks off 73 yards, touchback",0.000,0.280
3,4:50,1,10,PIT 20,13,20,Jonathan Dwyer right guard for -3 yards (tackle by Bernard Pollard),0.280,-0.790
3,4:06,2,13,PIT 17,13,20,Charlie Batch pass complete deep left to Antonio Brown for 34 yards,-0.790,2.320
3,3:28,1,10,BAL 49,13,20,Charlie Batch pass complete short right to Mike Wallace for 6 yards (tackle by Corey Graham),2.320,2.590
3,2:48,2,4,BAL 43,13,20,Jonathan Dwyer left guard for no gain (tackle by Terrence Cody),2.590,1.880
3,2:05,3,4,BAL 43,13,20,Charlie Batch pass incomplete deep middle intended for Emmanuel Sanders (defended by Bernard Pollard),1.880,0.400
3,1:59,4,4,BAL 43,13,20,"Drew Butler punts 27 yards, fair catch by Tandon Doss",0.400,0.140
3,1:52,1,10,BAL 16,13,20,Ray Rice right end for 10 yards (tackle by Evander Hood),-0.140,0.670
3,1:08,1,10,BAL 26,13,20,"Penalty on Vonta Leach: False Start, 5 yards (no play)",0.670,0.340
3,0:44,1,15,BAL 21,13,20,Joe Flacco sacked by Larry Foote for -5 yards,0.340,-1.370
3,0:18,2,20,BAL 16,13,20,Joe Flacco pass complete short left to Jacoby Jones for 5 yards (tackle by James Harrison and Cortez Allen),-1.370,-1.220
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,15,BAL 21,13,20,Joe Flacco pass incomplete deep right intended for Jacoby Jones (defended by Keenan Lewis),-1.220,-1.960
4,14:52,4,15,BAL 21,13,20,"Sam Koch punts 49 yards, returned by Antonio Brown for no gain. Penalty on Will Allen: Offensive Holding, 10 yards",-1.960,-0.280
4,14:42,1,10,PIT 20,13,20,Jonathan Dwyer left guard for 6 yards (tackle by Arthur Jones and Haloti Ngata),0.280,0.540
4,14:03,2,4,PIT 26,13,20,Charlie Batch pass complete short middle to Jonathan Dwyer for 10 yards (tackle by Bernard Pollard),0.540,1.330
4,13:30,1,10,PIT 36,13,20,Isaac Redman left end for 24 yards (tackle by Corey Graham and Albert McClellan),1.330,2.920
4,12:50,1,10,BAL 40,13,20,Charlie Batch sacked by Arthur Jones for -3 yards,2.920,1.970
4,11:59,2,13,BAL 43,13,20,Charlie Batch pass complete short middle to Heath Miller for 23 yards (tackle by Bernard Pollard),1.970,4.240
4,11:17,1,10,BAL 20,13,20,Charlie Batch pass incomplete deep right intended for Heath Miller is intercepted by Ed Reed at BAL--7 and returned for 34 yards (tackle by Jonathan Dwyer),4.240,-0.740
4,10:59,1,10,BAL 27,13,20,Joe Flacco pass complete short left to Anquan Boldin for 6 yards (tackle by James Harrison and Cortez Allen),0.740,1.010
4,10:25,2,4,BAL 33,13,20,Bernard Pierce right guard for -1 yards (tackle by Evander Hood),1.010,0.170
4,9:50,3,5,BAL 32,13,20,"Joe Flacco sacked by James Harrison for -5 yards. Joe Flacco fumbles (forced by James Harrison), recovered by Evander Hood at BAL-27 (tackle by Matt Birk)",0.170,-3.780
4,9:41,1,10,BAL 27,13,20,Charlie Batch pass complete short right to Antonio Brown for 3 yards (tackle by Corey Graham),3.780,3.640
4,9:01,2,7,BAL 24,13,20,Charlie Batch pass complete deep middle to Emmanuel Sanders for 17 yards (tackle by Cary Williams),3.640,5.600
4,8:16,1,7,BAL 7,13,20,Jonathan Dwyer left guard for no gain (tackle by Albert McClellan and Jameel McClain),5.600,4.760
4,7:37,2,7,BAL 7,19,20,"Charlie Batch pass complete short right to Heath Miller for 7 yards, touchdown",4.760,7.000
,,,,,,,"Replay Assistant challenged the runner was in bounds ruling, and the play was upheld.",,
4,7:37,,,BAL 2,20,20,Shaun Suisham kicks extra point good,0.000,0.000
4,7:24,,,PIT 35,20,20,"Shaun Suisham kicks off 66 yards, touchback",0.000,0.280
4,7:24,1,10,BAL 20,20,20,Joe Flacco pass complete short left to Vonta Leach for 12 yards (tackle by Lawrence Timmons),0.280,1.070
4,6:43,1,10,BAL 32,20,20,Joe Flacco pass incomplete deep middle intended for Torrey Smith,1.070,0.530
4,6:34,2,10,BAL 32,20,20,Joe Flacco pass incomplete short middle intended for Tandon Doss,0.530,-0.160
4,6:30,3,10,BAL 32,20,20,Joe Flacco pass incomplete short right intended for Dennis Pitta,-0.160,-1.240
4,6:23,4,10,BAL 32,20,20,"Sam Koch punts 57 yards, returned by Antonio Brown for 4 yards (tackle by Josh Bynes)",-1.240,0.220
4,6:14,1,10,PIT 15,20,20,Isaac Redman right guard for 2 yards (tackle by Courtney Upshaw and Arthur Jones),-0.220,-0.440
4,5:34,2,8,PIT 17,20,20,Isaac Redman up the middle for 1 yard (tackle by Pernell McPhee),-0.440,-1.000
4,4:52,3,7,PIT 18,20,20,Charlie Batch pass complete short right to Mike Wallace for 15 yards (tackle by Chykie Brown),-1.000,1.140
4,4:09,1,10,PIT 33,20,20,Charlie Batch pass complete short left to Mike Wallace for 7 yards (tackle by Cary Williams and Corey Graham),1.140,1.540
4,3:27,2,3,PIT 40,20,20,Isaac Redman right guard for 3 yards (tackle by Arthur Jones and Josh Bynes),1.540,1.800
4,2:47,1,10,PIT 43,20,20,Charlie Batch pass complete short right to Antonio Brown for 4 yards (tackle by Chykie Brown),1.800,1.790
4,2:42,2,6,PIT 47,20,20,Charlie Batch pass complete short right to Antonio Brown for 9 yards (tackle by Corey Graham),1.790,2.650
4,2:00,1,10,BAL 44,20,20,"Charlie Batch pass complete short left to Mike Wallace for 10 yards (tackle by Cary Williams). Penalty on Paul Kruger: Roughing the Passer, 15 yards",2.650,0.000
4,1:46,,,,20,20,Timeout #3 by Baltimore Ravens,0.000,4.310
4,1:46,1,10,BAL 19,20,20,"Penalty on Maurkice Pouncey: False Start, 5 yards (no play)",4.310,3.970
4,1:46,1,15,BAL 24,20,20,Jonathan Dwyer right guard for 1 yard (tackle by Courtney Upshaw and Terrence Cody),3.970,3.220
4,1:03,2,14,BAL 23,20,20,Jonathan Dwyer left guard for -1 yards (tackle by Jameel McClain),3.220,2.410
4,0:20,3,15,BAL 24,20,20,Isaac Redman right guard for no gain (tackle by Ed Reed),2.410,0.000
4,0:03,,,,20,20,Timeout #1 by Pittsburgh Steelers,0.000,1.870
4,0:03,4,15,BAL 24,23,20,Shaun Suisham 42 yard field goal good,1.870,3.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
