Quarter,Time,Down,ToGo,Location,LVR,IND,Detail,EPB,EPA
2,10:18,3,9,LVR 28,10,0,Carson Wentz pass incomplete short left intended for Mo Alie-Cox,,
2,10:11,4,9,LVR 28,10,3,Michael Badgley 46 yard field goal good,,
2,10:07,,,IND 35,10,3,"Rigoberto Sanchez kicks off 64 yards, returned by Tyron Johnson for 34 yards (tackle by Rigoberto Sanchez)",,
2,10:00,1,10,LVR 35,10,3,Derek Carr pass complete short left to Josh Jacobs for 4 yards (tackle by Bobby Okereke),,
2,9:27,2,6,LVR 39,10,3,Josh Jacobs left end for 1 yard (tackle by Shaquille Leonard),,
2,8:47,3,5,LVR 40,10,3,Derek Carr pass incomplete short right intended for DeSean Jackson (defended by Rock Ya-Sin),,
2,8:37,4,5,LVR 40,10,3,AJ Cole punts 44 yards out of bounds,,
2,8:30,1,10,IND 16,10,3,Jonathan Taylor left tackle for no gain (tackle by Maxx Crosby and K.J. Wright),,
2,7:47,2,10,IND 16,10,3,Nyheim Hines up the middle for 1 yard (tackle by Roderic Teamer and Darius Philon),,
2,7:03,3,9,IND 17,10,3,"Carson Wentz pass complete short middle to Mo Alie-Cox for no gain (tackle by Desmond Trufant). Penalty on Braden Smith: False Start, 5 yards (accepted) (no play)",,
2,6:32,3,14,IND 12,10,3,Carson Wentz pass incomplete deep left intended for Zach Pascal,,
2,6:25,4,14,IND 12,10,3,Rigoberto Sanchez punts 45 yards out of bounds,,
2,6:17,1,10,LVR 43,10,3,Derek Carr pass complete deep middle to Zay Jones for 26 yards (tackle by George Odum),,
2,5:38,1,10,IND 31,10,3,Zay Jones right end for -1 yards (tackle by Kenny Moore and Isaiah Rodgers),,
2,5:10,2,11,IND 32,10,3,Josh Jacobs right end for 3 yards (tackle by Bobby Okereke),,
2,4:31,3,8,IND 29,10,3,"Penalty on Foster Moreau: False Start, 5 yards (accepted) (no play)",,
2,4:10,3,13,IND 34,10,3,Derek Carr pass complete short left to Hunter Renfrow for 12 yards (tackle by Dayo Odeyingbo),,
2,3:19,4,1,IND 22,10,3,Marcus Mariota right guard for 3 yards (tackle by DeForest Buckner),,
2,2:36,1,10,IND 19,10,3,Josh Jacobs left guard for 5 yards (tackle by Bobby Okereke and Al-Quadin Muhammad),,
2,2:00,2,5,IND 14,10,3,Marcus Mariota left end for 4 yards. Marcus Mariota fumbles (forced by Shaquille Leonard). Marcus Mariota fumbles out of bounds,,
2,1:55,,,,,,Timeout #1 by Indianapolis Colts,,
2,1:55,3,1,IND 10,10,3,"Penalty on Alex Leatherwood: False Start, 5 yards (accepted) (no play)",,
2,1:55,3,6,IND 15,10,3,Derek Carr sacked by and DeForest Buckner for -11 yards and Kwity Paye for -11 yards,,
2,1:51,,,,,,Timeout #2 by Indianapolis Colts,,
2,1:51,4,17,IND 26,13,3,Daniel Carlson 44 yard field goal good,,
2,1:47,,,LVR 35,13,3,"Daniel Carlson kicks off 57 yards, out of bounds",,
2,1:47,1,10,IND 40,13,3,Carson Wentz pass complete short middle to Nyheim Hines for 5 yards (tackle by Divine Deablo),,
2,1:30,2,5,IND 45,13,3,Carson Wentz pass complete deep right to Mo Alie-Cox for 17 yards (tackle by Roderic Teamer),,
2,1:08,1,10,LVR 38,13,3,Carson Wentz pass complete short right to Michael Pittman for 7 yards (tackle by Divine Deablo),,
2,0:46,2,3,LVR 31,13,3,Carson Wentz pass complete short right to Nyheim Hines for 6 yards (tackle by Roderic Teamer),,
2,0:41,1,10,LVR 25,13,3,Carson Wentz pass complete short middle to Zach Pascal for 8 yards (tackle by Denzel Perryman),,
2,0:24,2,2,LVR 17,13,3,Carson Wentz pass complete short right to Mo Alie-Cox for 4 yards,,
2,0:19,1,10,LVR 13,13,3,Carson Wentz pass complete short middle to Michael Pittman for 12 yards (tackle by Divine Deablo),,
2,0:13,,,,,,Timeout #3 by Indianapolis Colts,,
2,0:13,1,1,LVR 1,13,3,Carson Wentz pass incomplete short left,,
2,0:09,2,1,LVR 1,13,3,Carson Wentz pass incomplete short right intended for Ashton Dulin (defended by Divine Deablo),,
2,0:04,3,1,LVR 1,13,9,"Jonathan Taylor up the middle for 1 yard, touchdown",,
2,0:01,,,LVR 15,13,10,Michael Badgley kicks extra point good,,
2,0:01,,,IND 35,13,10,"Rigoberto Sanchez kicks off 63 yards, returned by Tyron Johnson for 9 yards (tackle by Zaire Franklin and E.J. Speed)",,
Quarter,Time,Down,ToGo,Location,LVR,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,LVR 35,13,10,"Daniel Carlson kicks off 65 yards, touchback.",,
3,15:00,1,10,IND 25,13,10,"Penalty on Darius Philon: Defensive Offside, 5 yards (accepted) (no play)",,
3,15:00,1,5,IND 30,13,10,Jonathan Taylor left end for 14 yards (tackle by Divine Deablo),,
3,14:28,1,10,IND 44,13,10,Jonathan Taylor right end for 2 yards (tackle by Darius Philon and Nate Hobbs),,
3,13:43,2,8,IND 46,13,10,Carson Wentz pass complete short right to Mo Alie-Cox for 7 yards. Mo Alie-Cox fumbles out of bounds. Mo Alie-Cox fumbles (forced by Denzel Perryman),,
3,13:04,3,1,LVR 47,13,10,Deon Jackson up the middle for no gain (tackle by Roderic Teamer),,
3,12:24,4,1,LVR 47,13,10,Carson Wentz left guard for 2 yards (tackle by Damion Square and Casey Hayward),,
3,11:38,1,10,LVR 45,13,16,"Carson Wentz pass complete deep right to T.Y. Hilton for 45 yards, touchdown",,
3,11:18,,,LVR 15,13,17,Michael Badgley kicks extra point good,,
3,11:28,,,IND 35,13,17,"Rigoberto Sanchez kicks off 65 yards, touchback.",,
3,11:28,1,10,LVR 25,13,17,Derek Carr pass complete short right to Zay Jones for 5 yards (tackle by Kenny Moore),,
3,10:50,2,5,LVR 30,13,17,Josh Jacobs right tackle for 4 yards (tackle by Shaquille Leonard),,
3,10:13,3,1,LVR 34,13,17,Derek Carr pass complete short left to Zay Jones for 4 yards (tackle by Isaiah Rodgers),,
3,9:45,1,10,LVR 38,13,17,Josh Jacobs left end for 8 yards (tackle by Kwity Paye and Taylor Stallworth),,
3,9:03,2,2,LVR 46,13,17,Peyton Barber right guard for 3 yards (tackle by Zaire Franklin and Bobby Okereke),,
3,8:13,1,10,LVR 49,13,17,"Penalty on Derek Carr: Delay of Game, 5 yards (accepted) (no play)",,
3,8:00,1,15,LVR 44,13,17,Derek Carr pass short middle intended for Zay Jones is intercepted by Shaquille Leonard at IND-42 and returned for 7 yards (tackle by Brandon Parker),,
3,7:50,1,10,IND 49,13,17,Jonathan Taylor up the middle for 4 yards (tackle by Darius Philon),,
3,7:10,2,6,LVR 47,13,17,Jonathan Taylor left end for 9 yards (tackle by Nate Hobbs and Trevon Moehrig),,
3,6:21,1,10,LVR 38,13,17,Carson Wentz pass complete short left to Michael Pittman for 5 yards (tackle by Denzel Perryman),,
3,5:42,2,5,LVR 33,13,17,Jonathan Taylor left end for -1 yards (tackle by Divine Deablo and Desmond Trufant),,
3,4:56,3,6,LVR 34,13,17,"Carson Wentz sacked by Yannick Ngakoue for -8 yards. Penalty on Ryan Kelly: Offensive Holding, 10 yards (declined)",,
3,4:36,4,14,LVR 42,13,17,Rigoberto Sanchez punts 38 yards downed by Ashton Dulin,,
3,4:27,1,10,LVR 4,13,17,Peyton Barber up the middle for 2 yards (tackle by Al-Quadin Muhammad),,
3,3:51,2,8,LVR 6,13,17,Derek Carr pass complete short right to DeSean Jackson for 5 yards (tackle by Rock Ya-Sin),,
3,3:27,3,3,LVR 11,13,17,Derek Carr pass complete short middle to Jalen Richard for 19 yards (tackle by George Odum and Shaquille Leonard),,
3,2:47,1,10,LVR 30,13,17,Marcus Mariota pass incomplete deep right intended for Hunter Renfrow (defended by Xavier Rhodes),,
3,2:38,2,10,LVR 30,13,17,Derek Carr pass complete short left to Zay Jones for 13 yards (tackle by Xavier Rhodes),,
3,2:08,1,10,LVR 43,13,17,Derek Carr pass incomplete short right intended for Zay Jones,,
3,2:03,2,10,LVR 43,13,17,"Josh Jacobs left end for no gain (tackle by Shaquille Leonard). Penalty on Tyron Johnson: Offensive Illegal Block Above the Waist, 10 yards (accepted) (no play)",,
3,1:42,2,20,LVR 33,13,17,Derek Carr pass complete short left to Peyton Barber for 7 yards (tackle by DeForest Buckner),,
3,0:58,3,13,LVR 40,13,17,Derek Carr pass incomplete short middle intended for Bryan Edwards (defended by Rock Ya-Sin),,
3,0:52,4,13,LVR 40,13,17,"AJ Cole punts 60 yards, touchback.",,
3,0:45,1,10,IND 20,13,17,Carson Wentz pass complete short right to Michael Pittman for 3 yards (tackle by Casey Hayward),,
Quarter,Time,Down,ToGo,Location,LVR,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,IND 23,13,17,Carson Wentz pass incomplete short right intended for Jonathan Taylor (defended by Darius Philon),,
4,14:55,3,7,IND 23,13,17,Carson Wentz pass incomplete deep left intended for T.Y. Hilton,,
4,14:51,4,7,IND 23,13,17,"Rigoberto Sanchez punts 55 yards, returned by Hunter Renfrow for 16 yards (tackle by Bobby Okereke)",,
4,14:39,1,10,LVR 38,13,17,Josh Jacobs left guard for 1 yard (tackle by Grover Stewart and Chris Williams),,
4,14:03,2,9,LVR 39,13,17,Derek Carr pass complete deep left to Zay Jones for 42 yards (tackle by George Odum),,
4,13:17,1,10,IND 19,13,17,Josh Jacobs left guard for 1 yard (tackle by Al-Quadin Muhammad),,
4,12:42,2,9,IND 18,13,17,Derek Carr pass complete short left to Peyton Barber for 2 yards (tackle by Isaiah Rodgers),,
4,12:10,3,7,IND 16,13,17,Derek Carr pass complete short left to Hunter Renfrow for 5 yards (tackle by Kenny Moore),,
4,11:24,4,2,IND 11,19,17,"Derek Carr pass complete short right to Hunter Renfrow for 11 yards, touchdown. Penalty on Kenny Moore: Defensive Holding, 5 yards (declined)",,
4,11:18,,,IND 15,20,17,Daniel Carlson kicks extra point good,,
4,11:18,,,LVR 35,20,17,"Daniel Carlson kicks off 65 yards, touchback.",,
4,11:18,1,10,IND 25,20,17,Jonathan Taylor left tackle for 2 yards (tackle by Quinton Jefferson and Denzel Perryman),,
4,10:35,2,8,IND 27,20,17,Jonathan Taylor up the middle for 8 yards (tackle by Roderic Teamer and Darius Philon),,
4,9:50,1,10,IND 35,20,17,Jonathan Taylor up the middle for 5 yards (tackle by Quinton Jefferson),,
4,9:12,2,5,IND 40,20,17,"Jonathan Taylor right tackle for no gain (tackle by K.J. Wright and Divine Deablo). Penalty on Braden Smith: Offensive Holding, 10 yards (accepted) (no play)",,
4,8:42,2,15,IND 30,20,17,Carson Wentz pass complete short right to Michael Pittman for 12 yards (tackle by Roderic Teamer),,
4,8:02,3,3,IND 42,20,17,Carson Wentz right end for 7 yards (tackle by Divine Deablo),,
4,7:16,1,10,IND 49,20,17,Carson Wentz pass incomplete short left intended for Mo Alie-Cox,,
4,7:07,2,10,IND 49,20,17,Carson Wentz scrambles left guard for 1 yard (tackle by Darius Philon),,
4,6:18,3,9,IND 50,20,17,"Carson Wentz pass incomplete short right intended for Zach Pascal. Penalty on Nate Hobbs: Defensive Pass Interference, 11 yards (accepted) (no play)",,
4,6:13,1,10,LVR 39,20,17,Jonathan Taylor left tackle for 4 yards (tackle by Darius Philon),,
4,5:33,2,6,LVR 35,20,17,Jonathan Taylor up the middle for 3 yards (tackle by Darius Philon),,
4,4:46,3,3,LVR 32,20,17,Carson Wentz pass complete short middle to Jonathan Taylor for 6 yards (tackle by Divine Deablo and Maxx Crosby),,
4,4:03,1,10,LVR 26,20,17,Jonathan Taylor right guard for 1 yard (tackle by Nate Hobbs),,
4,3:19,2,9,LVR 25,20,17,Carson Wentz pass complete short left to Nyheim Hines for no gain (tackle by Solomon Thomas),,
4,2:31,3,9,LVR 25,20,17,Carson Wentz pass complete short right to Nyheim Hines for 3 yards (tackle by Nate Hobbs),,
4,2:00,4,6,LVR 22,20,20,Michael Badgley 41 yard field goal good,,
4,1:56,,,IND 35,20,20,"Rigoberto Sanchez kicks off 65 yards, touchback.",,
4,1:56,1,10,LVR 25,20,20,Derek Carr pass complete short right to Foster Moreau for 9 yards (tackle by Shaquille Leonard),,
4,1:33,2,1,LVR 34,20,20,Derek Carr pass complete short right to Josh Jacobs for 4 yards (tackle by Rock Ya-Sin),,
4,1:08,1,10,LVR 38,20,20,Derek Carr pass complete short middle to Zay Jones for 14 yards (tackle by Rock Ya-Sin),,
4,1:03,,,,,,Timeout #1 by Las Vegas Raiders,,
4,1:03,1,10,IND 48,20,20,Derek Carr pass incomplete deep right intended for Hunter Renfrow,,
4,0:58,2,10,IND 48,20,20,Derek Carr pass incomplete short right intended for Bryan Edwards,,
4,0:54,3,10,IND 48,20,20,"Derek Carr pass complete to Hunter Renfrow for no gain, touchdown Replay Assistant challenged the runner was down by contact ruling, and the original play was overturned. Derek Carr pass complete deep right to Hunter Renfrow for 24 yards (tackle by Kenny Moore)",,
4,0:48,,,,,,Timeout #1 by Indianapolis Colts,,
4,0:48,1,10,IND 24,20,20,Josh Jacobs up the middle for 2 yards (tackle by Zaire Franklin),,
4,0:44,,,,,,Timeout #2 by Indianapolis Colts,,
4,0:44,2,8,IND 22,20,20,Josh Jacobs up the middle for 5 yards (tackle by Bobby Okereke and Zaire Franklin),,
4,0:39,,,,,,Timeout #3 by Indianapolis Colts,,
4,0:39,3,3,IND 17,20,20,Josh Jacobs left guard for 2 yards (tackle by Bobby Okereke and DeForest Buckner),,
4,0:02,,,,,,Timeout #2 by Las Vegas Raiders,,
4,0:02,4,1,IND 15,23,20,Daniel Carlson 33 yard field goal good,,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
