Player,Pos
Marcellus Rivers,TR
David Carr,QB
Vernand Morency,RB
Jabar Gaffney,FB
Andre Johnson,WR
Mark Bruener,TE
Chester Pitts,LT
Milford Brown,LG
Steve McKinney,C
Fred Weary,RG
Zach Wiegert,RT
Jerry DeLoach,LDE
Seth Payne,NT
Robaire Smith,RDE
Shantee Orr,LOLB
Morlon Greenwood,MLB
DaShon Polk,BLB
Antwan Peek,ROLB
Dunta Robinson,LCB
Demarcus Faggins,RCB
Glenn Earl,SS
C.C. Brown,FS
