Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
2,13:05,2,3,CAR 43,0,7,Miles Sanders left tackle for 2 yards (tackle by Pete Werner),1.740,1.290
2,12:29,3,1,CAR 45,0,7,Chuba Hubbard right guard for 2 yards (tackle by Khalen Saunders and Nathan Shepherd),1.290,2.060
2,11:47,1,10,CAR 47,0,7,Bryce Young pass incomplete short right intended for Stephen Sullivan (defended by Alontae Taylor),2.060,1.520
2,11:40,2,10,CAR 47,0,7,Miles Sanders left guard for 1 yard (tackle by Alontae Taylor and Jordan Howden),1.520,0.960
2,10:57,3,9,CAR 48,0,7,Bryce Young scrambles left end for 21 yards (tackle by Tyrann Mathieu),0.960,3.510
2,10:14,1,10,NOR 31,0,7,Bryce Young pass incomplete short middle intended for Adam Thielen (defended by Demario Davis),3.510,2.970
2,10:08,2,10,NOR 31,0,7,Chuba Hubbard right tackle for 2 yards (tackle by Tanoh Kpassagnon),2.970,2.540
2,9:26,3,8,NOR 29,0,7,Bryce Young pass incomplete deep middle intended for DJ Chark (defended by Isaac Yiadom),2.540,1.500
2,9:21,4,8,NOR 29,3,7,Eddy Pineiro 47 yard field goal good,1.500,3.000
2,9:16,,,CAR 35,3,7,"Eddy Pineiro kicks off 65 yards, touchback.",0.000,0.610
2,9:16,1,10,NOR 25,3,7,Derek Carr pass complete short middle to Foster Moreau for 7 yards (tackle by Jaycee Horn),0.610,1.010
2,8:38,2,3,NOR 32,3,7,Alvin Kamara right guard for 2 yards (tackle by Derrick Brown),1.010,0.560
2,8:05,3,1,NOR 34,3,7,Jamaal Williams left guard for 2 yards (tackle by Derrick Brown),0.560,1.330
2,7:28,1,10,NOR 36,3,7,Derek Carr pass complete short right to Lynn Bowden for 7 yards (tackle by Jaycee Horn),1.330,1.740
2,6:54,2,3,NOR 43,3,7,Jamaal Williams right guard for -2 yards (tackle by Shy Tuttle and Xavier Woods),1.740,0.760
2,6:20,3,5,NOR 41,3,7,Derek Carr pass incomplete short right intended for Jamaal Williams,0.760,-0.650
2,6:14,4,5,NOR 41,3,7,"Lou Hedley punts 42 yards, returned by Ihmir Smith-Marsette for 1 yard (tackle by Lonnie Johnson)",-0.650,-0.040
2,6:06,1,10,CAR 18,3,7,Chuba Hubbard right tackle for 8 yards (tackle by Demario Davis and Alontae Taylor),0.040,0.680
2,5:27,2,2,CAR 26,3,7,Chuba Hubbard right guard for no gain (tackle by Demario Davis),0.680,-0.140
2,4:48,3,2,CAR 26,3,7,Bryce Young pass incomplete short middle intended for Jonathan Mingo (defended by Isaac Yiadom),-0.140,-1.630
2,4:43,4,2,CAR 26,3,13,"Johnny Hekker for -11 yards. Johnny Hekker fumbles (forced by Nephi Sewell), recovered by D'Marco Jackson at CAR-8 and returned for 8 yards, touchdown",-1.630,-7.000
2,4:37,,,CAR 15,3,14,Blake Grupe kicks extra point good,0.000,0.000
2,4:37,,,NOR 35,3,14,"Blake Grupe kicks off 65 yards, touchback.. Penalty on Sam Franklin: Unnecessary Roughness / Defense, 12 yards (accepted)",0.000,-0.320
2,4:37,1,10,CAR 13,3,14,Bryce Young scrambles right end for 11 yards (tackle by Carl Granderson),-0.320,0.540
2,3:56,1,10,CAR 24,3,14,Miles Sanders left guard for 5 yards (tackle by Carl Granderson and Alontae Taylor),0.540,0.670
2,3:13,2,5,CAR 29,3,14,Chuba Hubbard left tackle for 4 yards (tackle by Jordan Howden),0.670,0.500
2,2:37,3,1,CAR 33,3,14,Chuba Hubbard right tackle for 13 yards (tackle by Paulson Adebo and Demario Davis),0.500,1.990
2,2:00,1,10,CAR 46,3,14,"Bryce Young pass incomplete short middle. Penalty on Bryan Bresee: Defensive Offside, 5 yards (accepted) (no play)",1.990,2.720
2,1:56,1,5,NOR 49,3,14,Bryce Young pass complete short middle to Adam Thielen for 4 yards (tackle by Alontae Taylor),2.720,2.670
2,1:30,2,1,NOR 45,3,14,"Bryce Young pass incomplete. Penalty on Ihmir Smith-Marsette: Offensive Offside, 5 yards (accepted) (no play)",2.670,1.990
2,1:25,2,6,NOR 50,3,14,Chuba Hubbard left end for -2 yards (tackle by Zack Baun),1.990,1.030
2,1:18,,,,,,Timeout #1 by New Orleans Saints,,
2,1:18,3,8,CAR 48,3,14,Bryce Young pass complete short left to Chuba Hubbard for 6 yards (tackle by Jordan Howden),1.030,0.200
2,1:11,,,,,,Timeout #2 by New Orleans Saints,,
2,1:11,4,2,NOR 46,3,14,Bryce Young pass incomplete deep right intended for DJ Chark (defended by Alontae Taylor),0.200,-1.990
2,1:05,1,10,NOR 46,3,14,Derek Carr pass complete short right to Juwan Johnson for 7 yards (tackle by Vonn Bell),1.990,2.400
2,1:00,2,3,CAR 47,3,14,Derek Carr pass complete short left to Chris Olave for 6 yards (tackle by Frankie Luvu),2.400,2.850
2,0:44,1,10,CAR 41,3,14,Derek Carr pass complete short left to Alvin Kamara for -10 yards (tackle by Brian Burns),2.850,0.960
2,0:25,2,20,NOR 49,3,14,Derek Carr pass short middle intended for Juwan Johnson is intercepted by Derrick Brown at NO-47 and returned for 2 yards (tackle by Erik McCoy),0.960,-2.590
2,0:18,1,10,NOR 45,3,14,Bryce Young pass incomplete deep right intended for Jonathan Mingo,2.590,2.040
2,0:12,2,10,NOR 45,3,14,Bryce Young pass incomplete deep right intended for Jonathan Mingo,2.040,1.360
2,0:06,3,10,NOR 45,3,14,Bryce Young pass incomplete short left intended for Stephen Sullivan,1.360,0.270
2,0:03,,,,,,Timeout #1 by Carolina Panthers,,
2,0:03,4,10,NOR 45,3,14,Bryce Young pass incomplete deep left,0.270,1.930
Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CAR 35,3,14,"Eddy Pineiro kicks off 59 yards, returned by Lynn Bowden for 28 yards (tackle by Kamu Grugier-Hill and Tae Davis)",0.000,1.200
3,14:55,1,10,NOR 34,3,14,Alvin Kamara right tackle for 4 yards (tackle by LaBryan Ray),1.200,1.200
3,14:21,2,6,NOR 38,3,14,Jamaal Williams left tackle for 4 yards (tackle by Derrick Brown and Frankie Luvu),1.200,1.030
3,13:44,3,2,NOR 42,3,14,Jamaal Williams right end for 1 yard (tackle by Jaycee Horn),1.030,-0.520
3,12:56,4,1,NOR 43,3,14,"Penalty on Shy Tuttle: Encroachment, 5 yards (accepted) (no play)",-0.520,2.130
3,12:46,1,10,NOR 48,3,14,Derek Carr pass complete short left to Lynn Bowden for 2 yards (tackle by Troy Hill and Donte Jackson),2.130,1.850
3,12:07,2,8,CAR 50,3,14,Derek Carr pass complete short right to Alvin Kamara for -6 yards (tackle by Deion Jones),1.850,0.370
3,11:28,3,14,NOR 44,3,14,Derek Carr pass incomplete deep right intended for Chris Olave (defended by Jaycee Horn),0.370,-0.460
3,11:19,4,14,NOR 44,3,14,"Lou Hedley punts 42 yards, fair catch by Ihmir Smith-Marsette at CAR-14",-0.460,0.280
3,11:13,1,10,CAR 14,3,14,Chuba Hubbard right tackle for no gain (tackle by Jordan Howden),-0.280,-0.750
3,10:39,2,10,CAR 14,3,14,Bryce Young pass complete short left to Tommy Tremble for 2 yards (tackle by Demario Davis),-0.750,-1.160
3,10:01,3,8,CAR 16,3,14,Bryce Young scrambles right end for 8 yards (tackle by Jordan Howden),-1.160,0.540
3,9:17,1,10,CAR 24,3,14,Chuba Hubbard left guard for 4 yards (tackle by Carl Granderson),0.540,0.540
3,8:33,2,6,CAR 28,3,14,Bryce Young pass incomplete short middle intended for Jonathan Mingo,0.540,-0.160
3,8:27,3,6,CAR 28,3,14,Bryce Young pass complete deep right to Adam Thielen for 19 yards,-0.160,2.060
3,7:52,1,10,CAR 47,3,14,Bryce Young pass complete short right to Raheem Blackshear for 4 yards (tackle by Pete Werner),2.060,2.130
3,7:16,2,5,NOR 49,3,14,Miles Sanders right guard for 48 yards (tackle by Paulson Adebo),2.130,6.970
3,6:30,1,1,NOR 1,3,14,Miles Sanders left guard for -1 yards (tackle by Johnathan Abram),6.970,5.720
3,5:52,2,2,NOR 2,3,14,Bryce Young sacked by Demario Davis for -9 yards,5.720,3.120
3,5:09,3,11,NOR 11,3,14,Bryce Young pass incomplete short left,3.120,2.700
3,5:00,4,11,NOR 11,6,14,Eddy Pineiro 29 yard field goal good,2.700,3.000
3,4:57,,,CAR 35,6,14,"Eddy Pineiro kicks off 65 yards, touchback.",0.000,0.610
3,4:57,1,10,NOR 25,6,14,Alvin Kamara right tackle for 4 yards (tackle by Derrick Brown and Shy Tuttle),0.610,0.600
3,4:25,2,6,NOR 29,6,14,Jamaal Williams left guard for 4 yards (tackle by Shy Tuttle),0.600,0.430
3,3:46,3,2,NOR 33,6,14,Derek Carr sacked by Frankie Luvu for -9 yards,0.430,-1.770
3,3:05,4,11,NOR 24,6,14,"Lou Hedley punts 46 yards, returned by Ihmir Smith-Marsette for no gain (tackle by J.T. Gray)",-1.770,-0.940
3,2:55,1,10,CAR 30,6,14,Chuba Hubbard right tackle for 4 yards (tackle by Nathan Shepherd),0.940,0.930
3,2:17,2,6,CAR 34,6,14,Ihmir Smith-Marsette left end for 10 yards (tackle by Tyrann Mathieu),0.930,1.860
3,1:33,1,10,CAR 44,6,14,Chuba Hubbard left tackle for 5 yards (tackle by Tanoh Kpassagnon and Khalen Saunders),1.860,1.990
3,0:54,2,5,CAR 49,6,14,Bryce Young pass complete deep left to Adam Thielen for 32 yards (tackle by Paulson Adebo),1.990,4.310
3,0:15,1,10,NOR 19,6,14,Chuba Hubbard left tackle for 1 yard (tackle by Demario Davis),4.310,3.880
Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,9,NOR 18,6,14,Chuba Hubbard right tackle for 1 yard (tackle by Alontae Taylor and Jack Heflin),3.880,3.260
4,14:18,3,8,NOR 17,6,14,Bryce Young sacked by Carl Granderson for -6 yards,3.260,1.930
4,13:39,4,14,NOR 23,6,14,Eddy Pineiro 41 yard field goal no good,1.930,-1.000
4,13:35,1,10,NOR 31,6,14,Derek Carr pass complete short right to Lynn Bowden for no gain (tackle by Jaycee Horn),1.000,0.460
4,13:04,2,10,NOR 31,6,14,Jamaal Williams right guard for 2 yards (tackle by Derrick Brown and Frankie Luvu),0.460,0.040
4,12:27,3,8,NOR 33,6,14,Derek Carr pass incomplete short middle intended for Alvin Kamara (defended by Xavier Woods),0.040,-1.180
4,12:23,4,8,NOR 33,6,14,"Lou Hedley punts 43 yards, fair catch by Ihmir Smith-Marsette at CAR-24",-1.180,-0.540
4,12:16,1,10,CAR 24,6,14,"Miles Sanders left tackle for 6 yards (tackle by Nathan Shepherd). Penalty on Nathan Shepherd: Tripping / Defense, 15 yards (accepted)",0.540,1.930
4,11:51,1,10,CAR 45,6,14,Miles Sanders left tackle for 8 yards (tackle by Nathan Shepherd),1.930,2.460
4,11:13,2,2,NOR 47,6,14,Miles Sanders right guard for 1 yard (tackle by Khalen Saunders),2.460,1.880
4,10:31,3,1,NOR 46,6,14,Miles Sanders left end for 1 yard (tackle by Demario Davis),1.880,2.590
4,9:58,1,10,NOR 45,6,14,"Bryce Young pass complete short right to Adam Thielen for 5 yards. Adam Thielen fumbles (forced by Alontae Taylor), recovered by DJ Chark at NO-40 (tackle by Alontae Taylor)",2.590,2.720
4,9:46,2,5,NOR 40,6,14,Chuba Hubbard up the middle for 1 yard (tackle by Jordan Howden and Demario Davis),2.720,2.150
4,9:00,3,4,NOR 39,6,14,Bryce Young pass complete short right to Chuba Hubbard for 3 yards (tackle by Zack Baun),2.150,0.890
4,8:18,4,1,NOR 36,6,14,Bryce Young pass incomplete short right intended for Raheem Blackshear,0.890,-1.330
4,8:12,1,10,NOR 36,6,14,Derek Carr pass complete deep right to A.T. Perry for 44 yards (tackle by Vonn Bell),1.330,4.240
4,7:27,1,10,CAR 20,6,14,Alvin Kamara left guard for 1 yard (tackle by LaBryan Ray and Derrick Brown),4.240,3.820
4,6:49,2,9,CAR 19,6,14,Derek Carr pass incomplete short left,3.820,3.100
4,6:44,3,9,CAR 19,6,14,Derek Carr pass complete short right to Jimmy Graham for 12 yards (tackle by Xavier Woods),3.100,5.600
4,6:03,1,7,CAR 7,6,20,"Derek Carr pass complete short right to Chris Olave for 7 yards, touchdown",5.600,7.000
4,5:59,,,CAR 15,6,21,Blake Grupe kicks extra point good,0.000,0.000
4,5:59,,,NOR 35,6,21,"Blake Grupe kicks off 65 yards, returned by Raheem Blackshear for 24 yards (tackle by Lonnie Johnson and D'Marco Jackson)",0.000,0.540
4,5:54,1,10,CAR 24,6,21,Bryce Young pass incomplete deep right intended for Jonathan Mingo,0.540,0.000
4,5:50,2,10,CAR 24,6,21,Bryce Young pass incomplete deep left,0.000,-0.690
4,5:42,3,10,CAR 24,6,21,Bryce Young pass incomplete short left intended for Ihmir Smith-Marsette,-0.690,-1.770
4,5:33,4,10,CAR 24,6,21,Bryce Young pass incomplete deep right intended for Tommy Tremble,-1.770,-3.970
4,5:27,1,10,CAR 24,6,21,Jamaal Williams left guard for 3 yards (tackle by Shy Tuttle),3.970,3.840
4,5:24,,,,,,Timeout #1 by Carolina Panthers,,
4,5:24,2,7,CAR 21,6,21,Derek Carr pass complete short right to Lynn Bowden for 15 yards (tackle by Jaycee Horn and Vonn Bell),3.840,5.830
4,4:39,1,6,CAR 6,6,21,Alvin Kamara left guard for 2 yards (tackle by Kamu Grugier-Hill and Derrick Brown),5.830,5.340
4,4:34,,,,,,Timeout #2 by Carolina Panthers,,
4,4:34,2,4,CAR 4,6,27,"Derek Carr pass complete short right to Jimmy Graham for 4 yards, touchdown",5.340,7.000
4,4:29,,,CAR 15,6,28,Blake Grupe kicks extra point good,0.000,0.000
4,4:29,,,NOR 35,6,28,"Blake Grupe kicks off 65 yards, touchback.",0.000,0.610
4,4:29,1,10,CAR 25,6,28,Chuba Hubbard left guard for 1 yard (tackle by Kyle Phillips),0.610,0.200
4,4:05,2,9,CAR 26,6,28,Bryce Young pass incomplete short left intended for Jonathan Mingo,0.200,-0.490
4,4:00,3,9,CAR 26,6,28,"Penalty on Ikem Ekwonu: False Start, 5 yards (accepted) (no play)",-0.490,-1.150
4,4:00,3,14,CAR 21,6,28,Bryce Young pass complete short right to Jonathan Mingo for 13 yards (tackle by Tyrann Mathieu),-1.150,-1.110
4,3:27,4,1,CAR 34,6,28,Chuba Hubbard left tackle for 11 yards (tackle by Lonnie Johnson),-1.110,1.930
4,3:07,1,10,CAR 45,6,28,Bryce Young pass complete short right to Jonathan Mingo for 9 yards (tackle by Paulson Adebo),1.930,2.600
4,2:59,2,1,NOR 46,6,28,Bryce Young pass incomplete short right intended for Tommy Tremble (defended by Tyrann Mathieu),2.600,1.880
4,2:56,3,1,NOR 46,6,28,Bryce Young pass complete short left to Adam Thielen for 14 yards (tackle by Paulson Adebo),1.880,3.450
4,2:26,1,10,NOR 32,6,28,Bryce Young pass complete short left to DJ Chark for 8 yards (tackle by Isaac Yiadom),3.450,3.980
4,2:00,2,2,NOR 24,6,28,Bryce Young pass incomplete deep left intended for Stephen Sullivan (defended by Jordan Howden),3.980,3.270
4,1:55,3,2,NOR 24,6,28,Bryce Young sacked by and Demario Davis for -11 yards and Nathan Shepherd for -11 yards,3.270,0.970
4,1:19,4,13,NOR 35,6,28,Bryce Young pass incomplete deep right,0.970,-1.270
4,1:08,1,10,NOR 35,6,28,Jameis Winston kneels for -1 yards,1.270,0.590
4,0:37,2,11,NOR 34,6,28,Jameis Winston kneels for -1 yards,0.590,-0.230
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
