0,1
Game Info,Game Info
Won Toss,Raiders (deferred)
Roof,outdoors
Surface,grass
Duration,3:04
Attendance,48834
Weather,"70 degrees, relative humidity 0%, wind 2 mph, wind chill 0"
Vegas Line,San Diego Chargers -5.0
Over/Under,46.0 (under)
