#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:44,TEN 46,3,2:35,3,Punt
2,1,10:06,CHI 27,4,1:18,17,Punt
3,1,5:07,CHI 9,1,0:16,-9,Safety
4,1,3:48,TEN 8,1,0:08,8,Touchdown
5,1,2:49,TEN 16,3,1:16,16,Touchdown
6,1,0:41,,9,3:57,27,Field Goal
7,2,6:35,CHI 18,8,5:30,53,Fumble
8,3,15:00,CHI 22,3,2:07,2,Punt
9,3,11:25,CHI 20,7,3:48,73,Field Goal
10,3,4:59,CHI 20,8,4:21,76,Field Goal
11,4,14:10,CHI 35,5,2:49,65,Touchdown
12,4,11:08,TEN 2,3,0:48,2,Touchdown
13,4,10:09,TEN 42,10,6:19,32,Downs
14,4,1:49,TEN 28,3,1:49,-3,End of Game
