Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Leonard Fournette,JAX,7,5,31,0,1,1,0.2,30,6.0,2.0,1,5.0,0,0.0,0,80.1
Chris Conley,JAX,8,4,49,2,4,28,7.0,21,5.3,11.3,0,,0,0.0,0,108.9
Keelan Cole,JAX,6,3,76,0,2,48,16.0,28,9.3,13.8,0,,0,0.0,0,95.8
Seth Devalve,JAX,2,2,23,0,2,16,8.0,7,3.5,8.0,0,,0,0.0,0,114.6
Dede Westbrook,JAX,4,2,14,0,1,4,2.0,10,5.0,6.3,0,,1,25.0,0,58.3
C.J. Board,JAX,1,1,8,0,,7,7.0,1,1.0,7.0,0,,0,0.0,0,100.0
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Darren Waller,OAK,10,8,122,0,7,77,9.6,45,5.6,9.3,0,,1,10.0,0,117.5
Alec Ingold,OAK,3,3,22,0,2,1,0.3,21,7.0,0.3,0,,0,0.0,0,97.2
Josh Jacobs,OAK,3,2,20,0,1,-3,-1.5,23,11.5,-3.0,0,,0,0.0,0,85.4
Jalen Richard,OAK,3,2,25,0,1,-6,-3.0,31,15.5,-0.3,0,,1,33.3,0,92.4
DeAndre Washington,OAK,3,2,6,0,0,1,0.5,5,2.5,-0.3,0,,0,0.0,0,70.1
Tyrell Williams,OAK,3,2,45,1,2,15,7.5,30,15.0,7.3,1,2.0,1,33.3,0,149.3
Derek Carrier,OAK,2,1,5,0,,4,4.0,1,1.0,11.0,0,,0,0.0,0,56.2
Keelan Doss,OAK,2,1,17,0,1,2,2.0,15,15.0,6.5,0,,1,50.0,0,79.2
Zay Jones,OAK,2,1,5,0,1,4,4.0,1,1.0,6.5,0,,0,0.0,0,56.2
