Week,Day,Date,Time,Winner/tie,Unnamed: 5,Loser/tie,Unnamed: 7,PtsW,PtsL,YdsW,TOW,YdsL,TOL,url,Home,Away,File
Week2,Sun,2020-09-20,4:05PM,Arizona Cardinals,,Washington Football Team,boxscore,30,15,438,1,316,2,https://www.pro-football-reference.com/boxscores/202009200crd.htm,ARI,WAS,2020_Week2_ARI_vs_WAS
Week2,Sun,2020-09-20,4:25PM,Baltimore Ravens,@,Houston Texans,boxscore,33,16,407,0,304,2,https://www.pro-football-reference.com/boxscores/202009200htx.htm,HOU,BAL,2020_Week2_HOU_vs_BAL
Week2,Sun,2020-09-20,4:25PM,Kansas City Chiefs,@,Los Angeles Chargers,boxscore,23,20,414,0,479,1,https://www.pro-football-reference.com/boxscores/202009200sdg.htm,LAC,KC,2020_Week2_LAC_vs_KC
Week2,Sun,2020-09-20,8:20PM,Seattle Seahawks,,New England Patriots,boxscore,35,30,429,1,464,1,https://www.pro-football-reference.com/boxscores/202009200sea.htm,SEA,NE,2020_Week2_SEA_vs_NE
Week2,Mon,2020-09-21,8:15PM,Las Vegas Raiders,,New Orleans Saints,boxscore,34,24,377,1,424,1,https://www.pro-football-reference.com/boxscores/202009210rai.htm,LVR,NO,2020_Week2_LVR_vs_NO
Week3,Thu,2020-09-24,8:20PM,Miami Dolphins,@,Jacksonville Jaguars,boxscore,31,13,294,0,318,2,https://www.pro-football-reference.com/boxscores/202009240jax.htm,JAX,MIA,2020_Week3_JAX_vs_MIA
Week3,Sun,2020-09-27,1:00PM,Chicago Bears,@,Atlanta Falcons,boxscore,30,26,437,2,371,1,https://www.pro-football-reference.com/boxscores/202009270atl.htm,ATL,CHI,2020_Week3_ATL_vs_CHI
Week3,Sun,2020-09-27,1:00PM,Buffalo Bills,,Los Angeles Rams,boxscore,35,32,375,2,478,2,https://www.pro-football-reference.com/boxscores/202009270buf.htm,BUF,LAR,2020_Week3_BUF_vs_LAR
Week3,Sun,2020-09-27,1:00PM,Philadelphia Eagles,,Cincinnati Bengals,boxscore,23,23,378,2,304,0,https://www.pro-football-reference.com/boxscores/202009270phi.htm,PHI,CIN,2020_Week3_PHI_vs_CIN
Week3,Sun,2020-09-27,1:00PM,Cleveland Browns,,Washington Football Team,boxscore,34,20,300,0,309,5,https://www.pro-football-reference.com/boxscores/202009270cle.htm,CLE,WAS,2020_Week3_CLE_vs_WAS
Week3,Sun,2020-09-27,1:00PM,Pittsburgh Steelers,,Houston Texans,boxscore,28,21,387,0,260,1,https://www.pro-football-reference.com/boxscores/202009270pit.htm,PIT,HOU,2020_Week3_PIT_vs_HOU
Week3,Sun,2020-09-27,1:00PM,Tennessee Titans,@,Minnesota Vikings,boxscore,31,30,444,1,464,3,https://www.pro-football-reference.com/boxscores/202009270min.htm,MIN,TEN,2020_Week3_MIN_vs_TEN
Week3,Sun,2020-09-27,1:00PM,New England Patriots,,Las Vegas Raiders,boxscore,36,20,406,1,375,3,https://www.pro-football-reference.com/boxscores/202009270nwe.htm,NE,LVR,2020_Week3_NE_vs_LVR
Week3,Sun,2020-09-27,1:00PM,San Francisco 49ers,@,New York Giants,boxscore,36,9,420,0,231,3,https://www.pro-football-reference.com/boxscores/202009270nyg.htm,NYG,SF,2020_Week3_NYG_vs_SF
Week3,Sun,2020-09-27,4:05PM,Carolina Panthers,@,Los Angeles Chargers,boxscore,21,16,302,0,436,4,https://www.pro-football-reference.com/boxscores/202009270sdg.htm,LAC,CAR,2020_Week3_LAC_vs_CAR
Week3,Sun,2020-09-27,4:05PM,Indianapolis Colts,,New York Jets,boxscore,36,7,353,0,260,3,https://www.pro-football-reference.com/boxscores/202009270clt.htm,IND,NYJ,2020_Week3_IND_vs_NYJ
Week3,Sun,2020-09-27,4:25PM,Detroit Lions,@,Arizona Cardinals,boxscore,26,23,322,0,377,3,https://www.pro-football-reference.com/boxscores/202009270crd.htm,ARI,DET,2020_Week3_ARI_vs_DET
Week3,Sun,2020-09-27,4:25PM,Seattle Seahawks,,Dallas Cowboys,boxscore,38,31,412,1,522,3,https://www.pro-football-reference.com/boxscores/202009270sea.htm,SEA,DAL,2020_Week3_SEA_vs_DAL
Week3,Sun,2020-09-27,4:25PM,Tampa Bay Buccaneers,@,Denver Broncos,boxscore,28,10,353,0,226,2,https://www.pro-football-reference.com/boxscores/202009270den.htm,DEN,TB,2020_Week3_DEN_vs_TB
Week3,Sun,2020-09-27,8:20PM,Green Bay Packers,@,New Orleans Saints,boxscore,37,30,369,0,397,1,https://www.pro-football-reference.com/boxscores/202009270nor.htm,NO,GB,2020_Week3_NO_vs_GB
Week3,Mon,2020-09-28,8:15PM,Kansas City Chiefs,@,Baltimore Ravens,boxscore,34,20,517,1,228,1,https://www.pro-football-reference.com/boxscores/202009280rav.htm,BAL,KC,2020_Week3_BAL_vs_KC
Week4,Thu,2020-10-01,8:20PM,Denver Broncos,@,New York Jets,boxscore,37,28,359,3,321,0,https://www.pro-football-reference.com/boxscores/202010010nyj.htm,NYJ,DEN,2020_Week4_NYJ_vs_DEN
Week4,Sun,2020-10-04,1:00PM,Carolina Panthers,,Arizona Cardinals,boxscore,31,21,444,1,262,1,https://www.pro-football-reference.com/boxscores/202010040car.htm,CAR,ARI,2020_Week4_CAR_vs_ARI
Week4,Sun,2020-10-04,1:00PM,Indianapolis Colts,@,Chicago Bears,boxscore,19,11,289,0,269,1,https://www.pro-football-reference.com/boxscores/202010040chi.htm,CHI,IND,2020_Week4_CHI_vs_IND
Week4,Sun,2020-10-04,1:00PM,Cincinnati Bengals,,Jacksonville Jaguars,boxscore,33,25,505,1,429,1,https://www.pro-football-reference.com/boxscores/202010040cin.htm,CIN,JAX,2020_Week4_CIN_vs_JAX
Week4,Sun,2020-10-04,1:00PM,Cleveland Browns,@,Dallas Cowboys,boxscore,49,38,508,0,566,3,https://www.pro-football-reference.com/boxscores/202010040dal.htm,DAL,CLE,2020_Week4_DAL_vs_CLE
Week4,Sun,2020-10-04,1:00PM,New Orleans Saints,@,Detroit Lions,boxscore,35,29,392,1,281,1,https://www.pro-football-reference.com/boxscores/202010040det.htm,DET,NO,2020_Week4_DET_vs_NO
Week4,Sun,2020-10-04,1:00PM,Minnesota Vikings,@,Houston Texans,boxscore,31,23,410,0,386,1,https://www.pro-football-reference.com/boxscores/202010040htx.htm,HOU,MIN,2020_Week4_HOU_vs_MIN
Week4,Sun,2020-10-04,1:00PM,Seattle Seahawks,@,Miami Dolphins,boxscore,31,23,441,1,415,2,https://www.pro-football-reference.com/boxscores/202010040mia.htm,MIA,SEA,2020_Week4_MIA_vs_SEA
Week4,Sun,2020-10-04,1:00PM,Baltimore Ravens,@,Washington Football Team,boxscore,31,17,350,2,343,1,https://www.pro-football-reference.com/boxscores/202010040was.htm,WAS,BAL,2020_Week4_WAS_vs_BAL
Week4,Sun,2020-10-04,1:00PM,Tampa Bay Buccaneers,,Los Angeles Chargers,boxscore,38,31,484,1,324,2,https://www.pro-football-reference.com/boxscores/202010040tam.htm,TB,LAC,2020_Week4_TB_vs_LAC
Week4,Sun,2020-10-04,4:05PM,Los Angeles Rams,,New York Giants,boxscore,17,9,240,1,295,1,https://www.pro-football-reference.com/boxscores/202010040ram.htm,LAR,NYG,2020_Week4_LAR_vs_NYG
Week4,Sun,2020-10-04,4:25PM,Buffalo Bills,@,Las Vegas Raiders,boxscore,30,23,337,0,383,2,https://www.pro-football-reference.com/boxscores/202010040rai.htm,LVR,BUF,2020_Week4_LVR_vs_BUF
Week4,Sun,2020-10-04,8:20PM,Philadelphia Eagles,@,San Francisco 49ers,boxscore,25,20,267,1,417,3,https://www.pro-football-reference.com/boxscores/202010040sfo.htm,SF,PHI,2020_Week4_SF_vs_PHI
Week4,Mon,2020-10-05,7:05PM,Kansas City Chiefs,,New England Patriots,boxscore,26,10,323,1,357,4,https://www.pro-football-reference.com/boxscores/202010050kan.htm,KC,NE,2020_Week4_KC_vs_NE
Week4,Mon,2020-10-05,8:15PM,Green Bay Packers,,Atlanta Falcons,boxscore,30,16,403,0,327,0,https://www.pro-football-reference.com/boxscores/202010050gnb.htm,GB,ATL,2020_Week4_GB_vs_ATL
Week5,Thu,2020-10-08,8:20PM,Chicago Bears,,Tampa Bay Buccaneers,boxscore,20,19,243,1,339,1,https://www.pro-football-reference.com/boxscores/202010080chi.htm,CHI,TB,2020_Week5_CHI_vs_TB
Week5,Sun,2020-10-11,1:00PM,Carolina Panthers,@,Atlanta Falcons,boxscore,23,16,437,0,373,1,https://www.pro-football-reference.com/boxscores/202010110atl.htm,ATL,CAR,2020_Week5_ATL_vs_CAR
Week5,Sun,2020-10-11,1:00PM,Baltimore Ravens,,Cincinnati Bengals,boxscore,27,3,332,1,205,3,https://www.pro-football-reference.com/boxscores/202010110rav.htm,BAL,CIN,2020_Week5_BAL_vs_CIN
Week5,Sun,2020-10-11,1:00PM,Arizona Cardinals,@,New York Jets,boxscore,30,10,496,1,285,0,https://www.pro-football-reference.com/boxscores/202010110nyj.htm,NYJ,ARI,2020_Week5_NYJ_vs_ARI
Week5,Sun,2020-10-11,1:00PM,Houston Texans,,Jacksonville Jaguars,boxscore,30,14,486,2,364,2,https://www.pro-football-reference.com/boxscores/202010110htx.htm,HOU,JAX,2020_Week5_HOU_vs_JAX
Week5,Sun,2020-10-11,1:00PM,Las Vegas Raiders,@,Kansas City Chiefs,boxscore,40,32,490,1,413,1,https://www.pro-football-reference.com/boxscores/202010110kan.htm,KC,LVR,2020_Week5_KC_vs_LVR
Week5,Sun,2020-10-11,1:00PM,Pittsburgh Steelers,,Philadelphia Eagles,boxscore,38,29,367,1,336,2,https://www.pro-football-reference.com/boxscores/202010110pit.htm,PIT,PHI,2020_Week5_PIT_vs_PHI
Week5,Sun,2020-10-11,1:00PM,Los Angeles Rams,@,Washington Football Team,boxscore,30,10,429,1,108,0,https://www.pro-football-reference.com/boxscores/202010110was.htm,WAS,LAR,2020_Week5_WAS_vs_LAR
Week5,Sun,2020-10-11,4:05PM,Miami Dolphins,@,San Francisco 49ers,boxscore,43,17,436,0,259,3,https://www.pro-football-reference.com/boxscores/202010110sfo.htm,SF,MIA,2020_Week5_SF_vs_MIA
Week5,Sun,2020-10-11,4:25PM,Cleveland Browns,,Indianapolis Colts,boxscore,32,23,385,2,308,2,https://www.pro-football-reference.com/boxscores/202010110cle.htm,CLE,IND,2020_Week5_CLE_vs_IND
Week5,Sun,2020-10-11,4:25PM,Dallas Cowboys,,New York Giants,boxscore,37,34,402,2,300,1,https://www.pro-football-reference.com/boxscores/202010110dal.htm,DAL,NYG,2020_Week5_DAL_vs_NYG
Week5,Sun,2020-10-11,8:20PM,Seattle Seahawks,,Minnesota Vikings,boxscore,27,26,314,1,449,2,https://www.pro-football-reference.com/boxscores/202010110sea.htm,SEA,MIN,2020_Week5_SEA_vs_MIN
Week5,Mon,2020-10-12,8:15PM,New Orleans Saints,,Los Angeles Chargers,boxscore,30,27,408,1,350,0,https://www.pro-football-reference.com/boxscores/202010120nor.htm,NO,LAC,2020_Week5_NO_vs_LAC
Week5,Tue,2020-10-13,7:00PM,Tennessee Titans,,Buffalo Bills,boxscore,42,16,334,0,370,3,https://www.pro-football-reference.com/boxscores/202010130oti.htm,TEN,BUF,2020_Week5_TEN_vs_BUF
Week6,Sun,2020-10-18,1:00PM,Denver Broncos,@,New England Patriots,boxscore,18,12,299,2,288,3,https://www.pro-football-reference.com/boxscores/202010180nwe.htm,NE,DEN,2020_Week6_NE_vs_DEN
Week6,Sun,2020-10-18,1:00PM,Detroit Lions,@,Jacksonville Jaguars,boxscore,34,16,403,1,275,2,https://www.pro-football-reference.com/boxscores/202010180jax.htm,JAX,DET,2020_Week6_JAX_vs_DET
Week6,Sun,2020-10-18,1:00PM,Atlanta Falcons,@,Minnesota Vikings,boxscore,40,23,462,1,365,3,https://www.pro-football-reference.com/boxscores/202010180min.htm,MIN,ATL,2020_Week6_MIN_vs_ATL
Week6,Sun,2020-10-18,1:00PM,Chicago Bears,@,Carolina Panthers,boxscore,23,16,261,1,303,3,https://www.pro-football-reference.com/boxscores/202010180car.htm,CAR,CHI,2020_Week6_CAR_vs_CHI
Week6,Sun,2020-10-18,1:00PM,Indianapolis Colts,,Cincinnati Bengals,boxscore,31,27,430,2,398,1,https://www.pro-football-reference.com/boxscores/202010180clt.htm,IND,CIN,2020_Week6_IND_vs_CIN
Week6,Sun,2020-10-18,1:00PM,Pittsburgh Steelers,,Cleveland Browns,boxscore,38,7,277,0,220,2,https://www.pro-football-reference.com/boxscores/202010180pit.htm,PIT,CLE,2020_Week6_PIT_vs_CLE
Week6,Sun,2020-10-18,1:00PM,Tennessee Titans,,Houston Texans,boxscore,42,36,607,2,412,0,https://www.pro-football-reference.com/boxscores/202010180oti.htm,TEN,HOU,2020_Week6_TEN_vs_HOU
Week6,Sun,2020-10-18,1:00PM,New York Giants,,Washington Football Team,boxscore,20,19,240,1,337,2,https://www.pro-football-reference.com/boxscores/202010180nyg.htm,NYG,WAS,2020_Week6_NYG_vs_WAS
Week6,Sun,2020-10-18,1:00PM,Baltimore Ravens,@,Philadelphia Eagles,boxscore,30,28,355,0,364,1,https://www.pro-football-reference.com/boxscores/202010180phi.htm,PHI,BAL,2020_Week6_PHI_vs_BAL
Week6,Sun,2020-10-18,4:05PM,Miami Dolphins,,New York Jets,boxscore,24,0,302,2,263,1,https://www.pro-football-reference.com/boxscores/202010180mia.htm,MIA,NYJ,2020_Week6_MIA_vs_NYJ
Week6,Sun,2020-10-18,4:25PM,Tampa Bay Buccaneers,,Green Bay Packers,boxscore,38,10,324,0,201,2,https://www.pro-football-reference.com/boxscores/202010180tam.htm,TB,GB,2020_Week6_TB_vs_GB
Week6,Sun,2020-10-18,8:20PM,San Francisco 49ers,,Los Angeles Rams,boxscore,24,16,390,0,311,1,https://www.pro-football-reference.com/boxscores/202010180sfo.htm,SF,LAR,2020_Week6_SF_vs_LAR
Week6,Mon,2020-10-19,5:00PM,Kansas City Chiefs,@,Buffalo Bills,boxscore,26,17,466,1,206,1,https://www.pro-football-reference.com/boxscores/202010190buf.htm,BUF,KC,2020_Week6_BUF_vs_KC
Week6,Mon,2020-10-19,8:15PM,Arizona Cardinals,@,Dallas Cowboys,boxscore,38,10,438,0,344,4,https://www.pro-football-reference.com/boxscores/202010190dal.htm,DAL,ARI,2020_Week6_DAL_vs_ARI
Week7,Thu,2020-10-22,8:20PM,Philadelphia Eagles,,New York Giants,boxscore,22,21,442,1,325,3,https://www.pro-football-reference.com/boxscores/202010220phi.htm,PHI,NYG,2020_Week7_PHI_vs_NYG
Week7,Sun,2020-10-25,1:00PM,Green Bay Packers,@,Houston Texans,boxscore,35,20,379,0,365,1,https://www.pro-football-reference.com/boxscores/202010250htx.htm,HOU,GB,2020_Week7_HOU_vs_GB
Week7,Sun,2020-10-25,1:00PM,Pittsburgh Steelers,@,Tennessee Titans,boxscore,27,24,362,3,292,0,https://www.pro-football-reference.com/boxscores/202010250oti.htm,TEN,PIT,2020_Week7_TEN_vs_PIT
Week7,Sun,2020-10-25,1:00PM,Detroit Lions,@,Atlanta Falcons,boxscore,23,22,386,0,388,1,https://www.pro-football-reference.com/boxscores/202010250atl.htm,ATL,DET,2020_Week7_ATL_vs_DET
Week7,Sun,2020-10-25,1:00PM,Buffalo Bills,@,New York Jets,boxscore,18,10,422,1,191,2,https://www.pro-football-reference.com/boxscores/202010250nyj.htm,NYJ,BUF,2020_Week7_NYJ_vs_BUF
Week7,Sun,2020-10-25,1:00PM,New Orleans Saints,,Carolina Panthers,boxscore,27,24,415,1,283,0,https://www.pro-football-reference.com/boxscores/202010250nor.htm,NO,CAR,2020_Week7_NO_vs_CAR
Week7,Sun,2020-10-25,1:00PM,Cleveland Browns,@,Cincinnati Bengals,boxscore,37,34,398,1,468,2,https://www.pro-football-reference.com/boxscores/202010250cin.htm,CIN,CLE,2020_Week7_CIN_vs_CLE
Week7,Sun,2020-10-25,1:00PM,Washington Football Team,,Dallas Cowboys,boxscore,25,3,397,0,142,1,https://www.pro-football-reference.com/boxscores/202010250was.htm,WAS,DAL,2020_Week7_WAS_vs_DAL
Week7,Sun,2020-10-25,4:05PM,Tampa Bay Buccaneers,@,Las Vegas Raiders,boxscore,45,20,454,0,347,1,https://www.pro-football-reference.com/boxscores/202010250rai.htm,LVR,TB,2020_Week7_LVR_vs_TB
Week7,Sun,2020-10-25,4:25PM,Kansas City Chiefs,@,Denver Broncos,boxscore,43,16,286,1,411,4,https://www.pro-football-reference.com/boxscores/202010250den.htm,DEN,KC,2020_Week7_DEN_vs_KC
Week7,Sun,2020-10-25,4:25PM,San Francisco 49ers,@,New England Patriots,boxscore,33,6,467,2,241,4,https://www.pro-football-reference.com/boxscores/202010250nwe.htm,NE,SF,2020_Week7_NE_vs_SF
Week7,Sun,2020-10-25,4:25PM,Los Angeles Chargers,,Jacksonville Jaguars,boxscore,39,29,484,0,294,1,https://www.pro-football-reference.com/boxscores/202010250sdg.htm,LAC,JAX,2020_Week7_LAC_vs_JAX
Week7,Sun,2020-10-25,8:20PM,Arizona Cardinals,,Seattle Seahawks,boxscore,37,34,519,2,572,3,https://www.pro-football-reference.com/boxscores/202010250crd.htm,ARI,SEA,2020_Week7_ARI_vs_SEA
Week7,Mon,2020-10-26,8:15PM,Los Angeles Rams,,Chicago Bears,boxscore,24,10,371,1,279,2,https://www.pro-football-reference.com/boxscores/202010260ram.htm,LAR,CHI,2020_Week7_LAR_vs_CHI
Week8,Thu,2020-10-29,8:20PM,Atlanta Falcons,@,Carolina Panthers,boxscore,25,17,401,1,304,1,https://www.pro-football-reference.com/boxscores/202010290car.htm,CAR,ATL,2020_Week8_CAR_vs_ATL
Week8,Sun,2020-11-01,1:00PM,Indianapolis Colts,@,Detroit Lions,boxscore,41,21,366,0,326,2,https://www.pro-football-reference.com/boxscores/202011010det.htm,DET,IND,2020_Week8_DET_vs_IND
Week8,Sun,2020-11-01,1:00PM,Minnesota Vikings,@,Green Bay Packers,boxscore,28,22,324,0,400,1,https://www.pro-football-reference.com/boxscores/202011010gnb.htm,GB,MIN,2020_Week8_GB_vs_MIN
Week8,Sun,2020-11-01,1:00PM,Miami Dolphins,,Los Angeles Rams,boxscore,28,17,145,2,471,4,https://www.pro-football-reference.com/boxscores/202011010mia.htm,MIA,LAR,2020_Week8_MIA_vs_LAR
Week8,Sun,2020-11-01,1:00PM,Pittsburgh Steelers,@,Baltimore Ravens,boxscore,28,24,221,1,457,4,https://www.pro-football-reference.com/boxscores/202011010rav.htm,BAL,PIT,2020_Week8_BAL_vs_PIT
Week8,Sun,2020-11-01,1:00PM,Buffalo Bills,,New England Patriots,boxscore,24,21,339,1,349,1,https://www.pro-football-reference.com/boxscores/202011010buf.htm,BUF,NE,2020_Week8_BUF_vs_NE
Week8,Sun,2020-11-01,1:00PM,Cincinnati Bengals,,Tennessee Titans,boxscore,31,20,367,0,441,1,https://www.pro-football-reference.com/boxscores/202011010cin.htm,CIN,TEN,2020_Week8_CIN_vs_TEN
Week8,Sun,2020-11-01,1:00PM,Las Vegas Raiders,@,Cleveland Browns,boxscore,16,6,309,0,223,1,https://www.pro-football-reference.com/boxscores/202011010cle.htm,CLE,LVR,2020_Week8_CLE_vs_LVR
Week8,Sun,2020-11-01,1:00PM,Kansas City Chiefs,,New York Jets,boxscore,35,9,496,0,221,1,https://www.pro-football-reference.com/boxscores/202011010kan.htm,KC,NYJ,2020_Week8_KC_vs_NYJ
Week8,Sun,2020-11-01,4:05PM,Denver Broncos,,Los Angeles Chargers,boxscore,31,30,351,1,485,2,https://www.pro-football-reference.com/boxscores/202011010den.htm,DEN,LAC,2020_Week8_DEN_vs_LAC
Week8,Sun,2020-11-01,4:25PM,Seattle Seahawks,,San Francisco 49ers,boxscore,37,27,350,0,351,2,https://www.pro-football-reference.com/boxscores/202011010sea.htm,SEA,SF,2020_Week8_SEA_vs_SF
Week8,Sun,2020-11-01,4:25PM,New Orleans Saints,@,Chicago Bears,boxscore,26,23,394,0,329,1,https://www.pro-football-reference.com/boxscores/202011010chi.htm,CHI,NO,2020_Week8_CHI_vs_NO
Week8,Sun,2020-11-01,8:20PM,Philadelphia Eagles,,Dallas Cowboys,boxscore,23,9,222,4,265,2,https://www.pro-football-reference.com/boxscores/202011010phi.htm,PHI,DAL,2020_Week8_PHI_vs_DAL
Week8,Mon,2020-11-02,8:15PM,Tampa Bay Buccaneers,@,New York Giants,boxscore,25,23,344,1,357,2,https://www.pro-football-reference.com/boxscores/202011020nyg.htm,NYG,TB,2020_Week8_NYG_vs_TB
Week9,Thu,2020-11-05,8:20PM,Green Bay Packers,@,San Francisco 49ers,boxscore,34,17,405,0,337,2,https://www.pro-football-reference.com/boxscores/202011050sfo.htm,SF,GB,2020_Week9_SF_vs_GB
Week9,Sun,2020-11-08,1:00PM,Baltimore Ravens,@,Indianapolis Colts,boxscore,24,10,266,1,339,2,https://www.pro-football-reference.com/boxscores/202011080clt.htm,IND,BAL,2020_Week9_IND_vs_BAL
Week9,Sun,2020-11-08,1:00PM,Minnesota Vikings,,Detroit Lions,boxscore,34,20,487,0,421,3,https://www.pro-football-reference.com/boxscores/202011080min.htm,MIN,DET,2020_Week9_MIN_vs_DET
Week9,Sun,2020-11-08,1:00PM,Houston Texans,@,Jacksonville Jaguars,boxscore,27,25,374,1,403,1,https://www.pro-football-reference.com/boxscores/202011080jax.htm,JAX,HOU,2020_Week9_JAX_vs_HOU
