Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Matthew Bergeron,G,67,100%,0,0%,3,11%
Jake Matthews,T,67,100%,0,0%,3,11%
Kaleb McGary,T,67,100%,0,0%,3,11%
Chris Lindstrom,G,67,100%,0,0%,0,0%
Desmond Ridder,QB,67,100%,0,0%,0,0%
Drew Dalman,C,67,100%,0,0%,0,0%
Drake London,WR,62,93%,0,0%,0,0%
Bijan Robinson,RB,54,81%,0,0%,0,0%
Kyle Pitts,TE,52,78%,0,0%,0,0%
Mack Hollins,WR,48,72%,0,0%,3,11%
Jonnu Smith,TE,48,72%,0,0%,0,0%
Tyler Allgeier,RB,20,30%,0,0%,0,0%
MyCole Pruitt,TE,18,27%,0,0%,8,30%
KhaDarel Hodge,WR,13,19%,0,0%,20,75%
Keith Smith,FB,10,15%,0,0%,20,75%
Scott Miller,WR,10,15%,0,0%,8,30%
Richie Grant,SS,0,0%,70,100%,12,45%
AJ Terrell,CB,0,0%,70,100%,0,0%
Kaden Elliss,LB,0,0%,70,100%,0,0%
Jessie Bates III,FS,0,0%,70,100%,0,0%
DeAundre Alford,CB,0,0%,64,91%,13,49%
Troy Andersen,LB,0,0%,63,90%,6,22%
Bud Dupree,LB,0,0%,53,76%,0,0%
Tre Flowers,CB,0,0%,52,74%,10,37%
Grady Jarrett,DT,0,0%,52,74%,4,15%
Calais Campbell,DE,0,0%,46,66%,7,26%
David Onyemata,DT,0,0%,43,61%,4,15%
Lorenzo Carter,LB,0,0%,19,27%,9,34%
Zach Harrison,DE,0,0%,17,24%,11,41%
Ta'Quon Graham,DE,0,0%,17,24%,4,15%
Timmy Horne,DT,0,0%,17,24%,0,0%
Jaylinn Hawkins,FS,0,0%,11,16%,24,90%
Arnold Ebiketie,LB,0,0%,11,16%,3,11%
Jeff Okudah,CB,0,0%,11,16%,0,0%
Nathan Landman,LB,0,0%,7,10%,18,67%
Mike Hughes,CB,0,0%,7,10%,11,41%
Tae Davis,LB,0,0%,0,0%,24,90%
DeAngelo Malone,LB,0,0%,0,0%,18,67%
DeMarcco Hellams,SS,0,0%,0,0%,12,45%
Bradley Pinion,P,0,0%,0,0%,12,45%
Liam McCullough,LS,0,0%,0,0%,9,34%
John FitzPatrick,TE,0,0%,0,0%,6,22%
Ryan Neuzil,C,0,0%,0,0%,3,11%
Younghoe Koo,K,0,0%,0,0%,3,11%
Kyle Hinton,G,0,0%,0,0%,3,11%
