Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
1,7:40,1,10,BUF 32,0,3,Drew Bledsoe pass complete to Josh Reed for 14 yards (tackle by Damien Robinson and Marvin Jones),1.070,1.990
1,7:07,1,10,BUF 46,0,3,Travis Henry middle for 5 yards (tackle by Shaun Ellis),1.990,2.130
1,6:22,2,5,NYJ 49,0,3,Travis Henry middle for 13 yards (tackle by Marvin Jones),2.130,3.180
1,5:40,1,10,NYJ 36,0,3,Drew Bledsoe pass incomplete intended for Peerless Price,3.180,2.640
1,5:34,2,10,NYJ 36,0,3,Drew Bledsoe pass complete to Peerless Price for 4 yards (tackle by Mo Lewis),2.640,2.480
1,4:53,3,6,NYJ 32,0,3,Drew Bledsoe pass incomplete intended for Eric Moulds is intercepted by Aaron Beasley at NYJ-20 and returned for 24 yards,2.480,-1.860
1,4:40,1,10,NYJ 44,0,3,Vinny Testaverde pass complete to Laveranues Coles for 7 yards (tackle by Coy Wire and Nate Clements),1.860,2.260
1,4:04,2,3,BUF 49,0,3,Curtis Martin right tackle for 2 yards (tackle by Chidi Ahanotu),2.260,1.820
1,3:29,3,1,BUF 47,0,3,Curtis Martin middle for no gain (tackle by Eddie Robinson and Pat Williams),1.820,0.130
1,3:07,4,1,BUF 47,0,3,"Matt Turk punts 27 yards, out of bounds",0.130,-0.280
1,2:56,1,10,BUF 20,0,3,Travis Henry left tackle for 3 yards (tackle by Josh Evans),0.280,0.140
1,2:17,2,7,BUF 23,0,3,"Penalty on Jason Ferguson: Encroachment, 5 yards (no play)",0.140,0.810
1,1:53,2,2,BUF 28,0,3,Drew Bledsoe pass complete to Eric Moulds for 1 yard (tackle by John Abraham and Donnie Abraham),0.810,0.230
1,1:10,3,1,BUF 29,0,3,Travis Henry left tackle for 2 yards (tackle by Josh Evans and Sam Cowart),0.230,1.000
1,0:28,1,10,BUF 31,0,3,"Drew Bledsoe pass complete to Peerless Price for 18 yards (tackle by Aaron Beasley). Penalty on Giradie Mercer: Roughing the Passer, 15 yards",1.000,3.180
1,0:07,1,10,NYJ 36,0,3,"Drew Bledsoe pass complete to Peerless Price for 3 yards (tackle by Donnie Abraham). Penalty on Donnie Abraham: Face Mask (15 Yards), 15 yards",3.180,4.370
Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,NYJ 18,0,3,Travis Henry left guard for 7 yards (tackle by Marvin Jones),4.370,5.010
2,14:19,2,3,NYJ 11,0,3,"Travis Henry right end for 1 yard (tackle by Marvin Jones and Damien Robinson). Penalty on Eric Moulds: Offensive Holding, 10 yards",5.010,3.560
2,13:54,2,12,NYJ 20,0,3,Drew Bledsoe pass complete to Josh Reed for 8 yards (tackle by Marvin Jones),3.560,4.030
2,13:11,3,4,NYJ 12,0,3,Drew Bledsoe pass complete to Peerless Price for 7 yards (tackle by Marvin Jones and Sam Cowart),4.030,6.060
2,12:30,1,5,NYJ 5,0,9,"Travis Henry middle for 5 yards, touchdown",6.060,7.000
2,12:30,,,NYJ 5,0,10,Mike Hollis kicks extra point good,0.000,0.000
2,12:30,,,BUF 30,6,10,"Mike Hollis kicks off 68 yards, returned by Chad Morton for 98 yards, touchdown",0.000,7.000
2,12:25,,,BUF 5,7,10,John Hall kicks extra point good,0.000,0.000
2,12:25,,,NYJ 30,7,10,"John Hall kicks off 66 yards, returned by Charlie Rogers for 18 yards (tackle by Jason Glenn)",0.000,0.410
2,12:06,1,10,BUF 22,7,10,Drew Bledsoe pass complete to Eric Moulds for 3 yards (tackle by Mo Lewis),0.410,0.270
2,11:29,2,7,BUF 25,7,10,Travis Henry left end for 3 yards (tackle by Sam Garnes and Marvin Jones),0.270,-0.030
2,10:56,3,4,BUF 28,7,10,Drew Bledsoe pass incomplete intended for Eric Moulds is intercepted by Donnie Abraham at BUF-32 and returned for 13 yards. Penalty on Jonas Jennings: Illegal Formation (Declined),-0.030,-4.310
2,10:48,1,10,BUF 19,7,10,"Penalty on Santana Moss: False Start, 5 yards (no play)",4.310,3.970
2,10:48,1,15,BUF 24,7,10,"Penalty on NYJ: Delay of Game, 5 yards (no play)",3.970,3.640
2,10:48,1,20,BUF 29,7,10,Vinny Testaverde pass complete to Anthony Becht for 21 yards (tackle by Eddie Robinson),3.640,5.370
2,10:06,1,8,BUF 8,7,10,Curtis Martin right guard for 3 yards (tackle by DaShon Polk and London Fletcher),5.370,5.150
2,9:24,2,5,BUF 5,7,10,"Vinny Testaverde pass incomplete intended for Richie Anderson. Penalty on Pierson Prioleau: Defensive Pass Interference, 4 yards (no play)",5.150,6.970
2,9:18,1,1,BUF 1,13,10,"Vinny Testaverde pass complete to Anthony Becht for 1 yard, touchdown",6.970,7.000
2,9:18,,,BUF 1,14,10,John Hall kicks extra point good,0.000,0.000
2,9:18,,,NYJ 30,14,10,"John Hall kicks off 67 yards, returned by Charlie Rogers for 23 yards (tackle by James Darling)",0.000,0.670
2,9:06,1,10,BUF 26,14,10,Travis Henry middle for 2 yards (tackle by Mo Lewis),0.670,0.400
2,8:40,2,8,BUF 28,14,10,"Drew Bledsoe sacked by Steve White for 0 yards. Penalty on Aaron Beasley: Illegal Contact, 5 yards (no play)",0.400,1.140
2,8:11,1,10,BUF 33,14,10,Travis Henry right tackle for 1 yard (tackle by Damien Robinson),1.140,0.730
2,7:37,2,9,BUF 34,14,10,Drew Bledsoe pass complete to Peerless Price for 15 yards (tackle by Aaron Beasley),0.730,2.190
2,6:55,1,10,BUF 49,14,10,Drew Bledsoe pass incomplete intended for Peerless Price,2.190,1.650
2,6:48,2,10,BUF 49,14,10,Drew Bledsoe pass complete to Travis Henry for 3 yards (tackle by Marvin Jones and Bryan Thomas),1.650,1.360
2,6:00,3,7,NYJ 48,14,10,Drew Bledsoe pass complete to Peerless Price for 19 yards,1.360,3.640
2,5:31,1,10,NYJ 29,14,10,Drew Bledsoe pass complete to Jay Riemersma for 11 yards (tackle by Sam Garnes and Marvin Jones),3.640,4.370
2,4:51,1,10,NYJ 18,14,10,Travis Henry right tackle for 4 yards (tackle by Marvin Jones),4.370,4.430
2,4:09,2,6,NYJ 14,14,10,Travis Henry left guard for 4 yards (tackle by Steve White and James Darling),4.430,4.510
2,3:26,3,2,NYJ 10,14,10,Travis Henry middle for 7 yards (tackle by Damien Robinson),4.510,6.510
2,2:41,3,2,NYJ 10,,,Timeout #1 by Buffalo Bills,4.510,6.510
2,2:41,1,3,NYJ 3,14,16,"Travis Henry middle for 3 yards, touchdown",6.510,7.000
2,2:41,,,NYJ 3,14,17,Mike Hollis kicks extra point good,0.000,0.000
2,2:41,,,BUF 30,14,17,"Mike Hollis kicks off 60 yards, returned by Chad Morton for 15 yards (tackle by Sammy Morris)",0.000,0.610
2,2:29,1,10,NYJ 25,14,17,Vinny Testaverde pass complete to Curtis Martin for 3 yards (tackle by Chris Watson),0.610,0.470
2,2:02,2,7,NYJ 28,14,17,Vinny Testaverde pass complete to Curtis Martin for -2 yards (tackle by Coy Wire),0.470,-0.490
2,1:57,3,9,NYJ 26,14,17,Vinny Testaverde pass complete to Curtis Martin for 12 yards (tackle by London Fletcher),-0.490,1.470
2,1:32,1,10,NYJ 38,14,17,Vinny Testaverde pass complete to Wayne Chrebet for 4 yards (tackle by Antoine Winfield),1.470,1.460
2,1:26,1,10,NYJ 38,,,Timeout #1 by New York Jets,1.470,1.460
2,1:26,2,6,NYJ 42,14,17,Vinny Testaverde pass complete to Wayne Chrebet for 7 yards (tackle by Chris Watson),1.460,2.190
2,1:00,1,10,NYJ 49,14,17,Vinny Testaverde pass incomplete intended for Wayne Chrebet,2.190,1.650
2,0:55,2,10,NYJ 49,14,17,Vinny Testaverde pass complete to Curtis Martin for 6 yards (tackle by Antoine Winfield and Chris Watson),1.650,1.750
2,0:46,2,10,NYJ 49,,,Timeout #2 by New York Jets,1.650,1.750
2,0:46,3,4,BUF 45,14,17,Vinny Testaverde pass complete to Richie Anderson for 5 yards (tackle by London Fletcher),1.750,2.920
2,0:29,1,10,BUF 40,14,17,Vinny Testaverde pass complete to Wayne Chrebet for 8 yards,2.920,3.450
2,0:25,2,2,BUF 32,14,17,Vinny Testaverde pass complete to Curtis Martin for 16 yards (tackle by London Fletcher and Keith Newman),3.450,4.510
2,0:15,2,2,BUF 32,,,Timeout #3 by New York Jets,3.450,4.510
2,0:15,1,10,BUF 16,14,17,Vinny Testaverde pass incomplete intended for LaMont Jordan,4.510,3.900
2,0:09,2,10,BUF 16,17,17,John Hall 34 yard field goal good,3.900,3.000
2,0:09,,,NYJ 30,17,17,"John Hall kicks off 46 yards, returned by Shawn Bryson for 18 yards (tackle by Jerald Sowell)",0.000,0.940
Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 30,17,17,"Mike Hollis kicks off 65 yards, returned by Chad Morton for 26 yards (tackle by Phillip Crosby)",0.000,1.000
3,14:53,1,10,NYJ 31,17,17,"LaMont Jordan middle for -1 yards (tackle by Pat Williams). Penalty on Pat Williams: Defensive Offside, 5 yards (no play)",1.000,1.730
3,14:27,1,5,NYJ 36,17,17,LaMont Jordan left end for 1 yard (tackle by Pierson Prioleau),1.730,1.270
3,13:46,2,4,NYJ 37,17,17,Vinny Testaverde pass complete to Santana Moss for 17 yards (tackle by Chris Watson),1.270,2.520
3,13:04,1,10,BUF 46,17,17,LaMont Jordan middle for 14 yards (tackle by Coy Wire),2.520,3.450
3,12:22,1,10,BUF 32,17,17,LaMont Jordan middle for -1 yards (tackle by Chidi Ahanotu and Keith Newman),3.450,2.770
3,11:42,1,10,BUF 32,,,Timeout #1 by Buffalo Bills,3.450,2.770
3,11:42,2,11,BUF 33,17,17,Vinny Testaverde pass complete to Chad Morton for 6 yards (tackle by Pierson Prioleau),2.770,2.870
3,11:02,3,5,BUF 27,17,17,Vinny Testaverde pass incomplete intended for Chad Morton,2.870,1.720
,,,,,,,"BUF challenged the ruling, and the original play was overturned.",,
3,10:55,4,5,BUF 27,20,17,John Hall 45 yard field goal good,1.720,3.000
3,10:55,,,NYJ 30,20,17,"John Hall kicks off 59 yards, returned by Charlie Rogers for 17 yards (tackle by Jerald Sowell)",0.000,0.810
3,10:44,1,10,BUF 28,20,17,Travis Henry left tackle for 11 yards (tackle by Damien Robinson),0.810,1.530
3,10:08,1,10,BUF 39,20,17,Drew Bledsoe pass complete to Travis Henry for 4 yards (tackle by Marvin Jones),1.530,1.530
3,9:41,2,6,BUF 43,20,17,"Travis Henry right tackle for 10 yards (tackle by Damien Robinson). Travis Henry fumbles (forced by Damien Robinson), recovered by Josh Evans at NYJ-46",1.530,-1.990
3,9:32,1,10,NYJ 46,20,17,Vinny Testaverde sacked by Grant Irons for -8 yards,1.990,0.370
3,9:06,2,18,NYJ 38,20,17,Chad Morton left guard for -1 yards (tackle by Eddie Robinson),0.370,-0.430
3,8:25,3,19,NYJ 37,20,17,"Penalty on Jason Fabini: False Start, 5 yards (no play)",-0.430,-1.090
3,8:04,3,24,NYJ 32,20,17,Vinny Testaverde sacked by Chidi Ahanotu for -2 yards,-1.090,-1.370
3,7:50,4,26,NYJ 30,20,17,"Matt Turk punts 43 yards, returned by Charlie Rogers for 10 yards (tackle by Jerald Sowell)",-1.370,-1.400
3,7:38,1,10,BUF 37,20,17,Drew Bledsoe sacked by Shaun Ellis and Jason Ferguson for -10 yards,1.400,-0.490
3,7:06,1,10,BUF 37,,,Timeout #2 by Buffalo Bills,1.400,-0.490
3,7:06,2,20,BUF 27,20,17,"Penalty on John Abraham: Neutral Zone Infraction, 5 yards (no play)",-0.490,0.180
3,7:06,2,15,BUF 32,20,17,"Drew Bledsoe pass incomplete intended for Eric Moulds (defended by Aaron Beasley). Penalty on Jonas Jennings: Offensive Holding, 10 yards (no play)",0.180,-1.170
3,6:59,2,25,BUF 22,20,17,Drew Bledsoe pass complete to Travis Henry for -4 yards (tackle by Sam Cowart),-1.170,-2.670
3,6:12,3,29,BUF 18,20,17,Drew Bledsoe pass complete to Travis Henry for 8 yards (tackle by James Darling),-2.670,-1.630
3,5:30,4,21,BUF 26,20,17,"Brian Moorman punts 64 yards, returned by Santana Moss for 10 yards (tackle by Anthony Denman)",-1.630,-0.280
3,5:17,1,10,NYJ 20,20,17,Vinny Testaverde pass complete to Laveranues Coles for 10 yards (tackle by Aaron Schobel and Eddie Robinson),0.280,0.940
3,4:34,1,10,NYJ 30,20,17,"LaMont Jordan middle for -1 yards (tackle by Pat Williams). LaMont Jordan fumbles (forced by Pat Williams), recovered by Keith Newman at NYJ-29",0.940,-3.640
3,4:24,1,10,NYJ 29,20,17,Travis Henry right tackle for 14 yards (tackle by Sam Cowart),3.640,4.580
3,3:48,1,10,NYJ 15,20,17,Travis Henry right guard for 5 yards (tackle by Mo Lewis and Sam Cowart),4.580,4.840
3,3:04,2,5,NYJ 10,20,17,Travis Henry left guard for 1 yard (tackle by Mo Lewis),4.840,4.220
3,2:20,3,4,NYJ 9,20,17,Drew Bledsoe pass complete to Eric Moulds for 4 yards (tackle by Josh Evans),4.220,6.060
3,1:46,1,5,NYJ 5,20,17,Travis Henry middle for 3 yards (tackle by Shaun Ellis),6.060,5.720
3,1:05,2,2,NYJ 2,20,23,"Travis Henry right guard for 2 yards, touchdown",5.720,7.000
3,1:05,,,NYJ 2,20,24,Mike Hollis kicks extra point good,0.000,0.000
3,1:05,,,BUF 30,20,24,"Mike Hollis kicks off 68 yards, returned by Chad Morton for 25 yards (tackle by Pierson Prioleau)",0.000,0.740
3,0:52,1,10,NYJ 27,20,24,LaMont Jordan left end for 17 yards (tackle by Pierson Prioleau and Antoine Winfield),0.740,1.860
3,0:14,1,10,NYJ 44,20,24,Vinny Testaverde pass complete to Laveranues Coles for 7 yards (tackle by London Fletcher),1.860,2.260
Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,3,BUF 49,20,24,Santana Moss left end for 12 yards (tackle by Eddie Robinson),2.260,3.120
4,14:16,1,10,BUF 37,20,24,Vinny Testaverde pass incomplete intended for Laveranues Coles,3.120,2.570
4,14:09,2,10,BUF 37,20,24,LaMont Jordan middle for 1 yard (tackle by Aaron Schobel),2.570,2.010
4,13:28,3,9,BUF 36,20,24,Vinny Testaverde pass complete to Anthony Becht for 6 yards (tackle by Coy Wire). Penalty on Kareem McKenzie: Illegal Formation (Declined),2.010,1.480
4,13:10,4,3,BUF 30,20,24,John Hall 48 yard field goal no good,1.480,-1.470
4,13:04,1,10,BUF 38,20,24,Travis Henry right guard for 2 yards (tackle by Donnie Abraham and Sam Garnes),1.470,1.190
4,12:19,2,8,BUF 40,20,24,"Penalty on BUF: Delay of Game, 5 yards (no play)",1.190,0.520
4,11:55,2,13,BUF 35,20,24,Drew Bledsoe pass complete to Josh Reed for 11 yards (tackle by Marvin Jones),0.520,1.290
4,11:05,3,2,BUF 46,20,24,Drew Bledsoe pass incomplete intended for Peerless Price,1.290,-0.320
4,11:05,4,2,BUF 46,20,24,"Penalty on Josh Reed: False Start, 5 yards (no play)",-0.320,-0.650
4,10:59,4,7,BUF 41,20,24,"Brian Moorman punts, blocked by Jason Glenn",-0.650,-3.970
4,10:55,1,10,BUF 24,20,24,Vinny Testaverde pass incomplete intended for Laveranues Coles,3.970,3.430
4,10:51,2,10,BUF 24,20,24,Vinny Testaverde pass complete to Anthony Becht for 8 yards (tackle by Keith Newman),3.430,3.950
4,10:11,3,2,BUF 16,20,24,LaMont Jordan middle for 1 yard (tackle by Pierson Prioleau),3.950,2.590
4,9:30,4,1,BUF 15,23,24,John Hall 33 yard field goal good,2.590,3.000
4,9:30,,,NYJ 30,23,24,"John Hall kicks off 68 yards, returned by Charlie Rogers for 24 yards (tackle by Jerald Sowell). Penalty on Cory Geason: Offensive Holding, 10 yards",0.000,-0.140
4,9:17,1,10,BUF 16,23,24,Travis Henry left tackle for 4 yards (tackle by Josh Evans),-0.140,0.010
4,8:38,2,6,BUF 20,23,24,Drew Bledsoe pass incomplete intended for Eric Moulds (defended by Sam Cowart),0.010,-0.820
4,8:33,3,6,BUF 20,23,24,Drew Bledsoe pass complete to Eric Moulds for 52 yards (tackle by Damien Robinson and Aaron Beasley),-0.820,3.710
4,7:41,1,10,NYJ 28,23,24,Travis Henry left tackle for 2 yards (tackle by Jason Ferguson and Damien Robinson),3.710,3.440
4,7:05,2,8,NYJ 26,23,24,Drew Bledsoe sacked by John Abraham for -6 yards,3.440,1.950
4,6:32,3,14,NYJ 32,23,24,Drew Bledsoe pass incomplete intended for Travis Henry,1.950,1.240
4,6:28,4,14,NYJ 32,23,24,Mike Hollis 50 yard field goal no good,1.240,-1.600
4,6:22,1,10,NYJ 40,23,24,Vinny Testaverde pass complete to Laveranues Coles for 8 yards (tackle by Nate Clements),1.600,2.130
4,5:47,2,2,NYJ 48,23,24,Vinny Testaverde pass complete to LaMont Jordan for 7 yards (tackle by Pierson Prioleau and Eddie Robinson),2.130,2.590
4,5:07,1,10,BUF 45,23,24,Vinny Testaverde pass complete to Richie Anderson for 9 yards (tackle by Jason Bostic),2.590,3.260
4,5:00,2,1,BUF 36,23,24,"Vinny Testaverde pass incomplete intended for Anthony Becht is intercepted by Pierson Prioleau at BUF-17 and returned for 13 yards. Penalty on Eddie Robinson: Defensive Pass Interference, 18 yards (no play)",3.260,4.370
4,4:53,1,10,BUF 18,29,24,"Vinny Testaverde pass complete to Wayne Chrebet for 18 yards, touchdown",4.370,7.000
4,4:53,1,,BUF 18,31,24,"Two Point Attempt: Vinny Testaverde pass complete to Anthony Becht, conversion succeeds",1.000,1.000
4,4:53,,,NYJ 30,31,24,"John Hall kicks off 64 yards, returned by Charlie Rogers for 18 yards (tackle by Jerald Sowell)",0.000,0.540
4,4:41,1,10,BUF 24,31,24,Drew Bledsoe pass incomplete intended for Eric Moulds (defended by Aaron Beasley),0.540,0.000
4,4:35,2,10,BUF 24,31,24,Travis Henry middle for 7 yards (tackle by John Abraham),0.000,0.230
4,3:56,3,3,BUF 31,31,24,Drew Bledsoe pass complete to Eric Moulds for 9 yards,0.230,1.600
4,3:49,1,10,BUF 40,31,24,Drew Bledsoe pass incomplete intended for Eric Moulds,1.600,1.050
4,3:42,2,10,BUF 40,31,24,Drew Bledsoe pass incomplete intended for Travis Henry,1.050,0.370
4,3:38,3,10,BUF 40,31,24,Drew Bledsoe sacked by Jason Ferguson for -7 yards,0.370,-1.180
4,3:21,4,17,BUF 33,31,24,"Brian Moorman punts 46 yards, returned by Santana Moss for 7 yards. Penalty on Damien Robinson: Roughing the Kicker, 15 yards (no play)",-1.180,2.130
4,3:07,1,10,BUF 48,31,24,Travis Henry middle for 9 yards (tackle by Sam Cowart and Jon McGraw),2.130,2.800
4,2:36,2,1,NYJ 43,31,24,Drew Bledsoe pass incomplete intended for Peerless Price (defended by Donnie Abraham),2.800,2.080
4,2:29,3,1,NYJ 43,31,24,Travis Henry left tackle for -1 yards (tackle by John Abraham and James Reed),2.080,0.330
4,2:00,4,2,NYJ 44,31,24,Drew Bledsoe pass complete to Peerless Price for 14 yards (tackle by Damien Robinson),0.330,3.580
4,1:26,1,10,NYJ 30,31,24,"Drew Bledsoe pass complete to Peerless Price for 9 yards (tackle by Marvin Jones). Penalty on Ruben Brown: Offensive Holding, 10 yards (no play)",3.580,2.920
4,1:19,1,20,NYJ 40,31,24,Drew Bledsoe pass incomplete intended for Larry Centers,2.920,1.680
4,1:12,2,20,NYJ 40,31,24,Travis Henry middle for 6 yards (tackle by Sam Cowart and Jason Ferguson),1.680,1.820
4,0:47,3,14,NYJ 34,31,24,Drew Bledsoe pass complete to Eric Moulds for 5 yards (tackle by Jason Ferguson),1.820,1.500
4,0:34,3,14,NYJ 34,,,Timeout #3 by Buffalo Bills,1.820,1.500
4,0:34,4,9,NYJ 29,31,30,"Drew Bledsoe pass complete to Eric Moulds for 29 yards, touchdown",1.500,7.000
4,0:34,,,NYJ 29,31,31,Mike Hollis kicks extra point good,0.000,0.000
4,0:34,,,BUF 30,31,31,"Mike Hollis kicks off 62 yards, returned by Chad Morton for 18 yards (tackle by Charlie Rogers)",0.000,0.670
4,0:18,1,10,NYJ 26,31,31,Vinny Testaverde pass complete to Wayne Chrebet for 21 yards (tackle by Pierson Prioleau),0.670,2.060
4,0:12,1,10,NYJ 26,,,Timeout #1 by New York Jets,0.670,2.060
4,0:12,1,10,NYJ 47,31,31,"Vinny Testaverde pass incomplete (defended by London Fletcher). Penalty on Nate Clements: Illegal Contact, 5 yards (no play)",2.060,2.390
4,0:08,1,10,BUF 48,31,31,Vinny Testaverde pass incomplete intended for Wayne Chrebet (defended by London Fletcher),2.390,1.850
4,0:02,2,10,BUF 48,31,31,Vinny Testaverde for 24 yards (tackle by Antoine Winfield),1.850,1.850
4,0:02,2,10,BUF 48,31,31,--,1.850,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
,,,,,,,"Jets won the coin toss, Jets to receive the overtime kickoff.",,
OT,15:00,,,BUF 30,37,31,"Mike Hollis kicks off 66 yards, returned by Chad Morton for 96 yards, touchdown",0.000,6.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
