#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CAR 26,1,0:12,0,Interception
2,1,12:05,ATL 48,3,2:01,9,Punt
3,1,5:42,CAR 20,8,3:44,47,Fumble
4,2,11:56,CAR 24,3,1:09,3,Punt
5,2,7:12,CAR 27,9,3:54,73,Touchdown
6,2,0:51,CAR 25,3,0:34,6,Punt
7,3,11:44,CAR 23,6,3:44,11,Punt
8,3,7:49,ATL 23,7,3:17,23,Touchdown
9,3,2:07,CAR 10,3,2:18,6,Punt
10,4,14:01,CAR 19,3,1:55,-8,Punt
11,4,8:17,CAR 24,5,2:12,22,Punt
12,4,3:48,CAR 25,4,2:02,16,Punt
13,4,0:06,CAR 3,1,0:06,-1,End of Half
14,5,15:00,CAR 22,3,1:29,7,Interception
