Quarter,Time,Down,ToGo,Location,CIN,PIT,Detail,EPB,EPA
2,9:54,4,4,CIN 5,7,3,Jeff Reed 23 yard field goal good,3.010,3.000
2,,,,PIT 30,7,3,"Jeff Reed kicks off 66 yards, returned by Brandon Bennett for 14 yards (tackle by Clint Kriewaldt)",0.000,0.040
2,9:02,1,10,CIN 18,7,3,Jon Kitna pass complete to Chad Ochocinco for 9 yards (tackle by Joey Porter),0.040,0.820
2,8:43,2,1,CIN 27,7,3,Jeremi Johnson up the middle for 2 yards (tackle by Casey Hampton and Jason Gildon),0.820,0.870
2,8:03,1,10,CIN 29,7,3,Jon Kitna pass incomplete intended for Jeremi Johnson,0.870,0.330
2,7:59,2,10,CIN 29,7,3,Jon Kitna pass complete to Tony Stewart for 10 yards (tackle by Kendrell Bell),0.330,1.530
2,7:27,1,10,CIN 39,7,3,Jon Kitna pass incomplete intended for Peter Warrick,1.530,0.990
2,7:18,2,10,CIN 39,7,3,Rudi Johnson up the middle for 1 yard (tackle by Joey Porter),0.990,0.430
2,6:30,3,9,CIN 40,7,3,"Penalty on Jon Kitna: Delay of Game, 5 yards (no play)",0.430,-0.230
2,6:18,,,,7,3,Timeout #3 by Cincinnati Bengals,0.000,-0.230
2,6:18,3,14,CIN 35,7,3,Jon Kitna up the middle for 15 yards (tackle by Chris Hope),-0.230,2.260
2,5:37,1,10,PIT 50,7,3,Corey Dillon right end for 9 yards (tackle by Chad Scott),2.260,2.930
2,5:08,2,1,PIT 41,7,3,Corey Dillon left guard for 6 yards (tackle by Joey Porter and Brent Alexander),2.930,3.250
2,4:26,1,10,PIT 35,7,3,Jon Kitna pass complete to Reggie Kelly for 9 yards (tackle by Kendrell Bell),3.250,3.920
2,3:57,2,1,PIT 26,7,3,Rudi Johnson left guard for 3 yards (tackle by Brent Alexander),3.920,4.040
2,3:17,1,10,PIT 23,7,3,Jon Kitna pass incomplete intended for Tony Stewart,4.040,3.500
2,3:11,2,10,PIT 23,7,3,Jon Kitna pass incomplete intended for Corey Dillon,3.500,2.810
2,3:04,3,10,PIT 23,7,3,Jon Kitna pass complete to Peter Warrick for 19 yards (tackle by Troy Polamalu),2.810,6.280
2,2:22,1,4,PIT 4,7,3,Corey Dillon left guard for no gain (tackle by James Farrior and Aaron Smith),6.280,5.340
2,2:00,2,4,PIT 4,13,3,"Jon Kitna pass complete to Chad Ochocinco for 4 yards, touchdown",5.340,7.000
2,,,,PIT 2,14,3,Shayne Graham kicks extra point good,0.000,0.000
2,,,,CIN 30,14,3,"Shayne Graham kicks off 59 yards, returned by Ike Taylor for 28 yards (tackle by Shayne Graham). Penalty on Clark Haggans: Offensive Holding, 10 yards",0.000,0.870
2,1:48,1,10,PIT 29,14,3,Tommy Maddox pass complete to Hines Ward for 8 yards (tackle by Mark Roman),0.870,1.410
2,1:19,2,2,PIT 37,14,3,Tommy Maddox pass incomplete intended for Chris Doering,1.410,0.700
2,1:18,3,2,PIT 37,14,3,Tommy Maddox pass complete to Chris Doering for 7 yards (tackle by Artrell Hawkins),0.700,1.860
2,1:08,,,,14,3,Timeout #1 by Pittsburgh Steelers,0.000,1.860
2,1:08,1,10,PIT 44,14,3,Tommy Maddox pass complete to Hines Ward for 9 yards (tackle by Kevin Hardy),1.860,2.530
2,0:47,2,1,CIN 47,14,3,Tommy Maddox pass complete to Hines Ward for 22 yards (tackle by Kevin Hardy),2.530,3.910
2,0:40,,,,14,3,Timeout #2 by Pittsburgh Steelers,0.000,3.910
2,0:40,1,10,CIN 25,14,3,Tommy Maddox sacked by Oliver Gibson and Justin Smith for -7 yards,3.910,2.420
2,0:29,,,,14,3,Timeout #3 by Pittsburgh Steelers,0.000,2.420
2,0:29,2,17,CIN 32,14,3,Charlie Batch pass complete to Plaxico Burress for 22 yards (tackle by Rogers Beckett),2.420,4.910
2,0:16,1,10,CIN 10,14,3,Charlie Batch pass incomplete intended for Antwaan Randle El,4.910,4.190
2,0:16,2,10,CIN 10,14,3,"Charlie Batch sacked by Brian Simmons and Kevin Hardy for -2 yards. Charlie Batch fumbles (forced by Brian Simmons), recovered by John Thornton at CIN-12 (tackle by Hines Ward)",4.190,0.350
2,0:06,1,10,CIN 12,14,3,Jon Kitna kneels for -1 yards,-0.350,-0.850
Quarter,Time,Down,ToGo,Location,CIN,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 30,14,3,"Shayne Graham kicks off 61 yards, muffed by Ike Taylor, recovered by Ike Taylor at PIT-9, and returned for 19 yards",0.000,0.810
3,14:54,1,10,PIT 28,14,3,Jerome Bettis right guard for 8 yards (tackle by Brian Simmons and Rogers Beckett),0.810,1.340
3,14:20,2,2,PIT 36,14,3,Jerome Bettis up the middle for 1 yard (tackle by Mark Roman),1.340,0.760
3,13:43,3,1,PIT 37,14,3,Jerome Bettis up the middle for 1 yard (tackle by Duane Clemons),0.760,1.470
3,13:04,1,10,PIT 38,14,3,Tommy Maddox pass incomplete intended for Mark Bruener,1.470,0.920
3,12:45,2,10,PIT 38,14,3,Tommy Maddox pass complete to Plaxico Burress for 19 yards (tackle by Rogers Beckett),0.920,2.720
3,12:24,1,10,CIN 43,14,3,Jerome Bettis left end for 5 yards (tackle by Kevin Hardy),2.720,2.850
3,11:52,2,5,CIN 38,14,3,Tommy Maddox pass incomplete intended for Hines Ward is intercepted by Artrell Hawkins at CIN-26 and returned for 8 yards (tackle by Amos Zereoue),2.850,-1.200
3,11:47,1,10,CIN 34,14,3,Corey Dillon left guard for 2 yards (tackle by Kendrell Bell),1.200,0.930
3,11:11,2,8,CIN 36,14,3,Jon Kitna pass complete to Chad Ochocinco for 15 yards (tackle by Chris Hope),0.930,2.320
3,10:39,1,10,PIT 49,14,3,Corey Dillon left end for -1 yards (tackle by Joey Porter),2.320,1.650
3,10:11,2,11,PIT 50,14,3,Jon Kitna pass complete to Peter Warrick for 3 yards (tackle by James Farrior),1.650,1.360
3,9:42,3,8,PIT 47,14,3,Jon Kitna right end for 4 yards (tackle by Joey Porter),1.360,0.400
3,9:13,4,4,PIT 43,14,3,Kyle Richardson punts 18 yards,0.400,-0.610
3,9:06,1,10,PIT 25,14,3,Jerome Bettis left guard for 5 yards (tackle by Kevin Hardy and Carl Powell),0.610,0.740
3,8:27,2,5,PIT 30,14,3,Tommy Maddox pass complete to Plaxico Burress for 10 yards (tackle by Rogers Beckett),0.740,1.600
3,7:50,1,10,PIT 40,14,3,Jerome Bettis left guard for 7 yards (tackle by Kevin Hardy and Mark Roman),1.600,2.000
3,7:10,2,3,PIT 47,14,3,"Tommy Maddox sacked by John Thornton for -6 yards. Penalty on John Thornton: Face Mask (15 Yards), 15 yards",2.000,2.650
3,6:41,1,10,CIN 44,14,3,Tommy Maddox pass complete to Plaxico Burress for 7 yards (tackle by Tory James),2.650,3.060
3,6:20,2,3,CIN 37,14,3,"Hines Ward right end for no gain (tackle by John Thornton). Penalty on Jerame Tuman: Offensive Holding, 10 yards (no play)",3.060,1.710
3,5:50,2,13,CIN 47,14,3,Tommy Maddox pass complete to Jerome Bettis for 5 yards (tackle by Brian Simmons),1.710,1.690
3,5:07,3,8,CIN 42,14,3,"Penalty on Alan Faneca: False Start, 5 yards (no play)",1.690,1.030
3,4:45,3,13,CIN 47,14,3,Tommy Maddox pass complete to Hines Ward for 16 yards (tackle by Rogers Beckett),1.030,3.510
3,4:01,1,10,CIN 31,14,3,Tommy Maddox pass complete to Dan Kreider for 24 yards (tackle by Adrian Ross),3.510,5.600
3,3:16,1,7,CIN 7,14,3,Jerome Bettis up the middle for 5 yards (tackle by Adrian Ross),5.600,5.720
3,2:34,2,2,CIN 2,14,3,Jerome Bettis up the middle for 1 yard (tackle by Kevin Hardy and Brian Simmons),5.720,5.170
3,1:52,3,1,CIN 1,14,3,Tommy Maddox up the middle for no gain (tackle by Tony Williams and Oliver Gibson),5.170,3.550
3,1:13,4,1,CIN 1,14,9,"Jerome Bettis up the middle for 1 yard, touchdown",3.550,7.000
,,,,,,,"CIN challenged the ruling, and the play was upheld.",,
3,,,,CIN 2,14,10,Jeff Reed kicks extra point good,0.000,0.000
3,,,,PIT 30,14,10,"Jeff Reed kicks off 72 yards, touchback",0.000,0.280
3,1:10,1,10,CIN 20,14,10,Rudi Johnson right guard for 3 yards (tackle by James Farrior and Chad Scott),0.280,0.140
3,0:37,2,7,CIN 23,14,10,Rudi Johnson left guard for 1 yard (tackle by Aaron Smith and Casey Hampton),0.140,-0.430
Quarter,Time,Down,ToGo,Location,CIN,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,6,CIN 24,14,10,"Jon Kitna pass complete to Peter Warrick for 21 yards (tackle by Brent Alexander). Penalty on Brandon Bennett: Offensive Holding, 10 yards (no play)",-0.430,-2.030
4,14:31,3,16,CIN 14,14,10,Jon Kitna sacked by Troy Polamalu for -5 yards,-2.030,-2.490
4,14:10,4,21,CIN 9,14,10,"Kyle Richardson punts 31 yards, fair catch by Antwaan Randle El",-2.490,-2.920
4,14:01,1,10,CIN 40,14,10,Jerome Bettis left guard for no gain (tackle by Duane Clemons),2.920,2.370
4,13:26,2,10,CIN 40,14,10,Jerome Bettis left tackle for 2 yards (tackle by Brian Simmons),2.370,1.950
4,12:47,3,8,CIN 38,14,10,Tommy Maddox pass complete to Hines Ward for 9 yards (tackle by Mark Roman),1.950,3.640
4,12:20,1,10,CIN 29,14,10,Tommy Maddox pass incomplete intended for Hines Ward,3.640,3.100
4,12:14,2,10,CIN 29,14,10,Tommy Maddox pass complete to Hines Ward for 8 yards (tackle by Kevin Hardy),3.100,3.470
4,11:34,3,2,CIN 21,14,10,Tommy Maddox pass incomplete intended for Hines Ward,3.470,2.180
4,11:31,4,2,CIN 21,14,13,Jeff Reed 39 yard field goal good,2.180,3.000
4,,,,PIT 30,14,13,"Jeff Reed kicks off 62 yards, returned by Kenny Watson for 24 yards (tackle by Ike Taylor)",0.000,1.070
4,11:19,1,10,CIN 32,14,13,Jon Kitna pass incomplete intended for Chad Ochocinco (defended by Chad Scott),1.070,0.530
4,11:14,2,10,CIN 32,14,13,Corey Dillon right tackle for 2 yards (tackle by Chad Scott),0.530,0.100
4,10:32,3,8,CIN 34,14,13,Jon Kitna pass complete to Chad Ochocinco for 58 yards (tackle by Ike Taylor),0.100,5.370
4,9:59,1,8,PIT 8,14,13,"Penalty on Jon Kitna: Delay of Game (Declined), Penalty on Levi Jones: Unnecessary Roughness, 15 yards (no play)",5.370,4.040
4,9:43,1,23,PIT 23,14,13,Jon Kitna pass incomplete intended for Peter Warrick,4.040,2.600
4,9:38,2,23,PIT 23,14,13,Jon Kitna pass complete to Corey Dillon for 3 yards (tackle by Brent Alexander),2.600,2.340
4,9:02,3,20,PIT 20,14,13,"Penalty on Jon Kitna: Delay of Game, 5 yards (no play)",2.340,1.680
4,8:39,3,25,PIT 25,14,13,Jon Kitna pass incomplete intended for Brandon Bennett,1.680,1.800
4,8:35,4,25,PIT 25,17,13,Shayne Graham 44 yard field goal good,1.800,3.000
4,,,,CIN 30,17,13,"Shayne Graham kicks off 69 yards, muffed by Ike Taylor, recovered by Ike Taylor at PIT--1, and returned for 21 yards",0.000,0.280
4,8:19,1,10,PIT 20,17,13,Jerome Bettis left end for 3 yards (tackle by Mark Roman),0.280,0.140
4,7:56,2,7,PIT 23,17,13,Tommy Maddox pass incomplete intended for Plaxico Burress,0.140,-0.560
4,7:53,3,7,PIT 23,17,13,Tommy Maddox pass complete to Hines Ward for 13 yards (tackle by Mark Roman),-0.560,1.330
4,7:13,1,10,PIT 36,17,13,Tommy Maddox pass incomplete intended for Plaxico Burress,1.330,0.790
4,7:09,2,10,PIT 36,17,13,Tommy Maddox sacked by Duane Clemons for -6 yards,0.790,-0.690
4,6:40,3,16,PIT 30,17,13,Tommy Maddox sacked by John Thornton for -7 yards,-0.690,-1.830
4,6:17,4,23,PIT 23,17,13,"Josh Miller punts 37 yards, out of bounds. Penalty on Verron Haynes: Offensive Holding, 10 yards (no play)",-1.830,-2.490
4,5:58,4,33,PIT 13,17,13,"Josh Miller punts 42 yards, returned by Peter Warrick for 6 yards (tackle by Chidi Iwuoma)",-2.490,-2.320
4,5:58,1,10,PIT 49,17,13,Jon Kitna pass incomplete intended for Matt Schobel (defended by Aaron Smith),2.320,1.780
4,5:53,2,10,PIT 49,17,13,Rudi Johnson up the middle for -2 yards (tackle by Joey Porter and James Farrior),1.780,0.830
4,5:14,3,12,CIN 49,17,13,Jon Kitna pass complete to Peter Warrick for 10 yards (tackle by Deshea Townsend),0.830,0.530
4,4:31,4,2,PIT 41,17,13,"Kyle Richardson punts 41 yards, touchback",0.530,-0.280
4,4:20,1,10,PIT 20,17,13,Tommy Maddox pass complete to Plaxico Burress for 12 yards (tackle by Tory James),0.280,1.070
4,4:20,1,10,PIT 32,17,13,Tommy Maddox pass complete to Hines Ward for 8 yards (tackle by John Thornton),1.070,1.610
4,3:47,2,2,PIT 40,17,13,Tommy Maddox pass complete to Hines Ward for 5 yards (tackle by Artrell Hawkins),1.610,1.930
4,3:15,1,10,PIT 45,17,13,Tommy Maddox pass complete to Jerame Tuman for 6 yards (tackle by Mark Roman),1.930,2.190
4,2:43,2,4,CIN 49,17,13,Tommy Maddox pass incomplete intended for Hines Ward,2.190,1.490
4,2:39,3,4,CIN 49,17,13,Tommy Maddox pass complete to Antwaan Randle El for 9 yards (tackle by Kevin Hardy),1.490,2.920
4,2:11,1,10,CIN 40,17,13,Tommy Maddox pass complete to Amos Zereoue for 5 yards,2.920,3.050
4,2:06,2,5,CIN 35,17,13,Tommy Maddox pass complete to Hines Ward for 4 yards (tackle by Mark Roman),3.050,2.870
4,2:00,3,1,CIN 31,17,13,Jerome Bettis up the middle for 2 yards,2.870,3.640
4,1:34,1,10,CIN 29,17,13,Tommy Maddox pass complete to Hines Ward for 13 yards (tackle by Kevin Hardy),3.640,4.510
4,1:10,1,10,CIN 16,17,19,"Tommy Maddox pass complete to Hines Ward for 16 yards, touchdown",4.510,7.000
4,,,,CIN 2,17,20,Jeff Reed kicks extra point good,0.000,0.000
4,,,,PIT 30,17,20,"Jeff Reed kicks off 49 yards, returned by Brandon Bennett for 27 yards (tackle by Jeff Reed)",0.000,2.130
4,0:57,1,10,CIN 48,17,20,Jon Kitna pass complete to Peter Warrick for 18 yards (tackle by Chris Hope),2.130,3.310
4,0:34,1,10,PIT 34,17,20,Brandon Bennett up the middle for 16 yards (tackle by Brent Alexander and Chris Hope),3.310,4.370
4,0:24,,,,17,20,Timeout #2 by Cincinnati Bengals,0.000,4.370
4,0:23,1,10,PIT 18,17,20,Jon Kitna pass incomplete intended for Peter Warrick,4.370,3.800
4,0:19,2,10,PIT 18,23,20,"Jon Kitna pass complete to Matt Schobel for 18 yards, touchdown. Penalty on Chris Hope: Unnecessary Roughness, 15 yards",3.800,7.000
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
4,,,,PIT 2,24,20,Shayne Graham kicks extra point good,0.000,0.000
4,,,,CIN 45,24,20,"Shayne Graham kicks off 55 yards, touchback",0.000,0.280
4,0:13,1,10,PIT 20,24,20,Tommy Maddox pass incomplete intended for Antwaan Randle El (defended by Duane Clemons),0.280,-0.270
4,0:09,2,10,PIT 20,24,20,Tommy Maddox sacked by Duane Clemons for -8 yards,-0.270,-2.360
4,0:01,,,,24,20,Timeout #1 by Pittsburgh Steelers,0.000,-2.360
4,0:01,3,18,PIT 12,24,20,Tommy Maddox pass complete to Amos Zereoue for 18 yards (tackle by Reggie Myles),-2.360,0.940
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
