Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
2,1:24,,,,14,0,Timeout #1 by New England Patriots,0.000,2.190
2,1:24,1,10,NWE 49,14,0,Tom Brady pass complete to Kevin Faulk for 12 yards (tackle by Angelo Crowell),2.190,2.980
2,1:02,1,10,BUF 39,14,0,"Penalty on Brandon Gorin: False Start, 5 yards (no play)",2.980,2.650
2,1:00,1,15,BUF 44,14,0,Tom Brady pass complete to Kevin Faulk for 9 yards,2.650,2.980
2,0:51,2,6,BUF 35,14,0,Tom Brady pass complete to Kevin Faulk for 3 yards (tackle by Ryan Denney),2.980,2.680
2,0:45,,,,14,0,Timeout #2 by New England Patriots,0.000,2.680
2,0:45,3,3,BUF 32,14,0,Kevin Faulk up the middle for 6 yards (tackle by London Fletcher),2.680,3.840
2,0:25,1,10,BUF 26,14,0,Tom Brady pass incomplete intended for Kevin Faulk,3.840,3.300
2,0:19,2,10,BUF 26,14,0,Tom Brady pass complete to Deion Branch for 12 yards (tackle by Terrence McGee),3.300,4.650
2,0:14,1,10,BUF 14,14,0,Tom Brady pass incomplete intended for David Givens is intercepted by Nate Clements,4.650,-0.280
2,0:08,1,10,BUF 20,14,0,Shaud Williams up the middle for 2 yards (tackle by Tedy Bruschi),0.280,0.000
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 30,14,0,"Adam Vinatieri kicks off 59 yards, returned by Terrence McGee for 20 yards (tackle by Matt Chatham)",0.000,1.000
3,14:55,1,10,BUF 31,14,0,J.P. Losman pass incomplete intended for Sam Aiken,1.000,0.460
3,14:50,2,10,BUF 31,14,0,Willis McGahee left guard for 1 yard (tackle by Rosevelt Colvin and Ty Warren),0.460,-0.100
3,14:13,3,9,BUF 32,14,0,J.P. Losman pass incomplete intended for Sam Aiken,-0.100,-1.240
3,14:06,4,9,BUF 32,14,0,"Brian Moorman punts 68 yards, touchback",-1.240,-0.280
3,13:58,1,10,NWE 20,14,0,Corey Dillon right tackle for 8 yards (tackle by Lawyer Milloy and London Fletcher),0.280,0.810
3,13:24,2,2,NWE 28,14,0,Corey Dillon right tackle for no gain (tackle by Angelo Crowell and Lawyer Milloy),0.810,0.100
3,12:43,3,2,NWE 28,14,0,Tom Brady pass complete to Troy Brown for 4 yards (tackle by Eric King),0.100,1.070
3,12:05,1,10,NWE 32,14,0,"Penalty on Mike Cloud: False Start, 5 yards (no play)",1.070,0.740
3,11:48,1,15,NWE 27,14,0,Mike Cloud left tackle for 5 yards (tackle by Nate Clements),0.740,0.530
3,11:06,2,10,NWE 32,14,0,Tom Brady pass complete to Deion Branch for 28 yards (tackle by Eric King),0.530,2.920
3,10:30,1,10,BUF 40,14,0,Tom Brady pass complete to Corey Dillon for 20 yards (tackle by Nate Clements),2.920,4.240
3,9:50,1,10,BUF 20,14,0,Tom Brady pass incomplete intended for Mike Cloud is intercepted by London Fletcher at BUF-10 and returned for 20 yards,4.240,-0.940
3,9:40,1,10,BUF 30,14,0,J.P. Losman pass incomplete intended for Roscoe Parrish is intercepted by Ellis Hobbs at NWE-24,0.940,-0.540
3,9:32,1,10,NWE 24,14,0,Corey Dillon left guard for 4 yards (tackle by Lauvale Sape),0.540,0.540
3,8:49,2,6,NWE 28,14,0,Corey Dillon left tackle for -1 yards (tackle by Angelo Crowell),0.540,-0.300
3,8:14,3,7,NWE 27,14,0,Tom Brady pass complete to Kevin Faulk for 15 yards (tackle by London Fletcher),-0.300,1.730
3,7:28,1,10,NWE 42,14,0,Tom Brady pass complete to David Givens for 40 yards (tackle by Angelo Crowell and Troy Vincent),1.730,4.370
3,6:41,1,10,BUF 18,14,0,Corey Dillon left tackle for 8 yards (tackle by Lawyer Milloy),4.370,5.230
3,6:13,2,2,BUF 10,14,0,Kevin Faulk left guard for 5 yards (tackle by Angelo Crowell and Lawyer Milloy),5.230,6.060
3,5:32,1,5,BUF 5,20,0,"Tom Brady pass complete to Troy Brown for 5 yards, touchdown",6.060,7.000
3,,,,BUF 2,21,0,Adam Vinatieri kicks extra point good,0.000,0.000
3,,,,NWE 30,21,0,"Adam Vinatieri kicks off 56 yards, returned by Terrence McGee for 29 yards (tackle by Don Davis)",0.000,1.800
3,5:21,1,10,BUF 43,21,0,J.P. Losman sacked by Richard Seymour for -7 yards,1.800,0.310
3,4:50,2,17,BUF 36,21,0,J.P. Losman pass complete to Willis McGahee for 5 yards (tackle by Mike Vrabel),0.310,0.300
3,4:05,3,12,BUF 41,21,0,"Penalty on Mike Gandy: False Start, 5 yards (no play)",0.300,-0.360
3,3:51,3,17,BUF 36,21,0,"J.P. Losman pass incomplete intended for Roscoe Parrish (defended by Hank Poteat). Penalty on Hank Poteat: Defensive Pass Interfere, 23 yards (no play)",-0.360,2.850
3,3:44,1,10,NWE 41,21,0,J.P. Losman pass complete to Sam Aiken for 8 yards (tackle by Asante Samuel),2.850,3.390
3,3:25,2,2,NWE 33,21,0,Willis McGahee right guard for -1 yards (tackle by Ty Warren),3.390,2.540
3,2:41,3,3,NWE 34,21,0,J.P. Losman pass complete to Mark Campbell for 4 yards (tackle by Eugene Wilson),2.540,3.580
3,2:02,1,10,NWE 30,21,0,J.P. Losman pass complete to Lee Evans for 17 yards (tackle by Asante Samuel),3.580,4.710
3,1:21,1,10,NWE 13,21,0,Willis McGahee up the middle for -1 yards (tackle by Ty Warren and Michael Stone),4.710,3.900
3,0:41,2,11,NWE 14,21,0,J.P. Losman pass incomplete intended for Lee Evans,3.900,3.080
3,0:32,3,11,NWE 14,21,0,J.P. Losman pass incomplete intended for Lee Evans,3.080,2.510
3,0:28,4,11,NWE 14,21,0,Rian Lindell 32 yard field goal no good,2.510,-0.410
3,0:23,1,10,NWE 22,21,0,Corey Dillon left tackle for -2 yards (tackle by Aaron Schobel),0.410,-0.400
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,12,NWE 20,21,0,"Penalty on Christian Fauria: False Start, 5 yards (no play)",-0.400,-1.210
4,15:00,2,17,NWE 15,21,0,"Tom Brady pass complete to David Givens for 13 yards (tackle by Nate Clements). Penalty on Aaron Schobel: Roughing the Passer, 15 yards",-1.210,1.800
4,14:34,1,10,NWE 43,21,0,Corey Dillon right guard for 4 yards (tackle by London Fletcher),1.800,1.790
4,13:57,2,6,NWE 47,21,0,Tom Brady pass incomplete intended for Deion Branch,1.790,1.090
4,13:52,3,6,NWE 47,21,0,Tom Brady pass complete to Kevin Faulk for 13 yards (tackle by London Fletcher),1.090,2.920
4,13:11,1,10,BUF 40,21,0,Corey Dillon left guard for 4 yards (tackle by Lawyer Milloy and Ryan Denney),2.920,2.910
4,12:38,2,6,BUF 36,21,0,Corey Dillon left guard for 12 yards (tackle by Ryan Denney and London Fletcher),2.910,3.970
4,11:51,1,10,BUF 24,21,0,"Penalty on Tom Ashworth: False Start, 5 yards (no play)",3.970,3.640
4,11:42,1,15,BUF 29,21,0,Kevin Faulk left guard for 2 yards (tackle by Aaron Schobel),3.640,3.030
4,11:00,2,13,BUF 27,21,0,Tom Brady pass complete to Troy Brown for 8 yards (tackle by Terrence McGee),3.030,3.410
4,10:31,3,5,BUF 19,21,0,Corey Dillon right end for 6 yards (tackle by Terrence McGee),3.410,4.710
4,10:13,1,10,BUF 13,21,0,Corey Dillon right guard for -1 yards (tackle by Ryan Denney and Angelo Crowell),4.710,3.900
4,9:32,2,11,BUF 14,21,0,Tom Brady pass complete to Deion Branch for 10 yards (tackle by Angelo Crowell),3.900,5.010
4,9:05,3,1,BUF 4,21,0,Tom Brady up the middle for 2 yards (tackle by London Fletcher and Lawyer Milloy),5.010,6.740
4,8:24,1,2,BUF 2,27,0,"Tom Brady pass complete to Christian Fauria for 2 yards, touchdown",6.740,7.000
4,,,,BUF 2,28,0,Adam Vinatieri kicks extra point good,0.000,0.000
4,,,,NWE 30,28,0,"Adam Vinatieri kicks off 69 yards, returned by Terrence McGee for 33 yards (tackle by Michael Stone)",0.000,1.200
4,8:08,1,10,BUF 34,28,0,J.P. Losman pass incomplete intended for Roscoe Parrish,1.200,0.660
4,8:05,2,10,BUF 34,28,0,J.P. Losman pass complete to Lee Evans for no gain,0.660,-0.030
4,7:30,3,10,BUF 34,28,0,J.P. Losman sacked by Rosevelt Colvin for -5 yards,-0.030,-1.440
4,7:12,4,15,BUF 29,28,0,"Brian Moorman punts 44 yards, returned by Tim Dwight for 1 yard (tackle by Rashad Baker)",-1.440,-0.810
4,7:02,1,10,NWE 28,28,0,Mike Cloud right tackle for 2 yards (tackle by Terrence McGee and London Fletcher),0.810,0.530
4,6:18,2,8,NWE 30,28,0,Doug Flutie right end for 2 yards (tackle by Chris Kelsay),0.530,0.100
4,5:30,3,6,NWE 32,28,0,Doug Flutie pass complete to Andre' Davis for 7 yards (tackle by Terrence McGee),0.100,1.530
4,4:45,1,10,NWE 39,28,0,Mike Cloud right tackle for 8 yards (tackle by Troy Vincent and Ryan Denney),1.530,2.070
4,4:01,2,2,NWE 47,28,0,Mike Cloud right guard for -4 yards (tackle by Tim Anderson),2.070,0.830
4,3:14,3,6,NWE 43,28,0,Doug Flutie pass incomplete intended for Tim Dwight,0.830,-0.520
4,3:07,4,6,NWE 43,28,0,"Josh Miller punts 49 yards, returned by Roscoe Parrish for 43 yards (tackle by Mike Vrabel)",-0.520,-2.320
4,2:52,1,10,NWE 49,34,0,"J.P. Losman pass incomplete is intercepted by James Sanders at BUF-39 and returned for 39 yards, touchdown",2.320,-7.000
4,,,,BUF 2,35,0,Adam Vinatieri kicks extra point good,0.000,0.000
4,,,,NWE 30,35,0,"Adam Vinatieri kicks off 44 yards, returned by Ryan Neufeld for 23 yards (tackle by Eugene Wilson)",0.000,2.190
4,2:36,1,10,BUF 49,35,0,J.P. Losman pass incomplete,2.190,1.650
4,2:29,2,10,BUF 49,35,6,"J.P. Losman pass complete to Josh Reed for 51 yards, touchdown",1.650,7.000
4,,,,NWE 2,35,7,Rian Lindell kicks extra point good,0.000,0.000
4,,,,BUF 30,35,7,"Rian Lindell kicks onside 17 yards. Penalty on Josh Stamer: Offside on Free Kick, 5 yards",0.000,2.790
4,2:12,1,10,BUF 42,35,7,Mike Cloud up the middle for 2 yards (tackle by Angelo Crowell and Mario Haggan),2.790,2.510
4,2:00,2,8,BUF 40,35,7,Mike Cloud right tackle for 1 yard (tackle by Tim Anderson and Angelo Crowell),2.510,1.950
4,1:15,3,7,BUF 39,35,7,Mike Cloud left guard for 3 yards (tackle by Justin Bannan and Lawyer Milloy),1.950,0.890
4,0:31,4,4,BUF 36,35,7,Mike Cloud up the middle for 3 yards (tackle by Jeff Posey),0.890,-1.140
4,0:25,1,10,BUF 33,35,7,J.P. Losman pass complete to Josh Reed for 25 yards (tackle by Asante Samuel),1.140,2.790
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
