#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:42,BUF 19,6,2:58,28,Punt
2,1,10:36,BUF 42,7,2:29,36,Field Goal
3,1,2:34,BUF 25,3,1:24,-3,Punt
4,1,0:22,BUF 19,4,1:26,25,Interception
5,2,13:16,BUF 39,3,0:59,4,Interception
6,2,10:45,BUF 20,3,1:30,-7,Punt
7,2,7:00,BUF 3,5,2:14,16,Punt
8,2,0:15,BUF 15,1,0:15,-4,End of Half
9,3,15:00,BUF 20,9,4:41,52,Field Goal
10,3,8:01,TAM 47,5,1:55,16,Interception
11,3,3:39,BUF 20,5,2:38,16,Interception
12,3,0:07,BUF 13,6,1:49,26,Punt
13,4,11:40,BUF 31,3,2:16,0,Punt
14,4,5:34,BUF 32,3,1:14,-9,Punt
15,4,0:22,BUF 24,1,0:22,4,End of Game
