0,1
Game Info,Game Info
Won Toss,Seahawks (deferred)
Won OT Toss,Seahawks
Roof,outdoors
Surface,fieldturf
Duration,3:19
Attendance,65004
Weather,"66 degrees, relative humidity 59%, wind 3 mph, wind chill 0"
Vegas Line,Cincinnati Bengals -3.0
Over/Under,43.5 (over)
