Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
2,13:20,3,7,IND 28,3,14,"Gardner Minshew pass is intercepted by Rayshawn Jenkins at IND-32 and returned for 2 yards (tackle by Kylen Granson). Penalty on Travon Walker: Defensive Offside, 5 yards (accepted) (no play)",-0.230,0.430
2,13:11,3,2,IND 33,3,14,Gardner Minshew pass incomplete short middle intended for Kylen Granson (defended by Foyesade Oluokun),0.430,-1.180
2,13:08,4,2,IND 33,3,14,Rigoberto Sanchez punts 50 yards,-1.180,0.060
2,12:57,1,10,JAX 17,3,14,Trevor Lawrence pass incomplete deep right intended for Brenton Strange,-0.060,-0.580
2,12:51,2,10,JAX 17,3,14,Trevor Lawrence pass complete deep right to Evan Engram for 19 yards (tackle by Julian Blackmon),-0.580,1.330
2,12:45,1,10,JAX 36,3,14,Travis Etienne right end for -5 yards (tackle by Kenny Moore),1.330,0.120
2,12:11,2,15,JAX 31,3,14,Travis Etienne up the middle for 4 yards (tackle by DeForest Buckner and Kwity Paye),0.120,-0.030
2,11:27,3,11,JAX 35,3,14,Trevor Lawrence pass complete short middle to Evan Engram for 7 yards (tackle by Julius Brents),-0.030,-0.590
2,10:52,4,4,JAX 42,3,14,"Logan Cooke punts 47 yards out of bounds. Penalty on Daniel Thomas: Defensive Player out of bounds on a kick, 5 yards (accepted)",-0.590,0.140
2,10:42,1,10,IND 16,3,14,"Gardner Minshew pass complete short right to Josh Downs for no gain. Penalty on Alec Pierce: Offensive Holding, 8 yards (accepted) (no play)",-0.140,-0.680
2,10:15,1,18,IND 8,3,14,Gardner Minshew pass complete short right to Zack Moss for 2 yards (tackle by Tre Herndon and Foyesade Oluokun),-0.680,-1.220
2,9:31,2,16,IND 10,3,14,Gardner Minshew pass complete short middle to Zack Moss for 3 yards (tackle by Foyesade Oluokun and Dawuane Smoot),-1.220,-1.750
2,8:52,3,13,IND 13,3,14,Gardner Minshew pass complete short right to Isaiah McKenzie for 12 yards (tackle by Andre Cisco),-1.750,-1.700
2,8:18,,,,,,Timeout #1 by Jacksonville Jaguars,,
2,8:18,4,1,IND 25,3,14,Rigoberto Sanchez punts 41 yards downed by Luke Rhodes,-1.700,-1.200
2,8:08,1,10,JAX 34,3,14,Trevor Lawrence pass incomplete short right,1.200,0.660
2,8:01,2,10,JAX 34,3,14,Trevor Lawrence pass complete short middle to Tank Bigsby for 6 yards (tackle by Samson Ebukam),0.660,0.760
2,7:26,3,4,JAX 40,3,14,Trevor Lawrence sacked by DeForest Buckner for -10 yards,0.760,-1.370
2,6:51,4,14,JAX 30,3,14,"Logan Cooke punts 45 yards, fair catch by Isaiah McKenzie at IND-25",-1.370,-0.610
2,6:44,1,10,IND 25,3,14,Jonathan Taylor up the middle for 3 yards (tackle by Rayshawn Jenkins),0.610,0.470
2,6:12,2,7,IND 28,3,14,Gardner Minshew scrambles up the middle for 2 yards (tackle by Devin Lloyd),0.470,0.040
2,5:31,3,5,IND 30,3,14,Gardner Minshew pass complete short left to Jonathan Taylor for 40 yards (tackle by Andre Cisco),0.040,3.580
2,4:54,1,10,JAX 30,3,14,Gardner Minshew pass incomplete short right intended for Josh Downs (defended by Devin Lloyd),3.580,3.030
2,4:50,2,10,JAX 30,3,14,Gardner Minshew pass deep left intended for Michael Pittman is intercepted by Andre Cisco at JAC-14 and returned for 21 yards (tackle by Kylen Granson),3.030,-1.270
2,4:39,1,10,JAX 35,3,14,Tank Bigsby up the middle for 3 yards (tackle by Grover Stewart),1.270,1.130
2,4:11,2,7,JAX 38,3,14,Trevor Lawrence pass complete short left to Christian Kirk for 6 yards (tackle by Julius Brents),1.130,1.220
2,3:35,3,1,JAX 44,3,14,Travis Etienne up the middle for 1 yard (tackle by Dayo Odeyingbo),1.220,1.930
2,2:54,1,10,JAX 45,3,14,Trevor Lawrence scrambles up the middle for 8 yards (tackle by Zaire Franklin),1.930,2.460
2,2:13,2,2,IND 47,3,14,Travis Etienne left guard for 7 yards (tackle by Shaquille Leonard and Zaire Franklin),2.460,2.920
2,2:00,1,10,IND 40,3,14,Travis Etienne up the middle for -1 yards (tackle by Eric Johnson),2.920,2.240
2,1:55,,,,,,Timeout #1 by Indianapolis Colts,,
2,1:55,2,11,IND 41,3,14,Trevor Lawrence pass complete short middle to Evan Engram for 5 yards (tackle by Zaire Franklin),2.240,2.210
2,1:49,,,,,,Timeout #2 by Indianapolis Colts,,
2,1:49,3,6,IND 36,3,14,Trevor Lawrence pass complete short left to Calvin Ridley for 7 yards,2.210,3.640
2,1:45,1,10,IND 29,3,20,"Trevor Lawrence pass complete deep left to Christian Kirk for 29 yards, touchdown",3.640,7.000
2,1:40,,,IND 15,3,21,Brandon McManus kicks extra point good,0.000,0.000
2,1:40,,,JAX 35,3,21,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
2,1:40,1,10,IND 25,3,21,Zack Moss up the middle for 9 yards (tackle by Tre Herndon),0.610,1.280
2,1:19,2,1,IND 34,3,21,Gardner Minshew pass incomplete short left intended for Michael Pittman,1.280,0.560
2,1:11,3,1,IND 34,3,21,Zack Moss up the middle for 5 yards (tackle by Foyesade Oluokun and Montaric Brown),0.560,1.530
2,0:50,1,10,IND 39,3,21,Gardner Minshew pass complete short middle to Michael Pittman for 3 yards (tackle by Tre Herndon),1.530,1.390
2,0:31,2,7,IND 42,3,21,Gardner Minshew pass complete short middle to Zack Moss for 16 yards (tackle by Foyesade Oluokun and Rayshawn Jenkins),1.390,2.790
2,0:21,,,,,,Timeout #3 by Indianapolis Colts,,
2,0:21,1,10,JAX 42,3,21,Gardner Minshew pass complete short right to Jonathan Taylor for 4 yards (tackle by Devin Lloyd),2.790,2.780
2,0:18,2,6,JAX 38,3,21,Gardner Minshew pass incomplete short right,2.780,2.080
2,0:15,3,6,JAX 38,3,21,Gardner Minshew pass incomplete short right,2.080,0.720
2,0:11,4,6,JAX 38,6,21,Matt Gay 56 yard field goal good,0.720,3.000
2,0:06,,,IND 35,6,21,"Matt Gay kicks off 65 yards, touchback.",0.000,0.610
2,0:06,1,10,JAX 25,6,21,Trevor Lawrence kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 35,6,21,"Matt Gay kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,JAX 25,6,21,Trevor Lawrence pass incomplete short right,0.610,0.060
3,14:55,2,10,JAX 25,6,21,Trevor Lawrence pass incomplete short left intended for Calvin Ridley,0.060,-0.620
3,14:52,3,10,JAX 25,6,21,Trevor Lawrence pass incomplete deep right intended for Christian Kirk,-0.620,-1.700
3,14:46,4,10,JAX 25,6,21,"Logan Cooke punts 49 yards, returned by Isaiah McKenzie for 8 yards (tackle by Daniel Thomas). Penalty on Grant Stuard: Offensive Illegal Block Above the Waist, 10 yards (accepted)",-1.700,-0.540
3,14:33,1,10,IND 24,6,21,Jonathan Taylor left end for -4 yards (tackle by Josh Allen),0.540,-0.540
3,13:46,2,14,IND 20,6,21,Gardner Minshew pass complete short middle to Michael Pittman for 12 yards (tackle by Montaric Brown and Rayshawn Jenkins),-0.540,0.370
3,13:20,3,2,IND 32,6,21,Gardner Minshew pass complete short middle to Alec Pierce for 5 yards (tackle by Andre Cisco),0.370,1.400
3,12:43,1,10,IND 37,6,21,Gardner Minshew pass deep right intended for Michael Pittman is intercepted by Rayshawn Jenkins at JAC-37 and returned for 24 yards (tackle by Quenton Nelson),1.400,-2.980
3,12:31,1,10,IND 39,6,21,Travis Etienne up the middle for 4 yards (tackle by Julian Blackmon),2.980,2.980
3,11:55,2,6,IND 35,6,21,"Penalty on Cam Robinson: False Start, 5 yards (accepted) (no play)",2.980,2.300
3,11:35,2,11,IND 40,6,21,Trevor Lawrence pass incomplete deep left intended for Calvin Ridley (defended by Julius Brents),2.300,1.620
3,11:29,3,11,IND 40,6,21,Trevor Lawrence pass complete short left to Calvin Ridley for 10 yards (tackle by Julius Brents),1.620,1.520
3,10:49,4,1,IND 30,6,24,Brandon McManus 48 yard field goal good,1.520,3.000
3,10:44,,,JAX 35,6,24,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
3,10:44,1,10,IND 25,6,24,Jonathan Taylor left end for 3 yards (tackle by Foyesade Oluokun),0.610,0.470
3,10:07,2,7,IND 28,6,24,Gardner Minshew sacked by K'Lavon Chaisson for -4 yards,0.470,-0.760
3,9:18,3,11,IND 24,6,24,Gardner Minshew pass complete short right to Jonathan Taylor for -1 yards (tackle by Foyesade Oluokun),-0.760,-1.830
3,8:45,4,12,IND 23,6,24,"Rigoberto Sanchez punts 52 yards, returned by Jamal Agnew for 6 yards (tackle by Nick Cross)",-1.830,-1.000
3,8:33,1,10,JAX 31,6,24,Calvin Ridley left end for -4 yards (tackle by Julian Blackmon and Julius Brents),1.000,-0.080
3,8:12,2,14,JAX 27,6,24,Trevor Lawrence pass complete short left to Travis Etienne for 13 yards (tackle by Zaire Franklin and Taven Bryan),-0.080,0.960
3,7:29,3,1,JAX 40,6,24,"Trevor Lawrence pass incomplete intended for Calvin Ridley. Penalty on Jaylon Jones: Defensive Pass Interference, 4 yards (accepted) (no play)",0.960,1.860
3,7:22,1,10,JAX 44,6,24,D'Ernest Johnson left end for 19 yards (tackle by Jaylon Jones),1.860,3.120
3,6:50,1,10,IND 37,6,24,Trevor Lawrence pass complete short right to Evan Engram for -1 yards (tackle by Kenny Moore),3.120,2.440
3,6:13,2,11,IND 38,6,24,"Trevor Lawrence pass incomplete intended for Christian Kirk. Penalty on Julius Brents: Defensive Pass Interference, 14 yards (accepted) (no play)",2.440,3.970
3,6:08,1,10,IND 24,6,24,Trevor Lawrence pass complete short left to Evan Engram for 1 yard (tackle by Shaquille Leonard),3.970,3.570
3,5:28,2,9,IND 23,6,24,Trevor Lawrence pass complete short middle to Christian Kirk for 14 yards (tackle by Zaire Franklin),3.570,5.140
3,4:47,1,9,IND 9,6,24,Trevor Lawrence pass incomplete short middle intended for Christian Kirk,5.140,4.380
3,4:39,2,9,IND 9,6,24,Travis Etienne up the middle for -1 yards (tackle by Kenny Moore),4.380,3.130
3,3:57,3,10,IND 10,6,30,"Trevor Lawrence pass complete short right to Brenton Strange for 10 yards, touchdown",3.130,7.000
3,3:51,,,IND 15,6,31,Brandon McManus kicks extra point good,0.000,0.000
3,3:51,,,JAX 35,6,31,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
3,3:51,1,10,IND 25,6,31,Zack Moss right guard for 3 yards (tackle by Foyesade Oluokun),0.610,0.470
3,3:21,2,7,IND 28,6,31,Gardner Minshew pass incomplete short right intended for Michael Pittman,0.470,-0.230
3,3:20,3,7,IND 28,6,31,Gardner Minshew pass incomplete short left intended for Alec Pierce (defended by Darious Williams),-0.230,-1.500
3,3:13,4,7,IND 28,6,31,Gardner Minshew pass complete short middle to Alec Pierce for 14 yards (tackle by Darious Williams),-1.500,1.730
3,2:44,1,10,IND 42,6,31,Gardner Minshew pass complete deep left to Michael Pittman for 40 yards (tackle by Rayshawn Jenkins),1.730,4.370
3,2:07,1,10,JAX 18,6,31,Zack Moss left guard for 1 yard (tackle by Folorunso Fatukasi),4.370,3.940
3,1:44,2,9,JAX 17,6,31,Gardner Minshew pass complete short left to Michael Pittman for 7 yards (tackle by Foyesade Oluokun and Jeremiah Ledbetter),3.940,4.510
3,0:59,3,2,JAX 10,6,31,Jonathan Taylor up the middle for 3 yards (tackle by Adam Gotsis and Foyesade Oluokun),4.510,5.600
3,0:23,1,7,JAX 7,6,31,Gardner Minshew pass complete short middle to Jonathan Taylor for 2 yards (tackle by Devin Lloyd and Travon Walker),5.600,5.150
3,0:02,2,5,JAX 5,6,31,Jonathan Taylor up the middle for 2 yards (tackle by Adam Gotsis and Jeremiah Ledbetter),5.150,4.720
Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,3,JAX 3,6,31,Gardner Minshew pass complete short middle to Kylen Granson for 1 yard (tackle by Foyesade Oluokun),4.720,3.250
4,14:19,4,2,JAX 2,12,31,"Gardner Minshew pass complete short left to Josh Downs for 2 yards, touchdown",3.250,7.000
4,14:14,,,JAX 15,13,31,Matt Gay kicks extra point good,0.000,0.000
4,14:14,,,IND 35,13,31,"Matt Gay kicks off 65 yards, touchback.",0.000,0.610
4,14:14,1,10,JAX 25,13,31,Trevor Lawrence pass incomplete deep right intended for Calvin Ridley,0.610,0.060
4,14:10,2,10,JAX 25,13,31,Trevor Lawrence pass complete short left to Calvin Ridley for 6 yards,0.060,0.170
4,13:30,3,4,JAX 31,13,31,Trevor Lawrence pass short left intended for Christian Kirk is intercepted by Julius Brents at JAC-40 and returned for no gain (tackle by Christian Kirk),0.170,-2.920
4,13:24,1,10,JAX 40,13,31,"Gardner Minshew pass complete short middle to Josh Downs for no gain. Penalty on K'Lavon Chaisson: Defensive Offside, 5 yards (accepted) (no play)",2.920,3.650
4,13:07,1,5,JAX 35,13,31,Gardner Minshew pass incomplete deep right intended for Alec Pierce,3.650,3.050
4,12:59,2,5,JAX 35,13,31,Gardner Minshew pass complete short middle to Michael Pittman for 15 yards (tackle by Foyesade Oluokun and Rayshawn Jenkins),3.050,4.240
4,12:35,1,10,JAX 20,13,31,Gardner Minshew pass incomplete short middle intended for Zack Moss,4.240,3.690
4,12:31,2,10,JAX 20,13,31,Gardner Minshew pass complete short left to Josh Downs for 3 yards (tackle by Andrew Wingard and Devin Lloyd),3.690,3.360
4,11:55,3,7,JAX 17,13,31,Gardner Minshew scrambles up the middle for 2 yards (tackle by Devin Lloyd),3.360,2.490
4,11:14,4,5,JAX 15,13,31,Gardner Minshew pass short left intended for Michael Pittman is intercepted by Darious Williams in end zone and returned for no gain,2.490,-0.280
4,11:06,1,10,JAX 20,13,31,Travis Etienne left end for -5 yards (tackle by Shaquille Leonard),0.280,-1.070
4,10:24,2,15,JAX 15,13,31,Trevor Lawrence pass complete short right to Travis Etienne for 6 yards (tackle by Zaire Franklin),-1.070,-0.820
4,9:41,3,9,JAX 21,13,31,Trevor Lawrence sacked by Tyquan Lewis for -6 yards,-0.820,-2.440
4,8:54,4,15,JAX 15,13,31,"Logan Cooke punts 62 yards, returned by Isaiah McKenzie for 5 yards (tackle by Daniel Thomas)",-2.440,-0.810
4,8:42,1,10,IND 28,13,31,Gardner Minshew pass complete deep left to Kylen Granson for 45 yards (tackle by Montaric Brown),0.810,3.780
4,8:12,1,10,JAX 27,13,31,Gardner Minshew pass complete deep middle to Kylen Granson for 21 yards (tackle by Foyesade Oluokun and Rayshawn Jenkins),3.780,5.830
4,7:49,1,6,JAX 6,13,31,Gardner Minshew pass complete short left to Josh Downs for 3 yards (tackle by Devin Lloyd),5.830,5.530
4,7:20,2,3,JAX 3,19,31,"Zack Moss up the middle for 3 yards, touchdown",5.530,7.000
4,7:14,,,JAX 15,20,31,Matt Gay kicks extra point good,0.000,0.000
4,7:14,,,IND 35,20,31,"Matt Gay kicks off 55 yards, returned by Jamal Agnew for 53 yards (tackle by Matt Gay)",0.000,3.120
4,7:06,1,10,IND 37,20,31,Travis Etienne up the middle for no gain (tackle by E.J. Speed),3.120,2.570
4,6:22,2,10,IND 37,20,31,Trevor Lawrence pass complete short left to Travis Etienne for 9 yards (tackle by DeForest Buckner and Grover Stewart),2.570,3.070
4,5:36,3,1,IND 28,20,31,Travis Etienne right end for -3 yards (tackle by E.J. Speed and Kenny Moore),3.070,1.370
4,4:55,4,4,IND 31,20,34,Brandon McManus 49 yard field goal good,1.370,3.000
4,4:50,,,JAX 35,20,34,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
4,4:50,1,10,IND 25,20,34,Gardner Minshew pass incomplete short right,0.610,0.060
4,4:42,2,10,IND 25,20,34,Gardner Minshew sacked by and Roy Robertson-Harris for -9 yards and Travon Walker for -9 yards,0.060,-2.140
4,4:07,3,19,IND 16,20,34,Gardner Minshew pass complete short left to Michael Pittman for 2 yards (tackle by Foyesade Oluokun),-2.140,-2.240
4,3:29,4,17,IND 18,20,34,Gardner Minshew pass incomplete deep middle intended for Will Mallory,-2.240,-4.310
4,3:19,1,10,IND 19,20,34,Travis Etienne right end for 7 yards (tackle by Julian Blackmon),4.310,4.920
4,3:14,,,,,,Timeout #1 by Indianapolis Colts,,
4,3:14,2,3,IND 12,20,34,"Penalty on Brenton Strange: False Start, 5 yards (accepted) (no play)",4.920,4.030
4,3:14,2,8,IND 17,20,34,Travis Etienne up the middle for 1 yard (tackle by Julius Brents),4.030,3.300
4,3:10,,,,,,Timeout #2 by Indianapolis Colts,,
4,3:10,3,8,IND 16,20,34,Trevor Lawrence sacked by Samson Ebukam for -17 yards,3.300,1.150
4,3:04,,,,,,Timeout #3 by Indianapolis Colts,,
4,3:04,4,25,IND 33,20,37,Brandon McManus 51 yard field goal good,1.150,3.000
4,3:00,,,JAX 35,20,37,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
4,3:00,1,10,IND 25,20,37,Gardner Minshew pass complete short left to Michael Pittman for 8 yards (tackle by Montaric Brown),0.610,1.140
4,2:36,2,2,IND 33,20,37,Gardner Minshew pass incomplete deep left intended for Andrew Ogletree,1.140,0.430
4,2:29,3,2,IND 33,20,37,Gardner Minshew pass complete short middle to Michael Pittman for 14 yards (tackle by Andre Cisco),0.430,2.060
4,2:09,1,10,IND 47,20,37,Gardner Minshew pass incomplete short middle intended for Amari Rodgers (defended by Foyesade Oluokun),2.060,1.520
4,2:01,2,10,IND 47,20,37,Gardner Minshew pass incomplete short right intended for Josh Downs (defended by Tre Herndon),1.520,0.830
4,1:56,3,10,IND 47,20,37,Gardner Minshew pass incomplete short middle intended for Trey Sermon,0.830,-0.260
4,1:51,4,10,IND 47,20,37,Gardner Minshew pass incomplete deep middle intended for Amari Rodgers,-0.260,-2.460
4,1:45,1,10,IND 47,20,37,C.J. Beathard kneels for -1 yards,2.460,1.780
4,1:05,2,11,IND 48,20,37,C.J. Beathard kneels for no gain,1.780,1.090
4,0:35,3,11,IND 48,20,37,C.J. Beathard kneels for -1 yards,1.090,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
