#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,6:27,JAX 25,13,7:10,75,Touchdown
2,2,14:10,IND 22,1,0:09,22,Touchdown
3,2,12:57,JAX 17,5,2:15,25,Punt
4,2,8:08,JAX 34,3,1:24,-4,Punt
5,2,4:39,JAX 35,9,2:59,65,Touchdown
6,2,0:06,JAX 25,1,0:06,-1,End of Half
7,3,15:00,JAX 25,3,0:27,0,Punt
8,3,12:31,IND 39,4,1:47,9,Field Goal
9,3,8:33,JAX 31,9,4:42,69,Touchdown
10,4,14:14,JAX 25,3,0:50,6,Interception
11,4,11:06,JAX 20,3,2:24,-5,Punt
12,4,7:14,IND 37,4,2:24,6,Field Goal
13,4,3:19,IND 19,4,0:19,-14,Field Goal
14,4,1:45,IND 47,3,1:45,-2,End of Game
