Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Wyatt Teller,G,78,100%,0,0%,2,9%
Joel Bitonio,G,78,100%,0,0%,2,9%
Jack Conklin,T,78,100%,0,0%,2,9%
Baker Mayfield,QB,78,100%,0,0%,0,0%
J.C. Tretter,C,78,100%,0,0%,0,0%
Odell Beckham Jr.,WR,62,79%,0,0%,0,0%
Jedrick Wills Jr.,T,57,73%,0,0%,1,5%
Austin Hooper,TE,56,72%,0,0%,0,0%
David Njoku,TE,52,67%,0,0%,0,0%
Donovan Peoples-Jones,WR,46,59%,0,0%,1,5%
Kareem Hunt,RB,41,53%,0,0%,0,0%
Rashard Higgins,WR,41,53%,0,0%,0,0%
Nick Chubb,RB,37,47%,0,0%,0,0%
Harrison Bryant,TE,29,37%,0,0%,12,55%
James Hudson,T,21,27%,0,0%,2,9%
Anthony Schwartz,WR,15,19%,0,0%,1,5%
Demetric Felton,RB,6,8%,0,0%,19,86%
Andy Janovich,FB,5,6%,0,0%,9,41%
Greedy Williams,CB,0,0%,67,100%,1,5%
John Johnson,FS,0,0%,67,100%,1,5%
Denzel Ward,CB,0,0%,66,99%,1,5%
Grant Delpit,SS,0,0%,65,97%,10,45%
Myles Garrett,DE,0,0%,61,91%,1,5%
Malcolm Smith,LB,0,0%,51,76%,1,5%
Malik Jackson,DT,0,0%,51,76%,0,0%
Jadeveon Clowney,DE,0,0%,49,73%,1,5%
Malik McDowell,DT,0,0%,44,66%,0,0%
Troy Hill,CB,0,0%,42,63%,6,27%
Takkarist McKinley,DE,0,0%,38,57%,0,0%
Jeremiah Owusu-Koramoah,LB,0,0%,35,52%,17,77%
M.J. Stewart,SS,0,0%,24,36%,20,91%
Sione Takitaki,LB,0,0%,24,36%,0,0%
Jordan Elliott,DT,0,0%,15,22%,1,5%
Elijah Lee,LB,0,0%,14,21%,20,91%
Mack Wilson,LB,0,0%,11,16%,13,59%
Joe Jackson,DE,0,0%,5,7%,8,36%
Andrew Billings,DT,0,0%,5,7%,2,9%
Ronnie Harrison,SS,0,0%,2,3%,0,0%
A.J. Green,CB,0,0%,1,1%,19,86%
D'Ernest Johnson,RB,0,0%,0,0%,19,86%
Richard LeCounte,FS,0,0%,0,0%,12,55%
Tony Fields,LB,0,0%,0,0%,10,45%
Charley Hughlett,LS,0,0%,0,0%,9,41%
Jamie Gillan,P,0,0%,0,0%,9,41%
Chase McLaughlin,K,0,0%,0,0%,6,27%
Nick Harris,C,0,0%,0,0%,2,9%
Blake Hance,G,0,0%,0,0%,2,9%
