Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
1,7:54,2,7,NWE 46,3,0,Tom Brady pass complete deep middle to Aaron Hernandez for 25 yards (tackle by Jairus Byrd),1.660,3.640
1,7:09,1,10,BUF 29,3,0,Fred Taylor right guard for 4 yards (tackle by Terrence McGee and Keith Ellison),3.640,3.640
1,6:34,2,6,BUF 25,3,0,Tom Brady pass complete short left to Aaron Hernandez for 14 yards (tackle by Jairus Byrd and Dwan Edwards),3.640,4.840
1,5:58,1,10,BUF 11,3,0,Fred Taylor left end for 4 yards (tackle by Jairus Byrd),4.840,4.890
1,5:18,2,6,BUF 7,3,6,"Tom Brady pass complete short right to Randy Moss for 7 yards, touchdown",4.890,7.000
1,,,,BUF 2,3,7,Stephen Gostkowski kicks extra point good,0.000,0.000
1,,,,NWE 30,3,7,"Stephen Gostkowski kicks off 71 yards, returned by C.J. Spiller for 28 yards (tackle by Tracy White)",0.000,0.740
1,5:09,1,10,BUF 27,3,7,"Penalty on Demetress Bell: False Start, 5 yards (no play)",0.740,0.410
1,5:09,1,15,BUF 22,3,7,Marshawn Lynch left tackle for 3 yards (tackle by Brandon Meriweather),0.410,-0.070
1,4:27,2,12,BUF 25,3,7,"Ryan Fitzpatrick pass complete short middle to Marshawn Lynch for 2 yards. Penalty on Cornell Green: Offensive Holding, 10 yards (no play)",-0.070,-1.570
1,3:58,2,22,BUF 15,3,7,Marshawn Lynch right guard for 4 yards (tackle by Gary Guyton and Brandon Meriweather),-1.570,-1.650
1,3:17,3,18,BUF 19,3,7,Ryan Fitzpatrick pass complete short middle to Roscoe Parrish for 20 yards (tackle by Patrick Chung),-1.650,1.530
1,2:35,1,10,BUF 39,3,7,Marshawn Lynch left guard for 5 yards (tackle by Kyle Arrington),1.530,1.660
1,1:56,2,5,BUF 44,3,7,Ryan Fitzpatrick pass incomplete short right intended for Corey McIntyre,1.660,0.960
1,1:51,3,5,BUF 44,3,7,Ryan Fitzpatrick pass incomplete short middle intended for Steve Johnson,0.960,-0.460
1,1:47,4,5,BUF 44,3,7,Brian Moorman punts 33 yards,-0.460,-0.480
1,1:35,1,10,NWE 23,3,7,"Fred Taylor right guard for 7 yards. Penalty on Alge Crumpler: Offensive Holding, 10 yards (no play)",0.480,-0.590
1,1:12,1,20,NWE 13,3,7,Tom Brady pass complete short left to Julian Edelman for -4 yards (tackle by Bryan Scott),-0.590,-1.800
1,0:26,2,24,NWE 9,3,7,Tom Brady pass complete short middle to Wes Welker for 5 yards (tackle by Bryan Scott and Chris Kelsay),-1.800,-2.340
Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,19,NWE 14,3,7,Tom Brady pass incomplete short middle intended for Wes Welker (defended by Drayton Florence),-2.340,-2.470
2,14:55,4,19,NWE 14,3,7,"Zoltan Mesko punts 33 yards, muffed catch by Bryan Scott, ball out of bounds at NWE-40",-2.470,-2.920
2,14:47,1,10,NWE 40,3,7,Fred Jackson middle for 2 yards (tackle by Patrick Chung),2.920,2.640
2,14:12,2,8,NWE 38,3,7,Ryan Fitzpatrick middle for 3 yards (tackle by Gary Guyton and Rob Ninkovich),2.640,2.340
2,13:28,3,5,NWE 35,3,7,Ryan Fitzpatrick pass complete short right to Lee Evans for 17 yards (tackle by Devin McCourty),2.340,4.370
2,12:48,1,10,NWE 18,3,7,Marshawn Lynch right guard for 3 yards (tackle by Brandon Meriweather and Jerod Mayo),4.370,4.250
2,12:07,2,7,NWE 15,3,7,Ryan Fitzpatrick sacked by Jerod Mayo for -7 yards,4.250,2.610
2,11:33,3,14,NWE 22,3,7,Ryan Fitzpatrick pass complete short middle to C.J. Spiller for 1 yard (tackle by Jerod Mayo and Kyle Arrington),2.610,2.060
2,10:51,4,13,NWE 21,6,7,Rian Lindell 39 yard field goal good,2.060,3.000
2,,,,BUF 30,6,7,"Rian Lindell kicks off 69 yards, returned by Brandon Tate for 24 yards (tackle by Corey McIntyre)",0.000,0.610
2,10:40,1,10,NWE 25,6,7,"Tom Brady pass incomplete short right intended for Wes Welker. Penalty on Rob Gronkowski: Offensive Pass Interfere, 10 yards (no play)",0.610,-0.410
2,10:37,1,20,NWE 15,6,7,Danny Woodhead right tackle for 5 yards (tackle by Marcus Stroud and Donte Whitner),-0.410,-0.610
2,9:56,2,15,NWE 20,6,7,Tom Brady pass incomplete short middle intended for Randy Moss,-0.610,-1.290
2,9:52,3,15,NWE 20,6,7,"Tom Brady pass complete short middle to Brandon Tate for 14 yards (tackle by Drayton Florence). Brandon Tate fumbles (forced by Drayton Florence), recovered by Jairus Byrd at NWE-37 (tackle by Randy Moss)",-1.290,-3.120
2,9:36,1,10,NWE 37,6,7,Fred Jackson middle for 5 yards (tackle by Gary Guyton and Mike Wright),3.120,3.250
2,8:55,2,5,NWE 32,6,7,Ryan Fitzpatrick pass complete short left to Roscoe Parrish for 9 yards (tackle by Darius Butler and Brandon Meriweather),3.250,4.040
2,8:16,1,10,NWE 23,6,7,Fred Jackson middle for no gain (tackle by Ron Brace and Jermaine Cunningham),4.040,3.500
2,7:34,2,10,NWE 23,6,7,C.J. Spiller left guard for 19 yards (tackle by James Sanders),3.500,6.280
2,7:05,1,4,NWE 4,6,7,Marshawn Lynch left guard for -1 yards (tackle by Rob Ninkovich and Jerod Mayo),6.280,5.150
2,6:21,2,5,NWE 5,6,7,Ryan Fitzpatrick pass incomplete short left intended for Lee Evans,5.150,4.260
2,6:17,3,5,NWE 5,12,7,"Ryan Fitzpatrick pass complete short left to C.J. Spiller for 5 yards, touchdown",4.260,7.000
2,,,,NWE 2,13,7,Rian Lindell kicks extra point good,0.000,0.000
2,,,,BUF 30,13,7,"Rian Lindell kicks off 66 yards, returned by Brandon Tate for 20 yards (tackle by Akin Ayodele)",0.000,0.540
2,6:06,1,10,NWE 24,13,7,Brandon Tate left end for 5 yards (tackle by Leodis McKelvin),0.540,0.670
2,5:45,2,5,NWE 29,13,7,BenJarvus Green-Ellis right guard for 7 yards (tackle by Aaron Maybin and Chris Kelsay),0.670,1.330
2,5:05,1,10,NWE 36,13,7,Tom Brady pass complete short right to Rob Gronkowski for 21 yards (tackle by Donte Whitner),1.330,2.720
2,4:20,1,10,BUF 43,13,7,BenJarvus Green-Ellis right guard for 20 yards (tackle by Jairus Byrd and Donte Whitner),2.720,4.040
2,3:40,1,10,BUF 23,13,7,Fred Taylor middle for 1 yard (tackle by Aaron Maybin),4.040,3.630
2,3:06,2,9,BUF 22,13,13,"Danny Woodhead middle for 22 yards, touchdown",3.630,7.000
2,,,,BUF 2,13,14,Stephen Gostkowski kicks extra point good,0.000,0.000
2,,,,NWE 30,13,14,"Stephen Gostkowski kicks off 64 yards, returned by C.J. Spiller for 22 yards (tackle by Tracy White)",0.000,0.810
2,2:52,1,10,BUF 28,13,14,Ryan Fitzpatrick pass complete short middle to Jonathan Stupar for 8 yards (tackle by Brandon Spikes),0.810,1.340
2,2:14,2,2,BUF 36,13,14,Marshawn Lynch right end for 9 yards (tackle by Patrick Chung),1.340,1.930
2,2:00,1,10,BUF 45,13,14,Ryan Fitzpatrick pass complete short right to Lee Evans for 4 yards (tackle by Devin McCourty),1.930,1.920
2,1:34,2,6,BUF 49,13,14,Ryan Fitzpatrick left guard for 10 yards (tackle by Gary Guyton),1.920,2.850
2,1:12,1,10,NWE 41,13,14,Ryan Fitzpatrick pass complete short middle to Roscoe Parrish for 15 yards (tackle by Jonathan Wilhite),2.850,3.840
2,0:46,1,10,NWE 26,13,14,Ryan Fitzpatrick pass complete short left to C.J. Spiller for 4 yards (tackle by Jerod Mayo),3.840,3.840
2,0:40,2,6,NWE 22,13,14,Ryan Fitzpatrick pass incomplete short middle intended for David Nelson,3.840,3.140
2,0:37,3,6,NWE 22,13,14,Ryan Fitzpatrick middle for 5 yards (tackle by Patrick Chung and James Sanders),3.140,2.460
,,,,,,,"Replay Assistant challenged the first down ruling, and the original play was overturned.",,
2,0:28,,,,13,14,Timeout #2 by Buffalo Bills,0.000,2.460
2,0:28,4,1,NWE 17,16,14,Rian Lindell 34 yard field goal good,2.460,3.000
2,,,,BUF 30,16,14,"Rian Lindell kicks off 69 yards, returned by Brandon Tate for 32 yards (tackle by George Wilson)",0.000,1.140
2,0:18,1,10,NWE 33,16,14,Tom Brady pass complete deep left to Brandon Tate for 29 yards (tackle by Leodis McKelvin),1.140,3.050
2,0:11,,,,16,14,Timeout #1 by New England Patriots,0.000,3.050
2,0:11,1,10,BUF 38,16,14,Tom Brady pass complete short left to Aaron Hernandez for 13 yards (tackle by Drayton Florence),3.050,3.910
2,0:05,,,,16,14,Timeout #2 by New England Patriots,0.000,3.910
2,0:05,1,10,BUF 25,16,17,Stephen Gostkowski 43 yard field goal good,3.910,3.000
Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 30,16,17,"Rian Lindell kicks off 72 yards, returned by Brandon Tate for 28 yards (tackle by George Wilson)",0.000,0.670
3,14:54,1,10,NWE 26,16,17,Tom Brady pass complete short right to Julian Edelman for 6 yards (tackle by Terrence McGee and Drayton Florence),0.670,0.940
3,14:27,2,4,NWE 32,16,17,Tom Brady pass complete short middle to Wes Welker for 27 yards (tackle by Jairus Byrd),0.940,2.850
3,13:54,1,10,BUF 41,16,17,Tom Brady pass complete short middle to Aaron Hernandez for 6 yards (tackle by Bryan Scott),2.850,3.120
3,13:21,2,4,BUF 35,16,17,Tom Brady pass incomplete short left intended for Wes Welker,3.120,2.410
3,13:17,3,4,BUF 35,16,23,"Tom Brady pass complete deep middle to Randy Moss for 35 yards, touchdown",2.410,7.000
3,,,,BUF 2,16,24,Stephen Gostkowski kicks extra point good,0.000,0.000
3,,,,NWE 30,22,24,"Stephen Gostkowski kicks off 65 yards, returned by C.J. Spiller for 95 yards, touchdown",0.000,7.000
3,,,,NWE 2,23,24,Rian Lindell kicks extra point good,0.000,0.000
3,,,,BUF 30,23,24,"Rian Lindell kicks off 65 yards, returned by Brandon Tate for 19 yards (tackle by Corey McIntyre)",0.000,0.540
3,12:54,1,10,NWE 24,23,24,Julian Edelman left guard for 1 yard (tackle by Aaron Maybin),0.540,0.130
3,12:24,2,9,NWE 25,23,24,Tom Brady pass complete short right to Aaron Hernandez for 5 yards (tackle by Donte Whitner and Keith Ellison),0.130,0.100
3,11:47,3,4,NWE 30,23,24,Tom Brady pass incomplete short left intended for Aaron Hernandez,0.100,-1.370
3,11:43,4,4,NWE 30,23,24,"Zoltan Mesko punts 44 yards, returned by Roscoe Parrish for 3 yards (tackle by Matt Slater)",-1.370,-0.870
3,11:34,1,10,BUF 29,23,24,Ryan Fitzpatrick pass complete short right to Jonathan Stupar for 15 yards (tackle by Devin McCourty),0.870,1.860
3,11:04,1,10,BUF 44,23,24,Marshawn Lynch right guard for 17 yards (tackle by Devin McCourty and Jonathan Wilhite),1.860,2.980
3,10:20,1,10,NWE 39,23,24,C.J. Spiller right end for 3 yards (tackle by Gerard Warren and Brandon Spikes),2.980,2.850
3,9:35,2,7,NWE 36,23,24,Ryan Fitzpatrick pass incomplete deep right intended for Lee Evans,2.850,2.150
3,9:29,3,7,NWE 36,23,24,"Penalty on Cornell Green: False Start, 5 yards (no play)",2.150,1.490
3,9:29,3,12,NWE 41,23,24,Ryan Fitzpatrick pass complete short middle to Roscoe Parrish for 8 yards (tackle by Patrick Chung),1.490,1.180
3,8:47,4,4,NWE 33,23,24,Rian Lindell 51 yard field goal no good,1.180,-1.660
3,8:42,1,10,NWE 41,23,24,Fred Taylor left guard for 5 yards (tackle by Akin Ayodele and Andra Davis),1.660,1.800
3,8:11,2,5,NWE 46,23,24,Fred Taylor left guard for -1 yards (tackle by Reggie Torbor and Andra Davis),1.800,0.960
3,7:31,3,6,NWE 45,23,24,Tom Brady right end for 9 yards,0.960,2.520
3,6:52,1,10,BUF 46,23,24,BenJarvus Green-Ellis right guard for 5 yards (tackle by Donte Whitner),2.520,2.650
3,6:11,2,5,BUF 41,23,24,Tom Brady pass complete short right to BenJarvus Green-Ellis for 6 yards (tackle by Keith Ellison and Terrence McGee),2.650,3.250
3,5:37,1,10,BUF 35,23,24,BenJarvus Green-Ellis left tackle for 2 yards (tackle by Kyle Williams and Akin Ayodele),3.250,2.970
3,4:54,2,8,BUF 33,23,24,Tom Brady pass complete short left to Aaron Hernandez for 2 yards (tackle by Donte Whitner),2.970,2.540
3,4:14,3,6,BUF 31,23,24,Tom Brady pass complete short middle to Wes Welker for 8 yards (tackle by Chris Kelsay and Drayton Florence),2.540,4.040
3,3:43,1,10,BUF 23,23,24,BenJarvus Green-Ellis left tackle for 7 yards (tackle by Donte Whitner),4.040,4.560
3,3:15,2,3,BUF 16,23,24,BenJarvus Green-Ellis left tackle for 6 yards (tackle by Donte Whitner and Jairus Byrd),4.560,4.910
3,2:41,1,10,BUF 10,23,24,Sammy Morris right guard for 2 yards (tackle by Torell Troup and Dwan Edwards),4.910,4.570
3,2:09,2,8,BUF 8,23,24,Sammy Morris right tackle for 3 yards (tackle by Andra Davis and Jairus Byrd),4.570,4.260
3,1:25,3,5,BUF 5,23,30,"Tom Brady pass complete short right to Rob Gronkowski for 5 yards, touchdown",4.260,7.000
3,,,,BUF 2,23,31,Stephen Gostkowski kicks extra point good,0.000,0.000
3,,,,NWE 30,23,31,"Stephen Gostkowski kicks off 59 yards, returned by C.J. Spiller for 20 yards (tackle by James Sanders)",0.000,1.000
3,1:15,1,10,BUF 31,23,31,Ryan Fitzpatrick pass complete short left to Lee Evans for 13 yards,1.000,1.860
3,0:46,1,10,BUF 44,23,31,Ryan Fitzpatrick pass complete deep left to Roscoe Parrish for 31 yards (tackle by Kyle Arrington),1.860,3.910
3,0:11,1,10,NWE 25,23,31,Ryan Fitzpatrick pass complete short left to Lee Evans for 5 yards,3.910,4.040
Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,NWE 20,23,31,Ryan Fitzpatrick pass incomplete deep middle intended for Roscoe Parrish is intercepted by Patrick Chung and returned for 26 yards,4.040,-0.610
4,14:45,1,10,NWE 25,23,31,Sammy Morris left tackle for 4 yards (tackle by Kyle Williams and Keith Ellison),0.610,0.600
4,14:13,2,6,NWE 29,23,31,Tom Brady pass complete short left to Rob Gronkowski for 17 yards (tackle by Donte Whitner and Bryan Scott),0.600,1.990
4,13:42,1,10,NWE 46,23,31,Sammy Morris middle for 1 yard (tackle by Marcus Stroud and Bryan Scott),1.990,1.590
4,13:10,2,9,NWE 47,23,31,Tom Brady pass incomplete deep left intended for Matt Slater,1.590,0.890
4,13:04,3,9,NWE 47,23,31,"Tom Brady pass incomplete short left intended for Wes Welker. Penalty on Drayton Florence: Illegal Contact, 5 yards (no play)",0.890,2.390
4,12:59,1,10,BUF 48,23,31,Sammy Morris left end for 9 yards (tackle by Leodis McKelvin),2.390,3.060
4,12:43,2,1,BUF 39,23,31,Sammy Morris middle for no gain (tackle by Chris Kelsay and Bryan Scott),3.060,2.340
4,12:09,3,1,BUF 39,23,31,BenJarvus Green-Ellis right tackle for 1 yard (tackle by Marcus Stroud and Reggie Torbor),2.340,3.050
4,11:38,1,10,BUF 38,23,31,"Penalty on Aaron Maybin: Neutral Zone Infraction, 5 yards (no play)",3.050,3.780
4,11:30,1,5,BUF 33,23,31,BenJarvus Green-Ellis middle for 4 yards (tackle by Dwan Edwards and Bryan Scott),3.780,3.720
4,10:58,2,1,BUF 29,23,31,BenJarvus Green-Ellis middle for 2 yards (tackle by Dwan Edwards and Aaron Maybin),3.720,3.780
4,10:18,1,10,BUF 27,23,31,BenJarvus Green-Ellis left guard for 3 yards (tackle by Spencer Johnson and Kyle Williams),3.780,3.640
4,9:33,,,,23,31,Timeout #1 by New England Patriots,0.000,3.640
4,9:33,2,7,BUF 24,23,31,BenJarvus Green-Ellis right guard for 2 yards (tackle by Andra Davis and Reggie Torbor),3.640,3.200
4,8:54,3,5,BUF 22,23,31,Danny Woodhead right tackle for 15 yards (tackle by Terrence McGee),3.200,5.600
4,8:24,1,7,BUF 7,23,37,"BenJarvus Green-Ellis right tackle for 7 yards, touchdown",5.600,7.000
4,,,,BUF 2,23,38,Stephen Gostkowski kicks extra point good,0.000,0.000
4,,,,NWE 30,23,38,"Stephen Gostkowski kicks off 78 yards, touchback",0.000,0.280
4,8:19,1,10,BUF 20,23,38,Marshawn Lynch middle for 5 yards (tackle by Shawn Crable and Tully Banta-Cain),0.280,0.410
4,7:43,2,5,BUF 25,23,38,Marshawn Lynch right guard for 5 yards (tackle by Mike Wright and Brandon Meriweather),0.410,0.940
4,6:59,1,10,BUF 30,23,38,Marshawn Lynch right end for no gain (tackle by Devin McCourty),0.940,0.390
4,6:13,2,10,BUF 30,23,38,Ryan Fitzpatrick pass complete short left to Jonathan Stupar for 4 yards (tackle by Jerod Mayo and Jonathan Wilhite),0.390,0.230
4,5:33,3,6,BUF 34,23,38,Ryan Fitzpatrick pass complete short middle to Steve Johnson for 14 yards (tackle by Jarrad Page),0.230,2.130
4,4:51,1,10,BUF 48,23,38,Ryan Fitzpatrick pass complete short left to Lee Evans for 15 yards (tackle by Gary Guyton),2.130,3.120
4,4:15,1,10,NWE 37,29,38,"Ryan Fitzpatrick pass complete deep right to Steve Johnson for 37 yards, touchdown. Penalty on Steve Johnson: Unsportsmanlike Conduct, 15 yards",3.120,7.000
4,,,,NWE 2,30,38,Rian Lindell kicks extra point good,0.000,0.000
4,,,,BUF 15,30,38,Rian Lindell kicks off 34 yards,0.000,2.320
4,4:05,1,10,BUF 49,30,38,"Penalty on Dan Koppen: False Start, 5 yards (no play)",2.320,1.990
4,4:05,1,15,NWE 46,30,38,Tom Brady sacked by Kyle Williams for -7 yards,1.990,0.160
4,3:30,2,22,NWE 39,30,38,"Tom Brady pass complete short middle to Wes Welker for 8 yards (tackle by Reggie Corner). Penalty on Aaron Hernandez: Offensive Pass Interfere, 10 yards (no play)",0.160,-1.190
4,3:23,2,32,NWE 29,30,38,Tom Brady pass complete short left to Julian Edelman for 6 yards (tackle by Drayton Florence and Leodis McKelvin),-1.190,-1.020
4,3:16,,,,30,38,Timeout #1 by Buffalo Bills,0.000,-1.020
4,3:16,3,26,NWE 35,30,38,Tom Brady pass incomplete short middle intended for Brandon Tate (defended by Kyle Williams),-1.020,-1.040
4,3:12,4,26,NWE 35,30,38,Zoltan Mesko punts 36 yards,-1.040,-1.270
4,3:04,1,10,BUF 35,30,38,Ryan Fitzpatrick pass incomplete deep left intended for David Nelson is intercepted by Brandon Meriweather at NWE-43,1.270,-1.800
4,2:57,1,10,NWE 43,30,38,BenJarvus Green-Ellis right end for 22 yards (tackle by Akin Ayodele),1.800,3.250
4,2:12,1,10,BUF 35,30,38,BenJarvus Green-Ellis right end for 6 yards (tackle by Spencer Johnson and Donte Whitner),3.250,3.510
4,2:06,,,,30,38,Timeout #2 by Buffalo Bills,0.000,3.510
4,2:06,2,4,BUF 29,30,38,BenJarvus Green-Ellis left guard for -2 yards (tackle by Akin Ayodele),3.510,2.540
4,2:00,3,6,BUF 31,30,38,BenJarvus Green-Ellis right end for 6 yards (tackle by Andra Davis and Akin Ayodele),2.540,3.910
,,,,,,,"Replay Assistant challenged the first down ruling, and the play was upheld.",,
4,1:53,,,,30,38,Timeout #3 by Buffalo Bills,0.000,3.910
4,1:52,1,10,BUF 25,30,38,Tom Brady kneels for -1 yards,3.910,3.230
4,1:11,2,11,BUF 26,30,38,Tom Brady kneels for -1 yards,3.230,2.410
4,0:38,3,12,BUF 27,30,38,Tom Brady kneels for -1 yards,2.410,1.590
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
