Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Drayton Florence,BUF,0,0,,0,0,1,6,6.0,0,6
Roscoe Parrish,BUF,0,0,,0,0,1,3,3.0,0,3
Bryan Scott,BUF,0,0,,0,0,1,0,0.0,0,0
C.J. Spiller,BUF,5,189,37.8,1,95,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Brandon Tate,NWE,6,141,23.5,0,32,0,0,,0,0
BenJarvus Green-Ellis,NWE,1,0,0.0,0,0,0,0,,0,0
