#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:48,KAN 16,5,2:04,16,Touchdown
2,1,10:16,NYG 23,5,2:43,13,Fumble
3,1,4:58,NYG 20,7,3:13,59,Interception
4,1,0:12,NYG 29,4,1:39,71,Touchdown
5,2,12:36,NYG 23,5,2:12,22,Punt
6,2,8:16,NYG 37,5,2:26,23,Punt
7,2,1:49,NYG 13,9,1:49,80,Field Goal
8,3,15:00,KAN 42,8,4:38,20,Field Goal
9,3,7:14,NYG 15,10,4:14,65,Missed FG
10,3,0:25,NYG 34,6,2:08,66,Touchdown
11,4,9:26,NYG 20,3,0:58,1,Punt
12,4,4:54,KAN 44,3,0:58,-4,Punt
13,4,2:28,KAN 25,4,2:13,7,Downs
