Week,Day,Date,Time,Winner/tie,Unnamed: 5,Loser/tie,Unnamed: 7,PtsW,PtsL,YdsW,TOW,YdsL,TOL,url,Home,Away,File
Week1,Thu,2017-09-07,8:30PM,Kansas City Chiefs,@,New England Patriots,boxscore,42,27,537,1,371,0,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,NE,KC,2017_Week1_NE_vs_KC
Week1,Sun,2017-09-10,1:00PM,Atlanta Falcons,@,Chicago Bears,boxscore,23,17,372,0,301,0,https://www.pro-football-reference.com/boxscores/201709100chi.htm,CHI,ATL,2017_Week1_CHI_vs_ATL
Week1,Sun,2017-09-10,1:00PM,Buffalo Bills,,New York Jets,boxscore,21,12,408,1,214,2,https://www.pro-football-reference.com/boxscores/201709100buf.htm,BUF,NYJ,2017_Week1_BUF_vs_NYJ
Week1,Sun,2017-09-10,1:00PM,Baltimore Ravens,@,Cincinnati Bengals,boxscore,20,0,268,1,221,5,https://www.pro-football-reference.com/boxscores/201709100cin.htm,CIN,BAL,2017_Week1_CIN_vs_BAL
Week1,Sun,2017-09-10,1:00PM,Pittsburgh Steelers,@,Cleveland Browns,boxscore,21,18,290,1,237,1,https://www.pro-football-reference.com/boxscores/201709100cle.htm,CLE,PIT,2017_Week1_CLE_vs_PIT
Week1,Sun,2017-09-10,1:00PM,Detroit Lions,,Arizona Cardinals,boxscore,35,23,367,1,308,4,https://www.pro-football-reference.com/boxscores/201709100det.htm,DET,ARI,2017_Week1_DET_vs_ARI
Week1,Sun,2017-09-10,1:00PM,Jacksonville Jaguars,@,Houston Texans,boxscore,29,7,280,0,203,4,https://www.pro-football-reference.com/boxscores/201709100htx.htm,HOU,JAX,2017_Week1_HOU_vs_JAX
Week1,Sun,2017-09-10,1:00PM,Oakland Raiders,@,Tennessee Titans,boxscore,26,16,359,0,350,0,https://www.pro-football-reference.com/boxscores/201709100oti.htm,TEN,LVR,2017_Week1_TEN_vs_LVR
Week1,Sun,2017-09-10,1:00PM,Philadelphia Eagles,@,Washington Redskins,boxscore,30,17,356,2,264,4,https://www.pro-football-reference.com/boxscores/201709100was.htm,WAS,PHI,2017_Week1_WAS_vs_PHI
Week1,Sun,2017-09-10,4:05PM,Los Angeles Rams,,Indianapolis Colts,boxscore,46,9,373,1,225,3,https://www.pro-football-reference.com/boxscores/201709100ram.htm,LAR,IND,2017_Week1_LAR_vs_IND
Week1,Sun,2017-09-10,4:25PM,Carolina Panthers,@,San Francisco 49ers,boxscore,23,3,287,2,217,2,https://www.pro-football-reference.com/boxscores/201709100sfo.htm,SF,CAR,2017_Week1_SF_vs_CAR
Week1,Sun,2017-09-10,4:25PM,Green Bay Packers,,Seattle Seahawks,boxscore,17,9,370,1,225,1,https://www.pro-football-reference.com/boxscores/201709100gnb.htm,GB,SEA,2017_Week1_GB_vs_SEA
Week1,Sun,2017-09-10,8:30PM,Dallas Cowboys,,New York Giants,boxscore,19,3,392,0,233,1,https://www.pro-football-reference.com/boxscores/201709100dal.htm,DAL,NYG,2017_Week1_DAL_vs_NYG
Week1,Mon,2017-09-11,7:10PM,Minnesota Vikings,,New Orleans Saints,boxscore,29,19,470,0,344,0,https://www.pro-football-reference.com/boxscores/201709110min.htm,MIN,NO,2017_Week1_MIN_vs_NO
Week1,Mon,2017-09-11,10:20PM,Denver Broncos,,Los Angeles Chargers,boxscore,24,21,321,2,249,1,https://www.pro-football-reference.com/boxscores/201709110den.htm,DEN,LAC,2017_Week1_DEN_vs_LAC
