#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,NOR 29,3,1:36,4,Punt
2,1,13:14,NOR 30,4,2:29,17,Punt
3,1,9:33,NOR 32,3,2:21,-8,Punt
4,1,3:26,,0,0:08,0,Fumble
5,1,1:03,NOR 24,11,5:05,70,Field Goal
6,2,7:52,NOR 15,3,0:44,2,Interception
7,2,7:08,NOR 27,9,3:41,73,Touchdown
8,2,2:50,NOR 45,7,1:24,37,Field Goal
9,2,0:23,NOR 10,2,0:23,9,End of Half
10,3,9:18,NOR 3,5,2:57,16,Punt
11,4,14:46,NOR 37,10,2:24,56,Interception
12,4,8:39,NOR 8,11,3:17,69,Downs
13,4,4:11,NOR 30,10,3:06,48,Interception
