Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
DeSean Jackson,PHI,0,0,,0,0,2,9,4.5,0,8
Jeremy Maclin,PHI,2,41,20.5,0,21,0,0,,0,0
Victor Harris,PHI,1,15,15.0,0,15,0,0,,0,0
Joe Mays,PHI,1,-5,-5.0,0,-5,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Patrick Crayton,DAL,0,0,,0,0,3,56,18.7,0,31
Felix Jones,DAL,2,29,14.5,0,15,0,0,,0,0
Kevin Ogletree,DAL,1,10,10.0,0,10,0,0,,0,0
