Quarter,Time,Down,ToGo,Location,NYG,SEA,Detail,EPB,EPA
1,2:35,1,10,NYG 43,7,7,Russell Wilson sacked by Robert Ayers for -8 yards,2.720,1.100
1,1:55,2,18,SEA 49,7,7,Robert Turbin right tackle for 5 yards (tackle by Robert Ayers and Jameel McClain),1.100,1.090
1,1:17,3,13,NYG 46,7,7,Russell Wilson pass incomplete deep right intended for Jermaine Kearse,1.090,0.200
1,1:09,4,13,NYG 46,7,7,"Jon Ryan punts 46 yards, touchback",0.200,-0.280
1,1:01,1,10,NYG 20,7,7,Andre Williams right tackle for no gain (tackle by Brock Coyle and Demarcus Dobbs),0.280,-0.270
1,0:34,2,10,NYG 20,7,7,Eli Manning pass complete deep right to Odell Beckham for 44 yards (tackle by Richard Sherman),-0.270,3.180
Quarter,Time,Down,ToGo,Location,NYG,SEA,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,SEA 36,7,7,Andre Williams left end for 7 yards (tackle by O'Brien Schofield and Earl Thomas),3.180,3.580
2,14:19,2,3,SEA 29,7,7,Eli Manning pass complete deep right to Odell Beckham for 26 yards (tackle by Marcus Burley),3.580,3.580
2,13:44,2,3,SEA 29,7,7,Timeout #1 by Seattle Seahawks,3.580,6.510
2,13:44,1,3,SEA 3,13,7,"Andre Williams left guard for 3 yards, touchdown",6.510,7.000
2,13:44,,,SEA 2,14,7,Josh Brown kicks extra point good,0.000,0.000
2,13:44,,,NYG 35,14,7,"Josh Brown kicks off 65 yards, touchback",0.000,-0.280
2,13:38,1,10,SEA 20,14,7,Marshawn Lynch up the middle for 13 yards (tackle by Jacquian Williams),0.280,1.140
2,13:02,1,10,SEA 33,14,7,Robert Turbin right guard for 6 yards (tackle by Antrel Rolle),1.140,1.400
2,12:28,2,4,SEA 39,14,7,"Robert Turbin right guard for 5 yards (tackle by Jameel McClain). Robert Turbin fumbles (forced by Jameel McClain), recovered by Antrel Rolle at SEA-47 (tackle by J.R. Sweezy)",1.400,-2.460
2,12:19,1,10,SEA 47,14,7,Andre Williams right tackle for -1 yards (tackle by Brandon Mebane),2.460,1.780
2,11:40,2,11,SEA 48,14,7,"Eli Manning pass complete short left to Rueben Randle for 3 yards (tackle by K.J. Wright). Penalty on Preston Parker: Offensive Pass Interference, 10 yards (no play)",1.780,0.430
2,11:13,2,21,NYG 42,14,7,Eli Manning pass incomplete short left intended for Andre Williams,0.430,-0.230
2,11:05,3,21,NYG 42,14,7,Eli Manning pass complete short right to Michael Cox for 9 yards (tackle by K.J. Wright and Earl Thomas),-0.230,0.000
2,10:29,4,12,SEA 49,14,7,"Steve Weatherford punts 34 yards, fair catch by Bryan Walters",0.000,0.220
2,10:22,1,10,SEA 15,14,7,Russell Wilson left end for 26 yards (tackle by Dominique Rodgers-Cromartie),-0.220,1.660
2,9:49,1,10,SEA 41,14,7,Marshawn Lynch left end for -1 yards (tackle by Stevie Brown),1.660,0.990
2,9:03,2,11,SEA 40,14,7,Marshawn Lynch up the middle for 9 yards (tackle by Jameel McClain and Robert Ayers),0.990,1.490
2,8:23,3,2,SEA 49,14,7,Russell Wilson left end for 8 yards (tackle by Jacquian Williams),1.490,2.720
2,7:49,1,10,NYG 43,14,7,Russell Wilson sacked by Johnathan Hankins for -4 yards,2.720,1.640
2,7:12,2,14,NYG 47,14,7,Marshawn Lynch up the middle for 10 yards (tackle by Cullen Jenkins and Jameel McClain),1.640,2.280
2,6:34,3,4,NYG 37,14,7,Russell Wilson left end for 1 yard (tackle by Stevie Brown),2.280,0.890
2,5:46,4,3,NYG 36,14,7,Russell Wilson pass complete short left to Jermaine Kearse for 7 yards (tackle by Dominique Rodgers-Cromartie),0.890,3.640
2,5:14,1,10,NYG 29,14,7,Russell Wilson right end for 13 yards,3.640,4.510
2,4:32,1,10,NYG 16,14,7,Russell Wilson pass incomplete deep right intended for Cooper Helfet,4.510,3.900
2,4:23,2,10,NYG 16,14,7,Marshawn Lynch up the middle for 6 yards (tackle by Jameel McClain and Cullen Jenkins),3.900,4.170
2,3:38,3,4,NYG 10,14,7,Russell Wilson pass complete short left to Doug Baldwin for 7 yards (tackle by Jameel McClain),4.170,6.510
2,2:58,1,3,NYG 3,14,7,Marshawn Lynch left guard for 2 yards (tackle by Jason Pierre-Paul and Jacquian Williams),6.510,5.910
2,2:16,2,1,NYG 1,14,7,Marshawn Lynch up the middle for -1 yards (tackle by Jason Pierre-Paul),5.910,4.950
2,2:00,3,2,NYG 2,14,13,"Marshawn Lynch up the middle for 2 yards, touchdown",4.950,7.000
2,2:00,,,NYG 2,14,14,Steven Hauschka kicks extra point good,0.000,0.000
2,2:00,,,SEA 35,14,14,"Steven Hauschka kicks off 65 yards, touchback",0.000,-0.280
2,1:57,1,10,NYG 20,14,14,Eli Manning pass complete short right to Preston Parker for 4 yards (tackle by Jeron Johnson),0.280,0.270
2,1:35,2,6,NYG 24,14,14,Eli Manning pass complete short right to Odell Beckham for 8 yards (tackle by K.J. Wright),0.270,0.270
2,1:27,2,6,NYG 24,14,14,Timeout #1 by New York Giants,0.270,1.070
2,1:27,1,10,NYG 32,14,14,Eli Manning pass complete short left to Larry Donnell for 6 yards (tackle by Jeremy Lane and Jeron Johnson),1.070,1.340
2,1:09,2,4,NYG 38,14,14,Eli Manning pass incomplete short left intended for Michael Cox,1.340,0.630
2,0:59,3,4,NYG 38,14,14,"Eli Manning pass incomplete deep right intended for Preston Parker. Penalty on Jeremy Lane: Defensive Holding, 5 yards (no play)",0.630,1.800
2,0:55,1,10,NYG 43,14,14,Michael Cox right guard for 4 yards (tackle by O'Brien Schofield),1.800,1.800
2,0:50,1,10,NYG 43,14,14,Timeout #2 by New York Giants,1.800,1.790
2,0:50,2,6,NYG 47,14,14,Eli Manning pass complete short middle to Preston Parker for 14 yards (tackle by Tharold Simon),1.790,2.980
2,0:31,1,10,SEA 39,14,14,Eli Manning pass complete short right to Larry Donnell for 7 yards,2.980,3.390
2,0:26,2,3,SEA 32,14,14,Eli Manning pass complete short middle to Larry Donnell for 7 yards (tackle by Jeron Johnson and K.J. Wright),3.390,3.910
2,0:14,1,10,SEA 25,14,14,Eli Manning spiked the ball,3.910,3.360
2,0:11,2,10,SEA 25,14,14,Michael Cox up the middle for 2 yards (tackle by Earl Thomas),3.360,3.360
2,0:03,2,10,SEA 25,14,14,Timeout #3 by New York Giants,3.360,2.940
2,0:03,3,8,SEA 23,17,14,Josh Brown 41 yard field goal good,2.940,3.000
Quarter,Time,Down,ToGo,Location,NYG,SEA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 35,17,14,"Josh Brown kicks off 65 yards, touchback",0.000,-0.280
3,15:00,1,10,SEA 20,17,14,Russell Wilson right tackle for 9 yards,0.280,0.950
3,14:22,2,1,SEA 29,17,14,Marshawn Lynch right tackle for 22 yards (tackle by Quintin Demps and Jameel McClain),0.950,2.320
3,13:37,1,10,NYG 49,17,14,Russell Wilson pass complete short left to Doug Baldwin for -1 yards (tackle by Jameel McClain),2.320,1.650
3,12:58,2,11,,17,14,Marshawn Lynch right tackle for 6 yards (tackle by Jayron Hosley),1.650,1.650
3,12:11,2,11,,17,14,Timeout #1 by Seattle Seahawks,1.650,1.750
3,12:11,3,5,NYG 44,17,14,Russell Wilson pass incomplete deep left intended for Doug Baldwin is intercepted by Quintin Demps at NYG-10,1.750,0.380
3,12:04,1,10,NYG 10,17,14,Andre Williams left end for 6 yards (tackle by Earl Thomas),-0.380,-0.230
3,11:28,2,4,NYG 16,17,14,Eli Manning pass incomplete short right intended for Odell Beckham,-0.230,-0.720
3,11:21,3,4,NYG 16,17,14,"Eli Manning pass complete short middle to Preston Parker for 6 yards (tackle by Jeron Johnson). Penalty on Michael Bennett: Unnecessary Roughness, 15 yards",-0.720,1.400
3,10:51,1,10,NYG 37,17,14,Andre Williams left guard for 2 yards (tackle by Tony McDaniel),1.400,1.130
3,10:09,2,8,NYG 39,17,14,"Eli Manning pass incomplete deep left intended for Rueben Randle. Penalty on Tony McDaniel: Unnecessary Roughness, 15 yards, Penalty on Tharold Simon: Defensive Holding (Declined) (no play)",1.130,2.520
3,10:03,1,10,SEA 46,17,14,"Andre Williams up the middle for 2 yards (tackle by Jeron Johnson). Penalty on Weston Richburg: Offensive Holding, 10 yards (no play)",2.520,1.860
3,9:14,1,20,NYG 44,17,14,Eli Manning pass complete short right to Rueben Randle for 11 yards (tackle by Earl Thomas and Richard Sherman),1.860,2.110
3,8:28,2,9,SEA 45,17,14,Eli Manning pass incomplete deep right intended for Rueben Randle,2.110,1.420
3,8:23,3,9,SEA 45,17,14,Eli Manning pass incomplete short right intended for Rueben Randle,1.420,0.270
3,8:17,4,9,SEA 45,17,14,"Penalty on Tharold Simon: Neutral Zone Infraction, 5 yards (no play)",0.270,0.590
3,8:17,4,4,SEA 40,17,14,"Steve Weatherford punts 40 yards, touchback",0.590,-0.280
3,8:08,1,10,SEA 20,17,14,Russell Wilson pass complete short right to Doug Baldwin for 11 yards (tackle by Jacquian Williams),0.280,1.000
3,7:38,1,10,SEA 31,17,14,Marshawn Lynch right tackle for 3 yards (tackle by Markus Kuhn and Jacquian Williams),1.000,0.870
3,7:04,2,7,SEA 34,17,14,Russell Wilson pass incomplete short left intended for Doug Baldwin (defended by Jason Pierre-Paul),0.870,0.170
3,7:00,3,7,SEA 34,17,14,Russell Wilson pass complete deep right to Jermaine Kearse for 60 yards (tackle by Jacquian Williams),0.170,5.830
3,6:17,1,6,NYG 6,17,14,Marshawn Lynch left end for 5 yards (tackle by Mathias Kiwanuka),5.830,5.910
3,5:34,2,1,NYG 1,17,14,Marshawn Lynch right tackle for no gain (tackle by Jameel McClain and Jacquian Williams),5.910,5.170
3,4:51,3,1,NYG 1,17,14,"Penalty on Marshawn Lynch: False Start, 5 yards (no play)",5.170,4.040
3,4:26,3,6,NYG 6,17,14,"Russell Wilson left end for 1 yard. Penalty on Russell Wilson: Illegal Forward Pass, 5 yards",4.040,2.760
3,4:13,4,10,NYG 10,17,17,Steven Hauschka 28 yard field goal good,2.760,3.000
3,4:13,,,SEA 35,17,17,"Steven Hauschka kicks off 65 yards, touchback",0.000,-0.280
3,4:13,1,10,NYG 20,17,17,Andre Williams up the middle for -2 yards (tackle by Michael Bennett),0.280,-0.630
3,3:40,2,12,NYG 18,17,17,Eli Manning pass complete short left to Rueben Randle for 8 yards (tackle by Byron Maxwell),-0.630,-0.160
3,2:59,3,4,NYG 26,17,17,Eli Manning pass complete short middle to Preston Parker for 20 yards (tackle by Jeron Johnson),-0.160,1.990
3,2:35,1,10,NYG 46,17,17,Andre Williams right tackle for 5 yards (tackle by Kevin Pierre-Louis),1.990,2.130
3,2:06,2,5,SEA 49,17,17,Andre Williams up the middle for 2 yards (tackle by Kevin Pierre-Louis),2.130,1.690
3,1:27,3,3,SEA 47,17,17,Eli Manning pass complete short right to Odell Beckham for 8 yards (tackle by K.J. Wright),1.690,2.980
3,0:57,1,10,SEA 39,17,17,Eli Manning pass incomplete deep right intended for Odell Beckham is intercepted by Earl Thomas at SEA--5 and returned for 47 yards,2.980,-1.730
3,0:39,1,10,SEA 42,17,17,Robert Turbin up the middle for 5 yards (tackle by Robert Ayers),1.730,1.860
3,0:08,2,5,SEA 47,17,17,Marshawn Lynch up the middle for 4 yards (tackle by Johnathan Hankins and Robert Ayers),1.860,1.690
Quarter,Time,Down,ToGo,Location,NYG,SEA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,NYG 49,17,17,Christine Michael left end for 18 yards (tackle by Jason Pierre-Paul),1.690,3.510
4,14:20,1,10,NYG 31,17,17,Russell Wilson right end for 11 yards (tackle by Jayron Hosley),3.510,4.240
4,13:46,1,10,NYG 20,17,17,Marshawn Lynch left tackle for 17 yards (tackle by Jacquian Williams),4.240,6.510
4,12:58,1,3,NYG 3,17,17,Russell Wilson pass incomplete short right intended for Paul Richardson,6.510,5.530
4,12:51,2,3,NYG 3,17,23,"Marshawn Lynch up the middle for 3 yards, touchdown",5.530,7.000
4,12:51,,,NYG 2,17,24,Steven Hauschka kicks extra point good,0.000,0.000
4,12:51,,,SEA 35,17,24,"Steven Hauschka kicks off 68 yards, returned by Michael Cox for 22 yards (tackle by Brock Coyle)",0.000,-0.150
4,12:42,1,10,NYG 19,17,24,Andre Williams left tackle for -2 yards (tackle by Bruce Irvin),0.150,-0.720
4,12:10,2,12,NYG 17,17,24,Eli Manning pass incomplete short left intended for Andre Williams,-0.720,-1.420
4,12:04,3,12,NYG 17,17,24,Eli Manning sacked by Michael Bennett for -5 yards,-1.420,-2.490
4,11:25,4,17,NYG 12,17,24,"Steve Weatherford punts 42 yards, returned by Bryan Walters for 1 yard (tackle by Zak DeOssie)",-2.490,-2.060
4,11:15,1,10,SEA 47,17,24,Christine Michael left tackle for -1 yards (tackle by Devon Kennard),2.060,1.380
4,10:39,2,11,SEA 46,17,24,Russell Wilson pass complete short right to Jermaine Kearse for 3 yards,1.380,1.090
4,9:59,3,8,SEA 49,17,24,Russell Wilson pass complete short middle to Ricardo Lockette for 16 yards (tackle by Jameel McClain),1.090,3.250
4,9:20,1,10,NYG 35,17,24,"Russell Wilson right end for 11 yards (tackle by Quintin Demps). Russell Wilson fumbles (forced by Quintin Demps), recovered by Alvin Bailey at NYG-24",3.250,3.970
4,8:34,1,10,NYG 24,17,24,Russell Wilson pass incomplete short right intended for Ricardo Lockette (defended by Zackary Bowman),3.970,3.430
4,8:07,2,10,NYG 24,17,24,"Marshawn Lynch left tackle for 8 yards (tackle by Jason Pierre-Paul). Marshawn Lynch fumbles (forced by Jason Pierre-Paul), recovered by Paul Richardson at NYG-16",3.430,3.950
4,7:53,3,2,NYG 16,17,30,"Marshawn Lynch up the middle for 16 yards, touchdown",3.950,7.000
4,7:53,,,NYG 2,17,31,Steven Hauschka kicks extra point good,0.000,0.000
4,7:53,,,SEA 35,17,31,"Steven Hauschka kicks off 65 yards, touchback",0.000,-0.280
4,7:47,1,10,NYG 20,17,31,Odell Beckham left end for 11 yards (tackle by O'Brien Schofield),0.280,1.000
4,7:18,1,10,NYG 31,17,31,Eli Manning pass complete short left to Rueben Randle for 9 yards (tackle by Byron Maxwell),1.000,1.680
4,6:53,2,1,NYG 40,17,31,Eli Manning pass complete short left to Rueben Randle for 6 yards (tackle by Byron Maxwell). Penalty on Byron Maxwell: Defensive Holding (Declined),1.680,1.990
4,6:33,1,10,NYG 46,17,31,Eli Manning pass complete short left to Andre Williams for no gain,1.990,1.450
4,6:00,2,10,NYG 46,17,31,Eli Manning pass incomplete short left intended for Rueben Randle,1.450,0.760
4,5:55,3,10,NYG 46,17,31,Eli Manning pass incomplete short middle intended for Larry Donnell,0.760,-0.320
4,5:51,4,10,NYG 46,17,31,Eli Manning pass incomplete short left intended for Rueben Randle (defended by Byron Maxwell),-0.320,-2.520
4,5:46,1,10,NYG 46,17,31,Christine Michael up the middle for 45 yards (tackle by Jason Pierre-Paul),2.520,6.970
4,5:23,1,1,NYG 1,17,37,"Russell Wilson right end for 1 yard, touchdown",6.970,7.000
4,5:23,,,NYG 2,17,38,Steven Hauschka kicks extra point good,0.000,0.000
4,5:23,,,SEA 35,17,38,"Steven Hauschka kicks off 65 yards, muffed catch by Michael Cox, recovered by Michael Cox at NYG-5, and returned for 11 yards",0.000,0.140
4,5:11,1,10,NYG 16,17,38,Eli Manning pass complete short right to Michael Cox for no gain,-0.140,-0.660
4,4:49,2,10,NYG 16,17,38,Eli Manning pass complete short left to Andre Williams for 5 yards (tackle by K.J. Wright),-0.660,-0.700
4,4:21,3,5,NYG 21,17,38,Eli Manning pass complete short middle to Odell Beckham for 8 yards (tackle by Tharold Simon),-0.700,0.870
4,3:52,1,10,NYG 29,17,38,Eli Manning pass complete short left to Larry Donnell for 6 yards (tackle by Jeron Johnson),0.870,1.140
4,3:25,2,4,NYG 35,17,38,Eli Manning pass complete short right to Preston Parker for 4 yards (tackle by Earl Thomas),1.140,1.530
4,3:01,1,10,NYG 39,17,38,--,1.530,-3.510
4,2:53,1,10,NYG 31,17,38,Robert Turbin right end for 5 yards (tackle by Johnathan Hankins and Antrel Rolle),3.510,3.640
4,2:12,2,5,NYG 26,17,38,Russell Wilson right end for 8 yards,3.640,4.370
4,2:00,1,10,NYG 18,17,38,Robert Turbin left guard for 6 yards (tackle by Jacquian Williams and Jameel McClain),4.370,4.810
4,1:17,2,4,NYG 12,17,38,Russell Wilson kneels for -1 yards,4.810,3.820
4,0:39,3,5,NYG 13,17,38,Russell Wilson kneels for -1 yards,3.820,2.530
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
