Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
3,5:18,2,5,MIA 36,9,3,Ryan Tannehill pass complete short right to Jarvis Landry for 5 yards (tackle by Corey Graham),1.140,1.660
3,4:37,1,10,MIA 41,9,3,Ryan Tannehill pass complete short left to Charles Clay for 5 yards (tackle by Preston Brown),1.660,1.800
3,4:12,2,5,MIA 46,9,3,Lamar Miller left end for 7 yards (tackle by Aaron Williams),1.800,2.460
3,3:31,1,10,BUF 47,9,3,Ryan Tannehill pass incomplete short left intended for Damian Williams,2.460,1.910
3,3:23,2,10,BUF 47,9,3,Ryan Tannehill pass complete short middle to Brian Hartline for 31 yards (tackle by Aaron Williams),1.910,4.510
3,3:00,1,10,BUF 16,9,3,Lamar Miller right end for 9 yards (tackle by Corey Graham),4.510,5.540
3,2:25,2,1,BUF 7,9,9,"Ryan Tannehill pass complete short middle to Brandon Gibson for 7 yards, touchdown. Penalty on Nigel Bradham: Defensive Holding (Declined)",5.540,7.000
3,2:25,,,BUF 2,9,10,Caleb Sturgis kicks extra point good,0.000,0.000
3,2:25,,,MIA 35,9,10,"Caleb Sturgis kicks off 65 yards, touchback",0.000,-0.280
3,2:18,1,10,BUF 20,9,10,Kyle Orton pass incomplete short middle intended for Robert Woods,0.280,-0.270
3,2:14,2,10,BUF 20,9,10,"Bryce Brown left tackle for 8 yards (tackle by Koa Misi). Penalty on Eric Wood: Offensive Holding, 10 yards (no play)",-0.270,-1.510
3,1:56,2,20,BUF 10,9,10,Kyle Orton pass complete short left to Bryce Brown for -4 yards (tackle by Jared Odrick),-1.510,-3.060
3,1:11,3,24,BUF 6,9,12,"Kyle Orton pass incomplete, safety. Penalty on Kyle Orton: Intentional Grounding, 6 yards",-3.060,-2.000
3,1:11,,,BUF 20,9,12,"Colton Schmidt kicks off 62 yards, returned by Jarvis Landry for 21 yards (tackle by Da'Norris Searcy). Jarvis Landry fumbles, recovered by Nickell Robey at MIA-39",0.000,2.980
,,,,,,,"Replay Assistant challenged the loose ball recovery ruling, and the play was upheld.",,
3,0:57,1,10,MIA 39,9,12,Kyle Orton pass complete short right to Bryce Brown for 11 yards (tackle by Jelani Jenkins),2.980,3.710
3,0:27,1,10,MIA 28,9,12,Kyle Orton pass incomplete short middle intended for Chris Hogan (defended by Louis Delmas),3.710,3.170
3,0:27,2,10,MIA 28,9,12,Bryce Brown right tackle for -1 yards,3.170,2.340
Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,11,MIA 29,9,12,Kyle Orton pass incomplete short left intended for Bryce Brown,2.340,1.500
4,14:57,4,11,MIA 29,9,12,Dan Carpenter 47 yard field goal no good,1.500,-1.400
4,14:53,1,10,MIA 37,9,12,Lamar Miller up the middle for 7 yards (tackle by Preston Brown),1.400,1.800
4,14:27,2,3,MIA 44,9,12,Lamar Miller up the middle for 3 yards (tackle by Mario Williams),1.800,2.060
4,13:44,1,10,MIA 47,9,12,Ryan Tannehill pass complete short right to Charles Clay for 12 yards (tackle by Duke Williams),2.060,2.850
4,13:09,1,10,BUF 41,9,12,Lamar Miller up the middle for 4 yards (tackle by Kyle Williams),2.850,2.850
4,12:35,2,6,BUF 37,9,12,"Ryan Tannehill pass incomplete deep middle intended for Mike Wallace (defended by Stephon Gilmore). Penalty on Stephon Gilmore: Defensive Pass Interference, 24 yards (no play)",2.850,4.710
4,12:25,1,10,BUF 13,9,12,Daniel Thomas right tackle for 5 yards (tackle by Jerry Hughes),4.710,4.960
4,11:49,2,5,BUF 8,9,18,"Ryan Tannehill pass complete short left to Jarvis Landry for 8 yards, touchdown",4.960,7.000
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
4,11:49,,,BUF 2,9,19,Caleb Sturgis kicks extra point good,0.000,0.000
4,11:49,,,MIA 35,9,19,"Caleb Sturgis kicks off 68 yards, returned by Bryce Brown for 32 yards (tackle by Caleb Sturgis)",0.000,-0.870
4,11:29,1,10,BUF 29,9,19,Kyle Orton pass complete short left to Bryce Brown for 4 yards (tackle by Reshad Jones),0.870,0.870
4,11:11,2,6,BUF 33,9,19,Kyle Orton pass complete short left to Bryce Brown for 16 yards (tackle by Jelani Jenkins),0.870,2.190
4,10:35,1,10,BUF 49,9,19,Anthony Dixon left tackle for 4 yards (tackle by Derrick Shelby),2.190,2.190
4,10:06,2,6,MIA 47,9,19,Kyle Orton pass incomplete deep left intended for Sammy Watkins,2.190,1.490
4,9:55,3,6,MIA 47,9,19,Kyle Orton pass incomplete short left intended for Robert Woods,1.490,0.130
4,9:55,4,6,MIA 47,9,19,"Colton Schmidt punts 27 yards, fair catch by Jarvis Landry",0.130,-0.280
4,9:42,1,10,MIA 20,9,19,"Ryan Tannehill left end for no gain (tackle by Nigel Bradham). Penalty on Mario Williams: Defensive Offside, 5 yards (no play)",0.280,1.010
4,9:20,1,5,MIA 25,9,19,Ryan Tannehill pass complete short right to Dion Sims for 3 yards (tackle by Nigel Bradham),1.010,0.810
4,8:49,2,2,MIA 28,9,19,Ryan Tannehill right end for 15 yards (tackle by Aaron Williams),0.810,1.800
4,8:04,1,10,MIA 43,9,19,Ryan Tannehill pass complete short right to Dion Sims for 8 yards (tackle by Nigel Bradham),1.800,2.330
4,7:24,2,2,BUF 49,9,19,"Ryan Tannehill sacked by Mario Williams and Corbin Bryant for -4 yards. Penalty on Jerry Hughes: Unsportsmanlike Conduct, 15 yards",2.330,3.050
4,7:00,1,10,BUF 38,9,19,Lamar Miller right end for 5 yards (tackle by Corey Graham),3.050,3.050
4,6:16,1,10,BUF 38,9,19,Timeout #2 by Miami Dolphins,3.050,3.180
4,6:16,2,5,BUF 33,9,19,Ryan Tannehill pass complete short right to Charles Clay for 2 yards (tackle by Duke Williams),3.180,2.740
4,5:36,3,3,BUF 31,9,19,Ryan Tannehill sacked by Mario Williams for -6 yards,2.740,0.790
4,4:52,4,9,BUF 37,9,19,Penalty on Brandon Fields: Delay of Game (Declined),0.790,0.790
4,4:42,4,9,BUF 37,9,19,"Brandon Fields punts 27 yards, out of bounds",0.790,0.380
4,4:37,1,10,BUF 10,9,19,Kyle Orton sacked by Olivier Vernon for -6 yards,-0.380,-1.220
4,4:08,2,16,BUF 4,9,19,Kyle Orton pass incomplete deep right intended for Sammy Watkins,-1.220,-2.120
4,4:00,3,16,BUF 4,9,19,Kyle Orton pass complete short middle to Anthony Dixon for 8 yards (tackle by Jelani Jenkins),-2.120,-2.490
4,3:23,4,8,BUF 12,9,19,Kyle Orton pass incomplete short middle intended for Scott Chandler,-2.490,-4.780
4,3:19,1,10,BUF 12,9,19,Lamar Miller right tackle for no gain (tackle by Kyle Williams),4.780,4.780
4,3:13,1,10,BUF 12,9,19,Timeout #1 by Buffalo Bills,4.780,4.100
4,3:13,2,10,BUF 12,9,19,Lamar Miller left tackle for -2 yards (tackle by Brandon Spikes),4.100,4.100
4,3:08,2,10,BUF 12,9,19,Timeout #2 by Buffalo Bills,4.100,3.060
4,3:08,3,12,BUF 14,9,19,Ryan Tannehill pass incomplete short right intended for Mike Wallace (defended by Corey Graham),3.060,2.510
4,3:05,4,12,BUF 14,9,22,Caleb Sturgis 32 yard field goal good,2.510,3.000
4,3:05,,,MIA 35,9,22,"Caleb Sturgis kicks off 65 yards, touchback",0.000,-0.280
4,3:01,1,10,BUF 20,9,22,Kyle Orton pass incomplete short right intended for Bryce Brown,0.280,-0.270
4,2:57,2,10,BUF 20,9,22,Kyle Orton sacked by Earl Mitchell for -4 yards,-0.270,-0.270
4,2:46,2,10,BUF 20,9,22,Timeout #3 by Buffalo Bills,-0.270,-1.690
4,2:46,3,14,BUF 16,9,22,Kyle Orton pass complete short left to Chris Hogan for 11 yards (tackle by Jimmy Wilson),-1.690,-1.570
4,2:39,4,3,BUF 27,9,22,Kyle Orton pass incomplete deep left intended for Bryce Brown,-1.570,-3.780
4,2:33,1,10,BUF 27,9,22,Daniel Thomas left tackle for 2 yards (tackle by Jerry Hughes),3.780,3.500
4,2:00,2,8,BUF 25,9,22,Daniel Thomas left end for 3 yards (tackle by Nigel Bradham),3.500,3.200
4,1:21,3,5,BUF 22,9,22,Daniel Thomas up the middle for 6 yards (tackle by Stephon Gilmore),3.200,4.510
4,0:34,1,10,BUF 16,9,22,Ryan Tannehill kneels for -1 yards,4.510,3.770
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
