#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:16,STL 45,4,2:42,13,Punt
2,1,8:13,STL 41,1,0:15,-1,Fumble
3,1,6:44,STL 15,10,4:34,48,Missed FG
4,1,0:58,STL 14,3,0:49,5,Interception
5,1,0:09,STL 41,3,1:51,0,Punt
6,2,8:11,STL 31,3,0:44,3,Punt
7,2,4:59,STL 26,3,1:20,9,Fumble
8,2,3:33,STL 30,10,3:13,66,Field Goal
9,3,15:00,STL 35,6,1:43,38,Fumble
10,3,11:06,PHI 40,5,1:01,13,Interception
11,3,5:49,STL 25,10,6:00,21,Punt
12,4,10:51,STL 10,3,2:20,6,Punt
13,4,8:05,STL 30,5,2:38,8,Punt
14,4,3:37,STL 25,3,1:10,4,Punt
15,4,0:19,STL 30,3,0:19,0,End of Game
