Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Mike Hughes,MIN,0,19,11,57.9%,154,14.0,8.1,1,101.6,13.3,116,38,0,0,0,0.0,0,7,1,12.5%
Xavier Rhodes,MIN,0,6,6,100.0%,81,13.5,13.5,0,118.7,8.7,52,29,0,0,0,0.0,0,4,2,33.3%
Anthony Barr,MIN,0,4,3,75.0%,22,7.3,5.5,0,87.5,5.0,15,7,4,1,0,0.0,1,7,0,0.0%
Harrison Smith,MIN,0,4,3,75.0%,46,15.3,11.5,0,112.5,10.8,38,8,4,0,0,0.0,0,4,1,20.0%
Eric Kendricks,MIN,0,4,3,75.0%,48,16.0,12.0,1,154.2,8.8,30,18,7,0,0,0.0,0,6,0,0.0%
Mackensie Alexander,MIN,0,4,2,50.0%,42,21.0,10.5,1,127.1,14.8,39,3,2,0,0,0.0,0,0,0,
Anthony Harris,MIN,0,3,2,66.7%,32,16.0,10.7,0,102.1,14.0,31,1,3,0,0,0.0,0,3,0,0.0%
Everson Griffen,MIN,0,0,0,,,,,,,,,,0,4,2,0.5,7,5,1,16.7%
Ifeadi Odenigbo,MIN,0,0,0,,,,,,,,,,0,0,2,0.0,2,1,0,0.0%
Armon Watts,MIN,0,0,0,,,,,,,,,,0,0,0,0.5,1,3,0,0.0%
Danielle Hunter,MIN,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
Jaleel Johnson,MIN,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
Holton Hill,MIN,0,2,0,0.0%,,,0.0,,39.6,20.0,,,0,0,0,0.0,0,0,0,
Ben Gedeon,MIN,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Leighton Vander Esch,DAL,0,6,5,83.3%,62,12.4,10.3,0,109.7,5.5,9,53,1,0,0,0.0,0,13,2,13.3%
Sean Lee,DAL,0,4,4,100.0%,29,7.3,7.3,2,136.5,-0.8,-3,32,2,0,0,0.0,0,4,2,33.3%
Chidobe Awuzie,DAL,0,7,3,42.9%,53,17.7,7.6,0,69.3,14.4,49,4,0,0,0,0.0,0,7,2,22.2%
Jaylon Smith,DAL,0,3,3,100.0%,24,8.0,8.0,0,100.0,-1.3,-4,28,4,0,0,0.0,0,13,0,0.0%
Byron Jones,DAL,0,2,2,100.0%,21,10.5,10.5,0,110.4,5.5,11,10,0,0,0,0.0,0,2,0,0.0%
Jourdan Lewis,DAL,0,3,2,66.7%,11,5.5,3.7,0,72.9,3.7,5,6,0,0,0,0.0,0,1,0,0.0%
Xavier Woods,DAL,0,3,2,66.7%,11,5.5,3.7,0,72.9,4.3,4,7,0,0,0,0.0,0,7,1,12.5%
Darian Thompson,DAL,0,2,1,50.0%,7,7.0,3.5,0,58.3,10.5,0,7,2,0,0,0.0,0,5,2,28.6%
Joe Thomas,DAL,0,1,1,100.0%,2,2.0,2.0,0,79.2,2.0,2,0,0,0,0,0.0,0,2,0,0.0%
Michael Bennett,DAL,0,0,0,,,,,,,,,,0,2,2,0.0,4,2,0,0.0%
Robert Quinn,DAL,0,0,0,,,,,,,,,,0,0,1,1.0,2,3,0,0.0%
DeMarcus Lawrence,DAL,0,0,0,,,,,,,,,,0,0,1,0.0,1,8,0,0.0%
Antwaun Woods,DAL,0,0,0,,,,,,,,,,0,0,0,0.0,0,5,2,28.6%
Dorance Armstrong Jr.,DAL,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
