Player,Pos
Mark Sanchez,QB
Shonn Greene,RB
Jerricho Cotchery,WR
Braylon Edwards,WR
Ben Hartsock,TE
Dustin Keller,TE
D'Brickashaw Ferguson,LT
Matt Slauson,LG
Nick Mangold,C
Brandon Moore,RG
Damien Woody,RT
Sione Pouha,NT
Shaun Ellis,END
Jason Taylor,OLB
Bryan Thomas,OLB
Bart Scott,WILL
David Harris,MIKE
Darrelle Revis,CB
Kyle Wilson,CB
Antonio Cromartie,CB
Jim Leonhard,S
Eric Smith,S
