Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
2,3:18,2,7,NYJ 35,7,7,Mark Sanchez pass complete short right to Shonn Greene for 8 yards (tackle by Brandon Spikes and Rob Ninkovich),0.930,1.800
2,2:43,1,10,NYJ 43,7,7,Shonn Greene right tackle for 2 yards (tackle by Rob Ninkovich),1.800,1.520
2,2:04,2,8,NYJ 45,7,7,Mark Sanchez sacked by Tully Banta-Cain for -4 yards,1.520,0.300
2,1:58,3,12,NYJ 41,7,7,LaDainian Tomlinson middle for 4 yards (tackle by Myron Pryor),0.300,-0.390
2,1:52,,,,7,7,Timeout #2 by New England Patriots,0.000,-0.390
2,1:47,4,8,NYJ 45,7,7,"Steve Weatherford punts 55 yards, touchback",-0.390,-0.280
2,1:41,1,10,NWE 20,7,7,Tom Brady pass incomplete short right intended for Randy Moss (defended by Darrelle Revis),0.280,-0.270
2,1:37,2,10,NWE 20,7,7,Tom Brady pass incomplete short left intended for Kevin Faulk,-0.270,-0.960
2,1:31,3,10,NWE 20,7,7,Tom Brady pass complete short middle to Aaron Hernandez for 46 yards (tackle by Dwight Lowery),-0.960,3.310
2,1:00,1,10,NYJ 34,13,7,"Tom Brady pass complete deep middle to Randy Moss for 34 yards, touchdown",3.310,7.000
2,,,,NYJ 2,14,7,Stephen Gostkowski kicks extra point good,0.000,0.000
2,,,,NWE 30,14,7,"Stephen Gostkowski kicks off 70 yards, touchback",0.000,0.280
2,0:53,1,10,NYJ 20,14,7,Mark Sanchez pass incomplete short left intended for David Clowney,0.280,-0.270
2,0:49,2,10,NYJ 20,14,7,Mark Sanchez pass complete short right to Dustin Keller for 12 yards (tackle by Jonathan Wilhite),-0.270,1.070
2,0:41,,,,14,7,Timeout #1 by New York Jets,0.000,1.070
2,0:41,1,10,NYJ 32,14,7,Mark Sanchez pass complete deep middle to Dustin Keller for 22 yards (tackle by Jerod Mayo),1.070,2.520
2,0:35,,,,14,7,Timeout #2 by New York Jets,0.000,2.520
2,0:35,1,10,NWE 46,14,7,Mark Sanchez pass complete short middle to LaDainian Tomlinson for 7 yards (tackle by Patrick Chung and Jerod Mayo),2.520,2.920
2,0:25,2,3,NWE 39,14,7,Mark Sanchez pass complete short left to Braylon Edwards for 8 yards,2.920,3.510
2,0:10,,,,14,7,Timeout #3 by New England Patriots,0.000,3.510
2,0:10,1,10,NWE 31,14,7,Mark Sanchez pass incomplete short right intended for Braylon Edwards,3.510,2.970
2,0:10,2,10,NWE 31,14,10,Nick Folk 49 yard field goal good,2.970,3.000
Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 30,14,10,"Stephen Gostkowski kicks off 57 yards, returned by Kyle Wilson for 15 yards (tackle by Tracy White)",0.000,0.810
3,14:55,1,10,NYJ 28,14,10,Mark Sanchez sacked by Gerard Warren for -6 yards,0.810,-0.550
3,14:18,2,16,NYJ 22,14,10,Shonn Greene middle for 1 yard (tackle by Tully Banta-Cain),-0.550,-1.090
3,13:41,3,15,NYJ 23,14,10,Mark Sanchez pass incomplete deep middle intended for Jerricho Cotchery,-1.090,-1.830
3,13:35,4,15,NYJ 23,14,10,"Steve Weatherford punts 58 yards, returned by Julian Edelman for 11 yards (tackle by Lance Laury)",-1.830,-0.940
3,13:22,1,10,NWE 30,14,10,Tom Brady pass complete short middle to Aaron Hernandez for 7 yards (tackle by David Harris),0.940,1.340
3,12:41,2,3,NWE 37,14,10,"Penalty on Mike DeVito: Encroachment, 5 yards (no play)",1.340,1.730
3,12:24,1,10,NWE 42,14,10,Tom Brady pass incomplete short left intended for Julian Edelman,1.730,1.190
3,12:20,2,10,NWE 42,14,10,Tom Brady pass complete short right to Kevin Faulk for 7 yards (tackle by Bart Scott),1.190,1.420
3,11:40,3,3,NWE 49,14,10,Tom Brady pass complete short left to Wes Welker for 7 yards (tackle by Kyle Wilson),1.420,2.650
3,11:17,1,10,NYJ 44,14,10,Fred Taylor right tackle for -1 yards (tackle by Mike DeVito and Bart Scott),2.650,1.980
3,10:31,2,11,NYJ 45,14,10,Tom Brady pass complete short left to Wes Welker for -2 yards (tackle by Drew Coleman),1.980,1.030
3,9:52,3,13,NYJ 47,14,10,Tom Brady pass incomplete deep right intended for Randy Moss is intercepted by Antonio Cromartie at NYJ-3,1.030,0.380
3,9:40,1,10,NYJ 3,14,10,LaDainian Tomlinson right guard for 2 yards (tackle by Ron Brace and Brandon Spikes),-0.380,-0.630
3,9:05,2,8,NYJ 5,14,10,Mark Sanchez pass complete short right to Dustin Keller for 7 yards (tackle by Jermaine Cunningham),-0.630,-0.370
3,8:27,3,1,NYJ 12,14,10,Mark Sanchez pass complete deep left to Dustin Keller for 39 yards (tackle by Darius Butler),-0.370,2.320
3,7:35,1,10,NWE 49,14,10,Mark Sanchez pass incomplete deep left intended for Jerricho Cotchery,2.320,1.780
3,7:32,2,10,NWE 49,14,10,LaDainian Tomlinson right tackle for 14 yards (tackle by Brandon Meriweather),1.780,3.250
3,6:55,1,10,NWE 35,14,10,LaDainian Tomlinson left guard for 11 yards (tackle by Darius Butler),3.250,3.970
3,6:19,1,10,NWE 24,14,10,Jerricho Cotchery right end for 4 yards (tackle by Jonathan Wilhite),3.970,3.970
3,5:43,2,6,NWE 20,14,10,Mark Sanchez pass complete short right to Braylon Edwards for 3 yards (tackle by Devin McCourty),3.970,3.750
3,5:04,3,3,NWE 17,14,10,Mark Sanchez pass incomplete deep right intended for Jerricho Cotchery,3.750,2.410
3,4:58,4,3,NWE 17,14,13,Nick Folk 36 yard field goal good,2.410,3.000
3,,,,NYJ 30,14,13,"Nick Folk kicks off 72 yards, returned by Brandon Tate for 22 yards (tackle by Marquice Cole)",0.000,0.280
3,4:47,1,10,NWE 20,14,13,BenJarvus Green-Ellis left guard for 1 yard (tackle by Mike DeVito and David Harris),0.280,-0.130
3,4:09,2,9,NWE 21,14,13,Tom Brady pass incomplete deep right intended for Rob Gronkowski (defended by Kyle Wilson),-0.130,-0.820
3,4:02,3,9,NWE 21,14,13,Tom Brady pass incomplete,-0.820,-1.960
3,3:56,4,9,NWE 21,14,13,"Zoltan Mesko punts 56 yards, returned by Jim Leonhard for 7 yards (tackle by Rob Ninkovich)",-1.960,-0.940
3,3:40,1,10,NYJ 30,14,13,Shonn Greene left end for 4 yards (tackle by Patrick Chung),0.940,0.930
3,3:17,2,6,NYJ 34,14,13,Mark Sanchez pass complete short right to Jerricho Cotchery for 10 yards,0.930,1.860
3,2:43,1,10,NYJ 44,14,13,Mark Sanchez pass complete deep middle to Dustin Keller for 21 yards (tackle by James Sanders and Brandon Spikes),1.860,3.250
3,1:58,1,10,NWE 35,14,13,LaDainian Tomlinson right tackle for 31 yards (tackle by Patrick Chung),3.250,6.280
3,1:24,1,4,NWE 4,14,13,LaDainian Tomlinson right guard for 2 yards (tackle by Vince Wilfork and Ron Brace),6.280,5.720
3,0:44,2,2,NWE 2,14,19,"Mark Sanchez pass complete short left to Jerricho Cotchery for 2 yards, touchdown",5.720,7.000
3,,,,,14,21,"Two Point Attempt: Mark Sanchez pass complete to Braylon Edwards, conversion succeeds",1.000,1.000
3,,,,NYJ 30,14,21,"Nick Folk kicks off 68 yards, returned by Brandon Tate for 29 yards (tackle by Brad Smith)",0.000,1.000
3,0:32,1,10,NWE 31,14,21,Kevin Faulk right end for 7 yards (tackle by Jason Taylor and Bart Scott),1.000,1.410
Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,3,NWE 38,14,21,Tom Brady pass incomplete deep right intended for Randy Moss is intercepted by Brodney Pool at NYJ-41,1.410,-1.660
,,,,,,,"NYJ challenged the incomplete pass ruling, and the original play was overturned.",,
4,14:54,1,10,NYJ 41,14,21,Mark Sanchez pass complete short left to Jerricho Cotchery for 11 yards (tackle by Darius Butler),1.660,2.390
4,14:24,1,10,NWE 48,14,21,LaDainian Tomlinson left tackle for 3 yards (tackle by Gary Guyton and Jerod Mayo),2.390,2.250
4,13:40,2,7,NWE 45,14,21,Mark Sanchez pass incomplete short right intended for LaDainian Tomlinson,2.250,1.550
4,13:37,3,7,NWE 45,14,21,Mark Sanchez pass incomplete short right intended for Dustin Keller,1.550,0.270
4,13:32,4,7,NWE 45,14,21,"Steve Weatherford punts 34 yards, fair catch by Kevin Faulk",0.270,0.370
4,13:24,1,10,NWE 11,14,21,"Tom Brady pass incomplete short right intended for Randy Moss. Penalty on Antonio Cromartie: Illegal Contact, 5 yards (no play)",-0.370,-0.140
4,13:20,1,10,NWE 16,14,21,Kevin Faulk left end for 8 yards (tackle by Drew Coleman),-0.140,0.550
4,12:51,2,2,NWE 24,14,21,BenJarvus Green-Ellis left guard for 2 yards (tackle by Sione Pouha),0.550,0.670
4,12:12,1,10,NWE 26,14,21,Tom Brady pass incomplete deep left intended for Alge Crumpler,0.670,0.130
4,12:07,2,10,NWE 26,14,21,BenJarvus Green-Ellis right guard for 3 yards (tackle by Mike DeVito and Shaun Ellis),0.130,-0.160
4,11:23,3,7,NWE 29,14,21,Tom Brady pass incomplete deep right intended for Randy Moss,-0.160,-1.440
4,11:17,4,7,NWE 29,14,21,"Zoltan Mesko punts 38 yards, returned by Jim Leonhard for 4 yards (tackle by Matt Slater)",-1.440,-1.400
4,11:08,1,10,NYJ 37,14,21,Shonn Greene right guard for 4 yards (tackle by Tully Banta-Cain),1.400,1.400
4,10:30,2,6,NYJ 41,14,21,Mark Sanchez pass complete short right to LaDainian Tomlinson for 5 yards (tackle by Patrick Chung),1.400,1.360
4,9:47,3,1,NYJ 46,14,21,Mark Sanchez left guard for 2 yards (tackle by Tully Banta-Cain),1.360,2.130
4,9:04,1,10,NYJ 48,14,21,Shonn Greene right guard for 3 yards (tackle by Tully Banta-Cain),2.130,1.990
4,8:27,2,7,NWE 49,14,21,"Mark Sanchez pass incomplete deep left intended for Braylon Edwards. Penalty on Darius Butler: Defensive Pass Interfere, 23 yards (no play)",1.990,3.840
4,8:19,1,10,NWE 26,14,21,Shonn Greene right tackle for 5 yards (tackle by James Sanders and Brandon Spikes),3.840,3.970
4,7:38,2,5,NWE 21,14,21,"Mark Sanchez pass incomplete deep left intended for Jerricho Cotchery. Penalty on Darius Butler: Defensive Pass Interfere, 16 yards (no play)",3.970,6.060
4,7:31,1,5,NWE 5,14,21,Shonn Greene left guard for no gain (tackle by Brandon Spikes),6.060,5.150
4,6:54,2,5,NWE 5,14,21,Shonn Greene left guard for 4 yards (tackle by Tully Banta-Cain and Brandon Spikes),5.150,5.170
4,6:16,3,1,NWE 1,14,27,"Mark Sanchez pass complete short left to Dustin Keller for 1 yard, touchdown",5.170,7.000
4,,,,NWE 2,14,28,Nick Folk kicks extra point good,0.000,0.000
4,,,,NYJ 30,14,28,"Nick Folk kicks off 65 yards, returned by Brandon Tate for 21 yards (tackle by Eric Smith)",0.000,0.670
4,6:03,1,10,NWE 26,14,28,Tom Brady pass complete short right to Sammy Morris for 19 yards (tackle by Kyle Wilson),0.670,1.930
4,5:32,1,10,NWE 45,14,28,Tom Brady pass incomplete short right intended for Sammy Morris,1.930,1.380
4,5:30,2,10,NWE 45,14,28,Tom Brady pass incomplete short right intended for Randy Moss (defended by Antonio Cromartie),1.380,0.700
4,5:26,3,10,NWE 45,14,28,"Tom Brady pass incomplete short middle intended for Aaron Hernandez. Penalty on Brodney Pool: Defensive Pass Interfere, 8 yards (no play)",0.700,2.460
4,5:21,1,10,NYJ 47,14,28,Tom Brady pass complete short left to Brandon Tate for 17 yards (tackle by Kyle Wilson),2.460,3.580
4,4:47,1,10,NYJ 30,14,28,Tom Brady pass complete short left to Aaron Hernandez for 14 yards (tackle by Jim Leonhard),3.580,4.510
4,4:15,1,10,NYJ 16,14,28,"Tom Brady sacked by Jason Taylor for 0 yards. Tom Brady fumbles (forced by Jason Taylor), recovered by Bryan Thomas at NYJ-25 and returned for 16 yards (tackle by Steve Neal)",4.510,-1.660
4,4:06,1,10,NYJ 41,14,28,Shonn Greene left guard for 8 yards (tackle by Tully Banta-Cain),1.660,2.200
4,3:21,2,2,NYJ 49,14,28,Shonn Greene right guard for 1 yard (tackle by Brandon Spikes and Vince Wilfork),2.200,1.620
4,2:50,3,1,,14,28,Mark Sanchez left guard for no gain (tackle by Tully Banta-Cain),1.620,-0.060
4,2:44,,,,14,28,Timeout #1 by New England Patriots,0.000,-0.060
4,2:44,4,1,,14,28,LaDainian Tomlinson middle for 3 yards (tackle by Kyle Arrington),-0.060,2.460
4,2:01,1,10,NWE 47,14,28,"Shonn Greene left guard for 7 yards (tackle by Kyle Arrington). Penalty on Brandon Moore: Offensive Holding, 10 yards (no play)",2.460,1.800
4,1:56,1,20,NYJ 43,14,28,Shonn Greene left tackle for 1 yard (tackle by Rob Ninkovich and Jerod Mayo),1.800,0.700
4,1:04,2,19,NYJ 44,14,28,Shonn Greene right guard for 3 yards (tackle by Vince Wilfork and Ron Brace),0.700,0.430
4,0:19,3,16,NYJ 47,14,28,Mark Sanchez kneels for -3 yards,0.430,-0.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
