Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,4,PHI 26,7,10,Mark Sanchez sacked by Jackson Jeffcoat for -2 yards,-0.160,-1.770
2,14:27,4,6,PHI 24,7,10,"Donnie Jones punts 34 yards, fair catch by Andre Roberts",-1.770,-1.730
2,14:19,1,10,WAS 42,7,10,Alfred Morris left end for 3 yards (tackle by Fletcher Cox),1.730,1.590
2,13:43,2,7,WAS 45,7,10,Robert Griffin pass complete short right to Logan Paulsen for 6 yards (tackle by Connor Barwin),1.590,1.690
2,13:12,3,1,PHI 49,7,10,"Penalty on Fletcher Cox: Encroachment, 5 yards (no play)",1.690,2.650
2,12:51,1,10,PHI 44,7,10,Robert Griffin pass complete short left to Pierre Garcon for 12 yards (tackle by Cary Williams),2.650,3.450
2,12:16,1,10,PHI 32,7,10,Alfred Morris left end for 1 yard (tackle by Mychal Kendricks and Emmanuel Acho),3.450,3.040
2,11:38,2,9,PHI 31,7,10,Robert Griffin sacked by Mychal Kendricks for -10 yards,3.040,1.030
2,10:58,3,19,PHI 41,7,10,Robert Griffin pass incomplete deep right intended for Andre Roberts,1.030,0.530
2,10:51,4,19,PHI 41,7,10,Tress Way punts 34 yards,0.530,0.380
2,10:43,1,10,PHI 7,7,10,LeSean McCoy left guard for 4 yards (tackle by Jarvis Jenkins),-0.380,-0.490
2,10:21,2,6,PHI 11,7,10,Mark Sanchez pass complete short middle to Jordan Matthews for 10 yards (tackle by Ryan Clark),-0.490,0.340
2,10:01,1,10,PHI 21,7,10,LeSean McCoy left guard for 22 yards (tackle by Trent Robinson),0.340,1.800
2,9:29,1,10,PHI 43,7,10,Darren Sproles right end for 12 yards (tackle by William Compton),1.800,2.590
2,9:10,1,10,WAS 45,7,10,"Mark Sanchez pass incomplete short middle intended for Jordan Matthews. Penalty on Lane Johnson: Offensive Holding, 10 yards (no play)",2.590,1.930
2,9:08,1,20,PHI 45,7,10,Darren Sproles left tackle for no gain (tackle by Ryan Kerrigan),1.930,0.690
2,8:28,2,20,PHI 45,7,10,Mark Sanchez sacked by Trevardo Williams for -5 yards,0.690,-0.630
2,8:03,3,25,PHI 40,7,10,Mark Sanchez pass complete deep middle to Jordan Matthews for 26 yards (tackle by Ryan Clark and Bashaud Breeland),-0.630,3.310
2,7:24,1,10,WAS 34,7,10,Mark Sanchez up the middle for 4 yards (tackle by Trevardo Williams),3.310,3.310
2,6:59,2,6,WAS 30,7,10,"LeSean McCoy right guard for 1 yard (tackle by Ryan Clark and William Compton). Penalty on Jason Peters: Offensive Holding, 10 yards (no play)",3.310,1.960
2,6:38,2,16,WAS 40,7,10,LeSean McCoy right end for no gain (tackle by Phillip Thomas),1.960,1.290
2,6:03,3,16,WAS 40,7,10,Mark Sanchez pass complete short middle to Darren Sproles for 18 yards (tackle by Perry Riley),1.290,4.110
2,5:23,1,10,WAS 22,7,10,Mark Sanchez right end for 6 yards (tackle by William Compton),4.110,4.460
2,4:51,2,4,WAS 16,7,10,Darren Sproles right end for 8 yards (tackle by Bashaud Breeland),4.460,5.370
2,4:10,1,8,WAS 8,7,10,LeSean McCoy right end for 5 yards (tackle by Ryan Clark),5.370,5.530
2,3:48,2,3,WAS 3,7,10,Mark Sanchez pass incomplete short right intended for Zach Ertz,5.530,4.720
2,3:44,3,3,WAS 3,13,10,"Mark Sanchez pass complete short middle to Riley Cooper for 3 yards, touchdown",4.720,7.000
2,3:44,,,WAS 2,14,10,Cody Parkey kicks extra point good,0.000,0.000
2,3:44,,,PHI 35,14,10,"Cody Parkey kicks off 57 yards, returned by Andre Roberts for 19 yards (tackle by Nolan Carroll)",0.000,-0.740
2,3:32,1,10,WAS 27,14,10,Robert Griffin up the middle for 4 yards (tackle by Mychal Kendricks),0.740,0.740
2,2:50,2,6,WAS 31,14,10,Robert Griffin pass complete short right to Darrel Young for 3 yards (tackle by Mychal Kendricks),0.740,0.430
2,2:08,3,3,WAS 34,14,10,Robert Griffin pass incomplete short left intended for Jordan Reed,0.430,-1.110
2,2:04,4,3,WAS 34,14,10,"Tress Way punts 55 yards, returned by Darren Sproles for 6 yards (tackle by Akeem Davis)",-1.110,0.060
2,1:51,1,10,PHI 17,14,10,LeSean McCoy right tackle for 6 yards (tackle by Phillip Thomas),-0.060,0.350
2,1:34,2,4,PHI 23,14,10,"Mark Sanchez pass complete short left to Riley Cooper for 13 yards (tackle by Phillip Thomas). Penalty on Lane Johnson: Offensive Holding (Offsetting), Penalty on Jarvis Jenkins: Illegal Use of Hands (Offsetting) (no play)",0.350,0.350
2,1:34,2,4,PHI 23,14,10,Mark Sanchez pass complete short right to Zach Ertz for 10 yards (tackle by William Compton and Perry Riley),0.350,1.140
2,1:05,1,10,PHI 33,14,10,Mark Sanchez pass complete short right to Zach Ertz for 7 yards (tackle by Ryan Clark),1.140,1.140
2,1:02,1,10,PHI 33,14,10,Timeout #1 by Philadelphia Eagles,1.140,1.540
2,1:02,2,3,PHI 40,14,10,Mark Sanchez pass complete short right to Zach Ertz for 4 yards (tackle by Perry Riley),1.540,1.860
2,0:42,1,10,PHI 44,14,10,Mark Sanchez pass complete deep right to Jeremy Maclin for 16 yards (tackle by Ryan Clark),1.860,1.860
2,0:34,1,10,PHI 44,14,10,Timeout #2 by Philadelphia Eagles,1.860,2.920
2,0:34,1,10,WAS 40,14,10,Mark Sanchez pass incomplete short right intended for Jordan Matthews,2.920,2.370
2,0:27,2,10,WAS 40,14,10,Mark Sanchez pass complete short left to Darren Sproles for -1 yards (tackle by E.J. Biggers and Phillip Thomas),2.370,2.370
2,0:21,2,10,WAS 40,14,10,Timeout #3 by Philadelphia Eagles,2.370,1.550
2,0:21,3,11,WAS 41,14,10,Mark Sanchez pass incomplete short left intended for Darren Sproles,1.550,0.530
2,0:21,4,11,WAS 41,14,10,"Penalty on Donnie Jones: Delay of Game, 5 yards (no play)",0.530,0.200
2,0:16,4,16,WAS 46,14,10,Donnie Jones punts 38 yards,0.200,0.380
2,0:09,1,10,WAS 8,14,10,Robert Griffin kneels for -1 yards,-0.380,-0.850
Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PHI 35,14,10,"Cody Parkey kicks off 66 yards, returned by Andre Roberts for 21 yards (tackle by Malcolm Jenkins). Andre Roberts fumbles (forced by Malcolm Jenkins), recovered by Nolan Carroll at WAS-16 (tackle by Frank Kearse)",0.000,-4.510
3,14:52,1,10,WAS 16,14,10,LeSean McCoy left end for 1 yard (tackle by Perry Riley),4.510,4.050
3,14:30,2,9,WAS 15,14,10,Mark Sanchez pass complete short right to LeSean McCoy for -1 yards (tackle by Ryan Clark),4.050,3.080
3,13:44,3,10,WAS 16,14,10,Mark Sanchez pass incomplete deep middle intended for Riley Cooper,3.080,2.380
3,13:39,4,10,WAS 16,14,10,Cody Parkey 34 yard field goal no good,2.380,-0.540
3,13:34,1,10,WAS 24,14,10,Robert Griffin pass complete short right to DeSean Jackson for 13 yards (tackle by Malcolm Jenkins),0.540,1.400
3,13:00,1,10,WAS 37,14,10,Alfred Morris left tackle for 5 yards (tackle by Fletcher Cox),1.400,1.530
3,12:24,2,5,WAS 42,14,10,Alfred Morris left tackle for 5 yards (tackle by Brandon Graham and Mychal Kendricks),1.530,2.060
3,11:40,1,10,WAS 47,14,10,Robert Griffin up the middle for 7 yards (tackle by Brandon Graham),2.060,2.460
3,11:00,2,3,PHI 46,14,10,Silas Redd right tackle for 4 yards (tackle by Brandon Graham and Beau Allen),2.460,2.790
3,10:25,1,10,PHI 42,14,10,Alfred Morris right tackle for 3 yards (tackle by Cedric Thornton and Connor Barwin),2.790,2.650
3,9:49,2,7,PHI 39,14,10,Robert Griffin pass complete short middle to Pierre Garcon for 17 yards (tackle by Bradley Fletcher),2.650,4.110
3,9:12,1,10,PHI 22,14,10,Alfred Morris left tackle for 5 yards (tackle by Brandon Graham and Casey Matthews),4.110,4.290
3,9:12,2,5,PHI 17,14,10,Robert Griffin pass complete short right to Jordan Reed for 1 yard (tackle by Brandon Boykin),4.290,3.740
3,7:54,3,4,PHI 16,14,10,"Robert Griffin pass incomplete short middle intended for Andre Roberts. Penalty on Brandon Graham: Roughing the Passer, 8 yards (no play)",3.740,5.370
3,7:54,1,8,PHI 8,14,10,"Penalty on Robert Griffin: Delay of Game, 5 yards (no play)",5.370,4.530
3,7:49,1,13,PHI 13,14,10,Alfred Morris right tackle for 1 yard (tackle by Nate Allen and Casey Matthews),4.530,3.860
3,7:11,2,12,PHI 12,14,10,"Robert Griffin pass complete short right to Pierre Garcon for 9 yards (tackle by Malcolm Jenkins). Penalty on Vinny Curry: Roughing the Passer, 2 yards",3.860,6.970
3,6:49,1,1,PHI 1,14,16,"Darrel Young right guard for 1 yard, touchdown",6.970,7.000
3,6:49,,,PHI 2,14,17,Kai Forbath kicks extra point good,0.000,0.000
3,6:49,,,WAS 35,14,17,"Kai Forbath kicks off 65 yards, touchback",0.000,-0.280
3,6:46,1,10,PHI 20,14,17,Mark Sanchez pass incomplete short left intended for LeSean McCoy,0.280,-0.270
3,6:42,2,10,PHI 20,14,17,LeSean McCoy left guard for 3 yards (tackle by Ryan Kerrigan),-0.270,-0.560
3,6:05,3,7,PHI 23,14,17,Mark Sanchez pass complete short middle to Zach Ertz for 11 yards (tackle by Ryan Clark),-0.560,1.200
3,5:36,1,10,PHI 34,14,17,LeSean McCoy left guard for 5 yards (tackle by Perry Riley),1.200,1.330
3,5:11,2,5,PHI 39,14,17,LeSean McCoy right end for 2 yards (tackle by Kedric Golston),1.330,0.890
3,4:39,3,3,PHI 41,14,17,Mark Sanchez pass complete short middle to Jordan Matthews for 22 yards (tackle by David Amerson),0.890,3.120
3,4:16,1,10,WAS 37,14,17,Mark Sanchez left end for 6 yards (tackle by Perry Riley),3.120,3.380
3,3:39,2,4,WAS 31,14,17,Mark Sanchez left guard for 3 yards (tackle by Trevardo Williams and William Compton),3.380,3.070
3,3:08,3,1,WAS 28,14,17,LeSean McCoy right end for no gain (tackle by Stephen Bowen),3.070,1.720
3,2:28,4,1,WAS 28,14,17,Cody Parkey 46 yard field goal no good,1.720,-1.330
3,2:22,1,10,WAS 36,14,17,"Robert Griffin for no gain. Robert Griffin fumbles, recovered by Robert Griffin at WAS-32",1.330,0.250
3,1:46,2,14,WAS 32,14,17,Robert Griffin pass complete deep right to DeSean Jackson for 55 yards,0.250,4.710
3,1:16,1,10,PHI 13,14,17,Alfred Morris right end for 2 yards (tackle by Cedric Thornton),4.710,4.390
3,0:35,2,8,PHI 11,14,17,"Robert Griffin pass incomplete short left intended for DeSean Jackson (defended by Nate Allen). Penalty on Nate Allen: Defensive Pass Interference, 10 yards (no play)",4.390,6.970
3,0:26,1,1,PHI 1,14,23,"Darrel Young left guard for 1 yard, touchdown",6.970,7.000
3,0:26,,,PHI 2,14,24,Kai Forbath kicks extra point good,0.000,0.000
3,0:26,,,WAS 35,14,24,"Kai Forbath kicks off 63 yards, returned by Josh Huff for 26 yards (tackle by Niles Paul). Penalty on Emmanuel Acho: Offensive Holding, 10 yards",0.000,0.220
3,0:19,1,10,PHI 15,14,24,Mark Sanchez pass complete short left to Riley Cooper for 16 yards (tackle by David Amerson),-0.220,1.000
Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,PHI 31,14,24,"LeSean McCoy left guard for 8 yards (tackle by Bashaud Breeland). Penalty on Andrew Gardner: Offensive Holding, 10 yards (no play)",1.000,0.340
4,14:43,1,20,PHI 21,14,24,Mark Sanchez pass complete short left to Riley Cooper for 9 yards (tackle by David Amerson),0.340,0.320
4,14:29,2,11,PHI 30,14,24,Mark Sanchez pass complete short left to Riley Cooper for 9 yards (tackle by David Amerson),0.320,0.830
4,14:08,3,2,PHI 39,14,24,LeSean McCoy right guard for 6 yards (tackle by William Compton and Ryan Clark),0.830,1.930
4,13:39,1,10,PHI 45,14,24,Mark Sanchez pass complete short middle to Zach Ertz for 8 yards (tackle by Perry Riley),1.930,2.460
4,13:10,2,2,WAS 47,14,24,"Mark Sanchez pass incomplete deep middle intended for Brad Smith. Penalty on Jason Kelce: Offensive Holding (Offsetting), Penalty on Perry Riley: Illegal Contact (Offsetting) (no play)",2.460,2.460
4,13:00,2,2,WAS 47,14,24,Mark Sanchez pass complete short middle to Zach Ertz for 9 yards (tackle by William Compton and Bashaud Breeland),2.460,3.050
4,12:38,1,10,WAS 38,14,24,Darren Sproles up the middle for 4 yards (tackle by Ryan Clark),3.050,3.050
4,12:16,2,6,WAS 34,14,24,Mark Sanchez pass complete short middle to Zach Ertz for 16 yards (tackle by William Compton),3.050,4.370
4,11:47,1,10,WAS 18,14,24,LeSean McCoy right end for 4 yards (tackle by Perry Riley),4.370,4.430
4,11:06,2,6,WAS 14,14,24,LeSean McCoy right end for -2 yards (tackle by Phillip Thomas and William Compton),4.430,3.300
4,10:33,3,8,WAS 16,20,24,"Mark Sanchez pass complete deep right to Riley Cooper for 16 yards, touchdown",3.300,7.000
4,10:33,,,WAS 2,21,24,Cody Parkey kicks extra point good,0.000,0.000
4,10:33,,,PHI 35,21,24,"Cody Parkey kicks off 65 yards, returned by Andre Roberts for 17 yards (tackle by Josh Huff)",0.000,0.060
4,10:20,1,10,WAS 17,21,24,Robert Griffin sacked by Fletcher Cox for -5 yards,-0.060,-1.150
4,10:20,2,15,WAS 12,21,24,Robert Griffin pass complete short left to Chris Thompson for 5 yards (tackle by Emmanuel Acho and Brandon Boykin),-1.150,-1.250
4,9:20,3,10,WAS 17,21,24,Robert Griffin pass incomplete deep right intended for DeSean Jackson is intercepted by Nate Allen at PHI-45 and returned for 1 yard,-1.250,-1.990
4,9:11,1,10,PHI 46,21,24,Mark Sanchez pass incomplete short middle intended for Riley Cooper,1.990,1.450
4,9:07,2,10,PHI 46,21,24,Mark Sanchez pass complete short right to LeSean McCoy for 11 yards (tackle by E.J. Biggers),1.450,2.720
4,8:49,1,10,WAS 43,21,24,Mark Sanchez pass complete short right to Brent Celek for 15 yards (tackle by Ryan Clark),2.720,3.710
4,8:21,1,10,WAS 28,21,24,Mark Sanchez pass complete short left to Darren Sproles for 2 yards (tackle by Phillip Thomas),3.710,3.440
4,7:50,2,8,WAS 26,21,24,Mark Sanchez pass complete deep right to Jeremy Maclin for 18 yards,3.440,5.370
4,7:39,1,8,WAS 8,21,24,LeSean McCoy left end for no gain (tackle by Ryan Kerrigan),5.370,4.570
4,7:04,2,8,WAS 8,21,24,Mark Sanchez pass complete short right to Zach Ertz for 4 yards (tackle by William Compton),4.570,4.490
4,6:26,3,4,WAS 4,21,24,Mark Sanchez pass incomplete short middle intended for Zach Ertz (defended by Perry Riley),4.490,3.030
4,6:22,4,4,WAS 4,24,24,Cody Parkey 22 yard field goal good,3.030,3.000
4,6:22,,,PHI 35,24,24,"Cody Parkey kicks off 72 yards, returned by Andre Roberts for 42 yards (tackle by Cody Parkey)",0.000,-1.270
4,6:09,1,10,WAS 35,24,24,Alfred Morris left end for 7 yards (tackle by Emmanuel Acho and Mychal Kendricks),1.270,1.670
4,5:30,2,3,WAS 42,24,24,Alfred Morris right tackle for 1 yard (tackle by Bennie Logan),1.670,1.090
4,4:47,3,2,WAS 43,24,24,Robert Griffin pass complete short middle to Jordan Reed for 4 yards (tackle by Brandon Boykin),1.090,2.060
4,4:14,1,10,WAS 47,24,24,Alfred Morris right end for no gain (tackle by Mychal Kendricks),2.060,1.520
4,3:31,2,10,WAS 47,24,24,Robert Griffin pass complete short right to Chris Thompson for -2 yards (tackle by Mychal Kendricks),1.520,0.560
4,2:52,3,12,WAS 45,24,24,Robert Griffin pass incomplete deep left intended for Santana Moss (defended by Bradley Fletcher),0.560,-0.390
4,2:46,4,12,WAS 45,24,24,"Tress Way punts 44 yards, returned by Darren Sproles for 4 yards (tackle by Silas Redd)",-0.390,0.220
4,2:36,1,10,PHI 15,24,24,Mark Sanchez pass complete short left to Darren Sproles for 9 yards (tackle by William Compton and Jackson Jeffcoat),-0.220,0.620
4,2:12,2,1,PHI 24,24,24,Mark Sanchez pass complete short left to Zach Ertz for 5 yards (tackle by William Compton),0.620,0.870
4,2:08,1,10,PHI 29,24,24,Mark Sanchez pass complete short middle to Zach Ertz for 6 yards (tackle by Phillip Thomas),0.870,1.140
4,2:00,2,4,PHI 35,24,24,Mark Sanchez pass complete short middle to Zach Ertz for 11 yards (tackle by Ryan Clark and Perry Riley),1.140,1.140
4,1:44,2,4,PHI 35,24,24,Timeout #1 by Washington Redskins,1.140,1.990
4,1:43,1,10,PHI 46,24,24,Mark Sanchez pass incomplete short middle intended for Zach Ertz (defended by Ryan Clark),1.990,1.450
4,1:41,2,10,PHI 46,24,24,Mark Sanchez pass complete short right to Zach Ertz for 6 yards (tackle by Ryan Clark),1.450,1.550
4,1:36,3,4,WAS 48,24,24,Mark Sanchez pass incomplete short right intended for Jeremy Maclin is intercepted by Bashaud Breeland at WAS-42,1.550,-1.730
,,,,,,,"Replay Assistant challenged the incomplete pass ruling, and the play was upheld.",,
4,1:31,1,10,WAS 42,24,24,"Robert Griffin pass complete short left to Pierre Garcon for 23 yards (tackle by Nate Allen). Penalty on Vinny Curry: Roughing the Passer, 15 yards",1.730,4.240
4,1:23,1,10,PHI 20,24,24,"Alfred Morris right end for 3 yards (tackle by Brandon Graham). Penalty on Connor Barwin: Defensive Offside, 5 yards (no play)",4.240,5.190
4,1:18,1,5,PHI 15,24,24,Alfred Morris left guard for 7 yards (tackle by Emmanuel Acho and Brandon Graham),5.190,5.190
4,1:09,1,5,PHI 15,24,24,Timeout #1 by Philadelphia Eagles,5.190,5.370
4,1:09,1,8,PHI 8,24,24,Alfred Morris left guard for 2 yards (tackle by Malcolm Jenkins and Cedric Thornton),5.370,5.370
4,1:02,1,8,PHI 8,24,24,Timeout #2 by Philadelphia Eagles,5.370,4.950
4,1:02,2,6,PHI 6,24,24,Alfred Morris right guard for 1 yard (tackle by Bennie Logan),4.950,4.950
4,0:56,2,6,PHI 6,24,24,Timeout #3 by Philadelphia Eagles,4.950,4.260
4,0:56,3,5,PHI 5,24,24,"Penalty on Trent Williams: False Start, 5 yards (no play)",4.260,3.130
4,0:56,3,10,PHI 10,24,24,Alfred Morris left guard for 2 yards (tackle by Emmanuel Acho and Connor Barwin),3.130,3.130
4,0:10,3,10,PHI 10,24,24,Timeout #2 by Washington Redskins,3.130,2.950
4,0:10,4,8,PHI 8,24,27,Kai Forbath 26 yard field goal good,2.950,3.000
4,0:10,,,WAS 35,24,27,Kai Forbath kicks off 15 yards,0.000,2.950
4,0:03,4,8,PHI 8,24,27,Timeout #3 by Washington Redskins,2.950,-2.260
4,0:03,1,10,,24,27,Mark Sanchez pass incomplete deep middle intended for Jordan Matthews (defended by David Amerson),2.260,1.710
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
