Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
1,10:45,1,10,CHI 27,7,0,Jay Cutler pass complete short right to Earl Bennett for 7 yards (tackle by Anthony Henry),0.740,1.140
1,10:13,2,3,CHI 34,7,0,Matt Forte left guard for 61 yards (tackle by Louis Delmas),1.140,6.060
1,9:45,1,5,DET 5,7,0,Matt Forte left guard for no gain (tackle by Grady Jackson),6.060,5.150
1,9:04,2,5,DET 5,7,0,Jay Cutler pass incomplete short left intended for Greg Olsen,5.150,4.260
1,8:59,3,5,DET 5,7,6,"Jay Cutler left end for 5 yards, touchdown",4.260,7.000
1,,,,DET 2,7,7,Robbie Gould kicks extra point good,0.000,0.000
1,,,,CHI 30,7,7,"Robbie Gould kicks off 67 yards, returned by Aaron Brown for 25 yards (tackle by Zackary Bowman)",0.000,0.810
1,8:45,1,10,DET 28,7,7,Matthew Stafford pass complete short right to Bryant Johnson for 11 yards (tackle by Charles Tillman),0.810,1.530
1,8:06,1,10,DET 39,7,7,"Kevin Smith right end for -1 yards (tackle by Nick Roach). Penalty on Kevin Smith: Face Mask (15 Yards), 15 yards (no play)",1.530,0.540
1,7:46,1,25,DET 24,7,7,Maurice Morris right guard for 13 yards (tackle by Al Afalava),0.540,0.720
1,7:04,2,12,DET 37,7,7,Matthew Stafford pass complete short left to Aaron Brown for 14 yards (tackle by Zackary Bowman),0.720,2.320
1,6:39,1,10,CHI 49,7,7,Calvin Johnson left end for 12 yards (tackle by Danieal Manning),2.320,3.120
1,6:08,1,10,CHI 37,7,7,Matthew Stafford pass incomplete deep left intended for Brandon Pettigrew,3.120,2.570
1,6:03,2,10,CHI 37,7,7,Matthew Stafford pass incomplete deep right intended for Dennis Northcutt,2.570,1.880
1,5:59,3,10,CHI 37,7,7,Matthew Stafford pass complete short right to Calvin Johnson for 23 yards (tackle by Danieal Manning),1.880,4.650
1,5:16,1,10,CHI 14,7,7,Matthew Stafford pass incomplete short right intended for Calvin Johnson,4.650,4.000
1,5:12,2,10,CHI 14,7,7,Matthew Stafford pass incomplete short middle intended for Brandon Pettigrew,4.000,3.110
1,5:08,3,10,CHI 14,13,7,"Matthew Stafford pass complete short middle to Will Heller for 14 yards, touchdown",3.110,7.000
1,,,,CHI 2,14,7,Jason Hanson kicks extra point good,0.000,0.000
1,,,,DET 30,14,7,"Jason Hanson kicks off 55 yards, returned by Johnny Knox for 25 yards (tackle by Will Peterson)",0.000,1.600
1,4:57,1,10,CHI 40,14,7,Matt Forte left guard for 3 yards (tackle by Larry Foote),1.600,1.460
1,4:27,2,7,CHI 43,14,7,Matt Forte left guard for 3 yards (tackle by Jordon Dizon),1.460,1.160
1,3:53,3,4,CHI 46,14,7,Jay Cutler pass incomplete short right intended for Greg Olsen,1.160,-0.320
1,3:48,4,4,CHI 46,14,7,Brad Maynard punts 48 yards,-0.320,0.380
1,3:39,1,10,DET 6,14,7,Kevin Smith right tackle for 3 yards (tackle by Jamar Williams and Al Afalava),-0.380,-0.560
1,3:03,2,7,DET 9,14,7,Matthew Stafford for 3 yards,-0.560,-0.720
1,2:30,3,4,DET 12,14,7,"Matthew Stafford pass incomplete deep left intended for Calvin Johnson. Penalty on Zackary Bowman: Defensive Pass Interfere, 18 yards (no play)",-0.720,0.940
1,2:26,1,10,DET 30,14,7,Matthew Stafford pass complete short right to Kevin Smith for 3 yards (tackle by Lance Briggs),0.940,0.800
1,1:50,2,7,DET 33,14,7,Kevin Smith left guard for -1 yards (tackle by Alex Brown),0.800,-0.030
1,1:09,3,8,DET 32,14,7,Matthew Stafford sacked by Adewale Ogunleye and Alex Brown for -9 yards,-0.030,-1.830
1,0:42,4,17,DET 23,14,7,"Nick Harris punts 36 yards, returned by Devin Hester for 24 yards (tackle by Nick Harris)",-1.830,-3.250
1,0:29,1,10,DET 35,14,7,Jay Cutler pass complete deep right to Earl Bennett for 25 yards (tackle by Ko Simpson),3.250,4.910
Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,DET 10,14,7,Jay Cutler pass complete short left to Johnny Knox for 8 yards (tackle by Will Peterson),4.910,5.720
2,14:19,2,2,DET 2,14,13,"Jay Cutler pass complete short left to Kellen Davis for 2 yards, touchdown",5.720,7.000
2,,,,DET 2,14,14,Robbie Gould kicks extra point good,0.000,0.000
2,,,,CHI 30,14,14,"Robbie Gould kicks off 70 yards, returned by Aaron Brown for 22 yards (tackle by Rashied Davis)",0.000,0.410
2,14:08,1,10,DET 22,14,14,Kevin Smith left guard for no gain (tackle by Lance Briggs),0.410,-0.130
2,13:28,2,10,DET 22,14,14,Kevin Smith right end for -4 yards (tackle by Lance Briggs),-0.130,-1.490
2,12:44,3,14,DET 18,14,14,Matthew Stafford pass incomplete short middle intended for Maurice Morris is intercepted by Tommie Harris at DET-14 and returned for 6 yards,-1.490,-5.370
2,12:37,1,8,DET 8,14,14,Matt Forte left guard for 4 yards (tackle by DeAndre Levy),5.370,5.340
2,11:55,2,4,DET 4,14,14,Jay Cutler pass complete short left to Devin Hester for 2 yards (tackle by Will Peterson and Louis Delmas),5.340,4.950
2,11:08,3,2,DET 2,14,14,Jay Cutler pass incomplete short middle intended for Greg Olsen (defended by Larry Foote),4.950,3.250
2,11:03,4,2,DET 2,14,14,"Robbie Gould 20 yard field goal good. Penalty on Louis Delmas: Defensive Offside, 1 yards (no play)",3.250,3.550
2,10:59,4,1,DET 1,14,20,"Jay Cutler pass complete short middle to Greg Olsen for 1 yard, touchdown",3.550,7.000
2,,,,DET 2,14,21,Robbie Gould kicks extra point good,0.000,0.000
2,,,,CHI 30,14,21,"Robbie Gould kicks off 66 yards, returned by Aaron Brown for 8 yards (tackle by Josh Bullocks)",0.000,-0.350
2,10:47,1,10,DET 12,14,21,Matthew Stafford pass complete deep left to Calvin Johnson for 21 yards,-0.350,1.140
,,,,,,,"CHI challenged the pass completion ruling, and the play was upheld.",,
2,10:35,1,10,DET 33,14,21,Kevin Smith left tackle for -3 yards (tackle by Mark Anderson),1.140,0.190
2,10:00,2,13,DET 30,14,21,Matthew Stafford pass complete short middle to Kevin Smith for 10 yards (tackle by Jamar Williams),0.190,0.830
2,9:16,3,3,DET 40,14,21,Matthew Stafford pass incomplete short right intended for Calvin Johnson,0.830,-0.720
2,9:13,4,3,DET 40,14,21,"Nick Harris punts 46 yards, returned by Earl Bennett for 25 yards (tackle by Adam Jennings)",-0.720,-1.530
2,9:01,1,10,CHI 39,14,21,Garrett Wolfe right guard for 2 yards (tackle by Larry Foote),1.530,1.260
2,8:21,2,8,CHI 41,14,21,Jay Cutler pass complete short right to Johnny Knox for 6 yards (tackle by Larry Foote),1.260,1.360
2,7:36,3,2,CHI 47,14,21,Jay Cutler pass complete short right to Johnny Knox for 10 yards (tackle by Anthony Henry),1.360,2.720
2,7:05,1,10,DET 43,14,21,"Jay Cutler sacked by Cliff Avril for -10 yards. Jay Cutler fumbles (forced by Cliff Avril), recovered by Desmond Clark at CHI-43",2.720,0.290
2,6:18,2,24,CHI 43,14,21,Jay Cutler sacked by Louis Delmas for -2 yards,0.290,-0.630
2,5:40,3,26,CHI 41,14,21,Jay Cutler pass complete short right to Garrett Wolfe for 12 yards (tackle by Ko Simpson),-0.630,0.130
2,4:59,4,14,DET 47,14,21,Brad Maynard punts 45 yards,0.130,0.380
2,4:51,1,10,DET 2,14,21,Matthew Stafford pass incomplete deep right intended for Calvin Johnson,-0.380,-0.780
2,4:45,2,10,DET 2,14,21,Kevin Smith left end for 3 yards (tackle by Nick Roach and Al Afalava),-0.780,-1.070
2,3:58,,,,14,21,Timeout #1 by Detroit Lions,0.000,-1.070
2,3:58,3,7,DET 5,14,21,Matthew Stafford pass complete deep left to Calvin Johnson for 29 yards (tackle by Al Afalava),-1.070,1.200
2,3:31,1,10,DET 34,14,21,"Penalty on Dominic Raiola: False Start, 5 yards (no play)",1.200,0.870
2,3:13,1,15,DET 29,14,21,Kevin Smith right end for 11 yards (tackle by Danieal Manning),0.870,1.470
2,2:38,2,4,DET 40,14,21,Matthew Stafford for 17 yards,1.470,2.720
2,2:00,1,10,CHI 43,14,21,"Matthew Stafford pass complete short left to Brandon Pettigrew for 28 yards (tackle by Danieal Manning). Brandon Pettigrew fumbles (forced by Danieal Manning), ball out of bounds at CHI-15",2.720,4.580
2,1:51,1,10,CHI 15,14,21,Kevin Smith right end for 4 yards (tackle by Jamar Williams and Charles Tillman),4.580,4.640
2,1:10,2,6,CHI 11,14,21,Matthew Stafford pass incomplete short left intended for Will Heller,4.640,3.780
2,1:07,3,6,CHI 11,14,21,Matthew Stafford pass complete short left to Brandon Pettigrew for 8 yards (tackle by Danieal Manning),3.780,6.510
2,0:31,1,3,CHI 3,20,21,"Kevin Smith right guard for 3 yards, touchdown",6.510,7.000
2,,,,CHI 2,21,21,Jason Hanson kicks extra point good,0.000,0.000
2,,,,DET 30,21,21,Jason Hanson kicks off 68 yards,0.000,1.600
2,0:26,1,10,CHI 40,21,21,Jay Cutler pass incomplete deep left intended for Greg Olsen,1.600,1.050
2,0:20,2,10,CHI 40,21,21,Jay Cutler pass complete short middle to Matt Forte for 12 yards (tackle by Jason Hunter),1.050,2.390
2,0:12,,,,21,21,Timeout #2 by Chicago Bears,0.000,2.390
2,0:12,1,10,DET 48,21,21,Jay Cutler pass incomplete short left intended for Johnny Knox,2.390,1.850
2,0:08,2,10,DET 48,21,21,Jay Cutler pass complete short right to Rashied Davis for 6 yards (tackle by Anthony Henry),1.850,1.950
2,0:03,,,,21,21,Timeout #3 by Chicago Bears,0.000,0.000
2,0:03,,,,21,21,Timeout #2 by Detroit Lions,0.000,1.950
2,0:03,3,4,DET 42,21,21,Jay Cutler pass incomplete deep left intended for Greg Olsen (defended by Ko Simpson),1.950,0.460
Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 30,21,27,"Jason Hanson kicks off 72 yards, returned by Johnny Knox for 102 yards, touchdown",0.000,7.000
3,,,,DET 2,21,28,Robbie Gould kicks extra point good,0.000,0.000
3,,,,CHI 30,21,28,"Robbie Gould kicks off 55 yards, returned by Adam Jennings for 8 yards (tackle by Darrell McClover)",0.000,0.480
3,14:41,1,10,DET 23,21,28,Kevin Smith right tackle for 1 yard (tackle by Adewale Ogunleye and Lance Briggs),0.480,0.070
3,14:05,2,9,DET 24,21,28,Matthew Stafford sacked by Nick Roach for -10 yards,0.070,-2.340
3,13:30,3,19,DET 14,21,28,"Penalty on Jeff Backus: False Start, 5 yards (no play)",-2.340,-3.060
3,13:08,3,24,DET 9,21,28,Aaron Brown right tackle for 3 yards (tackle by Nick Roach and Lance Briggs),-3.060,-2.490
3,12:32,4,21,DET 12,21,28,"Nick Harris punts 46 yards, returned by Earl Bennett for 20 yards (tackle by Darnell Bing)",-2.490,-3.050
3,12:19,1,10,DET 38,21,28,Matt Forte left guard for -2 yards (tackle by Julian Peterson and Larry Foote),3.050,2.240
3,11:35,2,12,DET 40,21,28,Jay Cutler pass complete short left to Desmond Clark for 5 yards,2.240,2.210
3,11:05,3,7,DET 35,21,28,Jay Cutler pass complete short right to Johnny Knox for 1 yard (tackle by Anthony Henry and Larry Foote),2.210,1.070
3,10:23,4,6,DET 34,21,31,Robbie Gould 52 yard field goal good,1.070,3.000
3,,,,CHI 30,21,31,"Robbie Gould kicks off 70 yards, touchback",0.000,0.280
3,10:18,1,10,DET 20,21,31,Matthew Stafford sacked by Adewale Ogunleye for -9 yards,0.280,-1.440
3,9:45,2,19,DET 11,21,31,Kevin Smith right tackle for 5 yards (tackle by Nick Roach),-1.440,-1.690
3,9:05,3,14,DET 16,21,31,Matthew Stafford pass complete short right to Jerome Felton for no gain,-1.690,-2.390
3,8:41,4,14,DET 16,21,31,"Nick Harris punts 44 yards, returned by Earl Bennett for 8 yards (tackle by Don Muhlbach)",-2.390,-2.130
3,8:30,1,10,CHI 48,21,31,Matt Forte left tackle for 1 yard (tackle by Landon Cohen),2.130,1.720
3,7:53,2,9,CHI 49,21,31,Jay Cutler pass incomplete short left intended for Johnny Knox,1.720,1.020
3,7:48,3,9,CHI 49,21,31,Jay Cutler right end for 6 yards (tackle by DeAndre Levy),1.020,0.270
3,7:06,4,3,DET 45,21,31,Brad Maynard punts 28 yards,0.270,0.060
3,6:59,1,10,DET 17,21,31,Matthew Stafford pass complete short right to Kevin Smith for 4 yards (tackle by Charles Tillman),-0.060,0.080
3,6:29,,,,21,31,Timeout #1 by Detroit Lions,0.000,0.080
3,6:29,2,6,DET 21,21,31,Kevin Smith right end for 1 yard (tackle by Tommie Harris and Jamar Williams),0.080,-0.620
3,5:47,3,5,DET 22,21,31,"Matthew Stafford sacked by Israel Idonije for -7 yards. Matthew Stafford fumbles (forced by Israel Idonije), recovered by Adewale Ogunleye at DET-19 (tackle by Stephen Peterman)",-0.620,-4.310
3,5:40,1,10,DET 19,21,31,Jay Cutler pass complete short left to Johnny Knox for 6 yards (tackle by Will Peterson),4.310,4.720
3,5:07,2,4,DET 13,21,31,Matt Forte right guard for 5 yards (tackle by Julian Peterson and Grady Jackson),4.720,5.370
3,4:22,1,8,DET 8,21,31,Matt Forte right guard for 4 yards (tackle by Louis Delmas and DeAndre Levy),5.370,5.340
3,3:47,2,4,DET 4,21,31,Matt Forte left guard for 3 yards (tackle by Marquand Manuel),5.340,5.170
3,3:07,3,1,DET 1,21,31,"Jay Cutler left tackle for -3 yards (tackle by DeAndre Levy and Julian Peterson). Jay Cutler fumbles (forced by DeAndre Levy), recovered by Jay Cutler at DET-4",5.170,3.030
3,2:36,4,4,DET 4,21,34,Robbie Gould 22 yard field goal good,3.030,3.000
3,,,,CHI 30,21,34,"Robbie Gould kicks off 72 yards, returned by Aaron Brown for 25 yards (tackle by Garrett Wolfe). Penalty on Will Heller: Offensive Holding, 10 yards",0.000,-0.370
3,2:27,1,10,DET 11,21,34,Kevin Smith left tackle for no gain (tackle by Alex Brown),-0.370,-0.780
3,1:50,2,10,DET 11,21,34,Matthew Stafford pass complete short right to Casey Fitzsimmons for 5 yards (tackle by Zackary Bowman),-0.780,-0.840
3,1:15,3,5,DET 16,21,34,Matthew Stafford pass incomplete short left intended for Bryant Johnson,-0.840,-2.390
3,1:11,4,5,DET 16,21,34,"Nick Harris punts 46 yards, returned by Earl Bennett for 10 yards (tackle by Copeland Bryan)",-2.390,-2.130
3,0:58,1,10,CHI 48,21,34,Jay Cutler pass incomplete short left intended for Matt Forte (defended by Julian Peterson),2.130,1.580
3,0:51,2,10,CHI 48,21,34,Matt Forte left guard for 2 yards (tackle by Julian Peterson),1.580,1.160
3,0:09,3,8,,21,34,Jay Cutler pass incomplete deep left intended for Johnny Knox,1.160,-0.060
3,0:04,4,8,,21,34,Brad Maynard punts 31 yards,-0.060,-0.150
Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DET 19,21,34,Matthew Stafford pass incomplete short middle intended for Brandon Pettigrew (defended by Nick Roach),0.150,-0.390
4,14:57,2,10,DET 19,21,34,Kevin Smith left guard for 4 yards (tackle by Lance Briggs and Nick Roach),-0.390,-0.550
4,14:22,3,6,DET 23,21,34,Matthew Stafford pass complete short right to Calvin Johnson for 9 yards (tackle by Charles Tillman),-0.550,1.070
4,13:52,1,10,DET 32,21,34,Kevin Smith right end for no gain (tackle by Lance Briggs),1.070,0.530
4,13:14,2,10,DET 32,21,34,Matthew Stafford pass complete short middle to Will Heller for 23 yards (tackle by Nick Roach),0.530,2.590
4,12:42,1,10,CHI 45,21,34,Matthew Stafford pass complete short left to Dennis Northcutt for 4 yards (tackle by Danieal Manning),2.590,2.580
4,12:14,2,6,CHI 41,21,34,Matthew Stafford pass complete short left to Maurice Morris for 1 yard (tackle by Lance Briggs),2.580,2.010
4,11:32,3,5,CHI 40,21,34,Matthew Stafford pass complete short right to Calvin Johnson for 5 yards (tackle by Charles Tillman),2.010,3.250
4,10:50,1,10,CHI 35,21,34,Matthew Stafford pass incomplete deep right intended for Will Heller,3.250,2.700
4,10:46,2,10,CHI 35,21,34,Matthew Stafford pass complete short middle to Brandon Pettigrew for 24 yards (tackle by Kevin Payne and Charles Tillman),2.700,4.840
4,10:07,1,10,CHI 11,21,34,Kevin Smith right guard for 5 yards (tackle by Mark Anderson),4.840,5.080
4,9:28,2,5,CHI 6,21,34,Matthew Stafford pass complete short left to Calvin Johnson for no gain,5.080,4.210
4,8:41,3,5,CHI 6,21,34,Matthew Stafford sacked by Adewale Ogunleye for -11 yards,4.210,2.310
4,8:20,4,16,CHI 17,24,34,Jason Hanson 35 yard field goal good. Penalty on Israel Idonije: Defensive Offside (Declined),2.310,3.000
4,,,,DET 30,24,34,"Jason Hanson kicks off 60 yards, returned by Danieal Manning for 43 yards (tackle by Louis Delmas)",0.000,2.460
4,8:08,1,10,DET 47,24,34,Jay Cutler pass complete short right to Desmond Clark for 3 yards (tackle by DeAndre Levy),2.460,2.320
4,7:45,2,7,DET 44,24,34,Jay Cutler pass complete short left to Matt Forte for 7 yards (tackle by Marquand Manuel and Julian Peterson),2.320,3.120
4,7:00,,,,24,34,Timeout #1 by Chicago Bears,0.000,3.120
4,7:00,1,10,DET 37,24,34,Jay Cutler pass incomplete deep right intended for Greg Olsen,3.120,2.570
4,6:55,2,10,DET 37,24,40,"Matt Forte left end for 37 yards, touchdown",2.570,7.000
4,,,,DET 2,24,41,Robbie Gould kicks extra point good,0.000,0.000
4,,,,CHI 30,24,41,"Robbie Gould kicks off 64 yards, returned by Aaron Brown for 18 yards (tackle by Tim Shaw)",0.000,0.540
4,6:41,1,10,DET 24,24,41,Daunte Culpepper pass complete short left to Kevin Smith for 4 yards (tackle by Lance Briggs),0.540,0.540
4,6:10,2,6,DET 28,24,41,Daunte Culpepper pass incomplete short left intended for Bryant Johnson,0.540,-0.160
4,6:08,3,6,DET 28,24,41,Daunte Culpepper pass complete short left to Jerome Felton for 16 yards (tackle by Kevin Payne),-0.160,1.860
4,5:35,1,10,DET 44,24,41,Daunte Culpepper pass complete short right to Brandon Pettigrew for 4 yards (tackle by Charles Tillman),1.860,1.860
4,5:23,2,6,DET 48,24,41,Daunte Culpepper pass incomplete short right intended for Brandon Pettigrew,1.860,1.160
4,5:21,3,6,DET 48,24,41,Daunte Culpepper pass incomplete short right intended for Brandon Pettigrew,1.160,-0.190
4,5:17,4,6,DET 48,24,41,Daunte Culpepper pass incomplete short right intended for Brandon Pettigrew,-0.190,-2.390
4,5:12,1,10,DET 48,24,41,Garrett Wolfe right guard for 1 yard (tackle by Julian Peterson),2.390,1.980
4,4:31,2,9,DET 47,24,41,Jay Cutler pass complete short right to Rashied Davis for 10 yards (tackle by DeAndre Levy),1.980,3.120
4,3:44,1,10,DET 37,24,41,"Garrett Wolfe right tackle for 22 yards (tackle by Anthony Henry). Penalty on Anthony Henry: Horse Collar (Offsetting), Penalty on Rashied Davis: Illegal Crackback (Offsetting) (no play)",3.120,3.120
4,3:34,1,10,DET 37,24,41,Jay Cutler pass complete short right to Kellen Davis for 18 yards (tackle by DeAndre Levy),3.120,4.310
4,2:48,1,10,DET 19,24,41,Garrett Wolfe right guard for 1 yard (tackle by Larry Foote),4.310,3.880
4,2:42,,,,24,41,Timeout #2 by Detroit Lions,0.000,3.880
4,2:42,2,9,DET 18,24,41,Garrett Wolfe left tackle for 16 yards (tackle by DeAndre Levy),3.880,6.740
4,2:00,1,2,DET 2,24,47,"Garrett Wolfe right guard for 2 yards, touchdown",6.740,7.000
4,,,,DET 2,24,48,Robbie Gould kicks extra point good,0.000,0.000
4,,,,CHI 30,24,48,"Robbie Gould kicks off 66 yards, returned by Aaron Brown for 31 yards (tackle by Craig Steltz). Penalty on Kevin Hobbs: Offensive Holding, 10 yards",0.000,0.610
4,1:49,1,10,DET 25,24,48,Jerome Felton left guard for 10 yards (tackle by Al Afalava),0.610,1.270
4,1:21,1,10,DET 35,24,48,Daunte Culpepper pass complete short middle to Jerome Felton for 7 yards (tackle by Jamar Williams),1.270,1.670
4,0:57,2,3,DET 42,24,48,Daunte Culpepper pass complete short right to Bryant Johnson for 7 yards (tackle by Jamar Williams),1.670,2.190
4,0:30,1,10,DET 49,24,48,Daunte Culpepper pass complete deep right to Will Heller for 16 yards (tackle by Al Afalava),2.190,3.250
4,0:08,1,10,CHI 35,24,48,Daunte Culpepper pass incomplete deep right intended for Bryant Johnson (defended by Al Afalava),3.250,2.700
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
