0,1
Game Info,Game Info
Won Toss,Steelers (deferred)
Roof,outdoors
Surface,grass
Duration,3:00
Attendance,66385
Weather,"57 degrees, relative humidity 60%, wind 9 mph"
Vegas Line,Pittsburgh Steelers -10.0
Over/Under,50.0 (under)
