Quarter,Time,Down,ToGo,Location,OAK,KAN,Detail,EPB,EPA
1,0:15,,,OAK 30,7,3,"Sebastian Janikowski kicks off 71 yards, returned by Dante Hall for 38 yards (tackle by Brandon Jennings)",0.000,1.400
1,0:12,1,10,KAN 37,7,3,Trent Green pass incomplete intended for Johnnie Morton,1.400,0.860
Quarter,Time,Down,ToGo,Location,OAK,KAN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,10,KAN 37,7,3,Priest Holmes middle for 12 yards (tackle by Terrance Shaw),0.860,2.190
2,14:17,1,10,KAN 49,7,3,Trent Green pass incomplete intended for Derrick Blaylock,2.190,1.650
2,14:09,2,10,KAN 49,7,3,Priest Holmes right end for -1 yards (tackle by Derrick Gibson),1.650,0.830
2,13:29,3,11,KAN 48,7,3,Trent Green pass complete to Tony Gonzalez for 8 yards (tackle by Derrick Gibson),0.830,0.330
2,13:13,4,3,OAK 44,7,3,"Dan Stryzinski punts 32 yards, fair catch by Tim Brown. Penalty on KAN: Defensive Holding, 10 yards (no play)",0.330,-0.320
2,13:01,4,13,KAN 46,7,3,"Dan Stryzinski punts 34 yards, muffed catch by Tim Brown, ball out of bounds at OAK-27",-0.320,-0.740
2,12:58,1,10,OAK 27,7,3,Rich Gannon pass complete to Charlie Garner for 1 yard (tackle by Glenn Cadrez),0.740,0.330
2,12:35,2,9,OAK 28,7,3,Rich Gannon pass incomplete intended for Jon Ritchie,0.330,-0.360
2,12:30,3,9,OAK 28,7,3,Rich Gannon pass complete to Charlie Garner for 12 yards (tackle by Larry Atkins),-0.360,1.600
2,11:49,1,10,OAK 40,7,3,Rich Gannon pass complete to Jerry Rice for 6 yards (tackle by Greg Wesley),1.600,1.860
2,11:11,2,4,OAK 46,7,3,Charlie Garner middle for no gain (tackle by Gary Stills and Greg Wesley),1.860,1.160
2,10:34,3,4,OAK 46,7,3,Rich Gannon pass complete to Jerry Rice for 9 yards (tackle by William Bartee),1.160,2.590
2,9:49,1,10,KAN 45,7,3,Charlie Garner middle for 2 yards (tackle by Derrick Ransom),2.590,2.310
2,9:05,2,8,KAN 43,7,3,Rich Gannon pass incomplete intended for Tim Brown (defended by Ray Crockett),2.310,1.620
2,9:00,3,8,KAN 43,7,3,Rich Gannon pass complete to Tim Brown for 10 yards (tackle by William Bartee),1.620,3.380
2,8:20,1,10,KAN 33,7,3,Rich Gannon pass incomplete intended for Jerry Rice,3.380,2.840
2,8:15,2,10,KAN 33,7,3,Jerry Porter left end for -1 yards (tackle by Marvcus Patton and Gary Stills),2.840,2.010
2,7:30,3,11,KAN 34,7,3,Rich Gannon pass incomplete intended for Tim Brown,2.010,1.060
2,7:30,4,11,KAN 34,7,3,"Shane Lechler punts 23 yards, fair catch by Dante Hall",1.060,0.370
2,7:18,1,10,KAN 11,7,3,Priest Holmes left tackle for 7 yards (tackle by Bill Romanowski),-0.370,0.000
2,6:45,2,3,KAN 18,7,3,Trent Green pass complete to Tony Gonzalez for 24 yards (tackle by Anthony Dorsett),0.000,1.730
2,6:01,1,10,KAN 42,7,3,Trent Green pass complete to Tony Gonzalez for 6 yards (tackle by Bill Romanowski),1.730,2.000
2,5:29,2,4,KAN 48,7,3,Trent Green pass complete to Marc Boerigter for 17 yards (tackle by Rod Woodson),2.000,3.250
2,5:07,1,10,OAK 35,7,3,Trent Green pass complete to Tony Gonzalez for 12 yards (tackle by Anthony Dorsett),3.250,4.040
2,4:46,1,10,OAK 23,7,3,"Priest Holmes middle for 3 yards (tackle by Eric Barton). Penalty on Trace Armstrong: Defensive Offside, 5 yards (no play)",4.040,4.860
2,4:33,1,5,OAK 18,7,3,Trent Green pass complete to Tony Gonzalez for 3 yards (tackle by Anthony Dorsett and Eric Barton),4.860,4.750
2,4:33,2,2,OAK 15,7,3,Priest Holmes left end for 6 yards (tackle by Bill Romanowski),4.750,5.140
2,3:31,1,9,OAK 9,7,3,"Trent Green pass incomplete. Penalty on OAK: Defensive Holding, 5 yards (no play)",5.140,6.280
2,3:31,1,4,OAK 4,7,3,Trent Green pass incomplete intended for Johnnie Morton,6.280,5.340
2,3:26,2,4,OAK 4,7,3,Priest Holmes left end for no gain (tackle by Eric Barton),5.340,4.490
2,2:54,3,4,OAK 4,7,3,Trent Green pass incomplete,4.490,3.030
2,2:40,4,4,OAK 4,7,6,Morten Andersen 22 yard field goal good,3.030,3.000
2,2:40,,,KAN 30,7,6,"Michael Husted kicks off 65 yards, muffed catch by Alvis Whitted, recovered by Alvis Whitted and returned for no gain",0.000,0.280
2,2:27,1,10,OAK 14,7,6,Rich Gannon pass complete to Tim Brown for 9 yards (tackle by Ray Crockett),-0.280,0.550
2,2:02,2,1,OAK 23,7,6,Rich Gannon pass complete to Jerry Porter for 24 yards (tackle by Marvcus Patton),0.550,2.060
2,1:55,1,10,OAK 47,7,6,Rich Gannon pass incomplete intended for Roland Williams,2.060,1.520
2,1:51,2,10,OAK 47,7,6,Rich Gannon pass incomplete intended for Jerry Rice,1.520,0.830
2,1:44,3,10,OAK 47,7,6,Rich Gannon pass incomplete intended for Marcus Knight,0.830,-0.260
2,1:38,4,10,OAK 47,7,6,Shane Lechler punts 31 yards,-0.260,-0.410
2,1:26,1,10,KAN 22,7,6,Trent Green pass complete to Priest Holmes for 27 yards (tackle by Rod Woodson),0.410,2.190
2,1:14,1,10,KAN 22,,,Timeout #1 by Kansas City Chiefs,0.410,2.190
2,1:14,1,10,KAN 49,7,6,Trent Green pass complete to Priest Holmes for 7 yards (tackle by Bill Romanowski),2.190,2.590
2,0:50,2,3,OAK 44,7,6,Trent Green pass incomplete,2.590,1.880
2,0:46,3,3,OAK 44,7,6,Priest Holmes middle for 7 yards (tackle by John Parrella),1.880,3.120
2,0:39,3,3,OAK 44,,,Timeout #2 by Kansas City Chiefs,1.880,3.120
2,0:39,1,10,OAK 37,7,6,Trent Green middle for 23 yards (tackle by Rod Woodson),3.120,4.650
2,0:20,1,10,OAK 14,7,6,Trent Green pass incomplete,4.650,4.000
2,0:17,2,10,OAK 14,7,6,Trent Green pass incomplete intended for Tony Gonzalez is intercepted by Bill Romanowski at OAK-3,4.000,0.380
2,0:11,1,10,OAK 3,7,6,Rich Gannon kneels for -1 yards,-0.380,-0.850
Quarter,Time,Down,ToGo,Location,OAK,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,OAK 30,7,6,"Sebastian Janikowski kicks off 58 yards, returned by Dante Hall for 19 yards (tackle by Travian Smith)",0.000,1.000
3,14:55,1,10,KAN 31,7,6,Trent Green pass complete to Priest Holmes for 49 yards (tackle by Terrance Shaw and Tony Bryant),1.000,4.240
3,14:27,1,10,OAK 20,7,6,Priest Holmes left end for no gain (tackle by Tory James),4.240,3.690
3,13:43,2,10,OAK 20,7,6,Dante Hall middle for 2 yards (tackle by Tony Bryant),3.690,3.220
3,13:03,3,8,OAK 18,7,6,Trent Green pass incomplete intended for Marc Boerigter is intercepted by Terrance Shaw at OAK-10 and returned for 3 yards,3.220,0.320
3,12:55,1,10,OAK 13,7,6,Charlie Garner middle for 5 yards (tackle by Duane Clemons and Shaunard Harts),-0.320,-0.140
3,12:23,2,5,OAK 18,7,6,Rich Gannon pass complete to Tim Brown for 15 yards (tackle by Ray Crockett),-0.140,1.140
3,11:47,1,10,OAK 33,7,6,Charlie Garner middle for 8 yards (tackle by Duane Clemons),1.140,1.670
3,11:11,2,2,OAK 41,7,6,Rich Gannon pass complete to Tim Brown for 9 yards (tackle by William Bartee),1.670,2.260
3,10:30,1,10,,7,6,Charlie Garner middle for 3 yards (tackle by Duane Clemons and Eddie Freeman),2.260,2.120
3,9:46,2,7,KAN 47,7,6,Rich Gannon pass incomplete intended for Tim Brown,2.120,1.420
3,9:42,3,7,KAN 47,7,6,Rich Gannon pass incomplete intended for Jerry Porter,1.420,0.130
3,9:42,4,7,KAN 47,7,6,"Shane Lechler punts 30 yards, returned by Dante Hall for 6 yards (tackle by Zack Crockett)",0.130,-0.480
3,9:27,1,10,KAN 23,7,6,Trent Green pass complete to Jason Dunn for 5 yards (tackle by Travian Smith),0.480,0.610
3,8:55,2,5,KAN 28,7,6,Priest Holmes middle for 12 yards (tackle by Junior Ioane),0.610,1.600
3,8:14,1,10,KAN 40,7,6,Priest Holmes left end for no gain (tackle by Chris Cooper),1.600,1.050
3,7:30,2,10,KAN 40,7,6,Trent Green pass complete to Tony Gonzalez for 4 yards (tackle by Derrick Gibson),1.050,0.890
3,7:30,3,6,KAN 44,7,6,Trent Green pass complete to Eddie Kennison for 18 yards (tackle by Clarence Love),0.890,3.050
3,6:10,1,10,OAK 38,7,6,Priest Holmes right end for 3 yards (tackle by Terrance Shaw),3.050,2.910
3,6:10,2,7,OAK 35,7,6,Tony Richardson middle for 8 yards (tackle by Travian Smith),2.910,3.780
3,6:10,1,10,OAK 27,7,6,Tony Richardson middle for 1 yard (tackle by Eric Barton),3.780,3.370
3,6:10,2,9,OAK 26,7,6,Trent Green pass complete to Priest Holmes for 6 yards (tackle by DeLawrence Grant),3.370,3.470
3,3:26,3,3,OAK 20,7,6,Priest Holmes right tackle for 5 yards (tackle by Bill Romanowski and Rod Woodson),3.470,4.580
3,2:41,1,10,OAK 15,7,6,Priest Holmes middle for 7 yards (tackle by Rod Woodson),4.580,5.220
3,2:03,2,3,OAK 8,7,6,Priest Holmes middle for 5 yards (tackle by Derrick Gibson and Rod Woodson),5.220,6.510
3,1:26,1,3,OAK 3,7,12,"Priest Holmes right tackle for 3 yards, touchdown",6.510,7.000
3,1:26,,,OAK 3,7,13,Morten Andersen kicks extra point good,0.000,0.000
3,1:26,,,KAN 30,7,13,"Michael Husted kicks off 63 yards, returned by Alvis Whitted for 19 yards (tackle by Monty Beisel)",0.000,-0.670
3,1:17,1,10,OAK 26,7,13,Rich Gannon pass incomplete intended for Tim Brown,0.670,0.130
3,1:13,2,10,OAK 26,7,13,Rich Gannon pass complete to Tim Brown for 12 yards (tackle by William Bartee),0.130,1.470
3,0:39,1,10,OAK 38,7,13,Rich Gannon pass complete to Charlie Garner for 7 yards (tackle by Mike Maslowski),1.470,1.870
Quarter,Time,Down,ToGo,Location,OAK,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,3,OAK 45,7,13,Rich Gannon middle for 17 yards (tackle by Shaunard Harts),1.870,3.050
4,14:16,1,10,KAN 38,7,13,Tim Brown left end for 6 yards (tackle by Scott Fujita),3.050,3.320
4,13:51,2,4,KAN 32,7,13,Rich Gannon pass complete to Tim Brown for 5 yards,3.320,3.780
4,13:27,1,10,KAN 27,7,13,Tim Brown left end for 2 yards (tackle by Ray Crockett),3.780,3.500
4,12:42,1,10,KAN 27,,,Timeout #1 by Oakland Raiders,3.780,3.500
4,12:42,2,8,KAN 25,7,13,Rich Gannon pass complete to Charlie Garner for 2 yards (tackle by Eric Warfield),3.500,3.070
4,12:42,3,6,KAN 23,7,13,"Rich Gannon pass incomplete intended for Jerry Rice. Penalty on Ray Crockett: Defensive Pass Interference, 5 yards (no play)",3.070,4.370
4,12:13,1,10,KAN 18,7,13,Rich Gannon pass complete to Tim Brown for 4 yards,4.370,4.430
4,11:49,2,6,KAN 14,7,13,Rich Gannon pass incomplete intended for Roland Williams,4.430,3.630
4,11:42,3,6,KAN 14,7,13,Rich Gannon pass incomplete intended for Roland Williams. Penalty on Langston Walker: Illegal Formation (Declined),3.630,2.530
4,11:37,4,6,KAN 14,10,13,Sebastian Janikowski 32 yard field goal good,2.530,3.000
4,11:37,,,OAK 30,10,13,"Sebastian Janikowski kicks off 70 yards, returned by Dante Hall for 32 yards (tackle by Travian Smith)",0.000,1.070
4,11:27,1,10,KAN 32,10,13,Priest Holmes middle for 2 yards (tackle by Eric Barton),1.070,0.800
4,10:47,2,8,KAN 34,10,13,Trent Green sacked by Tony Bryant for -5 yards,0.800,-0.560
4,10:19,3,13,KAN 29,10,13,Trent Green pass incomplete intended for Eddie Kennison (defended by Tory James),-0.560,-1.440
4,10:12,4,13,KAN 29,10,13,"Dan Stryzinski punts 44 yards, returned by Tim Brown for no gain",-1.440,-0.740
4,10:02,1,10,OAK 27,10,13,Rich Gannon pass incomplete intended for Charlie Garner,0.740,0.200
4,9:57,2,10,OAK 27,10,13,Rich Gannon pass complete to Jerry Porter for 13 yards (tackle by Ray Crockett),0.200,1.600
4,9:21,1,10,OAK 40,10,13,Rich Gannon pass complete to Jerry Rice for 14 yards (tackle by William Bartee),1.600,2.520
4,8:37,1,10,KAN 46,10,13,Rich Gannon pass complete to Charlie Garner for 12 yards (tackle by Marvcus Patton),2.520,3.310
4,7:53,1,10,KAN 34,10,13,Rich Gannon pass incomplete is intercepted by Marvcus Patton at KAN-23 and returned for 25 yards,3.310,-2.130
4,7:42,1,10,KAN 48,10,13,Trent Green pass incomplete,2.130,1.580
4,7:36,2,10,KAN 48,10,13,Priest Holmes left end for 15 yards (tackle by Terrance Shaw),1.580,3.120
4,7:04,1,10,OAK 37,10,13,Tony Richardson right tackle for -7 yards (tackle by Eric Barton),3.120,1.630
4,7:04,2,17,OAK 44,10,13,"Penalty on Junior Ioane: Neutral Zone Infraction, 5 yards (no play)",1.630,2.300
4,6:05,2,12,OAK 39,10,13,Trent Green sacked by Roderick Coleman for -2 yards,2.300,1.360
4,5:33,3,14,OAK 41,10,13,Trent Green pass complete to Priest Holmes for -2 yards (tackle by Eric Barton),1.360,0.400
4,5:33,4,16,OAK 43,10,13,"Dan Stryzinski punts 38 yards. Penalty on Mike Jones: Offensive Holding, 2 yards",0.400,0.380
4,4:57,1,10,OAK 3,10,13,Rich Gannon pass complete to Charlie Garner for 6 yards (tackle by William Bartee),-0.380,-0.340
4,4:51,2,4,OAK 9,10,13,"Rich Gannon pass complete to Jerry Rice for 14 yards (tackle by Marvcus Patton and Mike Maslowski). Jerry Rice fumbles (forced by Mike Maslowski), recovered by Mike Maslowski at OAK-23 (tackle by Jerry Rice)",-0.340,-4.110
,,,,,,,"OAK challenged the ruling, and the play was upheld.",,
4,4:39,1,10,OAK 22,10,13,Priest Holmes middle for 4 yards (tackle by Tony Bryant),4.110,4.130
4,4:03,2,6,OAK 18,10,13,Priest Holmes right tackle for -2 yards (tackle by Roderick Coleman and Napoleon Harris),4.130,3.140
4,3:22,3,8,OAK 20,10,13,"Penalty on Tory James: Defensive Delay of Game, 5 yards (no play)",3.140,3.930
4,3:20,3,3,OAK 15,10,13,"Trent Green pass incomplete intended for Eddie Kennison. Penalty on Derrick Gibson: Illegal Use of Hands, 5 yards (no play)",3.930,4.910
4,3:15,3,3,OAK 15,,,Timeout #1 by Kansas City Chiefs,3.930,4.910
4,3:15,1,10,OAK 10,10,13,Johnnie Morton right end for 6 yards (tackle by Roderick Coleman),4.910,5.340
4,2:34,2,4,OAK 4,10,13,Priest Holmes middle for no gain (tackle by Napoleon Harris),5.340,4.490
4,2:00,3,4,OAK 4,10,19,"Trent Green pass complete to Tony Richardson for 4 yards, touchdown",4.490,7.000
4,2:00,,,OAK 4,10,20,Morten Andersen kicks extra point good,0.000,0.000
4,2:00,,,KAN 30,10,20,"Michael Husted kicks off 63 yards, returned by Alvis Whitted for 14 yards (tackle by Jason Belser)",0.000,-0.340
4,1:50,1,10,OAK 21,10,20,Rich Gannon pass complete to Jerry Porter for 11 yards (tackle by Ray Crockett),0.340,1.070
4,1:28,1,10,OAK 32,10,20,Rich Gannon pass complete to Jerry Rice for 2 yards,1.070,0.800
4,1:22,2,8,OAK 34,10,20,Rich Gannon pass complete to Charlie Garner for 12 yards (tackle by Corey Harris),0.800,1.990
4,1:11,2,8,OAK 34,,,Timeout #3 by Oakland Raiders,0.800,1.990
4,1:11,1,10,OAK 46,10,20,Rich Gannon pass complete to Tim Brown for 17 yards,1.990,3.120
4,1:11,1,10,KAN 37,10,20,Rich Gannon pass incomplete,3.120,2.570
4,0:49,2,10,KAN 37,10,20,Rich Gannon pass complete to Charlie Garner for 13 yards (tackle by Ray Crockett and Marvcus Patton),2.570,3.970
4,0:49,1,10,KAN 24,10,20,Rich Gannon pass incomplete,3.970,3.430
4,0:31,2,10,KAN 24,10,20,Rich Gannon pass complete to Jerry Porter for 15 yards (tackle by Glenn Cadrez),3.430,5.140
4,0:31,1,9,KAN 9,10,20,Rich Gannon pass incomplete,5.140,4.380
4,0:13,2,9,KAN 9,10,20,Rich Gannon pass complete to Doug Jolley for 3 yards (tackle by Eric Warfield),4.380,4.040
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
