#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,8:36,DET 10,3,1:42,10,Punt
2,1,4:20,DET 25,3,0:15,0,Interception
3,2,14:57,DET 25,6,2:59,47,Interception
4,2,11:58,NYJ 33,4,2:34,-4,Missed FG
5,2,5:20,DET 6,5,2:07,14,Punt
6,2,1:51,DET 25,10,1:40,72,Field Goal
7,3,15:00,DET 25,4,1:50,75,Touchdown
8,3,9:36,DET 25,3,1:29,9,Interception
9,3,8:07,DET 25,4,1:07,1,Punt
10,3,7:00,DET 25,2,0:13,0,Interception
11,3,5:15,DET 25,7,3:29,49,Missed FG
12,3,0:54,DET 25,13,5:07,66,Downs
13,4,8:15,DET 45,6,1:44,20,Interception
14,4,0:37,DET 13,1,0:37,-1,End of Game
