Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
1,8:10,1,10,PIT 34,0,0,Jaylen Warren left end for 23 yards (tackle by Del'Shawn Phillips),1.200,2.720
1,7:25,1,10,BAL 43,0,0,Calvin Austin left end for 8 yards (tackle by Brandon Stephens),2.720,3.260
1,6:49,2,2,BAL 35,0,0,Mason Rudolph pass complete short right to Connor Heyward for 2 yards (tackle by Justin Madubuike),3.260,3.380
1,6:07,1,10,BAL 33,0,0,Jaylen Warren left guard for 5 yards (tackle by Arthur Maulet),3.380,3.510
1,5:26,2,5,BAL 28,0,0,Mason Rudolph pass complete short left to Diontae Johnson for 5 yards (tackle by Brandon Stephens),3.510,4.040
1,4:47,1,10,BAL 23,0,0,Najee Harris up the middle for 9 yards (tackle by Travis Jones and Marcus Williams),4.040,4.950
1,4:11,2,1,BAL 14,0,0,Mason Rudolph pass complete short middle to Najee Harris for 6 yards (tackle by Del'Shawn Phillips and Travis Jones),4.950,5.370
1,3:26,1,8,BAL 8,0,0,Najee Harris right guard for 2 yards (tackle by Michael Pierce and Tavius Robinson),5.370,4.950
1,2:41,2,6,BAL 6,6,0,"Najee Harris up the middle for 6 yards, touchdown",4.950,7.000
1,2:36,,,BAL 15,7,0,Chris Boswell kicks extra point good,0.000,0.000
1,2:36,,,PIT 35,7,0,"Chris Boswell kicks off 65 yards, touchback.",0.000,0.610
1,2:36,1,10,BAL 25,7,0,Melvin Gordon right end for 3 yards (tackle by T.J. Watt and Mark Robinson),0.610,0.470
1,1:57,2,7,BAL 28,7,0,Tyler Huntley pass incomplete short middle intended for Charlie Kolar,0.470,-0.230
1,1:54,3,7,BAL 28,7,0,Tyler Huntley pass incomplete short right intended for Justice Hill,-0.230,-1.500
1,1:45,4,7,BAL 28,7,0,"Jordan Stout punts 51 yards, returned by Calvin Austin for 16 yards (tackle by Tyler Ott)",-1.500,-1.400
1,1:34,1,10,PIT 37,7,0,Najee Harris right guard for 5 yards (tackle by Broderick Washington),1.400,1.530
1,0:56,2,5,PIT 42,7,0,Mason Rudolph pass complete short right to Connor Heyward for 2 yards (tackle by Patrick Queen),1.530,1.090
1,0:11,3,3,PIT 44,7,0,Mason Rudolph pass incomplete deep left intended for Diontae Johnson,1.090,-0.460
1,0:05,4,3,PIT 44,7,0,Pressley Harvin punts 49 yards downed by James Pierre (no play),-0.460,-0.780
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,9,PIT 39,7,0,Pressley Harvin punts 26 yards out of bounds,-0.780,-1.270
2,14:52,1,10,BAL 35,7,0,Melvin Gordon right end for 6 yards (tackle by Eric Rowe),1.270,1.530
2,14:14,2,4,BAL 41,7,0,Melvin Gordon right guard for 4 yards (tackle by T.J. Watt and Eric Rowe),1.530,1.930
2,13:33,1,10,BAL 45,7,0,"Melvin Gordon right end for no gain. Melvin Gordon fumbles (forced by Mark Robinson), recovered by Larry Ogunjobi at BAL-45",1.930,-2.590
2,13:28,1,10,BAL 45,7,0,Najee Harris left end for 10 yards (tackle by Patrick Queen),2.590,3.250
2,12:55,1,10,BAL 35,7,0,"Penalty on Mason Cole: False Start, 5 yards (accepted) (no play)",3.250,2.920
2,12:35,1,15,BAL 40,7,0,Najee Harris up the middle for 2 yards (tackle by Del'Shawn Phillips and Tavius Robinson),2.920,2.300
2,11:58,2,13,BAL 38,7,0,Mason Rudolph pass complete short middle to Jaylen Warren for 5 yards (tackle by Arthur Maulet),2.300,2.280
2,11:15,3,8,BAL 33,7,0,"Mason Rudolph pass complete short right to Jaylen Warren for 1 yard. Jaylen Warren fumbles (forced by Del'Shawn Phillips), recovered by Arthur Maulet at BAL-33",2.280,-1.140
2,11:02,1,10,BAL 33,7,0,Tyler Huntley pass incomplete short left intended for Justice Hill,1.140,0.590
2,10:54,2,10,BAL 33,7,0,Tyler Huntley scrambles up the middle for 7 yards (tackle by T.J. Watt),0.590,0.830
2,10:15,3,3,BAL 40,7,0,Tyler Huntley pass complete short right to Isaiah Likely for 4 yards (tackle by Eric Rowe),0.830,1.860
2,9:39,1,10,BAL 44,7,0,Tyler Huntley sacked by Mark Robinson for -8 yards,1.860,0.240
2,8:56,2,18,BAL 36,7,0,Tyler Huntley pass complete short left to Justice Hill for 4 yards (tackle by Miles Killebrew),0.240,0.100
2,8:19,3,14,BAL 40,7,0,Tyler Huntley scrambles right end for 7 yards (tackle by Alex Highsmith),0.100,-0.260
2,7:48,4,7,BAL 47,7,0,"Jordan Stout punts downed by Laquon Treadwell. Penalty on Trenton Simpson: Ineligible Downfield Kick, 6 yards (accepted) (no play)",-0.260,-0.650
2,7:36,4,13,BAL 41,7,0,"Jordan Stout punts 59 yards, touchback.. Penalty on Connor Heyward: Defensive Holding, 10 yards (accepted)",-0.650,0.380
2,7:26,1,10,PIT 10,7,0,Najee Harris left end for 2 yards (tackle by Broderick Washington and Marcus Williams),-0.380,-0.630
2,6:42,2,8,PIT 12,7,0,Mason Rudolph pass complete short middle to Najee Harris for 5 yards (tackle by Rock Ya-Sin),-0.630,-0.600
2,5:56,3,3,PIT 17,7,0,Jaylen Warren up the middle for 2 yards (tackle by Kyle Van Noy and Marcus Williams),-0.600,-2.140
2,5:19,4,1,PIT 19,7,0,Pressley Harvin punts 52 yards downed by James Pierre,-2.140,-0.870
2,5:07,1,10,BAL 29,7,0,Gus Edwards left guard for 1 yard (tackle by Isaiahh Loudermilk),0.870,0.460
2,4:30,2,9,BAL 30,7,0,Tyler Huntley pass incomplete short middle intended for Justice Hill (defended by Eric Rowe),0.460,-0.230
2,4:25,3,9,BAL 30,7,0,Tyler Huntley pass complete deep right to Laquon Treadwell for 16 yards (tackle by Chandon Sullivan),-0.230,1.990
2,3:43,1,10,BAL 46,7,0,Gus Edwards right guard for 29 yards (tackle by Eric Rowe),1.990,3.910
2,3:05,1,10,PIT 25,7,0,Gus Edwards up the middle for -2 yards (tackle by T.J. Watt),3.910,3.090
2,2:26,2,12,PIT 27,7,6,"Tyler Huntley pass complete deep right to Isaiah Likely for 27 yards, touchdown",3.090,7.000
2,2:19,,,PIT 15,7,7,Justin Tucker kicks extra point good,0.000,0.000
2,2:19,,,BAL 35,7,7,"Justin Tucker kicks off 60 yards, out of bounds",0.000,1.600
2,2:19,1,10,PIT 40,7,7,Jaylen Warren left guard for 5 yards (tackle by Justin Madubuike and Michael Pierce),1.600,1.730
2,2:00,2,5,PIT 45,7,7,Jaylen Warren left end for -1 yards (tackle by Jeremiah Moon and Patrick Queen),1.730,0.890
2,1:16,3,6,PIT 44,7,7,Mason Rudolph pass complete short left to Pat Freiermuth for 13 yards (tackle by Marcus Williams),0.890,2.720
2,1:10,1,10,BAL 43,7,7,Mason Rudolph pass complete short right to Jaylen Warren for 3 yards (tackle by Del'Shawn Phillips),2.720,2.580
2,0:51,2,7,BAL 40,7,7,Mason Rudolph pass complete short middle to Jaylen Warren for 7 yards (tackle by Patrick Queen),2.580,3.380
2,0:42,,,,,,Timeout #1 by Pittsburgh Steelers,,
2,0:42,1,10,BAL 33,7,7,"Mason Rudolph sacked by Jadeveon Clowney for -9 yards. Mason Rudolph fumbles (forced by Jadeveon Clowney), recovered by Dan Moore at BAL-42",3.380,1.620
2,0:31,,,,,,Timeout #2 by Pittsburgh Steelers,,
2,0:31,2,19,BAL 42,7,7,Mason Rudolph pass complete short middle to Pat Freiermuth for 8 yards (tackle by Arthur Maulet),1.620,2.010
2,0:13,3,11,BAL 34,7,7,"Mason Rudolph sacked by Kyle Van Noy for -3 yards. Mason Rudolph fumbles (forced by Kyle Van Noy), recovered by Broderick Washington at BAL-37",2.010,-1.400
2,0:05,1,10,BAL 37,7,7,Tyler Huntley kneels for -1 yards,1.400,0.720
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 35,7,7,"Chris Boswell kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,BAL 25,7,7,"Penalty on BAL: Delay of Game, 5 yards (accepted) (no play)",0.610,0.280
3,15:00,1,15,BAL 20,7,7,Gus Edwards left tackle for 2 yards (tackle by Cameron Heyward),0.280,-0.340
3,14:20,2,13,BAL 22,7,7,Tyler Huntley sacked by T.J. Watt for -3 yards,-0.340,-1.510
3,13:35,3,16,BAL 19,7,7,Tyler Huntley pass incomplete short middle intended for Laquon Treadwell,-1.510,-2.140
3,13:27,4,16,BAL 19,7,7,"Jordan Stout punts 66 yards, recovered by Calvin Austin at PIT-15 (tackle by Trenton Simpson)",-2.140,-1.330
3,13:13,1,10,PIT 36,7,7,Najee Harris left guard for 15 yards (tackle by Marcus Williams and Trenton Simpson),1.330,2.320
3,12:33,1,10,BAL 49,7,7,Najee Harris up the middle for 2 yards (tackle by Michael Pierce),2.320,2.050
3,11:48,2,8,BAL 47,7,7,Najee Harris right end for -2 yards (tackle by Jadeveon Clowney and Rock Ya-Sin),2.050,1.090
3,10:59,3,10,BAL 49,7,7,"Penalty on PIT: Delay of Game, 5 yards (accepted) (no play)",1.090,0.430
3,10:57,3,15,PIT 46,7,7,"Mason Rudolph aborted snap, recovered by Mason Rudolph at PIT-40 and returned for -6 yards",0.430,-0.720
3,10:26,4,21,PIT 40,7,7,"Pressley Harvin punts 39 yards, fair catch by Tylan Wallace at BAL-21",-0.720,-0.340
3,10:21,1,10,BAL 21,7,7,Gus Edwards right guard for 2 yards (tackle by Mark Robinson),0.340,0.070
3,9:44,2,8,BAL 23,7,7,Gus Edwards right tackle for 1 yard (tackle by Mykal Walker and T.J. Watt),0.070,-0.490
3,9:04,3,7,BAL 24,7,7,Tyler Huntley sacked by T.J. Watt for -8 yards,-0.490,-2.390
3,8:30,4,15,BAL 16,7,7,"Jordan Stout punts 57 yards, returned by Calvin Austin for 7 yards (tackle by Tyler Ott)",-2.390,-1.200
3,8:18,1,10,PIT 34,7,7,Najee Harris up the middle for 11 yards (tackle by Tavius Robinson),1.200,1.930
3,7:35,1,10,PIT 45,7,7,Najee Harris right end for -4 yards (tackle by Del'Shawn Phillips),1.930,0.840
3,6:53,2,14,PIT 41,7,7,Mason Rudolph sacked by Trenton Simpson for -6 yards,0.840,-0.630
3,6:12,3,20,PIT 35,7,7,Mason Rudolph pass complete short left to Jaylen Warren for 1 yard (tackle by Jadeveon Clowney),-0.630,-0.980
3,5:42,4,19,PIT 36,7,7,"Pressley Harvin punts 46 yards, fair catch by Damarion Williams at BAL-18",-0.980,-0.040
3,5:32,1,10,BAL 18,7,7,Tyler Huntley pass incomplete short left intended for Laquon Treadwell,0.040,-0.490
3,5:29,2,10,BAL 18,7,7,Tyler Huntley pass complete short middle to Charlie Kolar for 12 yards (tackle by Patrick Peterson),-0.490,0.940
3,4:54,1,10,BAL 30,7,7,Gus Edwards right end for 2 yards (tackle by T.J. Watt and Mykal Walker),0.940,0.660
3,4:15,2,8,BAL 32,7,7,Tyler Huntley pass complete short right to Nelson Agholor for 16 yards (tackle by Mark Robinson),0.660,2.130
3,3:48,1,10,BAL 48,7,7,Gus Edwards right tackle for 1 yard (tackle by Myles Jack),2.130,1.720
3,3:10,2,9,BAL 49,7,7,Tyler Huntley pass incomplete short right,1.720,1.020
3,3:02,3,9,BAL 49,7,7,Tyler Huntley pass incomplete short left intended for Justice Hill,1.020,-0.130
3,2:57,4,9,BAL 49,7,7,"Jordan Stout punts 40 yards, fair catch by Calvin Austin at PIT-11",-0.130,0.370
3,2:50,1,10,PIT 11,7,7,Najee Harris right guard for 5 yards (tackle by Del'Shawn Phillips and Rock Ya-Sin),-0.370,-0.300
3,2:13,2,5,PIT 16,7,7,Najee Harris left guard for 4 yards (tackle by Marcus Williams and Del'Shawn Phillips),-0.300,-0.370
3,1:41,3,1,PIT 20,7,7,George Pickens right end for 3 yards (tackle by Jeremiah Moon),-0.370,0.480
3,1:16,1,10,PIT 23,7,7,Najee Harris right guard for 3 yards (tackle by Tavius Robinson),0.480,0.340
3,0:34,2,7,PIT 26,7,7,Najee Harris left guard for 3 yards (tackle by Broderick Washington),0.340,0.040
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,4,PIT 29,13,7,"Mason Rudolph pass complete deep middle to Diontae Johnson for 71 yards, touchdown",0.040,7.000
4,14:49,,,BAL 15,14,7,Chris Boswell kicks extra point good,0.000,0.000
4,14:49,,,PIT 35,14,7,"Penalty on Justin Madubuike: Unnecessary Roughness / Defense, 15 yards (accepted) (no play)",0.000,-2.260
4,14:49,1,10,PIT 50,14,7,"Chris Boswell kicks off 50 yards, touchback.",2.260,0.610
4,14:49,1,10,BAL 25,14,7,Melvin Gordon left guard for 5 yards (tackle by Cameron Heyward),0.610,0.740
4,14:18,2,5,BAL 30,14,7,Melvin Gordon right guard for -1 yards (tackle by Markus Golden and Alex Highsmith),0.740,-0.100
4,13:38,3,6,BAL 29,14,7,Tyler Huntley pass complete short middle to Nelson Agholor for 6 yards (tackle by Eric Rowe),-0.100,1.270
4,12:58,1,10,BAL 35,14,7,Melvin Gordon left tackle for 1 yard (tackle by Larry Ogunjobi and Markus Golden),1.270,0.860
4,12:23,2,9,BAL 36,14,7,Tyler Huntley pass complete short left to Justice Hill for 3 yards (tackle by Levi Wallace),0.860,0.560
4,11:44,3,6,BAL 39,14,7,Tyler Huntley pass complete short middle to Nelson Agholor for 10 yards (tackle by Miles Killebrew),0.560,2.190
4,11:07,1,10,BAL 49,14,7,Tyler Huntley pass incomplete short left intended for Justice Hill (defended by Montravius Adams),2.190,1.650
4,11:02,2,10,BAL 49,14,7,Tyler Huntley pass complete short left to Nelson Agholor for 2 yards (tackle by Elandon Roberts),1.650,1.220
4,10:23,3,8,PIT 49,14,7,Tyler Huntley pass incomplete short middle intended for Tylan Wallace,1.220,0.000
4,10:18,4,8,PIT 49,14,7,"Jordan Stout punts 40 yards, returned by Calvin Austin for 34 yards (tackle by Brandon Stephens)",0.000,-1.800
4,10:03,1,10,PIT 43,14,7,Jaylen Warren left tackle for 4 yards (tackle by Michael Pierce),1.800,1.790
4,9:25,2,6,PIT 47,14,7,"Jaylen Warren right tackle for no gain. Jaylen Warren fumbles (forced by Jeremiah Moon), recovered by Broderick Jones at PIT-47",1.790,1.090
4,8:23,3,6,PIT 47,14,7,Mason Rudolph pass complete short right to Najee Harris for no gain (tackle by Trenton Simpson),1.090,-0.260
4,7:50,4,6,PIT 47,14,7,"Pressley Harvin punts 53 yards, touchback.",-0.260,-0.280
4,7:41,1,10,BAL 20,14,7,Gus Edwards right guard for 7 yards (tackle by Keeanu Benton and Myles Jack),0.280,0.680
4,7:19,2,3,BAL 27,14,7,"Gus Edwards left guard for 5 yards. Gus Edwards fumbles (forced by Eric Rowe), recovered by Markus Golden at BAL-32",0.680,-3.450
4,7:14,1,10,BAL 32,14,7,Najee Harris right tackle for 9 yards (tackle by Marcus Williams and Jeremiah Moon),3.450,4.120
4,6:32,2,1,BAL 23,14,7,Najee Harris left guard for 8 yards (tackle by Patrick Queen and Rock Ya-Sin),4.120,4.580
4,5:44,,,,,,Timeout #1 by Pittsburgh Steelers,,
4,5:44,1,10,BAL 15,14,7,Najee Harris left guard for 5 yards (tackle by Trenton Simpson),4.580,4.840
4,4:58,2,5,BAL 10,14,7,Najee Harris left guard for 2 yards (tackle by Michael Pierce and Brent Urban),4.840,4.450
4,4:52,,,,,,Timeout #1 by Baltimore Ravens,,
4,4:52,3,3,BAL 8,14,7,Mason Rudolph pass complete short right to Najee Harris for 3 yards (tackle by Patrick Queen and Brandon Stephens),4.450,6.060
4,4:09,1,5,BAL 5,14,7,Najee Harris right guard for -1 yards (tackle by Michael Pierce),6.060,4.950
4,3:28,2,6,BAL 6,14,7,Najee Harris up the middle for 4 yards (tackle by Travis Jones and Marcus Williams),4.950,4.950
4,3:22,,,,,,Timeout #2 by Baltimore Ravens,,
4,3:22,3,2,BAL 2,14,7,Jaylen Warren left end for -5 yards (tackle by Trenton Simpson),4.950,2.970
4,3:17,,,,,,Timeout #3 by Baltimore Ravens,,
4,3:17,4,7,BAL 7,17,7,Chris Boswell 25 yard field goal good,2.970,3.000
4,3:13,,,PIT 35,17,7,"Chris Boswell kicks off 65 yards, touchback.",0.000,0.610
4,3:13,1,10,BAL 25,17,7,Tyler Huntley pass complete short middle to Nelson Agholor for 5 yards (tackle by Eric Rowe),0.610,0.740
4,2:57,2,5,BAL 30,17,7,Tyler Huntley pass complete short middle to Justice Hill for 19 yards (tackle by Alex Highsmith),0.740,2.190
4,2:30,1,10,BAL 49,17,7,Tyler Huntley pass complete short middle to Charlie Kolar for 6 yards (tackle by Eric Rowe and Miles Killebrew),2.190,2.460
4,2:14,2,4,PIT 45,17,7,Tyler Huntley scrambles right end for 3 yards (tackle by Keeanu Benton),2.460,2.150
4,2:08,3,1,PIT 42,17,7,Tyler Huntley pass incomplete short left intended for Justice Hill,2.150,0.460
4,2:03,4,1,PIT 42,17,7,Tyler Huntley scrambles up the middle for 6 yards (tackle by Eric Rowe),0.460,3.180
4,1:58,1,10,PIT 36,17,7,Tyler Huntley scrambles up the middle for 11 yards (tackle by Eric Rowe),3.180,3.910
4,1:36,1,10,PIT 25,17,7,Tyler Huntley pass complete short middle to Tylan Wallace for 11 yards (tackle by Myles Jack),3.910,4.650
4,1:20,1,10,PIT 14,17,7,Tyler Huntley scrambles right end for 5 yards (tackle by Miles Killebrew),4.650,4.900
4,0:53,2,5,PIT 9,17,7,Tyler Huntley pass incomplete short right,4.900,4.050
4,0:45,,,,,,Timeout #2 by Pittsburgh Steelers,,
4,0:45,3,5,PIT 9,17,7,Tyler Huntley sacked by Markus Golden for -9 yards,4.050,2.250
4,0:20,,,,,,Timeout #3 by Pittsburgh Steelers,,
4,0:20,4,14,PIT 18,17,10,Justin Tucker 36 yard field goal good,2.250,3.000
4,0:16,,,BAL 35,17,10,"Justin Tucker kicks onside 10 yards, returned by Connor Heyward for no gain",0.000,2.590
4,0:15,1,10,BAL 45,17,10,Mason Rudolph kneels for -1 yards,2.590,1.910
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
