Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
1,2:23,2,9,DEN 32,0,7,Alex Smith pass incomplete short right intended for Dwayne Bowe (defended by Chris Harris),2.970,2.280
1,2:19,3,9,DEN 32,0,7,"Alex Smith pass incomplete deep right intended for Dwayne Bowe (defended by Aqib Talib). Penalty on DeMarcus Ware: Defensive Offside, 5 yards (no play)",2.280,2.940
1,2:13,3,4,DEN 27,0,7,Alex Smith pass incomplete deep left intended for Junior Hemingway,2.940,1.750
1,2:07,4,4,DEN 27,3,7,Cairo Santos 45 yard field goal good,1.750,3.000
1,2:07,,,KAN 35,3,7,"Cairo Santos kicks off 65 yards, touchback",0.000,-0.280
1,2:02,1,10,DEN 20,3,7,"Peyton Manning pass complete short right to Demaryius Thomas for 55 yards. Penalty on Chris Clark: Ineligible Downfield Pass, 5 yards (no play)",0.280,-0.310
1,1:36,1,15,DEN 15,3,7,Montee Ball up the middle for -2 yards (tackle by Kevin Vickerson),-0.310,-1.280
1,1:02,2,17,DEN 13,3,7,Peyton Manning pass complete short left to Montee Ball for 7 yards (tackle by James-Michael Johnson),-1.280,-0.960
1,0:20,3,10,DEN 20,3,7,Peyton Manning pass incomplete short right intended for Andre Caldwell,-0.960,-2.030
1,0:14,4,10,DEN 20,3,7,"Britton Colquitt punts 45 yards, returned by Frankie Hammond for -1 yards (tackle by Steven Johnson)",-2.030,-1.200
1,0:04,1,10,KAN 34,3,7,Alex Smith pass complete short right to Junior Hemingway for 13 yards (tackle by T.J. Ward),1.200,2.060
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,KAN 47,3,7,Knile Davis left end for 1 yard (tackle by Chris Harris),2.060,1.650
2,14:30,2,9,KAN 48,3,7,Alex Smith pass incomplete short right intended for Donnie Avery,1.650,0.960
2,14:26,3,9,KAN 48,3,7,"Penalty on DEN: Defensive 12 On-field, 5 yards (no play)",0.960,1.620
2,14:26,3,4,DEN 47,3,7,Alex Smith right tackle for 25 yards (tackle by Rahim Moore),1.620,4.110
2,13:36,1,10,DEN 22,3,7,Cyrus Gray up the middle for 2 yards (tackle by Steven Johnson),4.110,3.830
2,12:58,2,8,DEN 20,3,7,"Alex Smith pass incomplete short right intended for Anthony Fasano. Penalty on Steven Johnson: Illegal Use of Hands, 5 yards (no play)",3.830,4.580
2,12:58,1,10,DEN 15,3,7,Knile Davis right guard for 1 yard (tackle by Nate Irving),4.580,4.110
2,12:10,2,9,DEN 14,3,7,Knile Davis right guard for 5 yards (tackle by Brandon Marshall),4.110,4.220
2,11:29,3,4,DEN 9,3,7,"Alex Smith pass complete short right to Knile Davis for 6 yards (tackle by Brandon Marshall). Knile Davis fumbles (forced by Brandon Marshall), ball out of bounds at DEN-3",4.220,6.510
,,,,,,,"KAN challenged the incomplete pass ruling, and the original play was overturned.",,
2,11:16,1,3,DEN 3,3,7,Knile Davis up the middle for 1 yard (tackle by Von Miller),6.510,5.720
2,10:36,2,2,DEN 2,9,7,"Knile Davis left tackle for 2 yards, touchdown",5.720,7.000
2,10:36,,,DEN 2,10,7,Cairo Santos kicks extra point good,0.000,0.000
2,10:36,,,KAN 35,10,7,"Cairo Santos kicks off 65 yards, touchback. Penalty on Jerry Franklin: Offside on Free Kick, 5 yards",0.000,-0.610
2,10:32,1,10,DEN 25,10,7,Peyton Manning pass complete short right to Demaryius Thomas for 16 yards (tackle by Marcus Cooper),0.610,1.660
2,10:00,1,10,DEN 41,10,7,Montee Ball up the middle for 4 yards (tackle by Husain Abdullah),1.660,1.660
2,9:33,2,6,DEN 45,10,7,Peyton Manning pass complete short left to Emmanuel Sanders for 6 yards (tackle by Sean Smith),1.660,2.320
2,9:20,1,10,KAN 49,10,7,Peyton Manning pass complete short middle to Montee Ball for 16 yards (tackle by James-Michael Johnson),2.320,3.380
2,8:46,1,10,KAN 33,10,7,Peyton Manning pass complete short left to Demaryius Thomas for 12 yards (tackle by Ron Parker),3.380,4.170
2,8:07,1,10,KAN 21,10,7,Montee Ball up the middle for 17 yards (tackle by Ron Parker),4.170,6.280
2,7:24,1,4,KAN 4,10,13,"Peyton Manning pass complete short left to Jacob Tamme for 4 yards, touchdown",6.280,7.000
2,7:24,,,KAN 2,10,14,Brandon McManus kicks extra point good,0.000,0.000
2,7:24,,,DEN 35,10,14,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.280
2,7:19,1,10,KAN 20,10,14,Knile Davis left tackle for 19 yards (tackle by Nate Irving),0.280,1.530
2,6:44,1,10,KAN 39,10,14,Alex Smith pass incomplete short left intended for Knile Davis (defended by Brandon Marshall),1.530,0.990
2,6:41,2,10,KAN 39,10,14,Alex Smith pass complete short left to A.J. Jenkins for 8 yards (tackle by Chris Harris),0.990,1.360
2,6:09,3,2,KAN 47,10,14,Alex Smith left end for 1 yard (tackle by Nate Irving),1.360,-0.190
2,5:43,4,1,KAN 48,10,14,"Dustin Colquitt punts 40 yards, fair catch by Isaiah Burse",-0.190,0.350
2,5:35,1,10,DEN 12,10,14,Peyton Manning pass incomplete short right intended for Demaryius Thomas (defended by Marcus Cooper),-0.350,-0.780
2,5:31,2,10,DEN 12,10,14,C.J. Anderson left guard for 2 yards (tackle by Justin Houston),-0.780,-1.190
2,4:59,3,8,DEN 14,10,14,Peyton Manning pass complete short left to Julius Thomas for 16 yards (tackle by Ron Parker),-1.190,0.940
2,4:34,1,10,DEN 30,10,14,C.J. Anderson right guard for 13 yards (tackle by Ron Parker),0.940,1.800
2,4:02,1,10,DEN 43,10,14,C.J. Anderson right tackle for 1 yard (tackle by James-Michael Johnson),1.800,1.390
2,3:22,2,9,DEN 44,10,14,Peyton Manning pass complete short left to Emmanuel Sanders for 3 yards,1.390,1.390
2,3:08,2,9,DEN 44,10,14,Timeout #1 by Kansas City Chiefs,1.390,1.090
2,3:08,3,6,DEN 47,10,14,Peyton Manning pass complete short right to Demaryius Thomas for 21 yards (tackle by Josh Mauga),1.090,3.450
2,2:43,1,10,KAN 32,10,14,Peyton Manning pass incomplete short left intended for Emmanuel Sanders,3.450,2.900
,,,,,,,"KAN challenged the incomplete pass ruling, and the play was upheld.",,
2,2:37,2,10,KAN 32,10,14,C.J. Anderson up the middle for 3 yards (tackle by Dontari Poe),2.900,2.610
2,2:01,3,7,KAN 29,10,14,"Penalty on Tamba Hali: Neutral Zone Infraction, 5 yards (no play)",2.610,3.270
2,2:00,3,2,KAN 24,10,14,C.J. Anderson up the middle for 12 yards (tackle by Ron Parker),3.270,4.780
2,1:15,1,10,KAN 12,10,20,"Peyton Manning pass complete short left to Demaryius Thomas for 12 yards, touchdown",4.780,7.000
2,1:15,,,KAN 2,10,21,Brandon McManus kicks extra point good,0.000,0.000
2,1:15,,,DEN 35,10,21,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.280
2,1:09,1,10,KAN 20,10,21,Alex Smith pass complete short left to Knile Davis for -2 yards (tackle by Bradley Roby),0.280,-0.630
2,0:23,2,12,KAN 18,10,21,Alex Smith pass complete short right to Knile Davis for 9 yards,-0.630,-0.030
2,0:16,3,3,KAN 27,10,21,Alex Smith pass complete short right to Junior Hemingway for 8 yards (tackle by Brandon Marshall),-0.030,-0.030
2,0:09,3,3,KAN 27,10,21,Timeout #3 by Kansas City Chiefs,-0.030,1.270
2,0:09,1,10,KAN 35,10,21,Alex Smith sacked by Von Miller for -3 yards,1.270,0.320
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 35,10,21,"Brandon McManus kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,KAN 20,10,21,Knile Davis right guard for 2 yards (tackle by Brandon Marshall and Nate Irving),0.280,0.000
3,14:25,2,8,KAN 22,10,21,Alex Smith pass incomplete short middle intended for Donnie Avery (defended by Terrance Knighton),0.000,-0.690
3,14:21,3,8,KAN 22,10,21,"Alex Smith pass complete deep right to Donnie Avery for 39 yards (tackle by Rahim Moore). Penalty on Zach Fulton: Offensive Holding, 10 yards (no play)",-0.690,-2.360
3,13:51,3,18,KAN 12,10,21,Alex Smith pass complete deep right to Travis Kelce for 20 yards,-2.360,1.070
3,13:04,1,10,KAN 32,10,21,Alex Smith pass complete short left to Knile Davis for 11 yards (tackle by Von Miller),1.070,1.800
3,12:32,1,10,KAN 43,10,21,Knile Davis right tackle for -1 yards (tackle by Terrance Knighton and Nate Irving),1.800,1.120
3,11:52,2,11,KAN 42,10,21,Alex Smith pass incomplete,1.120,0.430
3,11:45,3,11,KAN 42,10,21,Alex Smith pass complete short middle to Dwayne Bowe for 14 yards (tackle by Bradley Roby),0.430,2.650
3,11:04,1,10,DEN 44,10,21,Knile Davis left end for -5 yards (tackle by Chris Harris),2.650,1.440
3,10:22,2,15,DEN 49,10,21,Alex Smith up the middle for 2 yards (tackle by Von Miller),1.440,1.030
3,9:34,3,13,DEN 47,10,21,"Alex Smith pass incomplete deep left intended for Dwayne Bowe. Penalty on Malik Jackson: Roughing the Passer, 15 yards (no play)",1.030,3.450
3,9:29,1,10,DEN 32,10,21,Alex Smith pass complete short right to A.J. Jenkins for 11 yards (tackle by Kayvon Webster),3.450,4.170
3,8:50,1,10,DEN 21,10,21,Knile Davis right guard for 1 yard (tackle by T.J. Ward),4.170,3.760
3,8:12,2,9,DEN 20,10,21,Cyrus Gray for 6 yards (tackle by Aqib Talib),3.760,3.760
3,7:32,2,9,DEN 20,10,21,Timeout #1 by Kansas City Chiefs,3.760,4.020
3,7:32,3,3,DEN 14,10,21,Alex Smith pass complete short left to Donnie Avery for 5 yards (tackle by Nate Irving),4.020,5.140
3,6:57,1,9,DEN 9,10,21,Knile Davis left guard for 1 yard (tackle by Derek Wolfe),5.140,4.570
3,6:18,2,8,DEN 8,10,21,Alex Smith pass incomplete short right intended for Travis Kelce,4.570,3.580
3,6:12,3,8,DEN 8,10,21,"Alex Smith pass incomplete short left intended for Demetrius Harris. Penalty on Chris Harris: Illegal Contact, 4 yards (no play)",3.580,6.280
3,6:07,1,4,DEN 4,10,21,Alex Smith pass incomplete short right intended for Knile Davis,6.280,5.340
3,6:01,2,4,DEN 4,10,21,"Alex Smith pass incomplete. Penalty on Zach Fulton: Offensive Holding, 10 yards (no play)",5.340,3.580
3,5:55,2,14,DEN 14,10,21,Alex Smith sacked by Brandon Marshall for -5 yards,3.580,2.490
3,5:11,3,19,DEN 19,10,21,Alex Smith pass incomplete short right intended for Donnie Avery,2.490,2.180
3,5:05,4,19,DEN 19,10,21,Cairo Santos 37 yard field goal no good,2.180,-0.740
3,5:00,1,10,DEN 27,10,21,Peyton Manning pass complete short right to Emmanuel Sanders for 12 yards (tackle by Marcus Cooper),0.740,1.530
3,4:33,1,10,DEN 39,10,21,"Montee Ball left tackle for 5 yards (tackle by Husain Abdullah). Penalty on Chris Clark: Clipping, 15 yards (no play)",1.530,0.540
3,4:07,1,25,DEN 24,10,21,Peyton Manning sacked by Tamba Hali for -5 yards,0.540,-1.780
3,3:22,2,30,DEN 19,10,21,"Penalty on Peyton Manning: Delay of Game (Declined), Penalty on Jaye Howard: Unnecessary Roughness (Offsetting), Penalty on Chris Clark: Unnecessary Roughness (Offsetting) (no play)",-1.780,-1.780
3,3:21,2,30,DEN 19,10,21,Peyton Manning pass complete short middle to Montee Ball for 6 yards (tackle by Josh Mauga),-1.780,-1.550
3,2:36,3,24,DEN 25,10,21,Montee Ball left guard for 23 yards (tackle by Sean Smith),-1.550,-0.190
3,2:06,4,1,DEN 48,10,21,Montee Ball right guard for 2 yards (tackle by Josh Mauga),-0.190,2.260
3,1:25,1,10,,10,21,"Penalty on Julius Thomas: False Start, 5 yards (no play)",2.260,1.930
3,1:07,1,15,DEN 45,10,21,Peyton Manning pass incomplete short right intended for Demaryius Thomas (defended by Marcus Cooper),1.930,1.040
3,1:03,2,15,DEN 45,10,21,Peyton Manning pass complete short left to Emmanuel Sanders for 10 yards (tackle by Sean Smith),1.040,1.690
3,0:19,3,5,KAN 45,10,21,Peyton Manning pass complete short left to Demaryius Thomas for 1 yard (tackle by Ron Parker),1.690,0.330
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,4,KAN 44,10,21,"Britton Colquitt punts 34 yards, fair catch by Frankie Hammond",0.330,0.380
4,14:53,1,10,KAN 10,10,21,Knile Davis up the middle for 4 yards (tackle by Quanterus Smith),-0.380,-0.460
4,14:18,2,6,KAN 14,10,21,Alex Smith pass complete short left to Anthony Fasano for 7 yards (tackle by Bradley Roby),-0.460,0.340
4,13:40,1,10,KAN 21,10,21,Knile Davis up the middle for 3 yards (tackle by Von Miller and Nate Irving),0.340,0.210
4,13:00,2,7,KAN 24,10,21,Alex Smith pass complete short middle to Demetrius Harris for 10 yards (tackle by Chris Harris),0.210,1.200
4,12:18,1,10,KAN 34,10,21,Alex Smith pass complete short right to Donnie Avery for 6 yards (tackle by Aqib Talib),1.200,1.470
4,11:38,2,4,KAN 40,10,21,Alex Smith pass incomplete short right intended for Anthony Fasano,1.470,0.760
4,11:35,3,4,KAN 40,10,21,Alex Smith pass complete short middle to Dwayne Bowe for 5 yards (tackle by Bradley Roby),0.760,1.930
4,10:59,1,10,KAN 45,10,21,Knile Davis right tackle for 8 yards (tackle by Von Miller),1.930,2.460
4,10:26,2,2,DEN 47,10,21,Knile Davis right tackle for no gain (tackle by Von Miller and Brandon Marshall),2.460,1.750
4,9:43,3,2,DEN 47,10,21,Alex Smith pass complete deep left to Anthony Fasano for 22 yards (tackle by Rahim Moore),1.750,3.910
4,8:56,1,10,DEN 25,10,21,Alex Smith pass incomplete short left intended for Junior Hemingway,3.910,3.360
4,8:50,2,10,DEN 25,10,21,Alex Smith pass complete short right to A.J. Jenkins for -3 yards (tackle by Bradley Roby),3.360,2.280
4,7:52,3,13,DEN 28,10,21,Alex Smith pass complete short middle to Travis Kelce for 24 yards (tackle by Bradley Roby),2.280,6.280
4,7:15,1,4,DEN 4,16,21,"Knile Davis up the middle for 4 yards, touchdown",6.280,7.000
4,7:15,,,DEN 2,17,21,Cairo Santos kicks extra point good,0.000,0.000
4,7:15,,,KAN 35,17,21,"Cairo Santos kicks off 65 yards, returned by Andre Caldwell for 54 yards (tackle by Josh Martin)",0.000,-2.520
4,7:01,1,10,KAN 46,17,21,Montee Ball up the middle for 3 yards (tackle by Josh Mauga),2.520,2.380
4,6:24,2,7,KAN 43,17,21,Peyton Manning pass complete short right to Emmanuel Sanders for 18 yards (tackle by Marcus Cooper),2.380,3.910
4,5:44,1,10,KAN 25,17,21,Emmanuel Sanders left end for -2 yards (tackle by James-Michael Johnson),3.910,3.090
4,5:10,2,12,KAN 27,17,21,"Peyton Manning pass incomplete deep right intended for Demaryius Thomas. Penalty on Marcus Cooper: Defensive Pass Interference, 17 yards (no play)",3.090,4.910
4,5:04,1,10,KAN 10,17,21,Montee Ball left guard for 7 yards (tackle by Ron Parker and Josh Mauga),4.910,5.530
4,4:20,2,3,KAN 3,17,21,Montee Ball left end for -3 yards (tackle by Tamba Hali),5.530,4.040
4,3:36,3,6,KAN 6,17,21,Peyton Manning pass complete short right to Emmanuel Sanders for 4 yards (tackle by Chris Owens),4.040,4.040
4,3:30,3,6,KAN 6,17,21,Timeout #2 by Kansas City Chiefs,4.040,3.250
4,3:30,4,2,KAN 2,17,24,Brandon McManus 20 yard field goal good,3.250,3.000
4,3:30,,,DEN 35,17,24,"Brandon McManus kicks off 68 yards, returned by Frankie Hammond for 37 yards (tackle by Omar Bolden)",0.000,-1.200
4,3:20,1,10,KAN 34,17,24,Knile Davis for 5 yards (tackle by Brandon Marshall),1.200,1.330
4,3:14,2,5,KAN 39,17,24,Alex Smith pass incomplete deep left intended for Dwayne Bowe,1.330,0.630
4,3:08,3,5,KAN 39,17,24,"Alex Smith pass incomplete short right intended for Dwayne Bowe is intercepted by Aqib Talib at KAN-41 and returned for 41 yards. Penalty on Quanterus Smith: Defensive Offside, 5 yards (no play)",0.630,1.860
4,2:59,1,10,KAN 44,17,24,Alex Smith pass incomplete short left intended for Knile Davis,1.860,1.320
4,2:55,2,10,KAN 44,17,24,Alex Smith pass complete short right to Knile Davis for 1 yard (tackle by Kayvon Webster),1.320,0.760
4,2:09,3,9,KAN 45,17,24,Alex Smith pass complete deep right to Travis Kelce for 20 yards (tackle by T.J. Ward),0.760,3.250
4,2:00,1,10,DEN 35,17,24,"Alex Smith pass complete short right to Cyrus Gray for 6 yards (tackle by Brandon Marshall). Penalty on Terrance Knighton: Defensive Offside, 5 yards (no play)",3.250,3.980
4,1:54,1,5,DEN 30,17,24,Alex Smith pass incomplete,3.980,3.380
,,,,,,,"Replay Assistant challenged the fumble ruling, and the original play was overturned.",,
4,1:51,2,5,DEN 30,17,24,Alex Smith pass complete deep left to Dwayne Bowe for 21 yards (tackle by Chris Harris),3.380,5.140
4,1:45,1,9,DEN 9,17,24,Knile Davis up the middle for 2 yards (tackle by Terrance Knighton),5.140,4.760
4,1:10,2,7,DEN 7,17,24,Alex Smith pass complete short right to Donnie Avery for 3 yards (tackle by Brandon Marshall),4.760,4.760
4,1:04,2,7,DEN 7,17,24,Timeout #3 by Kansas City Chiefs,4.760,4.490
4,1:04,3,4,DEN 4,17,24,"Alex Smith sacked by Sylvester Williams for -7 yards. Alex Smith fumbles (forced by Sylvester Williams), recovered by Zach Fulton at DEN-12. Penalty on DeMarcus Ware: Defensive Offside, 2 yards (no play)",4.490,4.950
4,0:55,3,2,DEN 2,17,24,Knile Davis up the middle for no gain (tackle by Nate Irving and DeMarcus Ware),4.950,3.250
4,0:18,4,2,DEN 2,17,24,Alex Smith pass incomplete short middle intended for Dwayne Bowe (defended by Terrance Knighton),3.250,0.380
4,0:15,1,10,DEN 2,17,24,Peyton Manning kneels for -1 yards,-0.380,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
