Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
2,9:09,3,1,NYG 1,13,13,"Tony Romo pass complete short right to Jason Witten for 1 yard, touchdown",5.170,7.000
2,,,,NYG 2,13,14,Nick Folk kicks extra point good,0.000,0.000
2,,,,DAL 30,13,14,"David Buehler kicks off 73 yards, returned by Sinorice Moss for 27 yards (tackle by Alan Ball)",0.000,0.540
2,8:58,1,10,NYG 24,13,14,Ahmad Bradshaw right tackle for 4 yards (tackle by Ken Hamlin),0.540,0.540
2,8:17,2,6,NYG 28,13,14,Eli Manning pass complete short left to Mario Manningham for 14 yards (tackle by Ken Hamlin),0.540,1.730
2,7:45,1,10,NYG 42,13,14,Eli Manning pass complete short middle to Mario Manningham for 15 yards (tackle by Orlando Scandrick),1.730,2.720
2,7:03,1,10,DAL 43,13,14,Eli Manning pass complete short left to Mario Manningham for -2 yards (tackle by DeMarcus Ware),2.720,1.910
2,6:17,2,12,DAL 45,13,14,Ahmad Bradshaw left tackle for 7 yards (tackle by Gerald Sensabaugh and Ken Hamlin),1.910,2.150
2,5:31,3,5,DAL 38,13,14,Eli Manning pass incomplete deep left intended for Mario Manningham,2.150,0.720
2,5:26,4,5,DAL 38,13,14,Jeff Feagles punts 33 yards,0.720,0.380
2,5:15,1,10,DAL 5,13,14,Tony Romo pass incomplete short middle intended for Jason Witten (defended by Antonio Pierce),-0.380,-0.780
2,5:11,2,10,DAL 5,13,14,Felix Jones left tackle for no gain (tackle by Michael Boley),-0.780,-1.420
2,4:24,3,10,DAL 5,13,14,Tashard Choice middle for 3 yards (tackle by Kenny Phillips),-1.420,-2.490
2,3:46,4,7,DAL 8,13,14,"Mat McBriar punts 59 yards, returned by Ahmad Bradshaw for 9 yards (tackle by Bobby Carpenter)",-2.490,-1.730
2,3:35,1,10,NYG 42,13,14,Brandon Jacobs left guard for -1 yards (tackle by Anthony Spencer),1.730,1.050
2,2:47,2,11,NYG 41,13,14,Eli Manning pass complete short middle to Steve Smith for 5 yards (tackle by Orlando Scandrick),1.050,1.030
2,2:03,3,6,NYG 46,13,14,Eli Manning pass incomplete deep middle intended for Steve Smith,1.030,-0.320
2,1:57,4,6,NYG 46,13,14,Jeff Feagles punts 46 yards,-0.320,0.350
2,1:46,1,10,DAL 12,13,14,"Tony Romo pass complete deep left to Patrick Crayton for 36 yards (tackle by Bruce Johnson). Penalty on Flozell Adams: Tripping, 6 yards (no play)",-0.350,-0.610
2,1:38,1,16,DAL 6,13,14,Tony Romo pass complete short left to Roy Williams for 18 yards (tackle by Kenny Phillips),-0.610,0.540
2,1:30,1,10,DAL 24,13,14,Tony Romo pass incomplete short left intended for Patrick Crayton,0.540,0.000
2,1:25,2,10,DAL 24,13,14,Tony Romo pass incomplete short left intended for Jason Witten is intercepted by Kenny Phillips at DAL-28,0.000,-3.710
,,,,,,,"Replay Assistant challenged the incomplete pass ruling, and the original play was overturned.",,
2,1:21,1,10,DAL 28,13,14,Eli Manning pass complete short middle to Mario Manningham for 6 yards (tackle by Terence Newman),3.710,3.980
2,0:57,2,4,DAL 22,13,14,Eli Manning pass incomplete short right intended for Mario Manningham (defended by Marcus Spears),3.980,3.270
2,0:53,3,4,DAL 22,19,14,"Eli Manning pass complete deep right to Mario Manningham for 22 yards, touchdown",3.270,7.000
2,,,,DAL 2,20,14,Lawrence Tynes kicks extra point good,0.000,0.000
2,,,,NYG 30,20,14,"Lawrence Tynes kicks off 65 yards, returned by Miles Austin for 29 yards (tackle by C.C. Brown)",0.000,1.200
2,0:40,1,10,DAL 34,20,14,Tony Romo pass complete short right to Jason Witten for 8 yards (tackle by Michael Boley),1.200,1.740
2,0:31,,,,20,14,Timeout #1 by Dallas Cowboys,0.000,1.740
2,0:31,2,2,DAL 42,20,14,Tony Romo pass incomplete short left intended for Patrick Crayton (defended by Michael Johnson),1.740,1.030
2,0:25,3,2,DAL 42,20,14,Marion Barber middle for 3 yards (tackle by Rocky Bernard),1.030,1.930
2,0:21,,,,20,14,Timeout #2 by Dallas Cowboys,0.000,1.930
2,0:21,1,10,DAL 45,20,14,Tony Romo pass complete short left to Marion Barber for 26 yards (tackle by Kenny Phillips),1.930,3.640
2,0:12,1,10,NYG 29,20,14,Tony Romo pass incomplete deep left intended for Roy Williams,3.640,3.100
2,0:06,2,10,NYG 29,20,17,Nick Folk 47 yard field goal good,3.100,3.000
2,,,,DAL 30,20,17,"David Buehler kicks off 25 yards, returned by Chase Blackburn for 3 yards",0.000,0.940
Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 30,20,17,"David Buehler kicks off 67 yards, returned by Sinorice Moss for 15 yards (tackle by Alan Ball)",0.000,0.040
3,14:55,1,10,NYG 18,20,17,Brandon Jacobs left tackle for 9 yards (tackle by Gerald Sensabaugh),0.040,0.820
3,14:08,2,1,NYG 27,20,17,Brandon Jacobs right end for 31 yards (tackle by Gerald Sensabaugh),0.820,2.790
3,13:28,1,10,DAL 42,20,17,Eli Manning pass complete short left to Mario Manningham for 9 yards (tackle by DeMarcus Ware),2.790,3.460
3,13:07,2,1,DAL 33,20,17,Ahmad Bradshaw right tackle for 19 yards (tackle by Gerald Sensabaugh),3.460,4.650
3,12:22,1,10,DAL 14,20,17,Ahmad Bradshaw left tackle for 3 yards (tackle by Ken Hamlin),4.650,4.520
3,11:32,2,7,DAL 11,20,17,Eli Manning pass incomplete short right intended for Madison Hedgecock (defended by Keith Brooking),4.520,3.620
3,11:28,3,7,DAL 11,20,17,Eli Manning pass incomplete short left intended for Brandon Jacobs (defended by Bradie James),3.620,2.700
3,11:23,4,7,DAL 11,20,17,Lawrence Tynes 29 yard field goal no good,2.700,-0.280
3,11:19,1,10,DAL 20,20,17,Felix Jones right tackle for 24 yards (tackle by Osi Umenyiora),0.280,1.860
3,10:44,1,10,DAL 44,20,17,Felix Jones left tackle for 2 yards (tackle by Michael Boley),1.860,1.590
3,10:03,2,8,DAL 46,20,17,Tony Romo pass incomplete short middle intended for Martellus Bennett,1.590,0.890
3,9:54,3,8,DAL 46,20,17,Tony Romo pass complete short left to Patrick Crayton for 4 yards (tackle by Antonio Pierce),0.890,-0.060
3,9:23,4,4,NYG 50,20,17,"Mat McBriar punts 44 yards, fair catch by Ahmad Bradshaw",-0.060,0.380
3,9:15,1,10,NYG 6,20,17,Brandon Jacobs right end for 2 yards (tackle by Terence Newman),-0.380,-0.630
3,8:33,2,8,NYG 8,20,17,Eli Manning pass incomplete short left intended for Madison Hedgecock,-0.630,-1.190
3,8:29,,,,20,17,Timeout #1 by New York Giants,0.000,-1.190
3,8:29,3,8,NYG 8,20,17,"Eli Manning pass incomplete deep left intended for Steve Smith. Penalty on Bobby Carpenter: Defensive Holding, 5 yards (no play)",-1.190,-0.320
3,8:25,1,10,NYG 13,20,17,"Eli Manning pass incomplete deep left intended for Steve Smith. Penalty on Terence Newman: Defensive Pass Interfere, 34 yards (no play)",-0.320,2.060
3,8:18,1,10,NYG 47,20,17,Brandon Jacobs middle for 4 yards (tackle by Ken Hamlin and Bradie James),2.060,2.060
3,7:37,2,6,DAL 49,20,17,Brandon Jacobs middle for no gain (tackle by DeMarcus Ware),2.060,1.360
3,6:53,3,6,DAL 49,20,17,Eli Manning pass complete short middle to Mario Manningham for 4 yards (tackle by Terence Newman),1.360,0.270
3,6:14,4,2,DAL 45,20,17,"Jeff Feagles punts 28 yards, fair catch by Patrick Crayton",0.270,0.060
3,6:05,1,10,DAL 17,20,17,Tony Romo pass incomplete short right intended for Felix Jones,-0.060,-0.580
3,6:00,2,10,DAL 17,20,17,Felix Jones left tackle for 56 yards (tackle by Terrell Thomas and Corey Webster),-0.580,3.780
3,5:15,1,10,NYG 27,20,17,Marion Barber left end for 10 yards (tackle by Kenny Phillips),3.780,4.440
3,4:53,1,10,NYG 17,20,17,Marion Barber left tackle for 15 yards (tackle by Corey Webster),4.440,6.740
3,4:28,1,2,NYG 2,20,17,Marion Barber middle for -1 yards (tackle by Mathias Kiwanuka),6.740,5.530
3,3:40,2,3,NYG 3,20,17,Tony Romo pass incomplete short middle intended for Patrick Crayton,5.530,4.720
3,3:35,3,3,NYG 3,20,23,"Tony Romo middle for 3 yards, touchdown",4.720,7.000
3,,,,NYG 2,20,24,Nick Folk kicks extra point good,0.000,0.000
3,,,,DAL 30,20,24,"David Buehler kicks off 78 yards, touchback",0.000,0.280
3,3:32,1,10,NYG 20,20,24,Ahmad Bradshaw left tackle for no gain (tackle by Igor Olshansky),0.280,-0.270
3,2:49,2,10,NYG 20,20,24,Eli Manning pass incomplete deep right intended for Steve Smith,-0.270,-0.960
3,2:41,3,10,NYG 20,20,24,Eli Manning pass complete short right to Ahmad Bradshaw for 6 yards (tackle by DeMarcus Ware),-0.960,-1.630
3,2:04,4,4,NYG 26,20,24,Jeff Feagles punts 30 yards,-1.630,-1.860
3,1:56,1,10,DAL 44,20,24,Tony Romo pass complete short middle to Sam Hurd for 7 yards (tackle by Michael Johnson),1.860,2.260
3,1:19,2,3,NYG 49,20,24,Marion Barber right guard for 3 yards (tackle by Mathias Kiwanuka),2.260,2.520
3,0:36,1,10,NYG 46,20,24,Tony Romo pass incomplete deep right intended for Sam Hurd is intercepted by Kenny Phillips at NYG-5 and returned for 22 yards,2.520,-0.740
3,0:22,1,10,NYG 27,20,24,Eli Manning pass complete deep middle to Mario Manningham for 49 yards (tackle by Orlando Scandrick),0.740,3.970
Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DAL 24,20,24,Brandon Jacobs left tackle for 2 yards (tackle by Stephen Bowen),3.970,3.700
4,14:15,2,8,DAL 22,20,24,Brandon Jacobs right tackle for no gain (tackle by DeMarcus Ware),3.700,3.010
4,13:31,3,8,DAL 22,26,24,"Eli Manning pass complete deep middle to Steve Smith for 22 yards, touchdown",3.010,7.000
4,,,,DAL 2,27,24,"Lawrence Tynes kicks extra point good. Penalty on Ken Hamlin: Defensive Offside, 5 yards",0.000,0.000
4,,,,NYG 35,27,24,"Lawrence Tynes kicks off 69 yards, returned by Felix Jones for 21 yards (tackle by Bruce Johnson)",0.000,-0.060
4,13:19,1,10,DAL 17,27,24,Felix Jones left end for 3 yards (tackle by Michael Johnson),-0.060,-0.060
4,12:46,2,7,DAL 20,27,24,Tony Romo pass incomplete deep middle intended for Patrick Crayton,-0.060,-0.870
4,12:41,3,7,DAL 20,27,24,Tony Romo pass incomplete short left intended for Patrick Crayton,-0.870,-2.030
4,12:35,4,7,DAL 20,27,24,"Mat McBriar punts 45 yards, returned by Ahmad Bradshaw for 7 yards (tackle by Deon Anderson)",-2.030,-1.730
4,12:24,1,10,NYG 42,27,24,Ahmad Bradshaw left guard for -1 yards (tackle by Anthony Spencer),1.730,1.050
4,11:39,2,11,NYG 41,27,24,Eli Manning pass complete deep left to Mario Manningham for 25 yards (tackle by Mike Jenkins),1.050,3.310
4,10:52,1,10,DAL 34,27,24,Ahmad Bradshaw right end for 11 yards (tackle by Terence Newman and Jason Hatcher),3.310,4.040
4,10:09,1,10,DAL 23,27,24,Ahmad Bradshaw left guard for 1 yard (tackle by Junior Siavii),4.040,3.630
4,9:23,2,9,DAL 22,27,24,Brandon Jacobs right end for 2 yards (tackle by Junior Siavii),3.630,3.200
4,8:32,3,7,DAL 20,27,24,Eli Manning pass complete short middle to Steve Smith for 2 yards (tackle by Orlando Scandrick),3.200,2.300
4,7:42,4,5,DAL 18,30,24,Lawrence Tynes 36 yard field goal good,2.300,3.000
4,,,,NYG 30,30,24,"Lawrence Tynes kicks off 60 yards, returned by Felix Jones for 19 yards (tackle by Dave Tollefson)",0.000,0.870
4,7:30,1,10,DAL 29,30,24,Marion Barber middle for 11 yards (tackle by Antonio Pierce),0.870,1.600
4,6:57,1,10,DAL 40,30,24,Marion Barber middle for 2 yards (tackle by Antonio Pierce),1.600,1.320
4,6:12,2,8,DAL 42,30,24,Tony Romo pass incomplete short left intended for Roy Williams,1.320,0.630
4,6:06,3,8,DAL 42,30,24,Tony Romo pass complete short left to Jason Witten for 13 yards (tackle by Michael Johnson),0.630,2.590
4,5:24,1,10,NYG 45,30,24,Marion Barber left guard for 3 yards (tackle by Fred Robbins),2.590,2.450
4,4:37,2,7,NYG 42,30,24,Marion Barber left tackle for 35 yards (tackle by Bruce Johnson),2.450,5.600
4,3:46,1,7,NYG 7,30,30,"Felix Jones middle for 7 yards, touchdown",5.600,7.000
4,,,,NYG 2,30,31,Nick Folk kicks extra point good,0.000,0.000
4,,,,DAL 30,30,31,"David Buehler kicks off 74 yards, returned by Sinorice Moss for 29 yards (tackle by Marvin White)",0.000,0.610
4,3:34,1,10,NYG 25,30,31,"Eli Manning pass complete short left to Kevin Boss for 17 yards (tackle by Bradie James). Penalty on Shaun O'Hara: Offensive Holding, 10 yards, Penalty on Derek Hagan: Unnecessary Roughness (Declined) (no play)",0.610,-0.410
4,3:24,1,20,NYG 15,30,31,Eli Manning pass complete short right to Ahmad Bradshaw for 2 yards (tackle by Jay Ratliff),-0.410,-1.150
4,2:39,2,18,NYG 17,30,31,Eli Manning pass complete short right to Derek Hagan for 12 yards (tackle by Orlando Scandrick),-1.150,-0.100
4,2:00,3,6,NYG 29,30,31,Eli Manning pass complete short right to Steve Smith for 11 yards (tackle by Orlando Scandrick),-0.100,1.600
4,1:36,1,10,NYG 40,30,31,Eli Manning pass incomplete short right intended for Mario Manningham (defended by Orlando Scandrick),1.600,1.050
4,1:28,2,10,NYG 40,30,31,Eli Manning pass complete short right to Kevin Boss for 13 yards (tackle by Gerald Sensabaugh),1.050,2.460
4,1:06,1,10,DAL 47,30,31,Eli Manning pass complete short left to Steve Smith for 6 yards (tackle by Mike Jenkins),2.460,2.720
4,0:41,2,4,DAL 41,30,31,Eli Manning pass incomplete short left intended for Steve Smith,2.720,2.010
4,0:39,,,,30,31,Timeout #1 by Dallas Cowboys,0.000,2.010
4,0:39,3,4,DAL 41,30,31,Eli Manning pass complete short left to Mario Manningham for 8 yards (tackle by Mike Jenkins),2.010,3.380
4,0:39,1,10,DAL 33,30,31,Eli Manning pass complete short middle to Steve Smith for 12 yards (tackle by Bobby Carpenter),3.380,4.170
4,0:13,,,,30,31,Timeout #2 by New York Giants,0.000,4.170
4,0:13,1,10,DAL 21,30,31,Eli Manning middle for 2 yards (tackle by Keith Brooking),4.170,3.900
4,0:04,,,,30,31,Timeout #3 by New York Giants,0.000,0.000
4,0:04,,,,30,31,Timeout #2 by Dallas Cowboys,0.000,3.900
4,0:04,2,8,DAL 19,33,31,Lawrence Tynes 37 yard field goal good,3.900,3.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
