Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Josh Wells,T,63,100%,0,0%,4,11%
Cam Robinson,T,63,100%,0,0%,4,11%
Chris Reed,G,63,100%,0,0%,4,11%
A.J. Cann,G,63,100%,0,0%,4,11%
Brandon Linder,C,63,100%,0,0%,4,11%
Blake Bortles,QB,63,100%,0,0%,0,0%
Marqise Lee,WR,58,92%,0,0%,0,0%
Keelan Cole,WR,57,90%,0,0%,1,3%
Marcedes Lewis,TE,55,87%,0,0%,4,11%
Dede Westbrook,WR,45,71%,0,0%,0,0%
T.J. Yeldon,RB,34,54%,0,0%,0,0%
Leonard Fournette,RB,28,44%,0,0%,0,0%
Ben Koyack,TE,14,22%,0,0%,1,3%
James O'Shaughnessy,TE,8,13%,0,0%,24,69%
Jaydon Mickens,WR,7,11%,0,0%,18,51%
Tommy Bohanon,FB,7,11%,0,0%,12,34%
Tyler Shatley,C,1,2%,0,0%,4,11%
Chris Ivory,RB,1,2%,0,0%,0,0%
Tashaun Gipson,FS,0,0%,73,100%,7,20%
Myles Jack,LB,0,0%,73,100%,7,20%
A.J. Bouye,CB,0,0%,73,100%,7,20%
Jalen Ramsey,CB,0,0%,73,100%,5,14%
Barry Church,SS,0,0%,72,99%,10,29%
Calais Campbell,DE,0,0%,57,78%,11,31%
Yannick Ngakoue,DE,0,0%,54,74%,7,20%
Paul Posluszny,LB,0,0%,53,73%,20,57%
Aaron Colvin,CB,0,0%,53,73%,9,26%
Malik Jackson,DT,0,0%,48,66%,0,0%
Abry Jones,NT,0,0%,39,53%,12,34%
Dante Fowler,DE,0,0%,39,53%,0,0%
Marcell Dareus,DT,0,0%,38,52%,7,20%
Telvin Smith,LB,0,0%,29,40%,2,6%
Dawuane Smoot,DE,0,0%,16,22%,17,49%
Blair Brown,LB,0,0%,10,14%,24,69%
Jarrod Wilson,SS,0,0%,2,3%,23,66%
Lerentee McCray,LB,0,0%,1,1%,24,69%
Peyton Thompson,FS,0,0%,0,0%,24,69%
Larry Pinkard,WR,0,0%,0,0%,18,51%
Calvin Pryor,SS,0,0%,0,0%,15,43%
Corey Grant,RB,0,0%,0,0%,15,43%
Brad Nortman,P,0,0%,0,0%,12,34%
Colin Holba,LS,0,0%,0,0%,12,34%
Josh Lambo,K,0,0%,0,0%,9,26%
Tyler Patmon,CB,0,0%,0,0%,4,11%
