Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
1,0:01,2,4,HOU 4,17,0,Timeout #2 by Indianapolis Colts,5.340,4.490
1,0:01,3,4,HOU 4,23,0,"Andrew Luck pass complete short left to Coby Fleener for 4 yards, touchdown",4.490,7.000
1,0:01,,,HOU 2,24,0,Adam Vinatieri kicks extra point good,0.000,0.000
Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,,,,IND 35,24,0,"Pat McAfee kicks off 65 yards, touchback",0.000,0.280
2,15:00,1,10,HOU 20,24,0,"Ryan Fitzpatrick pass incomplete short left intended for Andre Johnson. Penalty on Vontae Davis: Defensive Pass Interference, 16 yards (no play)",0.280,1.330
2,14:54,1,10,HOU 36,24,0,Arian Foster left end for -3 yards (tackle by Josh Chapman),1.330,0.390
2,14:19,2,13,HOU 33,24,0,Ryan Fitzpatrick pass complete short middle to C.J. Fiedorowicz for 7 yards (tackle by D'Qwell Jackson and Erik Walden),0.390,0.630
2,13:42,3,6,HOU 40,24,0,Ryan Fitzpatrick pass complete short left to Arian Foster for 28 yards (tackle by Vontae Davis),0.630,3.450
2,13:16,1,10,IND 32,24,0,"Arian Foster left tackle for 6 yards (tackle by Mike Adams). Penalty on C.J. Fiedorowicz: Offensive Holding, 10 yards",3.450,3.180
2,12:38,1,14,IND 36,24,0,Ryan Fitzpatrick pass complete short left to Andre Johnson for 13 yards (tackle by Vontae Davis and Josh Gordy),3.180,4.120
2,12:13,2,1,IND 23,24,0,Alfred Blue up the middle for 4 yards (tackle by Montori Hughes),4.120,4.310
2,11:36,1,10,IND 19,24,0,Ryan Fitzpatrick pass complete short middle to Damaris Johnson for 4 yards (tackle by D'Qwell Jackson),4.310,4.350
2,11:08,2,6,IND 15,24,0,Arian Foster right guard for 1 yard (tackle by Bjoern Werner),4.350,3.760
2,10:28,3,5,IND 14,24,0,Ryan Fitzpatrick pass incomplete short middle intended for Andre Johnson (defended by Josh Gordy),3.760,2.560
2,10:24,4,5,IND 14,24,0,"Randy Bullock 32 yard field goal good. Penalty on Zach Kerr: Illegal Formation, 5 yards (no play)",2.560,5.140
2,10:20,1,9,IND 9,24,0,Arian Foster up the middle for 5 yards (tackle by Mike Adams and Josh Gordy),5.140,5.340
2,9:48,2,4,IND 4,24,6,"Ryan Fitzpatrick pass complete short right to Andre Johnson for 4 yards, touchdown",5.340,7.000
2,9:48,,,IND 2,24,7,Randy Bullock kicks extra point good,0.000,0.000
2,9:48,,,HOU 35,24,7,"Randy Bullock kicks off 70 yards, returned by Griff Whalen for 29 yards (tackle by A.J. Bouye)",0.000,-0.540
2,9:37,1,10,IND 24,24,7,Andrew Luck pass incomplete short middle intended for Reggie Wayne is intercepted by Justin Tuggle at IND-34 and returned for 8 yards,0.540,-3.840
2,9:28,1,10,IND 26,24,7,Arian Foster right end for 5 yards (tackle by Bjoern Werner),3.840,3.970
2,9:01,2,5,IND 21,24,7,Ryan Fitzpatrick pass complete short right to Andre Johnson for 9 yards (tackle by Sergio Brown and Ricky Jean-Francois),3.970,4.780
2,8:28,1,10,IND 12,24,13,"Arian Foster left tackle for 12 yards, touchdown",4.780,7.000
2,8:28,,,IND 2,24,14,Randy Bullock kicks extra point good,0.000,0.000
2,8:28,,,HOU 35,24,14,"Randy Bullock kicks off 67 yards, returned by Griff Whalen for 24 yards (tackle by A.J. Bouye)",0.000,-0.410
2,8:12,1,10,IND 22,24,14,Ahmad Bradshaw up the middle for 3 yards (tackle by Jared Crick),0.410,0.270
2,7:40,2,7,IND 25,24,14,Andrew Luck pass complete short middle to T.Y. Hilton for 9 yards (tackle by Kendrick Lewis and Jared Crick),0.270,1.200
2,7:15,1,10,IND 34,24,14,Andrew Luck pass incomplete deep left intended for Hakeem Nicks,1.200,0.660
2,7:07,2,10,IND 34,24,14,Andrew Luck pass incomplete short right intended for Ahmad Bradshaw (defended by J.J. Watt),0.660,-0.030
2,7:02,3,10,IND 34,24,14,Andrew Luck pass complete short right to Ahmad Bradshaw for 17 yards (tackle by Tim Jamison),-0.030,2.320
2,6:21,1,10,HOU 49,24,14,Andrew Luck pass incomplete short right intended for Coby Fleener,2.320,1.780
2,6:12,2,10,HOU 49,24,14,"Trent Richardson up the middle for 1 yard (tackle by Elbert Mack and Kendrick Lewis). Penalty on Dwayne Allen: Offensive Holding, 10 yards",1.780,0.570
2,5:50,2,19,IND 42,24,14,"Andrew Luck pass complete short right to Hakeem Nicks for 11 yards (tackle by D.J. Swearinger). Penalty on Jeff Tarpinian: Defensive Holding, 5 yards (no play)",0.570,2.060
2,5:29,1,10,IND 47,24,14,Trent Richardson left guard for 8 yards (tackle by Kendrick Lewis),2.060,2.600
2,4:52,2,2,HOU 45,24,14,Trent Richardson left tackle for 3 yards (tackle by Kendrick Lewis and Brian Cushing),2.600,2.790
2,4:09,1,10,HOU 42,24,14,Ahmad Bradshaw right tackle for 8 yards (tackle by Kareem Jackson and A.J. Bouye),2.790,3.320
2,3:25,2,2,HOU 34,24,14,Ahmad Bradshaw up the middle for 13 yards (tackle by Jeff Tarpinian),3.320,4.170
2,2:43,1,10,HOU 21,24,14,Trent Richardson up the middle for 1 yard (tackle by Brian Cushing and Brooks Reed),4.170,3.760
2,2:00,2,9,HOU 20,24,14,Ahmad Bradshaw left end for -2 yards (tackle by Jared Crick),3.760,2.810
2,1:18,3,11,HOU 22,24,14,Andrew Luck pass complete short left to Hakeem Nicks for 6 yards (tackle by A.J. Bouye),2.810,2.810
2,1:09,3,11,HOU 22,24,14,Timeout #1 by Houston Texans,2.810,2.430
2,1:09,4,5,HOU 16,27,14,Adam Vinatieri 34 yard field goal good,2.430,3.000
2,1:09,,,IND 35,27,14,"Pat McAfee kicks off 65 yards, touchback",0.000,-0.280
2,1:05,1,10,HOU 20,27,14,Ryan Fitzpatrick pass complete short right to DeAndre Hopkins for 12 yards (tackle by Sergio Brown),0.280,1.070
2,1:00,1,10,HOU 32,27,14,Ryan Fitzpatrick sacked by Ricky Jean-Francois for -4 yards,1.070,1.070
2,0:54,1,10,HOU 32,27,14,Timeout #2 by Houston Texans,1.070,-0.010
2,0:54,2,14,HOU 28,27,14,Ryan Fitzpatrick pass incomplete short left intended for Andre Johnson,-0.010,-0.690
2,0:50,3,14,HOU 28,27,14,Ryan Fitzpatrick pass complete short left to Arian Foster for 5 yards (tackle by Jerrell Freeman),-0.690,-0.690
2,0:03,3,14,HOU 28,27,14,Timeout #3 by Indianapolis Colts,-0.690,-1.180
2,0:03,4,9,HOU 33,27,14,Ryan Fitzpatrick pass incomplete deep left intended for Andre Johnson,-1.180,1.140
Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 35,27,14,"Randy Bullock kicks off 65 yards, touchback",0.000,-0.280
3,15:00,1,10,IND 20,27,14,Andrew Luck pass complete short right to Jack Doyle for 6 yards (tackle by Johnathan Joseph and Justin Tuggle),0.280,0.540
3,14:39,2,4,IND 26,27,14,Andrew Luck pass complete short left to Hakeem Nicks for 12 yards (tackle by A.J. Bouye),0.540,1.470
3,14:07,1,10,IND 38,27,14,Trent Richardson up the middle for 9 yards (tackle by Kendrick Lewis and Brooks Reed),1.470,2.140
3,13:26,2,1,IND 47,27,14,Trent Richardson up the middle for 5 yards (tackle by Kareem Jackson),2.140,2.390
3,12:57,1,10,HOU 48,27,14,Trent Richardson left end for 4 yards (tackle by Jeff Tarpinian and Jared Crick),2.390,2.390
3,12:15,2,6,HOU 44,27,14,Andrew Luck sacked by J.J. Watt for -3 yards,2.390,1.290
3,11:33,3,9,HOU 47,27,14,Andrew Luck pass incomplete short middle intended for Reggie Wayne,1.290,0.130
3,11:27,4,9,HOU 47,27,14,"Pat McAfee punts 40 yards, fair catch by Keshawn Martin",0.130,0.380
3,11:18,1,10,HOU 7,27,14,Ryan Fitzpatrick pass complete deep left to Andre Johnson for 22 yards (tackle by Vontae Davis),-0.380,0.870
3,10:37,1,10,HOU 29,27,14,Arian Foster right tackle for no gain (tackle by Josh Gordy),0.870,0.330
3,9:51,2,10,HOU 29,27,14,Arian Foster left guard for 1 yard (tackle by Ricky Jean-Francois),0.330,-0.230
3,9:16,3,9,HOU 30,27,14,Ryan Fitzpatrick pass complete short left to Arian Foster for -1 yards (tackle by Ricky Jean-Francois),-0.230,-1.440
3,8:47,4,10,HOU 29,27,14,"Shane Lechler punts 71 yards, touchback",-1.440,-0.280
3,8:39,1,10,IND 20,27,14,Ahmad Bradshaw left tackle for 3 yards (tackle by Justin Tuggle and J.J. Watt),0.280,0.140
3,7:54,2,7,IND 23,27,14,Andrew Luck pass complete short left to Ahmad Bradshaw for 3 yards (tackle by Johnathan Joseph),0.140,-0.160
3,7:20,3,4,IND 26,27,14,Andrew Luck pass incomplete deep left intended for Hakeem Nicks (defended by A.J. Bouye),-0.160,-1.630
3,7:13,4,4,IND 26,27,14,"Pat McAfee punts 44 yards, fair catch by Keshawn Martin",-1.630,-0.940
3,7:04,1,10,HOU 30,27,14,Arian Foster right end for 8 yards (tackle by Greg Toler and D'Qwell Jackson),0.940,1.470
3,6:39,2,2,HOU 38,27,14,Arian Foster right guard for 34 yards (tackle by Greg Toler),1.470,1.470
3,6:13,2,2,HOU 38,27,14,Timeout #1 by Indianapolis Colts,1.470,3.710
3,6:13,1,10,IND 28,27,14,Ryan Fitzpatrick pass complete deep left to Andre Johnson for 26 yards (tackle by Vontae Davis),3.710,6.740
3,6:03,1,2,IND 2,27,20,"Arian Foster left tackle for 2 yards, touchdown",6.740,7.000
3,6:03,,,IND 2,27,21,Randy Bullock kicks extra point good,0.000,0.000
3,6:03,,,HOU 35,27,21,"Randy Bullock kicks off 65 yards, touchback",0.000,-0.280
3,5:59,1,10,IND 20,27,21,Andrew Luck pass incomplete short middle intended for Dwayne Allen,0.280,-0.270
3,5:52,2,10,IND 20,27,21,Andrew Luck pass complete short right to Reggie Wayne for 11 yards (tackle by Johnathan Joseph),-0.270,1.000
3,5:19,1,10,IND 31,27,21,Trent Richardson left guard for -1 yards (tackle by Justin Tuggle and Whitney Mercilus),1.000,0.320
3,4:43,2,11,IND 30,27,21,Andrew Luck pass complete short middle to Dwayne Allen for 16 yards (tackle by D.J. Swearinger and Kendrick Lewis),0.320,1.990
3,4:08,1,10,IND 46,27,21,Andrew Luck pass complete short right to T.Y. Hilton for 18 yards,1.990,3.180
3,3:46,1,10,HOU 36,27,21,Trent Richardson up the middle for 3 yards (tackle by D.J. Swearinger and Justin Tuggle),3.180,3.040
3,3:00,2,7,HOU 33,33,21,"Andrew Luck pass complete deep left to T.Y. Hilton for 33 yards, touchdown",3.040,7.000
3,2:52,2,7,HOU 33,33,21,Timeout #1 by Houston Texans,3.040,0.000
3,3:00,,,,33,21,"Two Point Attempt: T.Y. Hilton left end, conversion fails",0.000,-1.000
3,3:00,,,IND 35,33,21,"Pat McAfee kicks off 65 yards, touchback",0.000,-0.280
3,2:52,1,10,HOU 20,33,21,Arian Foster right guard for 9 yards (tackle by Jerrell Freeman and Josh Gordy),0.280,0.950
3,2:21,2,1,HOU 29,33,21,Arian Foster right guard for 4 yards (tackle by Jerrell Freeman),0.950,1.140
3,1:54,1,10,HOU 33,33,21,Arian Foster left tackle for 2 yards (tackle by Sergio Brown and Jerrell Freeman),1.140,0.860
3,1:29,2,8,HOU 35,33,21,Ryan Fitzpatrick pass complete deep middle to Damaris Johnson for 40 yards (tackle by Josh Gordy),0.860,3.910
3,0:48,1,10,IND 25,33,21,Alfred Blue right guard for 1 yard (tackle by D'Qwell Jackson and Jerrell Freeman),3.910,3.500
3,0:12,2,9,IND 24,33,21,Ryan Fitzpatrick sacked by Jonathan Newsome for -3 yards,3.500,2.410
Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,12,IND 27,33,21,Arian Foster right end for 7 yards (tackle by Erik Walden),2.410,2.170
4,14:23,4,5,IND 20,33,21,Randy Bullock 37 yard field goal no good,2.170,-0.810
4,14:19,1,10,IND 28,33,21,Ahmad Bradshaw up the middle for 2 yards (tackle by Jared Crick),0.810,0.530
4,13:50,2,8,IND 30,33,21,Andrew Luck left end for 10 yards (tackle by Kareem Jackson),0.530,1.600
4,13:09,1,10,IND 40,33,21,Ahmad Bradshaw up the middle for 1 yard (tackle by J.J. Watt),1.600,1.190
4,12:27,2,9,IND 41,33,21,Andrew Luck pass incomplete deep left intended for Hakeem Nicks,1.190,0.500
4,12:20,3,9,IND 41,33,21,Andrew Luck pass complete short right to T.Y. Hilton for 16 yards (tackle by Johnathan Joseph),0.500,2.720
4,11:35,1,10,HOU 43,33,21,Ahmad Bradshaw right end for -2 yards (tackle by Whitney Mercilus),2.720,1.910
4,10:53,2,12,HOU 45,33,21,Andrew Luck pass incomplete short right intended for Ahmad Bradshaw (defended by Justin Tuggle),1.910,1.220
4,10:46,3,12,HOU 45,33,27,"Andrew Luck for no gain. Andrew Luck fumbles, recovered by J.J. Watt at IND-45 and returned for 45 yards, touchdown",1.220,-7.000
4,10:36,,,IND 2,33,28,Randy Bullock kicks extra point good,0.000,0.000
4,10:36,,,HOU 35,33,28,"Randy Bullock kicks off 70 yards, returned by Griff Whalen for 26 yards (tackle by John Simon)",0.000,-0.340
4,10:29,1,10,IND 21,33,28,"Andrew Luck pass incomplete short middle intended for Coby Fleener. Penalty on Anthony Castonzo: Offensive Holding, 10 yards (no play)",0.340,-0.720
4,10:23,1,20,IND 11,33,28,Trent Richardson left guard for 2 yards (tackle by Brian Cushing and Jared Crick),-0.720,-1.350
4,9:50,2,18,IND 13,33,28,Andrew Luck left end for 5 yards (tackle by Whitney Mercilus),-1.350,-1.410
4,9:11,3,13,IND 18,33,28,"Andrew Luck pass incomplete deep left intended for Hakeem Nicks (defended by A.J. Bouye). Penalty on A.J. Bouye: Defensive Pass Interference, 27 yards (no play)",-1.410,1.930
4,9:05,1,10,IND 45,33,28,Trent Richardson left guard for 1 yard (tackle by D.J. Swearinger and John Simon),1.930,1.520
4,8:30,2,9,IND 46,33,28,Andrew Luck pass incomplete short left intended for Dwayne Allen (defended by Ryan Pickett),1.520,0.830
4,8:25,3,9,IND 46,33,28,Andrew Luck pass incomplete deep middle intended for Reggie Wayne,0.830,-0.320
,,,,,,,"HOU challenged the pass completion ruling, and the original play was overturned.",,
4,8:21,4,9,IND 46,33,28,"Pat McAfee punts 43 yards, fair catch by Keshawn Martin",-0.320,0.370
4,8:13,1,10,HOU 11,33,28,Arian Foster right tackle for 5 yards (tackle by D'Qwell Jackson),-0.370,-0.300
4,7:38,2,5,HOU 16,33,28,Ryan Fitzpatrick right end for 5 yards (tackle by Jerrell Freeman),-0.300,0.340
4,6:52,1,10,HOU 21,33,28,Arian Foster left tackle for no gain (tackle by Zach Kerr),0.340,-0.200
4,6:10,2,10,HOU 21,33,28,Ryan Fitzpatrick pass complete short middle to Damaris Johnson for 18 yards (tackle by Josh Gordy),-0.200,1.530
4,5:39,1,10,HOU 39,33,28,Alfred Blue right guard for 17 yards (tackle by Mike Adams),1.530,2.650
4,5:00,1,10,IND 44,33,28,"Ryan Fitzpatrick pass incomplete deep right intended for Andre Johnson. Penalty on Andre Johnson: Offensive Pass Interference, 10 yards (no play)",2.650,1.990
4,4:53,1,20,HOU 46,33,28,Ryan Fitzpatrick pass incomplete short left intended for Garrett Graham (defended by Ricky Jean-Francois),1.990,0.760
4,4:47,2,20,HOU 46,33,28,"Ryan Fitzpatrick pass complete short middle to Andre Johnson for 13 yards (tackle by Vontae Davis). Andre Johnson fumbles (forced by Vontae Davis), recovered by Mike Adams at IND-40 (tackle by Andre Johnson)",0.760,-1.600
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
4,4:38,1,10,IND 40,33,28,Andrew Luck pass complete short right to Reggie Wayne for 5 yards (tackle by Justin Tuggle),1.600,1.730
4,3:56,2,5,IND 45,33,28,Andrew Luck pass incomplete short middle intended for Ahmad Bradshaw,1.730,1.030
4,3:50,3,5,IND 45,33,28,Andrew Luck pass complete short middle to Reggie Wayne for 10 yards (tackle by Kareem Jackson),1.030,2.590
4,3:05,1,10,HOU 45,33,28,Ahmad Bradshaw right guard for 6 yards (tackle by Kendrick Lewis),2.590,2.590
4,2:42,1,10,HOU 45,33,28,Timeout #2 by Houston Texans,2.590,2.850
4,2:42,2,4,HOU 39,33,28,Ahmad Bradshaw right end for -2 yards (tackle by J.J. Watt),2.850,2.850
4,2:26,2,4,HOU 39,33,28,Timeout #3 by Houston Texans,2.850,1.880
4,2:26,3,6,HOU 41,33,28,Andrew Luck pass incomplete short right intended for Reggie Wayne (defended by J.J. Watt),1.880,0.530
4,2:22,4,6,HOU 41,33,28,"Pat McAfee punts 32 yards, fair catch by Keshawn Martin",0.530,0.380
4,2:15,1,10,HOU 9,33,28,Ryan Fitzpatrick pass complete short right to Andre Johnson for 12 yards (tackle by Sergio Brown and Jerrell Freeman),-0.380,0.340
4,2:00,1,10,HOU 21,33,28,"Ryan Fitzpatrick sacked by Bjoern Werner for -3 yards. Ryan Fitzpatrick fumbles (forced by Bjoern Werner), recovered by D'Qwell Jackson at HOU-22 (tackle by Ben Jones)",0.340,-4.110
4,1:48,1,10,HOU 22,33,28,Andrew Luck kneels for no gain,4.110,3.560
4,1:09,2,10,HOU 22,33,28,Andrew Luck kneels for -1 yards,3.560,2.740
4,0:28,3,11,HOU 23,33,28,Andrew Luck kneels for -1 yards,2.740,1.870
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
