Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Buster Skrine,NYJ,0,9,6,66.7%,72,12.0,8.0,1,128.0,15.2,58,14,1,0,0,0.0,0,7,1,12.5%
Rashard Robinson,NYJ,0,6,5,83.3%,58,11.6,9.7,1,146.5,8.0,48,10,0,0,0,0.0,0,5,1,16.7%
Neville Hewitt,NYJ,0,6,4,66.7%,57,14.3,9.5,1,136.8,2.7,13,44,0,0,0,0.0,0,6,1,14.3%
Jamal Adams,NYJ,0,5,3,60.0%,25,8.3,5.0,0,72.9,14.8,14,11,3,0,0,0.0,0,11,0,0.0%
Derrick Jones,NYJ,0,4,3,75.0%,18,6.0,4.5,0,83.3,4.8,10,8,0,0,0,0.0,0,3,1,25.0%
Avery Williamson,NYJ,0,1,1,100.0%,18,18.0,18.0,1,158.3,18.0,18,0,1,0,0,0.0,0,5,1,16.7%
Brandon Copeland,NYJ,0,1,1,100.0%,2,2.0,2.0,0,79.2,2.0,2,0,1,0,0,0.0,0,1,0,0.0%
Leonard Williams,NYJ,0,0,0,,,,,,,,,,0,1,0,1.0,2,6,0,0.0%
Jordan Jenkins,NYJ,0,0,0,,,,,,,,,,1,0,1,0.0,1,1,0,0.0%
Mike Pennel,NYJ,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
J.C. Jackson,NWE,0,8,5,62.5%,52,10.4,6.5,0,81.2,11.1,38,14,0,0,0,0.0,0,7,1,12.5%
Dont'a Hightower,NWE,0,3,3,100.0%,22,7.3,7.3,0,97.2,4.3,13,9,6,0,0,0.0,0,3,1,25.0%
Keion Crossen,NWE,0,3,3,100.0%,60,20.0,20.0,0,118.7,19.0,57,3,0,0,0,0.0,0,4,0,0.0%
Patrick Chung,NWE,0,3,1,33.3%,7,7.0,2.3,0,42.4,6.0,3,4,5,1,0,0.0,1,3,0,0.0%
Stephon Gilmore,NWE,0,5,1,20.0%,4,4.0,0.8,0,39.6,10.2,4,0,0,0,0,0.0,0,1,0,0.0%
Jonathan Jones,NWE,0,1,1,100.0%,17,17.0,17.0,0,118.7,4.0,4,13,3,0,0,0.0,0,2,0,0.0%
Jason McCourty,NWE,0,1,1,100.0%,3,3.0,3.0,0,79.2,2.0,2,1,0,0,0,0.0,0,5,0,0.0%
Elandon Roberts,NWE,0,2,1,50.0%,2,2.0,1.0,0,56.2,10.0,5,-3,0,0,0,0.0,0,6,0,0.0%
Trey Flowers,NWE,0,0,0,,,,,,,,,,0,2,0,1.0,3,6,0,0.0%
Kyle Van Noy,NWE,0,1,0,0.0%,,,0.0,,39.6,30.0,,,4,1,1,0.0,2,3,1,25.0%
Lawrence Guy,NWE,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%
Derek Rivers,NWE,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%
Adam Butler,NWE,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%
Devin McCourty,NWE,0,1,0,0.0%,,,0.0,,39.6,22.0,,,0,0,0,0.0,0,2,0,0.0%
