Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Golden Tate,NYG,9,6,102,1,3,51,8.5,51,8.5,11.7,0,,0,0.0,1,102.3
Rhett Ellison,NYG,7,3,30,0,1,22,7.3,8,2.7,6.4,0,,0,0.0,1,16.1
Darius Slayton,NYG,8,3,32,0,2,19,6.3,13,4.3,17.5,0,,0,0.0,0,50.0
Jon Hilliman,NYG,2,2,-3,0,0,-4,-2.0,1,0.5,-1.5,0,,0,0.0,0,79.2
Elijhaa Penny,NYG,2,1,0,0,,-7,-7.0,7,7.0,-5.0,0,,0,0.0,0,56.2
Cody Latimer,NYG,1,0,0,0,,0,,0,,5.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Julian Edelman,NWE,15,9,113,0,5,84,9.3,29,3.2,11.3,0,,1,6.7,1,55.7
James White,NWE,9,9,46,0,5,-4,-0.4,50,5.6,-0.4,1,9.0,0,0.0,0,88.0
Jakobi Meyers,NWE,4,4,54,0,2,48,12.0,6,1.5,12.0,0,,0,0.0,0,118.7
Brandon Bolden,NWE,2,2,22,0,1,1,0.5,21,10.5,0.5,1,2.0,0,0.0,0,112.5
Ryan Izzo,NWE,4,2,31,0,1,27,13.5,4,2.0,8.5,0,,0,0.0,0,76.0
Sony Michel,NWE,3,2,27,0,2,-2,-1.0,29,14.5,0.3,0,,0,0.0,0,95.1
Gunner Olszewski,NWE,3,2,34,0,1,18,9.0,16,8.0,9.7,0,,0,0.0,0,104.9
Josh Gordon,NWE,1,1,7,0,,2,2.0,5,5.0,2.0,0,,0,0.0,0,95.8
