#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:09,PIT 20,3,2:30,1,Punt
2,1,5:39,PIT 20,3,1:38,6,Punt
3,1,0:22,PIT 20,3,0:38,0,Punt
4,2,12:13,PIT 20,5,2:04,28,Interception
5,2,8:15,PIT 41,11,6:20,59,Touchdown
6,2,0:02,PIT 44,1,0:02,-1,End of Half
7,3,15:00,PIT 25,2,0:22,75,Touchdown
8,3,11:40,PIT 40,8,4:02,53,Interception
9,3,6:45,PIT 20,3,2:07,8,Punt
10,3,3:39,PIT 36,3,0:58,8,Punt
11,4,10:46,PIT 44,4,1:50,56,Touchdown
12,4,6:15,PIT 20,9,4:24,27,Punt
13,4,0:03,PIT 23,1,0:03,-1,End of Game
