#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,10:10,JAX 42,5,2:27,58,Touchdown
2,1,7:18,JAX 19,3,1:36,6,Punt
3,1,3:40,JAX 24,7,3:48,58,Fumble
4,2,11:00,JAX 30,6,3:59,25,Punt
5,2,0:37,JAX 24,5,0:37,37,Missed FG
6,3,15:00,JAX 29,6,2:38,29,Punt
7,3,10:31,JAX 14,12,6:36,39,Punt
8,3,2:31,JAX 32,5,2:18,52,Interception
9,4,14:13,JAX 31,10,6:08,69,Touchdown
10,4,6:54,JAX 30,4,2:18,15,Interception
11,4,4:36,JAX 25,9,2:43,75,Touchdown
12,4,0:04,JAX 25,1,0:04,-1,End of Half
13,5,15:00,JAX 20,13,7:00,62,Field Goal
