Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Giants,-4.0,-3.22,-0.13,-2.09,-3.39,0.94,8.59,-7.65,13.91,-2.87,-6.87,2.67,-0.68,-0.71,2.72
Steelers,4.0,-0.94,-8.59,7.65,-13.91,3.22,0.13,2.09,3.39,2.87,-2.67,6.87,0.71,0.68,-2.72
