Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Packers,30.26,13.17,12.26,1.24,-3.62,14.74,1.89,11.86,5.48,3.01,-4.71,0.04,6.57,2.74,-1.63
Raiders,-30.26,-14.74,-1.89,-11.86,-5.48,-13.17,-12.26,-1.24,3.62,-3.01,-0.04,4.71,-2.74,-6.57,1.63
