0,1
Game Info,Game Info
Won Toss,Buccaneers
Roof,outdoors
Surface,grass
Duration,3:50
Attendance,50125
Weather,"81 degrees, relative humidity 21%, no wind, wind chill 0"
Vegas Line,Oakland Raiders -3.5
Over/Under,44.0 (over)
Super Bowl MVP,Dexter Jackson
