Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Darrien Gordon,OAK,,0,,,,3,29,9.7,0,17
Marcus Knight,OAK,8,143,17.9,0,29,0,0,,0,0
Chris Cooper,OAK,1,6,6.0,0,6,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Karl Williams,TAM,0,0,,0,0,1,25,25.0,0,25
Aaron Stecker,TAM,3,67,22.3,0,27,0,0,,0,0
Dwight Smith,TAM,1,23,23.0,0,23,0,0,,0,0
