Quarter,Time,Down,ToGo,Location,BAL,TEN,Detail,EPB,EPA
1,2:02,1,10,BAL 44,0,0,"Matt Hasselbeck pass complete short right to Kenny Britt for 16 yards (tackle by Ed Reed). Penalty on Ed Reed: Face Mask (15 Yards), 14 yards",2.650,4.650
1,1:34,1,10,BAL 14,0,0,"Chris Johnson right end for 2 yards (tackle by Lardarius Webb). Penalty on Leroy Harris: Illegal Peelback, 15 yards",4.650,3.780
1,1:13,1,23,BAL 27,0,0,Matt Hasselbeck pass incomplete short left intended for Nate Washington,3.780,2.340
1,1:10,2,23,BAL 27,0,0,Matt Hasselbeck pass complete short right to Nate Washington for 6 yards (tackle by Lardarius Webb),2.340,2.480
1,0:41,3,17,BAL 21,0,0,Matt Hasselbeck pass complete short left to Jared Cook for 4 yards (tackle by Tom Zbikowski),2.480,2.310
Quarter,Time,Down,ToGo,Location,BAL,TEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,13,BAL 17,0,0,Rob Bironas 34 yard field goal no good,2.310,-0.540
2,14:55,1,10,BAL 24,0,0,Joe Flacco pass incomplete short right intended for Ray Rice,0.540,0.000
2,14:49,2,10,BAL 24,0,0,Ray Rice right tackle for 6 yards (tackle by Barrett Ruud),0.000,0.100
2,14:10,3,4,BAL 30,0,0,Joe Flacco pass complete short right to Ray Rice for 6 yards (tackle by Cortland Finnegan),0.100,1.330
2,13:32,1,10,BAL 36,0,0,Ricky Williams right tackle for no gain (tackle by Akeem Ayers),1.330,0.790
2,12:48,2,10,BAL 36,0,0,"Ricky Williams up the middle for -2 yards (tackle by Karl Klug). Ricky Williams fumbles (forced by Karl Klug), recovered by Jordan Babineaux at BAL-34",0.790,-3.310
2,12:36,1,10,BAL 34,0,0,Matt Hasselbeck pass complete short left to Lavelle Hawkins for 8 yards (tackle by Cary Williams and Tom Zbikowski),3.310,3.850
2,11:59,2,2,BAL 26,0,0,Chris Johnson left tackle for 2 yards (tackle by Haloti Ngata),3.850,3.970
2,11:22,1,10,BAL 24,0,0,Matt Hasselbeck pass incomplete deep right intended for Nate Washington,3.970,3.430
2,11:17,2,10,BAL 24,0,0,Chris Johnson right tackle for 5 yards (tackle by Lardarius Webb and Jameel McClain),3.430,3.410
2,10:35,3,5,BAL 19,0,0,Matt Hasselbeck pass complete short right to Kenny Britt for 9 yards (tackle by Cary Williams and Ed Reed),3.410,4.910
2,9:56,1,10,BAL 10,0,0,Javon Ringer up the middle for -3 yards (tackle by Cory Redding),4.910,3.720
2,9:22,2,13,BAL 13,0,0,Matt Hasselbeck pass incomplete short middle intended for Nate Washington,3.720,3.060
2,9:17,3,13,BAL 13,0,0,Matt Hasselbeck pass complete short right to Chris Johnson for 6 yards (tackle by Domonique Foxworth and Ed Reed),3.060,2.970
2,8:37,4,7,BAL 7,0,3,Rob Bironas 25 yard field goal good,2.970,3.000
2,,,,TEN 35,0,3,"Rob Bironas kicks off 71 yards, returned by David Reed for 25 yards (tackle by Anthony Smith)",0.000,0.150
2,8:28,1,10,BAL 19,0,3,Ray Rice left end for 11 yards (tackle by Michael Griffin),0.150,0.940
2,8:01,1,10,BAL 30,0,3,Joe Flacco pass complete short left to Dennis Pitta for 16 yards (tackle by Cortland Finnegan),0.940,1.990
2,7:15,1,10,BAL 46,0,3,Joe Flacco pass complete short right to Anquan Boldin for 16 yards (tackle by Michael Griffin),1.990,3.050
2,6:35,1,10,TEN 38,0,3,Ray Rice left guard for 3 yards (tackle by Will Witherspoon),3.050,2.910
2,5:58,2,7,TEN 35,0,3,Joe Flacco pass incomplete,2.910,2.210
2,5:48,3,7,TEN 35,0,3,Joe Flacco pass complete short left to Ed Dickson for 9 yards (tackle by Alterraun Verner),2.210,3.840
2,5:11,1,10,TEN 26,0,3,"Penalty on Michael Oher: False Start, 5 yards (no play)",3.840,3.510
2,4:49,1,15,TEN 31,6,3,"Joe Flacco pass complete short right to Ray Rice for 31 yards, touchdown",3.510,7.000
2,,,,TEN 2,7,3,Billy Cundiff kicks extra point good,0.000,0.000
2,,,,BAL 35,7,3,"Billy Cundiff kicks off 65 yards, touchback",0.000,0.280
2,4:38,1,10,TEN 20,7,3,"Matt Hasselbeck pass incomplete short right intended for Nate Washington. Penalty on Cary Williams: Illegal Use of Hands, 5 yards (no play)",0.280,0.610
2,4:31,1,10,TEN 25,7,3,Matt Hasselbeck pass complete deep right to Jared Cook for 33 yards (tackle by Ed Reed),0.610,2.790
2,3:49,1,10,BAL 42,7,3,Chris Johnson right tackle for 4 yards (tackle by Jameel McClain),2.790,2.780
2,3:10,2,6,BAL 38,7,3,Matt Hasselbeck pass complete short right to Nate Washington for 11 yards (tackle by Lardarius Webb),2.780,3.780
2,2:33,1,10,BAL 27,7,3,Chris Johnson up the middle for 1 yard (tackle by Haloti Ngata),3.780,3.370
2,2:00,2,9,BAL 26,7,3,Matt Hasselbeck pass complete short left to Kenny Britt for 8 yards (tackle by Pernell McPhee),3.370,3.840
2,1:25,3,1,BAL 18,7,3,Matt Hasselbeck pass complete short left to Kenny Britt for 6 yards (tackle by Cary Williams and Jameel McClain),3.840,4.780
2,0:54,1,10,BAL 12,7,3,Matt Hasselbeck pass incomplete short left intended for Kenny Britt,4.780,4.100
2,0:49,2,10,BAL 12,7,3,Matt Hasselbeck pass complete short right to Nate Washington for 8 yards (tackle by Lardarius Webb),4.100,4.840
2,0:44,3,2,BAL 4,7,9,"Matt Hasselbeck pass complete short right to Kenny Britt for 4 yards, touchdown",4.840,7.000
2,,,,BAL 2,7,10,Rob Bironas kicks extra point good,0.000,0.000
2,,,,TEN 35,7,10,"Rob Bironas kicks off 72 yards, returned by David Reed for 77 yards (tackle by Lavelle Hawkins)",0.000,3.580
2,0:29,1,10,TEN 30,7,10,"Joe Flacco sacked by Karl Klug for -8 yards. Joe Flacco fumbles (forced by Karl Klug), recovered by Joe Flacco at TEN-34. Penalty on Derrick Morgan: Unnecessary Roughness, 15 yards",3.580,4.310
2,0:22,,,,7,10,Timeout #1 by Baltimore Ravens,0.000,4.310
2,0:22,1,10,TEN 19,7,10,Joe Flacco pass complete short left to Ray Rice for no gain,4.310,3.750
2,0:15,,,,7,10,Timeout #2 by Baltimore Ravens,0.000,3.750
2,0:15,2,10,TEN 19,7,10,Joe Flacco sacked by Dave Ball for -4 yards,3.750,2.540
2,0:02,,,,7,10,Timeout #3 by Baltimore Ravens,0.000,2.540
2,0:02,3,14,TEN 23,10,10,Billy Cundiff 41 yard field goal good,2.540,3.000
Quarter,Time,Down,ToGo,Location,BAL,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BAL 35,10,10,"Billy Cundiff kicks off 65 yards, touchback. Penalty on Kris Wilson: Offside on Free Kick, 5 yards",0.000,0.610
3,15:00,1,10,TEN 25,10,10,Matt Hasselbeck pass incomplete short middle intended for Chris Johnson,0.610,0.060
3,14:55,2,10,TEN 25,10,10,Matt Hasselbeck pass complete short left to Chris Johnson for 2 yards (tackle by Lardarius Webb),0.060,-0.360
3,14:16,3,8,TEN 27,10,10,Matt Hasselbeck pass complete deep middle to Nate Washington for 42 yards (tackle by Lardarius Webb),-0.360,3.510
3,13:35,1,10,BAL 31,10,10,Javon Ringer left guard for 12 yards (tackle by Cary Williams),3.510,4.310
3,13:06,1,10,BAL 19,10,10,Javon Ringer right guard for 1 yard (tackle by Terrence Cody),4.310,3.880
3,12:29,2,9,BAL 18,10,10,Matt Hasselbeck pass complete short right to Craig Stevens for 1 yard (tackle by Terrence Cody),3.880,3.260
3,11:49,3,8,BAL 17,10,10,Matt Hasselbeck pass complete short left to Nate Washington for 7 yards (tackle by Lardarius Webb),3.260,2.910
3,11:15,4,1,BAL 10,10,16,"Javon Ringer left end for 10 yards, touchdown",2.910,7.000
3,,,,BAL 2,10,17,Rob Bironas kicks extra point good,0.000,0.000
3,,,,TEN 35,10,17,"Rob Bironas kicks off 65 yards, touchback",0.000,0.280
3,11:10,1,10,BAL 20,10,17,Joe Flacco pass complete short middle to Ray Rice for 11 yards (tackle by Jason Jones),0.280,1.000
3,10:24,1,10,BAL 31,10,17,Ray Rice right guard for 4 yards (tackle by Shaun Smith),1.000,1.000
3,9:46,2,6,BAL 35,10,17,"Penalty on Michael Oher: False Start, 5 yards (no play)",1.000,0.320
3,9:20,2,11,BAL 30,10,17,Joe Flacco pass incomplete short left intended for Ed Dickson,0.320,-0.360
3,9:16,3,11,BAL 30,10,17,Joe Flacco pass incomplete,-0.360,-1.370
3,9:06,4,11,BAL 30,10,17,"Sam Koch punts 54 yards, returned by Marc Mariani for 4 yards (tackle by David Reed). Penalty on Anthony Smith: Offensive Holding, 10 yards",-1.370,0.380
3,8:54,1,10,TEN 10,10,17,Matt Hasselbeck pass complete short middle to Javon Ringer for 18 yards (tackle by Tom Zbikowski),-0.380,0.810
3,8:17,1,10,TEN 28,10,17,Javon Ringer up the middle for 1 yard (tackle by Ray Lewis),0.810,0.400
3,7:35,2,9,TEN 29,10,17,Matt Hasselbeck pass complete short middle to Kenny Britt for 14 yards (tackle by Ed Reed),0.400,1.800
3,7:00,1,10,TEN 43,10,17,Chris Johnson left guard for no gain (tackle by Terrell Suggs and Ray Lewis),1.800,1.250
3,6:19,2,10,TEN 43,10,17,Matt Hasselbeck pass complete short right to Kenny Britt for 13 yards (tackle by Ed Reed),1.250,2.650
3,5:46,1,10,BAL 44,10,17,Matt Hasselbeck pass incomplete short right intended for Kenny Britt (defended by Terrell Suggs),2.650,2.110
3,5:42,2,10,BAL 44,10,17,Matt Hasselbeck pass complete short right to Marc Mariani for 4 yards (tackle by Brendon Ayanbadejo),2.110,1.950
3,5:03,3,6,BAL 40,10,17,Matt Hasselbeck pass complete short left to Nate Washington for 8 yards (tackle by Cary Williams),1.950,3.450
3,4:25,1,10,BAL 32,10,17,Matt Hasselbeck pass incomplete deep left intended for Kenny Britt,3.450,2.900
3,4:18,2,10,BAL 32,10,17,Chris Johnson up the middle for 7 yards (tackle by Tom Zbikowski),2.900,3.140
3,3:36,3,3,BAL 25,10,17,Matt Hasselbeck pass incomplete short right intended for Nate Washington (defended by Lardarius Webb),3.140,1.900
3,3:30,4,3,BAL 25,10,20,Rob Bironas 43 yard field goal good,1.900,3.000
3,,,,TEN 35,10,20,"Rob Bironas kicks off 65 yards, touchback",0.000,0.280
3,3:25,1,10,BAL 20,10,20,Ray Rice right guard for no gain (tackle by Will Witherspoon),0.280,-0.270
3,2:44,2,10,BAL 20,10,20,Joe Flacco pass incomplete deep left intended for Lee Evans,-0.270,-0.960
3,2:37,3,10,BAL 20,10,20,Joe Flacco pass complete deep middle to Anquan Boldin for 20 yards (tackle by Jordan Babineaux),-0.960,1.600
3,1:59,1,10,BAL 40,10,20,Joe Flacco pass incomplete short left intended for Ray Rice,1.600,1.050
3,1:52,2,10,BAL 40,10,20,Ray Rice up the middle for 8 yards (tackle by Jason McCourty),1.050,1.420
3,1:11,3,2,BAL 48,10,20,Joe Flacco pass incomplete short left intended for Ed Dickson,1.420,-0.190
3,1:05,4,2,BAL 48,10,20,Sam Koch punts 27 yards,-0.190,-0.610
3,0:57,1,10,TEN 25,10,20,Matt Hasselbeck pass incomplete short left intended for Kenny Britt,0.610,0.060
3,0:52,2,10,TEN 25,10,20,Chris Johnson right tackle for 2 yards (tackle by Pernell McPhee),0.060,-0.360
3,0:16,3,8,TEN 27,10,20,Matt Hasselbeck pass complete short left to Marc Mariani for 5 yards (tackle by Ray Lewis),-0.360,-1.240
Quarter,Time,Down,ToGo,Location,BAL,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,3,TEN 32,10,20,"Brett Kern punts 31 yards, fair catch by Lardarius Webb",-1.240,-1.400
4,14:53,1,10,BAL 37,10,20,Ricky Williams up the middle for 1 yard (tackle by SenDerrick Marks),1.400,0.990
4,14:12,2,9,BAL 38,10,20,Joe Flacco pass incomplete deep right intended for Ed Dickson is intercepted by Jason McCourty at TEN-44 and returned for 30 yards (tackle by Lee Evans),0.990,-3.840
4,14:00,1,10,BAL 26,10,20,Chris Johnson left tackle for 4 yards (tackle by Arthur Jones),3.840,3.840
4,13:20,2,6,BAL 22,10,20,Chris Johnson left end for no gain (tackle by Terrell Suggs),3.840,3.140
4,12:46,,,,10,20,Timeout #1 by Tennessee Titans,0.000,3.140
4,12:46,3,6,BAL 22,10,20,Chris Johnson up the middle for 1 yard (tackle by Lardarius Webb),3.140,2.110
4,12:05,4,5,BAL 21,10,23,Rob Bironas 39 yard field goal good,2.110,3.000
4,,,,TEN 35,10,23,"Rob Bironas kicks off 71 yards, returned by David Reed for 23 yards (tackle by Colin McCarthy)",0.000,-0.060
4,11:54,1,10,BAL 17,10,23,Joe Flacco pass complete short left to Ray Rice for 5 yards (tackle by Jordan Babineaux),-0.060,0.210
4,11:17,2,5,BAL 22,10,23,Joe Flacco pass complete short right to Anquan Boldin for 10 yards (tackle by Jason McCourty),0.210,1.070
4,10:42,1,10,BAL 32,10,23,Joe Flacco pass complete deep right to Lee Evans for 32 yards (tackle by Michael Griffin),1.070,3.180
4,9:57,1,10,TEN 36,10,23,Joe Flacco pass complete short middle to Dennis Pitta for 8 yards (tackle by Cortland Finnegan),3.180,3.720
4,9:19,2,2,TEN 28,10,23,Ricky Williams up the middle for 3 yards (tackle by Cortland Finnegan),3.720,3.910
4,8:37,1,10,TEN 25,10,23,Joe Flacco pass incomplete deep middle intended for Anquan Boldin (defended by Michael Griffin),3.910,3.360
4,8:31,2,10,TEN 25,10,23,Joe Flacco pass complete short middle to Ed Dickson for 16 yards (tackle by Barrett Ruud),3.360,5.140
4,7:53,1,9,TEN 9,10,23,Ray Rice left tackle for 3 yards (tackle by Derrick Morgan),5.140,4.950
4,7:15,2,6,TEN 6,10,23,Joe Flacco pass incomplete short middle intended for Anquan Boldin,4.950,4.040
4,7:10,3,6,TEN 6,10,23,"Penalty on Joe Flacco: Delay of Game, 5 yards (no play)",4.040,3.120
4,7:10,3,11,TEN 11,10,23,Joe Flacco pass incomplete short middle intended for Anquan Boldin,3.120,2.700
4,7:03,4,11,TEN 11,13,23,Billy Cundiff 29 yard field goal good,2.700,3.000
4,,,,BAL 35,13,23,"Billy Cundiff kicks off 65 yards, touchback",0.000,0.280
4,6:58,1,10,TEN 20,13,23,Matt Hasselbeck pass incomplete short right intended for Jared Cook (defended by Jarret Johnson),0.280,-0.270
4,6:54,2,10,TEN 20,13,23,"Penalty on TEN: Illegal Substitution, 5 yards (no play)",-0.270,-1.070
4,6:50,2,15,TEN 15,13,23,Chris Johnson left tackle for 6 yards (tackle by Cary Williams and Ed Reed),-1.070,-0.820
4,6:01,3,9,TEN 21,13,23,Matt Hasselbeck pass complete deep middle to Kenny Britt for 28 yards (tackle by Tom Zbikowski),-0.820,2.190
4,5:18,1,10,TEN 49,13,23,Chris Johnson left tackle for 4 yards (tackle by Ray Lewis),2.190,2.190
4,4:34,2,6,BAL 47,13,23,Matt Hasselbeck pass incomplete short middle intended for Chris Johnson (defended by Ray Lewis),2.190,1.490
4,4:29,3,6,BAL 47,13,23,Matt Hasselbeck pass complete short left to Lavelle Hawkins for 7 yards (tackle by Cary Williams),1.490,2.920
4,3:46,1,10,BAL 40,13,23,Chris Johnson right end for -2 yards (tackle by Ray Lewis),2.920,2.100
4,3:39,,,,13,23,Timeout #1 by Baltimore Ravens,0.000,2.100
4,3:39,2,12,BAL 42,13,23,Chris Johnson left tackle for 4 yards (tackle by Haloti Ngata),2.100,1.950
4,3:33,,,,13,23,Timeout #2 by Baltimore Ravens,0.000,1.950
4,3:33,3,8,BAL 38,13,23,Matt Hasselbeck pass complete short left to Lavelle Hawkins for 7 yards (tackle by Cary Williams),1.950,1.410
4,3:11,,,,13,23,Timeout #3 by Baltimore Ravens,0.000,1.410
4,3:11,4,1,BAL 31,13,23,Matt Hasselbeck pass complete short right to Quinn Johnson for 13 yards (tackle by Bernard Pollard),1.410,4.370
4,2:26,1,10,BAL 18,13,23,Chris Johnson right tackle for 2 yards (tackle by Ray Lewis),4.370,4.090
4,2:00,2,8,BAL 16,13,23,Chris Johnson right tackle for 2 yards (tackle by Cory Redding and Haloti Ngata),4.090,3.630
4,1:16,3,6,BAL 14,13,23,Chris Johnson left guard for no gain (tackle by Ray Lewis),3.630,2.530
4,0:31,,,,13,23,Timeout #2 by Tennessee Titans,0.000,2.530
4,0:31,4,6,BAL 14,13,26,Rob Bironas 33 yard field goal good,2.530,3.000
4,,,,TEN 35,13,26,"Rob Bironas kicks off 51 yards, returned by Bryan Mattison for 2 yards, lateral to Vonta Leach for 15 yards (tackle by Anthony Smith)",0.000,1.000
4,0:20,1,10,BAL 31,13,26,Joe Flacco sacked by Derrick Morgan for -5 yards,1.000,-0.220
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
