Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Diontae Johnson,PIT,6,5,79,0,3,42,8.4,37,7.4,9.8,1,5.0,0,0.0,0,118.7
George Pickens,PIT,8,5,107,0,5,73,14.6,34,6.8,16.4,1,5.0,1,12.5,0,106.2
Najee Harris,PIT,3,3,15,0,0,-12,-4.0,27,9.0,-4.0,2,1.5,0,0.0,0,87.5
Connor Heyward,PIT,3,2,23,0,1,11,5.5,12,6.0,8.3,0,,0,0.0,0,89.6
Allen Robinson,PIT,1,1,7,0,,7,7.0,0,0.0,7.0,0,,0,0.0,0,95.8
Jaylen Warren,PIT,2,1,-1,0,0,-2,-2.0,1,1.0,-2.5,0,,1,50.0,0,56.2
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Puka Nacua,LAR,12,8,154,0,5,62,7.8,92,11.5,9.7,1,8.0,0,0.0,0,109.7
Cooper Kupp,LAR,7,2,29,0,1,29,14.5,0,0.0,7.0,0,,2,28.6,1,4.8
Tutu Atwell,LAR,2,1,31,1,1,30,30.0,1,1.0,20.0,0,,0,0.0,0,135.4
Darrell Henderson,LAR,2,1,5,0,0,-7,-7.0,12,12.0,-6.0,0,,1,50.0,0,56.2
Tyler Higbee,LAR,3,1,7,0,1,4,4.0,3,3.0,8.0,0,,1,33.3,0,42.4
Brycen Hopkins,LAR,1,1,5,0,,1,1.0,4,4.0,1.0,0,,0,0.0,0,87.5
