Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
1,9:02,1,10,BUF 41,7,0,Laurence Maroney left tackle for -2 yards (tackle by John DiGiorgio),2.850,2.040
1,8:19,2,12,BUF 43,7,0,Tom Brady pass incomplete short right intended for Randy Moss,2.040,1.350
1,8:12,3,12,BUF 43,13,0,"Tom Brady pass complete deep right to Randy Moss for 43 yards, touchdown",1.350,7.000
1,,,,BUF 2,14,0,Stephen Gostkowski kicks extra point good,0.000,0.000
1,,,,NWE 30,14,0,"Stephen Gostkowski kicks off 71 yards, returned by Terrence McGee for 19 yards (tackle by Brandon Meriweather)",0.000,0.040
1,7:59,1,10,BUF 18,14,0,J.P. Losman pass complete short middle to Josh Reed for 12 yards (tackle by Rodney Harrison),0.040,0.940
1,7:23,1,10,BUF 30,14,0,Anthony Thomas up the middle for 5 yards (tackle by Rosevelt Colvin),0.940,1.070
1,6:46,2,5,BUF 35,14,0,"Penalty on Josh Reed: False Start, 5 yards (no play)",1.070,0.390
1,6:28,2,10,BUF 30,14,0,J.P. Losman pass complete short right to Lee Evans for 9 yards (tackle by Asante Samuel),0.390,0.890
1,5:58,3,1,BUF 39,14,0,Anthony Thomas left guard for 2 yards (tackle by Rodney Harrison),0.890,1.660
1,5:19,1,10,BUF 41,14,0,J.P. Losman pass incomplete short middle intended for Josh Reed,1.660,1.120
1,5:15,2,10,BUF 41,14,0,"J.P. Losman pass complete short right to Michael Gaines for 8 yards (tackle by Asante Samuel). J.P. Losman fumbles (forced by Jarvis Green), recovered by J.P. Losman at BUF-25",1.120,2.520
1,4:27,1,10,NWE 46,14,0,Anthony Thomas left tackle for -1 yards (tackle by James Sanders),2.520,1.840
1,3:46,2,11,NWE 47,14,6,"J.P. Losman pass complete deep left to Roscoe Parrish for 47 yards, touchdown",1.840,7.000
1,,,,NWE 2,14,7,Rian Lindell kicks extra point good,0.000,0.000
1,,,,BUF 30,14,7,"Rian Lindell kicks off 57 yards, returned by Willie Andrews for 15 yards (tackle by Coy Wire)",0.000,0.810
,,,,,,,"BUF challenged the fumble ruling, and the play was upheld.",,
1,3:29,1,10,NWE 28,14,7,"Tom Brady pass incomplete short right intended for Kevin Faulk. Penalty on Tom Brady: Intentional Grounding, 12 yards",0.810,-1.510
1,3:23,2,22,NWE 16,14,7,Tom Brady pass complete short middle to Donte Stallworth for 14 yards (tackle by John DiGiorgio),-1.510,-0.160
1,2:41,3,8,NWE 30,14,7,Tom Brady pass complete deep right to Jabar Gaffney for 31 yards (tackle by George Wilson),-0.160,2.980
1,2:04,1,10,BUF 39,14,7,Laurence Maroney left tackle for 2 yards (tackle by Aaron Schobel and Kyle Williams),2.980,2.710
1,1:27,2,8,BUF 37,14,7,Laurence Maroney right tackle for 9 yards (tackle by Kyle Williams),2.710,3.710
1,0:50,1,10,BUF 28,14,7,Wes Welker right end for 3 yards (tackle by Terrence McGee),3.710,3.570
1,0:08,2,7,BUF 25,14,7,Tom Brady pass complete short right to Randy Moss for 9 yards (tackle by Jerametrius Butler),3.570,4.510
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,BUF 16,20,7,"Tom Brady pass complete short right to Randy Moss for 16 yards, touchdown",4.510,7.000
2,,,,BUF 2,21,7,Stephen Gostkowski kicks extra point good,0.000,0.000
2,,,,NWE 30,21,7,"Stephen Gostkowski kicks off 54 yards, returned by Terrence McGee for 29 yards (tackle by Rodney Harrison)",0.000,1.930
2,14:45,1,10,BUF 45,21,7,J.P. Losman pass incomplete short middle intended for Anthony Thomas,1.930,1.380
2,14:40,2,10,BUF 45,21,7,"Anthony Thomas left end for 17 yards (tackle by James Sanders). Penalty on Roscoe Parrish: Illegal Formation, 5 yards (no play)",1.380,0.710
2,14:18,2,15,BUF 40,21,7,J.P. Losman sacked by Adalius Thomas for -6 yards,0.710,-0.760
2,13:42,3,21,BUF 34,21,7,J.P. Losman left end for 13 yards (tackle by Mike Vrabel),-0.760,-0.260
2,12:57,4,8,BUF 47,21,7,Brian Moorman punts 37 yards,-0.260,0.140
2,12:45,1,10,NWE 16,21,7,Tom Brady pass complete deep right to Ben Watson for 25 yards (tackle by George Wilson),-0.140,1.660
2,12:11,1,10,NWE 41,21,7,Laurence Maroney left guard for 4 yards (tackle by John DiGiorgio),1.660,1.660
2,11:28,2,6,NWE 45,21,7,Tom Brady pass complete short left to Wes Welker for 15 yards (tackle by Jabari Greer),1.660,2.920
2,10:42,1,10,BUF 40,21,7,Laurence Maroney left guard for no gain (tackle by Larry Tripplett and John DiGiorgio),2.920,2.370
2,10:02,2,10,BUF 40,21,7,Tom Brady pass complete short right to Kevin Faulk for 8 yards (tackle by Keith Ellison),2.370,2.740
2,9:19,3,2,BUF 32,21,7,Tom Brady pass complete short left to Donte Stallworth for 11 yards (tackle by John DiGiorgio),2.740,4.170
2,8:40,1,10,BUF 21,21,7,Heath Evans up the middle for no gain (tackle by Angelo Crowell),4.170,3.630
2,7:59,2,10,BUF 21,21,7,"Tom Brady pass complete short middle to Kevin Faulk for 10 yards (tackle by Donte Whitner). Kevin Faulk fumbles (forced by Donte Whitner), recovered by Randy Moss at BUF-11",3.630,4.840
2,7:28,1,10,BUF 11,21,7,Tom Brady left guard for 5 yards (tackle by Anthony Hargrove),4.840,5.080
2,6:37,2,5,BUF 6,27,7,"Tom Brady pass complete short left to Randy Moss for 6 yards, touchdown",5.080,7.000
2,,,,BUF 2,28,7,Stephen Gostkowski kicks extra point good,0.000,0.000
2,,,,NWE 30,28,7,"Stephen Gostkowski kicks off 63 yards, muffed by Terrence McGee, recovered by Terrence McGee at BUF-11, and returned for 2 yards",0.000,-0.320
2,6:27,1,10,BUF 13,28,7,J.P. Losman pass incomplete short left intended for Josh Reed,-0.320,-0.770
2,6:20,2,10,BUF 13,28,7,"J.P. Losman pass incomplete short right intended for Anthony Thomas. Penalty on Adalius Thomas: Illegal Use of Hands, 5 yards (no play)",-0.770,0.040
2,6:13,1,10,BUF 18,28,7,Anthony Thomas left guard for 7 yards (tackle by James Sanders),0.040,0.550
2,5:37,2,3,BUF 25,28,7,Anthony Thomas right guard for 2 yards (tackle by Tedy Bruschi),0.550,-0.020
2,5:03,3,1,BUF 27,28,7,J.P. Losman up the middle for 2 yards (tackle by Vince Wilfork),-0.020,0.870
2,4:20,1,10,BUF 29,28,7,J.P. Losman sacked by Tedy Bruschi and Adalius Thomas for -7 yards,0.870,-0.620
2,3:42,2,17,BUF 22,28,7,J.P. Losman pass complete short middle to Anthony Thomas for 11 yards (tackle by Rosevelt Colvin),-0.620,0.170
2,3:05,3,6,BUF 33,28,7,J.P. Losman pass incomplete deep middle intended for Lee Evans,0.170,-1.180
,,,,,,,"NWE challenged the pass completion ruling, and the original play was overturned.",,
2,3:02,4,6,BUF 33,28,7,"Brian Moorman punts 43 yards, returned by Wes Welker for 4 yards (tackle by John Wendling)",-1.180,-0.810
2,2:49,1,10,NWE 28,28,7,Tom Brady pass complete short middle to Wes Welker for 9 yards (tackle by Angelo Crowell),0.810,1.480
2,2:27,2,1,NWE 37,28,7,Tom Brady pass complete short middle to Randy Moss for 5 yards (tackle by Jerametrius Butler),1.480,1.730
2,2:06,1,10,NWE 42,28,7,Tom Brady pass incomplete short right intended for Wes Welker (defended by Jerametrius Butler),1.730,1.190
2,2:00,2,10,NWE 42,28,7,Tom Brady pass complete short right to Wes Welker for 7 yards (tackle by Jerametrius Butler),1.190,1.420
2,1:37,3,3,NWE 49,28,7,Tom Brady pass complete short right to Randy Moss for 12 yards (tackle by John DiGiorgio),1.420,2.980
2,1:15,1,10,BUF 39,28,7,Tom Brady pass incomplete short left intended for Donte Stallworth,2.980,2.440
2,1:09,2,10,BUF 39,28,7,Tom Brady pass complete short right to Wes Welker for 11 yards (tackle by John DiGiorgio),2.440,3.710
2,0:40,1,10,BUF 28,28,7,Tom Brady pass complete short right to Wes Welker for 5 yards (tackle by Jerametrius Butler),3.710,3.840
2,0:34,2,5,BUF 23,28,7,Tom Brady pass complete short right to Randy Moss for 4 yards (tackle by Terrence McGee),3.840,3.720
2,0:28,,,,28,7,Timeout #1 by New England Patriots,0.000,3.720
2,0:28,3,1,BUF 19,28,7,Heath Evans up the middle for 2 yards (tackle by Ryan Denney and Anthony Hargrove),3.720,4.440
2,0:22,,,,28,7,Timeout #2 by New England Patriots,0.000,4.440
2,0:22,1,10,BUF 17,28,7,Tom Brady pass incomplete deep middle intended for Randy Moss,4.440,3.850
2,0:16,2,10,BUF 17,34,7,"Tom Brady pass complete deep right to Randy Moss for 17 yards, touchdown",3.850,7.000
2,,,,BUF 2,35,7,Stephen Gostkowski kicks extra point good,0.000,0.000
2,,,,NWE 30,35,7,"Stephen Gostkowski kicks off 43 yards, returned by Fred Jackson for 16 yards (tackle by Kelley Washington)",0.000,1.800
2,0:04,,,,35,7,Timeout #3 by New England Patriots,0.000,1.800
2,0:04,1,10,BUF 43,35,7,J.P. Losman pass incomplete short middle intended for Justin Jenkins (defended by Randy Moss),1.800,1.250
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 30,35,7,"Rian Lindell kicks off 58 yards, returned by Chad Jackson for 15 yards (tackle by Bryan Scott)",0.000,0.740
3,14:55,1,10,NWE 27,35,7,Heath Evans up the middle for 6 yards (tackle by Chris Kelsay),0.740,1.010
3,14:15,2,4,NWE 33,35,7,Heath Evans left tackle for 8 yards (tackle by John DiGiorgio),1.010,1.660
3,13:36,1,10,NWE 41,35,7,Tom Brady pass complete short left to Donte Stallworth for 6 yards (tackle by Jabari Greer),1.660,1.930
3,13:00,2,4,NWE 47,35,7,Heath Evans right guard for 8 yards (tackle by Anthony Hargrove),1.930,2.590
3,12:25,1,10,BUF 45,35,7,Tom Brady pass complete deep right to Donte Stallworth for 20 yards (tackle by Terrence McGee),2.590,3.910
3,11:44,1,10,BUF 25,35,7,Kyle Eckel up the middle for 7 yards (tackle by John DiGiorgio),3.910,4.370
3,11:14,2,3,BUF 18,35,7,Tom Brady pass incomplete short left intended for Donte Stallworth,4.370,3.660
3,11:10,3,3,BUF 18,35,7,Tom Brady pass complete short right to Jabar Gaffney for 6 yards (tackle by Jerametrius Butler),3.660,4.780
3,10:26,1,10,BUF 12,35,7,Kyle Eckel left guard for 3 yards (tackle by Angelo Crowell),4.780,4.640
3,9:48,2,7,BUF 9,35,7,Tom Brady pass complete short left to Heath Evans for 6 yards (tackle by John DiGiorgio),4.640,5.060
3,9:00,3,1,BUF 3,35,7,Tom Brady pass incomplete short left intended for Randy Moss (defended by Jabari Greer),5.060,3.060
3,8:56,4,1,BUF 3,41,7,"Tom Brady pass complete short right to Ben Watson for 3 yards, touchdown",3.060,7.000
3,,,,BUF 2,42,7,Stephen Gostkowski kicks extra point good,0.000,0.000
3,,,,NWE 30,42,7,"Stephen Gostkowski kicks off 51 yards, returned by Terrence McGee for 29 yards (tackle by Rodney Harrison)",0.000,2.130
3,8:41,1,10,BUF 48,42,7,J.P. Losman pass complete short right to Fred Jackson for 7 yards (tackle by Rodney Harrison),2.130,2.530
3,8:02,2,3,NWE 45,42,7,Anthony Thomas up the middle for 2 yards (tackle by Jarvis Green),2.530,2.080
3,7:26,3,1,NWE 43,42,7,J.P. Losman left end for 6 yards (tackle by Jarvis Green),2.080,3.120
3,6:54,1,10,NWE 37,42,7,Anthony Thomas right guard for 3 yards (tackle by Ty Warren),3.120,2.980
3,6:18,2,7,NWE 34,42,7,J.P. Losman pass incomplete short left intended for Lee Evans (defended by Ellis Hobbs),2.980,2.280
3,6:12,3,7,NWE 34,42,7,J.P. Losman pass incomplete short middle intended for Josh Reed,2.280,1.060
3,6:07,4,7,NWE 34,42,10,Rian Lindell 52 yard field goal good,1.060,3.000
3,,,,BUF 30,42,10,"Rian Lindell kicks off 62 yards, returned by Ellis Hobbs for 17 yards (tackle by Anthony Hargrove)",0.000,0.610
3,5:55,1,10,NWE 25,42,10,Tom Brady pass complete short middle to Randy Moss for 13 yards,0.610,1.470
3,5:15,1,10,NWE 38,42,10,Tom Brady pass complete to Donte Stallworth for 5 yards (tackle by George Wilson),1.470,1.600
3,4:32,2,5,NWE 43,42,10,Kyle Eckel left guard for 14 yards (tackle by George Wilson),1.600,2.720
3,3:42,,,,42,10,Timeout #1 by New England Patriots,0.000,2.720
3,3:42,1,10,BUF 43,42,10,Tom Brady pass complete short right to Wes Welker for 24 yards (tackle by Donte Whitner),2.720,4.310
3,3:10,1,10,BUF 19,42,10,Tom Brady left tackle for 4 yards,4.310,4.350
3,2:29,2,6,BUF 15,42,10,Kyle Eckel left tackle for 3 yards (tackle by Anthony Hargrove),4.350,4.190
3,1:49,3,3,BUF 12,42,10,Kyle Eckel right guard for 2 yards (tackle by Aaron Schobel and Keith Ellison),4.190,2.910
3,1:09,4,1,BUF 10,42,10,Tom Brady pass complete short right to Randy Moss for 3 yards (tackle by Terrence McGee),2.910,5.600
3,0:28,1,7,BUF 7,42,10,Kyle Eckel up the middle for 6 yards (tackle by Aaron Schobel),5.600,5.910
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,1,BUF 1,48,10,"Kyle Eckel up the middle for 1 yard, touchdown",5.910,7.000
4,,,,BUF 2,49,10,Stephen Gostkowski kicks extra point good,0.000,0.000
4,,,,NWE 30,49,10,"Stephen Gostkowski kicks off 64 yards, returned by Terrence McGee for 19 yards (tackle by Kelley Washington)",0.000,0.610
4,14:46,1,10,BUF 25,49,10,Dwayne Wright up the middle for 1 yard (tackle by Jarvis Green),0.610,0.200
4,14:10,2,9,BUF 26,55,10,"J.P. Losman pass complete short left to Dwayne Wright for 5 yards (tackle by James Sanders). Dwayne Wright fumbles (forced by James Sanders), recovered by Ellis Hobbs at BUF-35 and returned for 35 yards, touchdown",0.200,-7.000
4,,,,BUF 2,56,10,Stephen Gostkowski kicks extra point good,0.000,0.000
4,,,,NWE 30,56,10,"Stephen Gostkowski kicks off 64 yards, returned by Terrence McGee for 15 yards (tackle by Heath Evans)",0.000,0.340
4,13:51,1,10,BUF 21,56,10,"Penalty on Derrick Dockery: False Start, 5 yards (no play)",0.340,-0.220
4,13:50,1,15,BUF 16,56,10,J.P. Losman pass incomplete short right intended for Josh Reed (defended by James Sanders),-0.220,-1.010
4,13:47,2,15,BUF 16,56,10,J.P. Losman pass complete deep right to Josh Reed for 19 yards (tackle by Eddie Jackson),-1.010,1.270
4,13:10,1,10,BUF 35,56,10,Anthony Thomas up the middle for 9 yards (tackle by Junior Seau),1.270,1.940
4,12:33,2,1,BUF 44,56,10,Anthony Thomas right guard for 3 yards (tackle by Junior Seau),1.940,2.060
4,11:55,1,10,BUF 47,56,10,J.P. Losman pass incomplete deep middle intended for Lee Evans (defended by Ellis Hobbs),2.060,1.520
4,11:47,2,10,BUF 47,56,10,J.P. Losman pass complete short right to Anthony Thomas for -2 yards (tackle by Brandon Meriweather),1.520,0.560
4,11:07,3,12,BUF 45,56,10,J.P. Losman pass incomplete (defended by Adalius Thomas),0.560,-0.390
4,11:04,4,12,BUF 45,56,10,"Brian Moorman punts 32 yards, fair catch by Wes Welker",-0.390,-0.480
4,10:57,1,10,NWE 23,56,10,Heath Evans up the middle for 6 yards (tackle by George Wilson),0.480,0.740
4,10:24,2,4,NWE 29,56,10,Heath Evans right guard for 6 yards (tackle by Angelo Crowell),0.740,1.270
4,9:47,1,10,NWE 35,56,10,Heath Evans up the middle for 6 yards (tackle by Jabari Greer),1.270,1.530
4,9:06,2,4,NWE 41,56,10,Heath Evans right guard for 3 yards (tackle by Angelo Crowell and Keith Ellison),1.530,1.220
4,8:25,3,1,NWE 44,56,10,Matt Cassel pass complete short left to Heath Evans for 4 yards (tackle by Kyle Williams),1.220,2.130
4,7:43,1,10,NWE 48,56,10,Kyle Eckel right guard for 1 yard (tackle by Ryan Denney),2.130,1.720
4,7:01,2,9,NWE 49,56,10,Heath Evans up the middle for 11 yards (tackle by John DiGiorgio),1.720,2.920
4,6:15,1,10,BUF 40,56,10,Matt Cassel pass complete short middle to Kyle Eckel for 6 yards (tackle by Jerametrius Butler),2.920,3.180
4,5:32,2,4,BUF 34,56,10,Kyle Eckel left tackle for -1 yards (tackle by Ryan Denney),3.180,2.340
4,4:46,3,5,BUF 35,56,10,Kyle Eckel right guard for 4 yards (tackle by Angelo Crowell),2.340,1.410
4,3:57,4,1,BUF 31,56,10,"Penalty on Kyle Eckel: False Start, 5 yards (no play)",1.410,0.880
4,3:56,4,6,BUF 36,56,10,"Chris Hanson punts 36 yards, touchback. Penalty on Adalius Thomas: Unnecessary Roughness, 15 yards",0.880,-1.270
4,3:49,1,10,BUF 35,56,10,Fred Jackson right tackle for 3 yards (tackle by Asante Samuel and Ty Warren),1.270,1.130
4,3:08,2,7,BUF 38,56,10,J.P. Losman pass complete short right to Fred Jackson for 2 yards (tackle by Pierre Woods),1.130,0.700
4,2:24,3,5,BUF 40,56,10,J.P. Losman pass complete short left to Lee Evans for 6 yards (tackle by Ellis Hobbs),0.700,1.990
4,2:00,1,10,BUF 46,56,10,Fred Jackson up the middle for 4 yards (tackle by Junior Seau),1.990,1.990
4,1:12,2,6,,56,10,J.P. Losman pass complete short left to Lee Evans for 9 yards,1.990,2.850
4,1:07,1,10,NWE 41,56,10,"Penalty on Jason Peters: False Start, 5 yards (no play)",2.850,2.520
4,1:07,1,15,NWE 46,56,10,J.P. Losman right tackle for 10 yards (tackle by Junior Seau),2.520,2.980
4,0:29,2,5,NWE 36,56,10,Fred Jackson left end for 8 yards (tackle by Ellis Hobbs),2.980,3.710
4,0:21,1,10,NWE 28,56,10,J.P. Losman pass complete short left to Josh Reed for 13 yards (tackle by Eddie Jackson),3.710,2.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
