Quarter,Time,Down,ToGo,Location,IND,NWE,Detail,EPB,EPA
2,10:55,4,1,IND 1,0,0,"Corey Dillon right guard for 1 yard. Penalty on Matt Light: False Start, 5 yards (no play)",3.550,2.990
2,10:46,4,6,IND 6,0,3,Adam Vinatieri 24 yard field goal good,2.990,3.000
2,,,,NWE 30,0,3,"Adam Vinatieri kicks off 60 yards, returned by Dominic Rhodes for 24 yards (tackle by Je'Rod Cherry)",0.000,1.200
2,10:33,1,10,IND 34,0,3,"Peyton Manning sacked by Mike Vrabel for -8 yards. Peyton Manning fumbles (forced by Mike Vrabel), recovered by Jeff Saturday at IND-22",1.200,-0.960
2,9:45,2,22,IND 22,0,3,Peyton Manning pass incomplete intended for Dallas Clark (defended by Willie McGinest),-0.960,-1.620
2,9:39,3,22,IND 22,0,3,Peyton Manning pass incomplete intended for Edgerrin James,-1.620,-1.900
2,9:37,4,22,IND 22,0,3,"Hunter Smith punts 47 yards, returned by Troy Brown for 8 yards (tackle by David Thornton)",-1.900,-1.530
2,9:22,1,10,NWE 39,0,3,Tom Brady pass incomplete intended for David Givens,1.530,0.990
2,9:19,2,10,NWE 39,0,3,Corey Dillon right end for 42 yards (tackle by Idrees Bashir),0.990,4.310
2,8:50,1,10,IND 19,0,3,Tom Brady pass incomplete intended for Deion Branch,4.310,3.750
2,8:47,2,10,IND 19,0,3,Tom Brady pass incomplete intended for David Givens,3.750,3.030
2,8:41,3,10,IND 19,0,3,Tom Brady pass complete to David Givens for 6 yards (tackle by Nick Harper),3.030,2.640
2,8:01,4,4,IND 13,0,6,Adam Vinatieri 31 yard field goal good,2.640,3.000
2,,,,NWE 30,0,6,"Adam Vinatieri kicks off 49 yards, returned by James Mungro for 10 yards (tackle by Dexter Reid)",0.000,1.000
2,7:51,1,10,IND 31,0,6,Edgerrin James up the middle for 6 yards (tackle by Rodney Harrison and Tedy Bruschi),1.000,1.270
2,7:21,2,4,IND 37,0,6,Edgerrin James right tackle for 1 yard (tackle by Jarvis Green and Ty Warren),1.270,0.700
2,6:42,3,3,IND 38,0,6,Peyton Manning pass complete to Brandon Stokley for 8 yards (tackle by Tedy Bruschi),0.700,1.990
2,5:57,,,,0,6,Timeout #1 by New England Patriots,0.000,1.990
2,5:57,1,10,IND 46,0,6,Peyton Manning pass complete to Reggie Wayne for 10 yards (tackle by Randall Gay),1.990,2.650
2,5:32,1,10,NWE 44,0,6,Edgerrin James right tackle for 5 yards (tackle by Mike Vrabel),2.650,2.780
2,4:54,2,5,NWE 39,0,6,Peyton Manning pass complete to Marvin Harrison for 7 yards (tackle by Rodney Harrison),2.780,3.450
2,4:21,1,10,NWE 32,0,6,Edgerrin James left guard for 3 yards (tackle by Mike Vrabel),3.450,3.310
2,3:42,2,7,NWE 29,0,6,"Peyton Manning pass complete to Edgerrin James for 7 yards (tackle by Roman Phifer). Penalty on Jake Scott: Offensive Holding, 10 yards (no play)",3.310,1.960
2,3:18,2,17,NWE 39,0,6,"Peyton Manning pass complete to Dominic Rhodes for -2 yards (tackle by Tedy Bruschi). Dominic Rhodes fumbles (forced by Tedy Bruschi), recovered by Tedy Bruschi at NWE-41 (tackle by Dominic Rhodes)",1.960,-1.660
2,3:09,1,10,NWE 41,0,6,Tom Brady pass incomplete intended for David Patten,1.660,1.120
2,3:01,2,10,NWE 41,0,6,Tom Brady sacked by Dwight Freeney for -9 yards,1.120,-0.760
2,2:29,3,19,NWE 32,0,6,Kevin Faulk up the middle for 11 yards (tackle by Jason Stewart),-0.760,-0.520
2,2:00,4,8,NWE 43,0,6,Josh Miller punts 29 yards,-0.520,-0.810
2,1:52,1,10,IND 28,0,6,Peyton Manning pass complete to Brandon Stokley for 13 yards (tackle by Rodney Harrison),0.810,1.660
2,1:31,1,10,IND 41,0,6,Peyton Manning pass complete to Edgerrin James for 16 yards (tackle by Troy Brown). Penalty on Roman Phifer: Illegal Contact (Declined),1.660,2.720
2,1:23,1,10,NWE 43,0,6,Peyton Manning pass complete to Brandon Stokley for 11 yards,2.720,3.450
2,1:17,1,10,NWE 32,0,6,Peyton Manning pass complete to Edgerrin James for 5 yards (tackle by Mike Vrabel),3.450,3.580
2,0:55,2,5,NWE 27,0,6,Peyton Manning pass complete to Brandon Stokley for 5 yards (tackle by Randall Gay),3.580,4.110
2,0:42,1,10,NWE 22,0,6,Peyton Manning pass incomplete intended for Edgerrin James,4.110,3.560
2,0:37,2,10,NWE 22,0,6,"Edgerrin James up the middle for 11 yards. Penalty on Peyton Manning: False Start, 5 yards (no play)",3.560,2.890
2,0:37,2,15,NWE 27,0,6,Peyton Manning pass complete to Dallas Clark for 10 yards (tackle by Roman Phifer),2.890,3.560
2,0:28,,,,0,6,Timeout #1 by Indianapolis Colts,0.000,3.560
2,0:28,3,5,NWE 17,0,6,Peyton Manning pass complete to Brandon Stokley for 5 yards (tackle by Asante Samuel),3.560,4.780
2,0:22,,,,0,6,Timeout #2 by Indianapolis Colts,0.000,4.780
2,0:22,1,10,NWE 12,0,6,Peyton Manning pass complete to Marvin Harrison for 7 yards (tackle by Rodney Harrison),4.780,5.410
2,0:08,2,3,NWE 5,0,6,Peyton Manning pass incomplete intended for Reggie Wayne (defended by Eugene Wilson),5.410,4.610
2,0:02,,,,0,6,Timeout #2 by New England Patriots,0.000,4.610
2,0:02,3,3,NWE 5,3,6,Mike Vanderjagt 23 yard field goal good,4.610,3.000
Quarter,Time,Down,ToGo,Location,IND,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 30,3,6,"Mike Vanderjagt kicks off 41 yards, returned by Tedy Bruschi for 15 yards (tackle by Cory Bird)",0.000,1.860
3,14:55,1,10,NWE 44,3,6,Corey Dillon left guard for no gain (tackle by Montae Reagor),1.860,1.320
3,14:21,2,10,NWE 44,3,6,Tom Brady pass complete to Corey Dillon for 2 yards (tackle by Josh Williams),1.320,0.890
3,13:38,3,8,NWE 46,3,6,Tom Brady pass incomplete intended for Deion Branch (defended by Idrees Bashir),0.890,-0.320
3,13:31,4,8,NWE 46,3,6,"Josh Miller punts 38 yards. Penalty on Larry Izzo: Unnecessary Roughness, 15 yards",-0.320,-1.000
3,13:17,1,10,IND 31,3,6,Edgerrin James up the middle for 1 yard (tackle by Ty Warren and Tedy Bruschi),1.000,0.600
3,12:44,2,9,IND 32,3,6,Peyton Manning pass complete to Edgerrin James for 10 yards (tackle by Roman Phifer),0.600,1.730
3,12:08,1,10,IND 42,3,6,Edgerrin James up the middle for -1 yards (tackle by Willie McGinest),1.730,1.050
3,11:27,2,11,IND 41,3,6,Peyton Manning pass complete to Edgerrin James for 7 yards (tackle by Mike Vrabel),1.050,1.290
3,10:49,3,4,IND 48,3,6,Peyton Manning pass complete to Brandon Stokley for 3 yards (tackle by Roman Phifer),1.290,0.000
3,9:54,4,1,NWE 49,3,6,"Hunter Smith punts 36 yards, fair catch by Troy Brown",0.000,0.320
3,9:46,1,10,NWE 13,3,6,Corey Dillon up the middle for -1 yards (tackle by Montae Reagor and Idrees Bashir),-0.320,-0.850
3,9:08,2,11,NWE 12,3,6,Tom Brady pass complete to Christian Fauria for 17 yards (tackle by Von Hutchins),-0.850,0.870
3,8:36,1,10,NWE 29,3,6,Corey Dillon left guard for 4 yards (tackle by David Thornton),0.870,0.870
3,8:00,2,6,NWE 33,3,6,Corey Dillon right tackle for 9 yards (tackle by Josh Williams and Cato June),0.870,1.730
3,7:24,1,10,NWE 42,3,6,Kevin Faulk left guard for 9 yards (tackle by David Thornton and Idrees Bashir),1.730,2.400
3,6:47,2,1,IND 49,3,6,Tom Brady pass incomplete intended for Christian Fauria,2.400,1.690
3,6:42,3,1,IND 49,3,6,Corey Dillon right tackle for 4 yards (tackle by Larry Tripplett and Rob Morris),1.690,2.590
3,6:07,1,10,IND 45,3,6,Corey Dillon left tackle for 5 yards (tackle by Joe Jefferson),2.590,2.720
3,5:29,2,5,IND 40,3,6,Kevin Faulk left guard for 2 yards (tackle by Bob Sanders and Cato June),2.720,2.280
3,4:45,3,3,IND 38,3,6,Tom Brady pass complete to Patrick Pass for 14 yards (tackle by Gary Brackett),2.280,3.970
3,4:02,1,10,IND 24,3,6,Corey Dillon right guard for 5 yards (tackle by Idrees Bashir and Cato June),3.970,4.120
3,3:28,2,5,IND 19,3,6,Kevin Faulk left guard for 9 yards (tackle by Idrees Bashir and Nick Harper),4.120,4.910
3,2:50,1,10,IND 10,3,6,Kevin Faulk right guard for 4 yards (tackle by Idrees Bashir and Bob Sanders),4.910,4.950
3,2:14,2,6,IND 6,3,6,Kevin Faulk right guard for 1 yard (tackle by Nick Harper and David Thornton),4.950,4.260
3,1:37,3,5,IND 5,3,12,"Tom Brady pass complete to David Givens for 5 yards, touchdown",4.260,7.000
3,,,,IND 2,3,13,Adam Vinatieri kicks extra point good,0.000,0.000
3,,,,NWE 30,3,13,Adam Vinatieri kicks off 45 yards,0.000,0.610
3,1:29,1,10,IND 25,3,13,Edgerrin James left guard for 3 yards (tackle by Vince Wilfork and Tedy Bruschi),0.610,0.470
3,0:55,2,7,IND 28,3,13,Peyton Manning pass complete to Reggie Wayne for 13 yards (tackle by Randall Gay),0.470,1.660
3,0:20,1,10,IND 41,3,13,Edgerrin James right end for -1 yards (tackle by Rodney Harrison),1.660,0.990
Quarter,Time,Down,ToGo,Location,IND,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,11,IND 40,3,13,Peyton Manning pass incomplete intended for Edgerrin James,0.990,0.300
4,14:55,3,11,IND 40,3,13,Peyton Manning pass incomplete intended for Brandon Stokley,0.300,-0.720
4,14:47,4,11,IND 40,3,13,Hunter Smith punts 54 yards,-0.720,0.380
4,14:34,1,10,NWE 6,3,13,Corey Dillon right guard for no gain (tackle by Gary Brackett and Cato June),-0.380,-0.780
4,13:55,2,10,NWE 6,3,13,Tom Brady pass incomplete intended for David Patten,-0.780,-1.420
4,13:46,3,10,NWE 6,3,13,Tom Brady pass complete to Kevin Faulk for 11 yards (tackle by Bob Sanders),-1.420,-0.060
4,13:12,1,10,NWE 17,3,13,Corey Dillon left end for 2 yards (tackle by Joe Jefferson),-0.060,-0.250
4,12:42,2,8,NWE 19,3,13,Tom Brady pass complete to Daniel Graham for 10 yards (tackle by David Thornton). Penalty on David Thornton: Defensive Holding (Declined),-0.250,0.870
4,12:23,1,10,NWE 29,3,13,Tom Brady pass incomplete intended for David Givens (defended by Cato June),0.870,0.330
4,12:19,2,10,NWE 29,3,13,"Tom Brady pass incomplete intended for David Givens. Penalty on Nick Harper: Defensive Pass Interference, 19 yards (no play)",0.330,2.130
4,12:12,1,10,NWE 48,3,13,Deion Branch right tackle for 4 yards (tackle by Raheem Brock and Cato June),2.130,2.120
4,11:32,2,6,IND 48,3,13,Corey Dillon left end for 6 yards (tackle by Montae Reagor and Idrees Bashir),2.120,2.790
4,10:45,1,10,IND 42,3,13,Tom Brady pass complete to Corey Dillon for 9 yards (tackle by Larry Tripplett),2.790,3.460
4,9:58,2,1,IND 33,3,13,Tom Brady up the middle for 3 yards (tackle by Larry Tripplett),3.460,3.580
4,9:23,1,10,IND 30,3,13,Kevin Faulk left tackle for 2 yards (tackle by Larry Tripplett and Josh Williams),3.580,3.300
4,8:36,2,8,IND 28,3,13,Kevin Faulk up the middle for no gain (tackle by Larry Tripplett and Rob Morris),3.300,2.610
4,7:55,3,8,IND 28,3,13,Corey Dillon up the middle for 27 yards (tackle by Idrees Bashir),2.610,6.970
4,7:21,,,,3,13,Timeout #1 by New England Patriots,0.000,6.970
4,7:21,1,1,IND 1,3,19,"Tom Brady up the middle for 1 yard, touchdown",6.970,7.000
4,,,,IND 2,3,20,Adam Vinatieri kicks extra point good,0.000,0.000
4,,,,NWE 30,3,20,"Adam Vinatieri kicks off 73 yards, touchback",0.000,0.280
4,7:10,1,10,IND 20,3,20,Peyton Manning pass incomplete intended for Edgerrin James,0.280,-0.270
4,7:06,2,10,IND 20,3,20,"Peyton Manning pass complete to Reggie Wayne for 12 yards (tackle by Rodney Harrison). Reggie Wayne fumbles (forced by Rodney Harrison), recovered by Tedy Bruschi at IND-35 (tackle by Tupe Peko)",-0.270,-3.250
,,,,,,,"IND challenged the ruling, and the play was upheld.",,
4,6:58,1,10,IND 35,3,20,Corey Dillon right tackle for 4 yards (tackle by Josh Williams and Rob Morris),3.250,3.240
4,6:17,2,6,IND 31,3,20,Corey Dillon left end for 3 yards (tackle by Bob Sanders and Montae Reagor),3.240,2.940
4,5:32,3,3,IND 28,3,20,Corey Dillon up the middle for 4 yards (tackle by Rob Morris and Cato June),2.940,3.970
4,4:46,1,10,IND 24,3,20,Corey Dillon left tackle for 4 yards (tackle by Joe Jefferson),3.970,3.970
4,4:03,2,6,IND 20,3,20,Kevin Faulk left guard for -1 yards (tackle by Mike Doss and Cato June),3.970,3.140
4,3:18,3,7,IND 21,3,20,Tom Brady sacked by Larry Tripplett for -13 yards,3.140,1.060
4,3:10,,,,3,20,Timeout #2 by Indianapolis Colts,0.000,1.060
4,3:10,4,20,IND 34,3,20,Josh Miller punts 29 yards,1.060,0.380
4,2:59,1,10,IND 5,3,20,"Peyton Manning pass incomplete intended for Reggie Wayne. Penalty on Hank Poteat: Defensive Holding, 5 yards (no play)",-0.380,-0.380
4,2:53,1,10,IND 10,3,20,Peyton Manning pass complete to Brandon Stokley for 13 yards (tackle by Rodney Harrison),-0.380,0.480
4,2:31,1,10,IND 23,3,20,Peyton Manning pass incomplete intended for Edgerrin James (defended by Willie McGinest),0.480,-0.070
4,2:26,2,10,IND 23,3,20,Peyton Manning right end for 7 yards (tackle by Tedy Bruschi),-0.070,0.170
4,2:02,3,3,IND 30,3,20,Peyton Manning pass complete to Edgerrin James for 6 yards (tackle by Asante Samuel),0.170,1.330
4,1:55,1,10,IND 36,3,20,Peyton Manning pass complete to Edgerrin James for 10 yards (tackle by Rodney Harrison),1.330,1.990
4,1:26,1,10,IND 46,3,20,Peyton Manning pass complete to Brandon Stokley for 6 yards (tackle by Troy Brown),1.990,2.260
4,1:06,2,4,NWE 48,3,20,Peyton Manning pass complete to Marvin Harrison for 3 yards (tackle by Asante Samuel),2.260,1.950
4,0:52,3,1,NWE 45,3,20,Peyton Manning pass complete to Marvin Harrison for 9 yards,1.950,3.180
4,0:47,1,10,NWE 36,3,20,Peyton Manning pass incomplete intended for Marvin Harrison,3.180,2.640
4,0:38,,,,3,20,Timeout #2 by New England Patriots,0.000,2.640
4,0:38,2,10,NWE 36,3,20,Peyton Manning pass incomplete intended for Dallas Clark,2.640,1.950
4,0:33,3,10,NWE 36,3,20,Peyton Manning pass complete to Dallas Clark for 16 yards (tackle by Dexter Reid),1.950,4.240
4,0:12,1,10,NWE 20,3,20,Peyton Manning pass incomplete intended for Marvin Harrison is intercepted by Rodney Harrison at NWE-6 and returned for 9 yards,4.240,0.380
4,0:04,1,10,NWE 6,3,20,Tom Brady kneels for -1 yards,-0.380,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
