Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Dwight Freeney,IND,0,0,0,0,0,1.0,2,1,1,1,,0,0,0,0
Montae Reagor,IND,0,0,0,0,1,1.0,2,1,1,0,,0,0,0,0
Larry Tripplett,IND,0,0,0,0,0,1.0,2,2,0,1,,0,0,0,0
Bob Sanders,IND,0,0,0,0,0,0.0,9,5,4,0,,0,0,0,0
Cato June,IND,0,0,0,0,0,0.0,6,4,2,0,,0,0,0,0
Idrees Bashir,IND,0,0,0,0,0,0.0,5,4,1,0,,0,0,0,0
Gary Brackett,IND,0,0,0,0,1,0.0,5,4,1,0,,0,0,0,0
Nick Harper,IND,0,0,0,0,1,0.0,5,5,0,1,,0,0,0,0
Raheem Brock,IND,0,0,0,0,1,0.0,4,2,2,1,,0,0,0,0
Jason David,IND,0,0,0,0,0,0.0,3,1,2,0,,0,0,0,0
Von Hutchins,IND,0,0,0,0,0,0.0,2,1,1,0,,0,0,0,0
Brad Scioli,IND,0,0,0,0,0,0.0,2,2,0,1,,0,0,0,0
Jeff Saturday,IND,0,0,0,0,0,0.0,,,,,,1,0,0,0
Rob Morris,IND,,,,,1,0.0,11,6,5,0,,0,0,0,0
David Thornton,IND,,,,,0,0.0,6,4,2,0,,0,0,0,0
Nick Rogers,IND,,,,,0,0.0,2,2,0,0,,0,0,0,0
Gerome Sapp,IND,,,,,0,0.0,2,2,0,0,,0,0,0,0
Josh Williams,IND,,,,,0,0.0,2,2,0,0,,0,0,0,0
Waine Bacon,IND,,,,,0,0.0,1,1,0,0,,0,0,0,0
Cory Bird,IND,,,,,0,0.0,1,1,0,0,,0,0,0,0
Mike Doss,IND,,,,,1,0.0,1,0,1,0,,0,0,0,0
Joe Jefferson,IND,,,,,0,0.0,1,0,1,0,,0,0,0,0
Justin Snow,IND,,,,,0,0.0,1,1,0,0,,0,0,0,1
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Rodney Harrison,NWE,1,9,0,9,0,0.0,,,,,,0,0,0,0
Mike Vrabel,NWE,0,0,0,0,0,1.0,,,,,,0,0,0,0
Tedy Bruschi,NWE,0,0,0,0,0,0.0,,,,,,2,0,0,0
