Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Ravens won the coin toss and deferred, Browns to receive the opening kickoff.",,
1,15:00,,,BAL 35,0,0,"Justin Tucker kicks off 67 yards, returned by Fozzy Whittaker for 22 yards (tackle by Corey Graham)",0.000,-0.280
1,14:55,1,10,CLE 20,0,0,Jason Campbell sacked by Terrell Suggs for -5 yards,0.280,-1.070
1,14:20,2,15,CLE 15,0,0,Willis McGahee right guard for 4 yards (tackle by Terrell Suggs),-1.070,-1.140
1,13:43,3,11,CLE 19,0,0,Jason Campbell pass complete short left to Josh Gordon for 4 yards (tackle by Corey Graham),-1.140,-1.830
1,13:10,4,7,CLE 23,0,0,"Spencer Lanning punts 57 yards, returned by Tandon Doss for 27 yards (tackle by Christian Yount)",-1.830,-2.060
1,12:58,1,10,BAL 47,0,0,Joe Flacco pass incomplete short left intended for Jacoby Jones,2.060,1.520
1,12:54,2,10,BAL 47,0,0,Ray Rice left guard for 5 yards (tackle by Desmond Bryant and Ahtyba Rubin),1.520,1.490
1,12:20,3,5,CLE 48,0,0,Joe Flacco pass incomplete deep right intended for Jacoby Jones (defended by Buster Skrine),1.490,1.490
1,12:13,3,5,CLE 48,0,0,Timeout #1 by Cleveland Browns,1.490,0.070
1,12:05,4,5,CLE 48,0,0,"Sam Koch punts 48 yards, touchback",0.070,-0.280
1,12:05,1,10,CLE 20,0,0,Willis McGahee left tackle for 3 yards (tackle by Daryl Smith),0.280,0.140
1,11:28,2,7,CLE 23,0,0,"Jason Campbell pass incomplete short left intended for Jordan Cameron. Penalty on Matt Elam: Defensive Pass Interference, 11 yards (no play)",0.140,1.200
1,11:25,1,10,CLE 34,0,0,Jason Campbell pass complete short right to Greg Little for 32 yards (tackle by Jameel McClain),1.200,3.310
1,10:47,1,10,BAL 34,0,0,MarQueis Gray for 1 yard (tackle by Chris Canty and Arthur Jones),3.310,2.910
1,10:09,2,9,BAL 33,0,0,Jason Campbell pass complete deep right to Josh Gordon for 27 yards (tackle by Lardarius Webb),2.910,2.910
1,9:28,2,9,BAL 33,0,0,Timeout #1 by Baltimore Ravens,2.910,5.830
1,9:28,1,6,BAL 6,0,0,Willis McGahee left guard for 1 yard (tackle by Haloti Ngata and Daryl Smith),5.830,5.150
1,8:52,2,5,BAL 5,0,0,Jason Campbell pass incomplete short right intended for Josh Gordon,5.150,4.260
1,8:46,3,5,BAL 5,0,0,Jason Campbell pass complete short left to Chris Ogbonnaya for 4 yards (tackle by Jimmy Smith),4.260,4.260
1,8:29,3,5,BAL 5,0,0,Timeout #2 by Cleveland Browns,4.260,3.550
1,8:29,4,1,BAL 1,0,6,"Jason Campbell pass complete short right to Davone Bess for 1 yard, touchdown",3.550,7.000
1,8:29,,,BAL 2,0,7,Billy Cundiff kicks extra point good,0.000,0.000
1,8:29,,,CLE 35,0,7,"Billy Cundiff kicks off 65 yards, touchback",0.000,-0.280
1,8:24,1,10,BAL 20,0,7,Joe Flacco pass complete short right to Deonte Thompson for 9 yards (tackle by D'Qwell Jackson and Chris Owens),0.280,0.950
1,8:02,2,1,BAL 29,0,7,Ray Rice right guard for 5 yards (tackle by D'Qwell Jackson),0.950,1.200
1,7:20,1,10,BAL 34,0,7,Ray Rice right guard for 2 yards (tackle by Paul Kruger),1.200,0.930
1,6:53,2,8,BAL 36,0,7,Joe Flacco pass complete short right to Deonte Thompson for 10 yards (tackle by Chris Owens),0.930,1.990
1,6:17,1,10,BAL 46,0,7,Ray Rice left tackle for -2 yards (tackle by T.J. Ward),1.990,1.180
1,5:41,2,12,BAL 44,0,7,Joe Flacco pass incomplete short right intended for Deonte Thompson (defended by Chris Owens),1.180,0.500
1,5:41,3,12,BAL 44,0,7,"Penalty on CLE: Defensive 12 On-field, 5 yards (no play)",0.500,1.160
1,5:35,3,7,BAL 49,0,7,Joe Flacco pass complete deep middle to Tandon Doss for 23 yards (tackle by Buster Skrine),1.160,3.710
1,4:51,1,10,CLE 28,0,7,Ray Rice left guard for 4 yards (tackle by T.J. Ward and John Hughes),3.710,3.710
1,4:10,2,6,CLE 24,0,7,Joe Flacco pass incomplete deep right intended for Marlon Brown,3.710,3.010
1,4:06,3,6,CLE 24,0,7,Joe Flacco sacked by Quentin Groves for -9 yards,3.010,1.150
1,3:38,4,15,CLE 33,3,7,Justin Tucker 51 yard field goal good,1.150,3.000
1,3:38,,,BAL 35,3,7,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.280
1,3:38,1,10,CLE 20,3,7,Willis McGahee left guard for 2 yards (tackle by Terrell Suggs),0.280,0.000
1,2:57,2,8,CLE 22,3,7,Jason Campbell pass complete short right to Fozzy Whittaker for no gain,0.000,-0.690
1,2:11,3,8,CLE 22,3,7,"Jason Campbell sacked for 0 yards. Penalty on Haloti Ngata: Unnecessary Roughness, 15 yards",-0.690,1.400
1,1:48,1,10,CLE 37,3,7,Josh Gordon left end for 10 yards (tackle by Daryl Smith),1.400,2.060
1,1:28,1,10,CLE 47,3,7,"Willis McGahee right guard for 4 yards (tackle by Terrence Cody). Penalty on Greg Little: Unsportsmanlike Conduct, 15 yards",2.060,0.030
1,1:00,2,21,CLE 36,3,7,Brandon Weeden pass complete short left to Chris Ogbonnaya for -2 yards (tackle by Terrence Cody),0.030,-0.890
1,0:15,3,23,CLE 34,3,7,Brandon Weeden pass incomplete short right intended for Jordan Cameron,-0.890,-1.110
1,0:12,4,23,CLE 34,3,7,"Spencer Lanning punts 47 yards, fair catch by Tandon Doss. Penalty on Courtney Upshaw: Offensive Holding, 9 yards",-1.110,0.380
1,0:05,1,10,BAL 10,3,7,Joe Flacco pass incomplete short right intended for Ed Dickson (defended by D'Qwell Jackson),-0.380,-0.780
Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,10,BAL 10,3,7,Bernard Pierce right tackle for -2 yards (tackle by Billy Winn),-0.780,-1.650
2,14:16,3,12,BAL 8,3,7,Joe Flacco pass incomplete short right intended for Tandon Doss,-1.650,-2.490
2,14:11,4,12,BAL 8,3,7,"Sam Koch punts 47 yards, returned by Armanti Edwards for 2 yards (tackle by Jeromy Miles)",-2.490,-2.060
2,14:03,1,10,CLE 47,3,7,Jason Campbell pass complete short left to Greg Little for 7 yards (tackle by Jimmy Smith),2.060,2.460
2,13:26,2,3,BAL 46,3,7,Willis McGahee right guard for 2 yards (tackle by Arthur Jones),2.460,2.020
2,12:52,3,1,BAL 44,3,7,Willis McGahee right guard for 2 yards (tackle by Jameel McClain),2.020,2.790
2,12:12,1,10,BAL 42,3,7,Jason Campbell pass incomplete short right intended for Fozzy Whittaker,2.790,2.240
2,12:08,2,10,BAL 42,3,7,Jason Campbell pass complete short middle to Greg Little for 15 yards (tackle by Jimmy Smith),2.240,3.780
2,11:22,1,10,BAL 27,3,7,"Jason Campbell pass complete short left to Greg Little for 15 yards (tackle by James Ihedigbo). Penalty on Greg Little: Taunting, 15 yards",3.780,3.780
2,10:54,1,10,BAL 27,3,7,Jason Campbell pass incomplete short right intended for Josh Gordon,3.780,3.230
2,10:50,2,10,BAL 27,3,7,Jason Campbell for 7 yards (tackle by Jimmy Smith),3.230,3.470
2,10:16,3,3,BAL 20,3,13,"Jason Campbell pass complete short right to Davone Bess for 20 yards, touchdown",3.470,7.000
2,10:16,,,BAL 2,3,14,Billy Cundiff kicks extra point good,0.000,0.000
2,10:16,,,CLE 35,3,14,"Billy Cundiff kicks off 65 yards, touchback",0.000,-0.280
2,10:08,1,10,BAL 20,3,14,Ray Rice right guard for -3 yards (tackle by Phil Taylor),0.280,-0.790
2,9:38,2,13,BAL 17,3,14,Joe Flacco pass complete short right to Jacoby Jones for 9 yards (tackle by Chris Owens),-0.790,-0.160
2,9:10,3,4,BAL 26,3,14,Joe Flacco sacked by Chris Owens for -8 yards,-0.160,-2.240
2,8:40,4,12,BAL 18,3,14,"Sam Koch punts 55 yards, returned by Armanti Edwards for 12 yards (tackle by Chykie Brown)",-2.240,-1.530
2,8:27,1,10,CLE 39,3,14,Jason Campbell pass complete short right to Greg Little for 2 yards (tackle by Daryl Smith),1.530,1.260
2,8:01,2,8,CLE 41,3,14,"Willis McGahee left guard for -3 yards (tackle by Pernell McPhee). Willis McGahee fumbles (forced by Pernell McPhee), recovered by James Ihedigbo at CLE-38 (tackle by Greg Little)",1.260,-3.050
2,7:54,1,10,CLE 38,3,14,Joe Flacco pass complete short left to Ray Rice for no gain,3.050,2.510
2,7:20,2,10,CLE 38,3,14,"Ray Rice left guard for 2 yards (tackle by Tashaun Gipson). Penalty on Gino Gradkowski: Offensive Holding, 10 yards (no play)",2.510,1.160
2,6:56,2,20,CLE 48,3,14,Joe Flacco pass incomplete deep left intended for Torrey Smith,1.160,0.500
2,6:51,3,20,CLE 48,3,14,Joe Flacco pass incomplete deep left intended for Tandon Doss,0.500,0.070
2,6:45,4,20,CLE 48,3,14,"Sam Koch punts 36 yards, fair catch by Davone Bess",0.070,0.350
2,6:37,1,10,CLE 12,3,14,Willis McGahee right tackle for 4 yards (tackle by Daryl Smith),-0.350,-0.370
2,5:55,2,6,CLE 16,3,14,Jason Campbell pass complete short right to Fozzy Whittaker for 5 yards (tackle by Terrell Suggs),-0.370,-0.370
2,5:21,3,1,CLE 21,3,14,Jason Campbell pass incomplete short middle intended for Jordan Cameron (defended by Josh Bynes),-0.370,-1.960
2,5:16,4,1,CLE 21,3,14,"Spencer Lanning punts 54 yards, fair catch by Tandon Doss",-1.960,-0.610
2,5:08,1,10,BAL 25,3,14,Bernard Pierce left guard for 7 yards (tackle by Desmond Bryant and Craig Robertson),0.610,1.010
2,4:34,2,3,BAL 32,3,14,Joe Flacco pass incomplete short left intended for Marlon Brown,1.010,0.300
2,4:30,3,3,BAL 32,3,14,Joe Flacco right guard for 8 yards (tackle by Armonty Bryant),0.300,1.600
2,3:54,1,10,BAL 40,3,14,Bernard Pierce left guard for no gain (tackle by T.J. Ward and Chris Owens),1.600,1.050
2,3:18,2,10,BAL 40,3,14,Joe Flacco pass incomplete deep middle intended for Jacoby Jones is intercepted by Joe Haden at CLE-23,1.050,-0.480
,,,,,,,"Replay Assistant challenged the incomplete pass ruling, and the play was upheld.",,
2,3:06,1,10,CLE 23,3,14,Fozzy Whittaker left tackle for 11 yards (tackle by Daryl Smith),0.480,1.200
2,2:33,1,10,CLE 34,3,14,Fozzy Whittaker right tackle for no gain (tackle by Terrell Suggs and Haloti Ngata),1.200,0.660
2,2:00,2,10,CLE 34,3,14,Jason Campbell pass incomplete short right intended for Jordan Cameron,0.660,-0.030
2,1:55,3,10,CLE 34,3,14,Jason Campbell sacked by Daryl Smith for -13 yards,-0.030,-1.960
2,1:12,4,23,CLE 21,3,14,"Spencer Lanning punts 54 yards, returned by Tandon Doss for 8 yards (tackle by Chris Owens)",-1.960,-1.140
2,1:01,1,10,BAL 33,3,14,Joe Flacco sacked by Armonty Bryant for -1 yards,1.140,1.140
2,0:55,1,10,BAL 33,3,14,Timeout #2 by Baltimore Ravens,1.140,0.460
2,0:55,2,11,BAL 32,3,14,Joe Flacco pass complete right to Ray Rice for 3 yards,0.460,0.170
2,0:30,3,8,BAL 35,3,14,Joe Flacco pass complete deep right to Torrey Smith for 46 yards (tackle by Joe Haden and Chris Owens),0.170,0.170
2,0:20,3,8,BAL 35,3,14,Timeout #3 by Baltimore Ravens,0.170,4.310
2,0:20,1,10,CLE 19,3,14,Joe Flacco pass incomplete short left intended for Torrey Smith (defended by Joe Haden),4.310,3.750
2,0:15,2,10,CLE 19,9,14,"Joe Flacco pass complete short right to Marlon Brown for 19 yards, touchdown",3.750,7.000
2,0:15,,,CLE 2,10,14,Justin Tucker kicks extra point good,0.000,0.000
2,0:15,,,BAL 35,10,14,"Justin Tucker kicks off 27 yards, returned by Leon McFadden for 5 yards (tackle by Corey Graham)",0.000,-1.800
2,0:06,1,10,CLE 43,10,14,"Penalty on CLE: Delay of Game, 5 yards (no play)",1.800,1.470
2,0:06,1,15,CLE 38,10,14,Jason Campbell pass complete short left to Armanti Edwards for 10 yards (tackle by Corey Graham),1.470,1.470
2,0:01,1,15,CLE 38,10,14,Timeout #3 by Cleveland Browns,1.470,1.930
2,0:01,2,5,CLE 48,10,14,Jason Campbell pass incomplete deep middle intended for Josh Gordon (defended by Lardarius Webb),1.930,1.220
Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CLE 35,10,14,"Billy Cundiff kicks off 68 yards, returned by Jacoby Jones for 23 yards (tackle by Jordan Poyer)",0.000,-0.280
3,14:55,1,10,BAL 20,10,14,Ray Rice left guard for 3 yards (tackle by Jabaal Sheard),0.280,0.140
3,14:31,2,7,BAL 23,10,14,Joe Flacco pass complete short right to Torrey Smith for 8 yards (tackle by Craig Robertson),0.140,1.000
3,14:04,1,10,BAL 31,10,14,Joe Flacco pass complete short left to Ed Dickson for 3 yards (tackle by T.J. Ward),1.000,0.870
3,13:31,2,7,BAL 34,10,14,"Penalty on A.Q. Shipley: False Start, 5 yards (no play)",0.870,0.190
3,13:14,2,12,BAL 29,10,14,Joe Flacco pass incomplete deep left intended for Marlon Brown,0.190,-0.490
3,13:07,3,12,BAL 29,10,14,Joe Flacco right end for 15 yards (tackle by D'Qwell Jackson),-0.490,1.860
