Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Sam Baker,T,83,100%,0,0%,4,14%
Justin Blalock,G,83,100%,0,0%,4,14%
Tyson Clabo,T,83,100%,0,0%,4,14%
Garrett Reynolds,G,83,100%,0,0%,4,14%
Matt Ryan,QB,83,100%,0,0%,0,0%
Todd McClure,C,83,100%,0,0%,0,0%
Roddy White,WR,78,94%,0,0%,0,0%
Tony Gonzalez,TE,70,84%,0,0%,0,0%
Julio Jones,WR,68,82%,0,0%,0,0%
Michael Turner,RB,47,57%,0,0%,0,0%
Harry Douglas,WR,40,48%,0,0%,0,0%
Jacquizz Rodgers,RB,33,40%,0,0%,4,14%
Jason Snelling,RB,24,29%,0,0%,15,52%
Tommy Gallarda,TE,20,24%,0,0%,19,66%
Mike Johnson,G,18,22%,0,0%,8,28%
Joe Hawley,C,11,13%,0,0%,0,0%
Drew Davis,WR,4,5%,0,0%,20,69%
Kevin Cone,WR,1,1%,0,0%,15,52%
Peter Konz,G,1,1%,0,0%,8,28%
Thomas DeCoud,FS,0,0%,49,100%,10,34%
Jonathan Babineaux,DT,0,0%,49,100%,4,14%
Sean Weatherspoon,LB,0,0%,49,100%,4,14%
William Moore,SS,0,0%,49,100%,4,14%
Asante Samuel,CB,0,0%,49,100%,0,0%
Dunta Robinson,CB,0,0%,49,100%,0,0%
Vance Walker,DT,0,0%,39,80%,4,14%
Stephen Nicholas,LB,0,0%,37,76%,8,28%
Kroy Biermann,DE,0,0%,36,73%,19,66%
John Abraham,DE,0,0%,33,67%,0,0%
Akeem Dent,LB,0,0%,28,57%,10,34%
Peria Jerry,DT,0,0%,26,53%,4,14%
Robert McClain,CB,0,0%,21,43%,19,66%
Ray Edwards,DE,0,0%,13,27%,4,14%
Robert James,LB,0,0%,7,14%,16,55%
Mike Peterson,LB,0,0%,5,10%,17,59%
Chris Owens,CB,0,0%,0,0%,21,72%
Chris Hope,SS,0,0%,0,0%,17,59%
Matthew Bosher,P,0,0%,0,0%,15,52%
Josh Harris,LS,0,0%,0,0%,10,34%
Charles Mitchell,FS,0,0%,0,0%,10,34%
Lawrence Sidbury,DE,0,0%,0,0%,6,21%
Dominique Franks,CB,0,0%,0,0%,6,21%
Matt Bryant,K,0,0%,0,0%,4,14%
Antone Smith,RB,0,0%,0,0%,2,7%
