0,1
Game Info,Game Info
Won Toss,Seahawks (deferred)
Roof,retractable roof (closed)
Surface,matrixturf
Duration,3:11
Attendance,94327
Vegas Line,Dallas Cowboys -2.5
Over/Under,43.0 (over)
